nota1,nota2,nota3,final,media,disciplina,matricula
5.1,7.2,8.6,-1.0,7.0,Interconexão de Redes de Computadores,109210015
5.8,8.2,9.7,-1.0,7.9,Interconexão de Redes de Computadores,108110007
8.0,7.4,6.0,-1.0,7.1,Interconexão de Redes de Computadores,108110004
7.9,10.0,6.7,-1.0,8.2,Interconexão de Redes de Computadores,108110005
4.7,7.1,9.1,-1.0,7.0,Interconexão de Redes de Computadores,108110002
7.4,7.2,8.4,-1.0,7.7,Interconexão de Redes de Computadores,110110093
4.9,7.3,8.7,-1.0,7.0,Interconexão de Redes de Computadores,109110029
0.0,5.2,7.3,1.6,3.2,Interconexão de Redes de Computadores,105210160
6.0,7.1,7.8,-1.0,7.0,Interconexão de Redes de Computadores,109150038
6.0,6.9,8.0,-1.0,7.0,Interconexão de Redes de Computadores,109110119
5.0,4.6,8.7,3.3,5.0,Interconexão de Redes de Computadores,110110069
4.0,3.6,8.2,4.5,5.0,Interconexão de Redes de Computadores,109110054
7.5,4.6,8.8,-1.0,7.0,Interconexão de Redes de Computadores,109110073
5.0,5.5,6.2,4.8,5.3,Interconexão de Redes de Computadores,109110070
6.0,5.6,6.8,3.3,5.0,Interconexão de Redes de Computadores,109110076
5.5,8.0,8.8,-1.0,7.4,Interconexão de Redes de Computadores,109110075
6.3,8.5,8.5,-1.0,7.8,Interconexão de Redes de Computadores,109210300
7.5,9.5,9.0,-1.0,8.7,Interconexão de Redes de Computadores,109110085
5.4,1.3,8.7,4.8,5.0,Interconexão de Redes de Computadores,109110120
9.5,8.0,8.0,-1.0,8.5,Interconexão de Redes de Computadores,109110122
6.9,6.0,8.0,-1.0,7.0,Interconexão de Redes de Computadores,109110100
0.0,4.9,5.5,-1.0,3.5,Interconexão de Redes de Computadores,107210013
6.0,7.5,8.2,-1.0,7.2,Interconexão de Redes de Computadores,109150001
6.0,7.5,7.5,-1.0,7.0,Interconexão de Redes de Computadores,109110068
6.0,7.7,9.2,-1.0,7.6,Interconexão de Redes de Computadores,111210042
6.0,6.1,8.8,-1.0,7.0,Interconexão de Redes de Computadores,108210030
4.0,3.7,8.0,4.6,5.0,Interconexão de Redes de Computadores,109110062
9.8,5.5,5.7,-1.0,7.0,Interconexão de Redes de Computadores,109110065
5.7,5.7,9.5,-1.0,7.0,Interconexão de Redes de Computadores,104210032
5.0,4.5,6.7,1.0,3.6,Interconexão de Redes de Computadores,111210404
6.6,9.0,9.0,-1.0,8.2,Interconexão de Redes de Computadores,108210334
5.9,7.7,7.3,-1.0,7.0,Interconexão de Redes de Computadores,111210113
0.0,8.0,10.0,4.2,5.3,Interconexão de Redes de Computadores,105210160
4.3,10.0,8.0,-1.0,7.4,Interconexão de Redes de Computadores,109110118
0.0,4.0,4.8,-1.0,2.9,Interconexão de Redes de Computadores,109110066
3.3,6.5,9.0,3.0,5.0,Interconexão de Redes de Computadores,108210004
7.2,10.0,9.0,-1.0,8.7,Interconexão de Redes de Computadores,110110123
5.5,9.6,7.7,-1.0,7.6,Interconexão de Redes de Computadores,110110121
5.4,8.7,6.8,-1.0,7.0,Interconexão de Redes de Computadores,110110127
7.1,7.0,8.7,-1.0,7.6,Interconexão de Redes de Computadores,110110124
7.5,10.0,9.0,-1.0,8.8,Interconexão de Redes de Computadores,109110084
5.3,7.1,8.6,-1.0,7.0,Interconexão de Redes de Computadores,109210029
7.8,7.0,8.0,-1.0,7.6,Interconexão de Redes de Computadores,111110893
4.0,3.8,6.2,1.0,3.2,Interconexão de Redes de Computadores,112210088
5.5,9.4,9.0,-1.0,8.0,Interconexão de Redes de Computadores,112110031
7.7,5.2,9.3,-1.0,7.4,Interconexão de Redes de Computadores,112110037
5.0,9.3,8.0,-1.0,7.4,Interconexão de Redes de Computadores,109210285
6.3,7.6,7.0,-1.0,7.0,Interconexão de Redes de Computadores,112210874
6.2,8.0,6.7,-1.0,7.0,Interconexão de Redes de Computadores,109110108
0.0,8.0,6.0,5.4,5.0,Interconexão de Redes de Computadores,107210013
6.8,6.7,5.6,3.8,5.4,Interconexão de Redes de Computadores,111110074
5.7,3.4,8.6,3.6,5.0,Interconexão de Redes de Computadores,112210460
5.3,8.6,7.0,-1.0,7.0,Interconexão de Redes de Computadores,108110025
7.2,7.3,7.9,-1.0,7.5,Interconexão de Redes de Computadores,109210019
3.8,8.8,8.7,-1.0,7.1,Interconexão de Redes de Computadores,109210036
5.8,8.2,7.0,-1.0,7.0,Interconexão de Redes de Computadores,108110023
5.3,10.0,9.0,-1.0,8.1,Interconexão de Redes de Computadores,109110063
5.7,7.5,7.7,-1.0,7.0,Interconexão de Redes de Computadores,112110080
5.5,7.3,8.3,-1.0,7.0,Interconexão de Redes de Computadores,108210312
5.8,7.4,7.7,-1.0,7.0,Interconexão de Redes de Computadores,110110118
7.0,6.9,7.3,-1.0,7.1,Interconexão de Redes de Computadores,109110808
7.1,4.7,5.0,4.0,5.0,Interconexão de Redes de Computadores,111210404
5.4,9.0,6.5,-1.0,7.0,Interconexão de Redes de Computadores,110110094
4.5,9.4,7.8,-1.0,7.2,Interconexão de Redes de Computadores,108210202
3.1,10.0,9.0,-1.0,7.4,Interconexão de Redes de Computadores,108210204
1.5,5.7,8.5,4.6,5.0,Interconexão de Redes de Computadores,110110100
4.6,9.2,7.7,-1.0,7.2,Interconexão de Redes de Computadores,108210282
7.3,8.0,7.5,-1.0,7.6,Interconexão de Redes de Computadores,107210004
5.0,8.0,8.9,-1.0,7.3,Interconexão de Redes de Computadores,108210003
5.1,5.8,8.0,4.2,5.5,Interconexão de Redes de Computadores,108210039
8.3,8.0,8.9,-1.0,8.4,Interconexão de Redes de Computadores,108110032
7.3,7.2,8.2,-1.0,7.6,Interconexão de Redes de Computadores,108110031
6.5,4.0,8.8,5.8,6.2,Interconexão de Redes de Computadores,108110019
2.1,4.7,7.7,5.3,5.0,Interconexão de Redes de Computadores,111210057
5.0,7.2,7.0,5.0,5.8,Interconexão de Redes de Computadores,108210022
4.6,10.0,7.5,-1.0,7.4,Interconexão de Redes de Computadores,108110015
7.3,8.0,8.9,-1.0,8.1,Interconexão de Redes de Computadores,108210200
1.5,5.6,8.5,8.0,6.3,Interconexão de Redes de Computadores,108110016
6.0,7.3,8.2,-1.0,7.2,Interconexão de Redes de Computadores,108110010
6.3,7.5,8.7,-1.0,7.5,Interconexão de Redes de Computadores,108110013
3.0,8.0,8.9,5.0,6.0,Interconexão de Redes de Computadores,111210419
2.3,10.0,8.6,-1.0,7.0,Interconexão de Redes de Computadores,111210090
3.0,8.6,9.3,-1.0,7.0,Interconexão de Redes de Computadores,106210162
3.3,10.0,8.8,-1.0,7.4,Interconexão de Redes de Computadores,106210598
3.1,8.5,7.4,8.0,7.0,Interconexão de Redes de Computadores,107110434
2.5,6.2,8.8,3.8,5.0,Interconexão de Redes de Computadores,107210333
0.0,7.7,8.5,7.5,6.2,Interconexão de Redes de Computadores,107210030
3.6,8.1,9.3,-1.0,7.0,Interconexão de Redes de Computadores,108210351
5.8,7.0,8.8,-1.0,7.2,Interconexão de Redes de Computadores,108210354
2.8,3.3,8.8,8.3,6.3,Interconexão de Redes de Computadores,111210662
2.8,6.0,8.3,6.7,6.1,Interconexão de Redes de Computadores,108110020
3.6,8.3,9.1,-1.0,7.0,Interconexão de Redes de Computadores,105110107
7.8,8.0,8.9,-1.0,8.2,Interconexão de Redes de Computadores,108110003
4.1,8.0,8.8,-1.0,7.0,Interconexão de Redes de Computadores,108110001
3.5,3.4,7.1,5.8,5.1,Interconexão de Redes de Computadores,107110030
4.3,6.0,9.0,3.1,5.1,Interconexão de Redes de Computadores,109110112
3.6,8.7,8.6,-1.0,7.0,Interconexão de Redes de Computadores,106210158
2.1,9.2,9.6,-1.0,7.0,Interconexão de Redes de Computadores,106210165
3.8,6.0,9.0,5.8,6.1,Interconexão de Redes de Computadores,106210151
8.0,8.0,8.0,-1.0,8.0,Introdução à Computação,111110929
9.1,9.1,9.1,-1.0,9.1,Introdução à Computação,110210111
8.2,8.2,8.2,-1.0,8.2,Introdução à Computação,111150494
2.0,2.0,2.0,-1.0,2.0,Introdução à Computação,111150430
8.2,4.3,9.2,-1.0,7.2,Introdução à Computação,111110922
8.1,8.1,8.1,-1.0,8.1,Introdução à Computação,110210118
6.9,1.1,6.7,3.9,4.5,Introdução à Computação,110210379
4.4,4.4,4.4,4.4,4.4,Introdução à Computação,110210558
9.3,9.3,9.3,-1.0,9.3,Introdução à Computação,111110925
8.4,5.2,7.5,-1.0,7.0,Introdução à Computação,110210393
8.0,5.3,5.6,4.3,5.5,Introdução à Computação,111110905
6.4,6.4,6.4,6.4,6.4,Introdução à Computação,111110904
8.3,7.2,8.6,-1.0,8.0,Introdução à Computação,111110121
9.1,3.8,8.4,-1.0,7.1,Introdução à Computação,111110120
8.3,4.7,6.8,4.6,5.8,Introdução à Computação,111110127
10.0,7.7,9.9,-1.0,9.2,Introdução à Computação,111110126
7.4,7.4,7.4,-1.0,7.4,Introdução à Computação,110210099
9.0,7.3,8.5,-1.0,8.3,Introdução à Computação,111110941
9.2,4.6,9.1,-1.0,7.6,Introdução à Computação,111110940
10.0,8.7,8.0,-1.0,8.9,Introdução à Computação,111110128
7.7,7.7,7.7,-1.0,7.7,Introdução à Computação,111110100
8.7,7.6,9.4,-1.0,8.6,Introdução à Computação,111110103
9.5,9.5,9.5,-1.0,9.5,Introdução à Computação,110110122
8.8,3.3,8.0,4.8,5.9,Introdução à Computação,111110063
9.6,8.6,7.5,-1.0,8.6,Introdução à Computação,111110060
8.7,8.7,8.7,-1.0,8.7,Introdução à Computação,111150551
8.0,5.8,8.2,-1.0,7.3,Introdução à Computação,111110066
9.2,7.0,8.7,-1.0,8.3,Introdução à Computação,111110089
8.7,6.9,8.8,-1.0,8.1,Introdução à Computação,111110064
5.6,5.6,5.6,5.6,5.6,Introdução à Computação,110210615
8.9,3.3,6.5,4.8,5.6,Introdução à Computação,111110069
9.3,7.1,9.4,-1.0,8.6,Introdução à Computação,111110080
9.4,9.4,9.4,-1.0,9.4,Introdução à Computação,111110911
10.0,8.6,7.8,-1.0,8.8,Introdução à Computação,111110083
9.1,7.6,9.7,-1.0,8.8,Introdução à Computação,111110912
6.4,4.5,5.1,-1.0,3.2,Introdução à Computação,111150279
8.8,6.5,6.6,-1.0,7.3,Introdução à Computação,111110896
10.0,7.8,9.0,-1.0,8.9,Introdução à Computação,111110895
3.2,4.2,7.8,-1.0,3.1,Introdução à Computação,111110894
9.4,8.7,9.1,-1.0,9.1,Introdução à Computação,111110921
8.4,8.4,8.4,-1.0,8.4,Introdução à Computação,111110898
6.9,3.1,7.4,3.8,5.0,Introdução à Computação,110210396
9.0,8.7,8.1,-1.0,8.6,Introdução à Computação,111150283
1.3,1.3,1.3,-1.0,1.3,Introdução à Computação,110210389
9.9,4.9,6.3,-1.0,7.0,Introdução à Computação,111110939
8.3,8.3,8.3,-1.0,8.3,Introdução à Computação,110210107
7.7,7.7,7.7,-1.0,7.7,Introdução à Computação,111150553
4.4,4.4,4.4,4.4,4.4,Introdução à Computação,110210382
7.9,7.9,7.9,-1.0,7.9,Introdução à Computação,110210387
10.0,6.6,8.5,-1.0,8.4,Introdução à Computação,111110931
8.8,6.3,6.9,-1.0,7.3,Introdução à Computação,111110926
9.6,5.2,7.2,-1.0,7.3,Introdução à Computação,111110908
7.8,7.8,7.8,-1.0,7.8,Introdução à Computação,111110135
7.4,4.3,7.0,3.2,5.0,Introdução à Computação,111110915
9.3,9.3,9.3,-1.0,9.3,Introdução à Computação,111110130
9.0,9.0,9.0,-1.0,9.0,Introdução à Computação,111110118
10.0,8.5,9.7,-1.0,9.4,Introdução à Computação,111110133
8.7,5.1,7.4,-1.0,7.1,Introdução à Computação,111110116
7.1,4.8,7.8,2.6,5.0,Introdução à Computação,111150427
9.9,9.9,9.9,-1.0,9.9,Introdução à Computação,111110114
2.2,2.2,2.2,-1.0,2.2,Introdução à Computação,111110933
8.3,5.5,7.7,-1.0,7.2,Introdução à Computação,111110113
8.5,5.7,8.9,-1.0,7.7,Introdução à Computação,111110919
10.0,7.8,8.6,-1.0,8.8,Introdução à Computação,111110071
9.2,5.2,8.7,-1.0,7.7,Introdução à Computação,111110070
10.0,10.0,10.0,-1.0,10.0,Introdução à Computação,111110076
8.4,3.7,6.9,5.1,5.8,Introdução à Computação,111110928
8.9,5.9,9.2,-1.0,8.0,Introdução à Computação,111110087
9.4,6.8,6.0,-1.0,7.4,Introdução à Computação,111110091
8.8,8.8,8.8,-1.0,8.8,Introdução à Computação,111110090
7.8,7.8,7.8,-1.0,7.8,Introdução à Computação,111110907
9.0,9.0,9.0,-1.0,9.0,Introdução à Computação,111150493
1.9,1.9,1.9,-1.0,1.9,Introdução à Computação,111150288
10.0,10.0,10.0,-1.0,10.0,Introdução à Computação,111110092
7.6,7.6,7.6,-1.0,7.6,Introdução à Computação,111150282
6.6,4.1,7.7,3.3,5.0,Introdução à Computação,111110901
7.6,7.6,7.6,-1.0,7.6,Introdução à Computação,111150280
7.5,7.5,7.5,-1.0,7.5,Introdução à Computação,111150285
9.6,7.0,9.1,-1.0,8.6,Introdução à Computação,111110900
8.65,9.0,9.7,-1.0,9.1,Introdução à Computação,112110924
6.2,3.3,5.9,3.5,4.5,Introdução à Computação,112150725
7.65,7.5,7.0,-1.0,7.5,Introdução à Computação,112110923
6.4,7.0,8.4,-1.0,7.1,Introdução à Computação,112110960
7.45,6.0,8.75,-1.0,7.4,Introdução à Computação,112110956
8.7,5.2,7.2,-1.0,7.2,Introdução à Computação,112150455
10.0,10.0,10.0,-1.0,10.0,Introdução à Computação,112110929
7.6,4.2,7.3,4.0,5.5,Introdução à Computação,112150451
7.55,7.9,9.25,-1.0,8.1,Introdução à Computação,112110943
8.2,8.1,8.65,-1.0,8.3,Introdução à Computação,112110940
9.7,7.8,8.3,-1.0,8.7,Introdução à Computação,112110941
9.2,5.9,7.9,-1.0,7.8,Introdução à Computação,112110947
8.05,7.8,7.75,-1.0,7.9,Introdução à Computação,112110944
9.7,9.9,8.0,-1.0,9.3,Introdução à Computação,112110945
9.85,9.8,10.0,-1.0,9.9,Introdução à Computação,112110090
8.4,6.0,7.7,-1.0,7.4,Introdução à Computação,112110092
8.2,8.5,10.0,-1.0,8.8,Introdução à Computação,112110084
8.95,9.7,10.0,-1.0,9.4,Introdução à Computação,112110094
7.25,7.9,9.5,-1.0,8.2,Introdução à Computação,112110948
7.75,7.4,8.85,-1.0,8.0,Introdução à Computação,112110096
6.9,4.2,9.3,4.7,6.0,Introdução à Computação,112150453
7.6,5.0,8.25,-1.0,7.1,Introdução à Computação,112190043
8.45,8.8,9.0,-1.0,8.6,Introdução à Computação,112110106
9.4,8.5,9.9,-1.0,9.3,Introdução à Computação,112110949
8.0,9.8,9.4,-1.0,8.9,Introdução à Computação,112110108
9.9,8.6,7.9,-1.0,8.9,Introdução à Computação,112150735
8.5,7.7,9.2,-1.0,8.4,Introdução à Computação,112110055
8.7,3.6,8.2,-1.0,7.0,Introdução à Computação,112110057
7.65,5.5,8.65,-1.0,7.4,Introdução à Computação,112110050
8.5,4.9,8.0,-1.0,7.3,Introdução à Computação,112110051
6.0,4.8,6.85,5.5,5.6,Introdução à Computação,112150916
9.1,9.5,10.0,-1.0,9.5,Introdução à Computação,112110076
7.5,7.2,9.2,-1.0,7.9,Introdução à Computação,112110002
7.55,9.0,8.4,-1.0,8.1,Introdução à Computação,112190146
9.5,5.0,9.2,-1.0,8.1,Introdução à Computação,112110019
7.6,8.1,6.7,-1.0,7.2,Introdução à Computação,112190148
6.2,7.5,7.5,-1.0,7.0,Introdução à Computação,111210792
10.0,9.3,9.3,-1.0,9.6,Introdução à Computação,112110036
8.25,6.8,6.0,-1.0,7.4,Introdução à Computação,111210794
7.35,6.6,5.15,7.0,6.8,Introdução à Computação,111210098
10.0,10.0,10.0,-1.0,10.0,Introdução à Computação,112110103
7.3,7.5,7.25,-1.0,7.0,Introdução à Computação,112110933
6.4,5.8,8.0,5.0,5.9,Introdução à Computação,112110917
7.9,8.7,8.9,-1.0,8.4,Introdução à Computação,112110938
8.5,7.0,9.8,-1.0,8.4,Introdução à Computação,112110937
8.2,8.3,8.6,-1.0,8.3,Introdução à Computação,112110936
4.45,7.6,4.5,6.5,6.0,Introdução à Computação,112110934
6.5,4.1,8.5,4.9,5.8,Introdução à Computação,112110874
8.5,9.1,9.25,-1.0,8.8,Introdução à Computação,112110071
8.75,7.7,9.0,-1.0,8.5,Introdução à Computação,112150922
8.2,4.2,8.3,-1.0,7.0,Introdução à Computação,112110912
9.1,8.8,10.0,-1.0,9.3,Introdução à Computação,112110048
6.4,9.0,8.0,-1.0,7.4,Introdução à Computação,112110955
8.25,5.7,8.2,-1.0,7.5,Introdução à Computação,112110954
4.8,4.8,8.3,3.8,5.1,Introdução à Computação,111210102
8.75,9.0,8.85,-1.0,8.7,Introdução à Computação,112110068
5.0,0.0,3.0,-1.0,2.9,Introdução à Computação,112110959
8.9,5.3,9.1,-1.0,7.9,Introdução à Computação,112110958
8.2,5.1,9.1,-1.0,7.5,Introdução à Computação,112190042
8.5,3.2,8.7,-1.0,7.0,Introdução à Computação,112150921
7.45,4.8,4.9,6.5,6.2,Introdução à Computação,112110085
8.3,6.6,8.6,-1.0,7.9,Introdução à Computação,111210064
7.45,6.7,9.35,-1.0,7.8,Introdução à Computação,112110083
9.0,4.9,7.6,-1.0,7.4,Introdução à Computação,112150728
8.75,8.5,8.5,-1.0,8.4,Introdução à Computação,112110081
9.1,10.0,8.3,-1.0,9.1,Introdução à Computação,112110043
0.0,4.8,0.0,-1.0,1.1,Introdução à Computação,112110003
9.3,4.7,9.9,-1.0,8.1,Introdução à Computação,112110101
7.9,5.8,7.9,-1.0,7.3,Introdução à Computação,112110047
9.5,7.6,8.4,-1.0,8.7,Introdução à Computação,111110096
9.2,7.5,10.0,-1.0,8.9,Introdução à Computação,112110089
9.3,9.4,10.0,-1.0,9.5,Introdução à Computação,112110044
7.4,4.9,6.2,4.4,5.5,Introdução à Computação,111210669
7.8,5.7,7.65,-1.0,7.1,Introdução à Computação,112150726
7.25,6.5,7.7,-1.0,7.1,Introdução à Computação,112150439
7.75,8.3,8.4,-1.0,8.0,Introdução à Computação,112110039
8.0,3.6,7.5,4.0,5.5,Introdução à Computação,112110062
7.55,9.1,9.3,-1.0,8.4,Introdução à Computação,112110020
9.9,6.8,8.9,-1.0,8.7,Introdução à Computação,112110025
8.75,8.2,7.2,-1.0,8.0,Introdução à Computação,112110024
9.6,5.6,8.4,-1.0,8.0,Introdução à Computação,112110001
8.2,8.6,6.9,-1.0,8.1,Introdução à Computação,112210456
9.16666666667,9.95,6.7,-1.0,8.8,Introdução à Computação,112210668
7.5,6.3,8.4,-1.0,7.2,Introdução à Computação,112210869
8.46666666667,8.0,4.5,-1.0,7.5,Introdução à Computação,112210672
6.0,0.0,0.0,-1.0,2.0,Introdução à Computação,112210867
2.66666666667,0.0,0.0,-1.0,0.5,Introdução à Computação,112110928
10.0,9.6,9.5,-1.0,9.7,Introdução à Computação,112210919
7.5,5.5,5.4,4.6,5.6,Introdução à Computação,112210472
7.93333333333,5.25,7.83333333333,-1.0,7.0,Introdução à Computação,112210647
9.86666666667,7.3,9.66666666667,-1.0,8.8,Introdução à Computação,112210065
6.5,4.7,5.4,5.0,5.4,Introdução à Computação,112210439
8.33333333333,6.15,4.66666666667,-1.0,7.0,Introdução à Computação,112210067
6.8,5.7,7.7,4.1,5.5,Introdução à Computação,112210060
8.4,8.75,9.0,-1.0,8.5,Introdução à Computação,112210046
0.166666666667,0.0,0.0,-1.0,0.1,Introdução à Computação,112210996
8.46666666667,5.8,5.66666666667,-1.0,7.1,Introdução à Computação,112210045
9.23333333333,7.8,6.03333333333,-1.0,7.9,Introdução à Computação,112210068
4.0,3.3,6.3,2.0,3.3,Introdução à Computação,111150430
8.93333333333,9.85,5.33333333333,-1.0,8.6,Introdução à Computação,112210041
7.4,5.6,7.3,6.2,6.5,Introdução à Computação,112211076
7.5,7.1,9.8,-1.0,7.8,Introdução à Computação,112210660
8.6,6.65,6.43333333333,-1.0,7.2,Introdução à Computação,112210056
8.5,7.35,6.66666666667,-1.0,7.6,Introdução à Computação,112210666
5.4,3.8,5.6,1.6,3.5,Introdução à Computação,112210667
5.4,4.8,6.2,4.5,5.0,Introdução à Computação,112210479
7.3,6.4,9.3,-1.0,7.3,Introdução à Computação,112210797
8.06666666667,7.05,8.0,-1.0,7.3,Introdução à Computação,112210103
5.0,0.0,0.0,-1.0,1.5,Introdução à Computação,112150734
8.83333333333,6.35,1.26666666667,-1.0,3.8,Introdução à Computação,112210453
7.83333333333,5.8,0.666666666667,4.3,5.0,Introdução à Computação,112210100
8.6,5.6,6.6,-1.0,7.0,Introdução à Computação,112210454
8.6,6.7,6.7,-1.0,7.5,Introdução à Computação,112210105
8.9,6.9,9.2,-1.0,8.2,Introdução à Computação,112210436
4.2,3.1,6.6,2.5,3.5,Introdução à Computação,111210096
8.73333333333,7.3,6.43333333333,-1.0,7.7,Introdução à Computação,112210437
8.33333333333,8.1,6.26666666667,-1.0,7.8,Introdução à Computação,112210089
9.2,9.3,7.4,-1.0,8.9,Introdução à Computação,112210121
8.2,7.9,10.0,-1.0,8.4,Introdução à Computação,112210123
9.2,9.7,9.6,-1.0,9.5,Introdução à Computação,112210122
9.6,7.05,8.83333333333,-1.0,8.3,Introdução à Computação,112210434
4.1,5.25,2.0,-1.0,3.2,Introdução à Computação,112210785
6.2,7.2,5.0,5.2,5.9,Introdução à Computação,112210081
9.3,7.9,7.46666666667,-1.0,8.2,Introdução à Computação,112210086
7.7,4.4,6.9,5.2,5.8,Introdução à Computação,112210128
8.5,7.4,7.66666666667,-1.0,7.9,Introdução à Computação,112210640
6.1,6.0,7.5,4.3,5.5,Introdução à Computação,112210993
6.1,5.6,7.7,5.6,6.0,Introdução à Computação,112211050
9.3,8.3,6.16666666667,-1.0,8.2,Introdução à Computação,112210953
8.63333333333,2.75,0.633333333333,5.5,5.2,Introdução à Computação,112210783
5.5,5.3,7.3,4.0,5.1,Introdução à Computação,112211049
8.56666666667,7.2,5.0,-1.0,7.5,Introdução à Computação,112210791
9.0,8.6,9.1,-1.0,8.9,Introdução à Computação,112210920
8.1,9.4,8.6,-1.0,8.7,Introdução à Computação,112210480
5.6,8.0,7.7,-1.0,7.0,Introdução à Computação,112210463
6.2,4.8,8.1,4.5,5.4,Introdução à Computação,112210108
8.16666666667,5.5,1.23333333333,4.0,5.2,Introdução à Computação,112210077
5.9,4.0,7.7,5.0,5.3,Introdução à Computação,112110959
8.7,8.2,6.76666666667,-1.0,8.2,Introdução à Computação,112210425
8.83333333333,7.7,6.83333333333,-1.0,8.0,Introdução à Computação,112210079
9.26666666667,8.65,3.3,-1.0,7.8,Introdução à Computação,112210078
8.46666666667,7.25,7.3,-1.0,7.3,Introdução à Computação,112210423
5.5,0.0,0.0,-1.0,1.8,Introdução à Computação,112210655
6.9,5.3,8.2,4.7,5.8,Introdução à Computação,112210449
7.3,6.3,8.0,-1.0,7.0,Introdução à Computação,112210464
5.3,1.9,5.4,3.2,3.7,Introdução à Computação,112211094
8.93333333333,8.35,6.66666666667,-1.0,7.8,Introdução à Computação,112210650
9.1,4.25,5.36666666667,6.5,6.6,Introdução à Computação,112210777
7.06666666667,5.7,1.1,-1.0,3.1,Introdução à Computação,112210789
8.2,6.7,7.2,-1.0,7.4,Introdução à Computação,112150725
5.53333333333,4.75,0.0,-1.0,3.8,Introdução à Computação,112210446
4.6,4.7,7.9,2.6,4.2,Introdução à Computação,112210796
7.5,5.7,7.6,5.4,6.2,Introdução à Computação,112210112
8.3,7.45,2.16666666667,-1.0,7.0,Introdução à Computação,112210788
4.23333333333,7.4,5.26666666667,5.5,6.1,Introdução à Computação,112210099
9.0,6.5,1.23333333333,8.0,7.2,Introdução à Computação,112210451
7.0,8.5,4.6,-1.0,2.6,Introdução à Computação,112210951
9.2,7.95,8.0,-1.0,8.5,Introdução à Computação,112210790
7.1,7.9,7.5,-1.0,7.5,Introdução à Computação,112210476
7.73333333333,5.15,0.666666666667,4.8,5.0,Introdução à Computação,112210095
8.8,8.05,8.0,-1.0,8.4,Introdução à Computação,112210094
9.7,7.1,9.7,-1.0,8.7,Introdução à Computação,112210096
6.8,7.35,8.9,-1.0,7.7,Introdução à Computação,111210947
7.9,7.0,7.7,-1.0,7.5,Introdução à Computação,111210665
8.9,9.0,9.3,-1.0,9.1,Introdução à Computação,111210414
4.6,5.0,6.9,2.2,4.2,Introdução à Computação,111210669
9.1,7.05,6.95,-1.0,7.7,Introdução à Computação,111210787
6.75,8.5,7.3,-1.0,7.5,Introdução à Computação,111110119
6.55,8.05,8.0,-1.0,7.5,Introdução à Computação,111210441
7.7,3.9,9.3,-1.0,7.0,Introdução à Computação,111210426
8.3,8.95,8.45,-1.0,8.6,Introdução à Computação,111210870
9.65,7.3,9.25,-1.0,8.7,Introdução à Computação,111210079
8.7,6.2,8.3,-1.0,7.7,Introdução à Computação,111210872
7.1,3.2,7.6,3.5,5.0,Introdução à Computação,111210873
6.9,6.2,7.9,-1.0,7.0,Introdução à Computação,111210421
7.45,7.2,6.45,-1.0,7.0,Introdução à Computação,111150279
8.2,6.3,8.0,-1.0,7.5,Introdução à Computação,111210448
8.4,10.0,8.55,-1.0,9.0,Introdução à Computação,111210951
8.6,5.9,7.6,-1.0,7.4,Introdução à Computação,111210452
4.2,7.75,7.35,7.4,6.8,Introdução à Computação,111210430
8.0,6.6,9.3,-1.0,8.0,Introdução à Computação,111210050
7.0,5.3,7.4,6.0,6.4,Introdução à Computação,111210056
7.4,9.0,9.7,-1.0,8.7,Introdução à Computação,111210449
8.75,9.15,9.45,-1.0,9.1,Introdução à Computação,111210055
6.7,7.0,7.2,-1.0,7.0,Introdução à Computação,111210661
8.3,7.1,7.5,-1.0,7.6,Introdução à Computação,111250017
4.25,7.55,3.45,2.8,4.2,Introdução à Computação,111210096
7.5,8.5,9.1,-1.0,8.4,Introdução à Computação,111210653
8.4,8.2,9.5,-1.0,8.7,Introdução à Computação,111210433
7.55,9.35,8.6,-1.0,8.5,Introdução à Computação,111210434
5.4,6.8,8.7,-1.0,7.0,Introdução à Computação,111210656
9.5,7.45,7.65,-1.0,8.2,Introdução à Computação,111210412
8.6,7.6,8.6,-1.0,8.3,Introdução à Computação,111210413
9.2,7.0,8.4,-1.0,8.2,Introdução à Computação,111210410
8.6,8.2,8.5,-1.0,8.4,Introdução à Computação,111210411
7.2,6.4,6.4,3.7,5.5,Introdução à Computação,111210416
7.15,7.5,6.5,-1.0,7.1,Introdução à Computação,111210417
7.55,8.2,7.6,-1.0,7.8,Introdução à Computação,111210796
7.5,6.5,8.3,-1.0,7.4,Introdução à Computação,111210659
6.05,7.5,4.7,5.8,6.0,Introdução à Computação,111210398
6.8,7.5,8.0,-1.0,7.4,Introdução à Computação,111210660
5.35,6.8,6.65,5.7,6.1,Introdução à Computação,111110935
8.5,4.5,7.9,-1.0,7.0,Introdução à Computação,111210397
7.6,4.7,7.9,4.9,6.0,Introdução à Computação,111210396
8.35,7.35,7.35,-1.0,7.7,Introdução à Computação,111210391
4.3,5.6,7.6,5.8,5.8,Introdução à Computação,111210393
9.4,8.6,8.4,-1.0,8.8,Introdução à Computação,111210392
7.75,1.8,8.35,9.2,7.3,Introdução à Computação,111210438
8.95,7.5,6.45,-1.0,7.6,Introdução à Computação,111210943
5.5,4.3,8.7,1.8,4.4,Introdução à Computação,111210102
6.0,3.7,9.1,3.0,5.0,Introdução à Computação,111210841
6.1,3.5,6.7,4.3,5.0,Introdução à Computação,111210840
7.4,4.9,7.6,4.6,5.8,Introdução à Computação,111110933
