nota1,nota2,nota3,final,media,periodo,coddisciplina,disciplina,matricula,situacao,erro
0.5,0.5,-1.0,-1.0,0.3,20111,1109035,Álgebra Vetorial e Geometria Analítica,111110087,R,
0.5,0.5,2.0,-1.0,1.0,20111,1109035,Álgebra Vetorial e Geometria Analítica,111110080,R,
9.7,10.0,9.5,-1.0,9.7,20111,1109035,Álgebra Vetorial e Geometria Analítica,111110083,A,0.0333333333333
0.0,2.5,0.0,-1.0,0.8,20111,1109035,Álgebra Vetorial e Geometria Analítica,110210069,R,
1.0,3.5,0.0,-1.0,1.5,20111,1109035,Álgebra Vetorial e Geometria Analítica,110210124,R,
6.0,6.5,10.0,-1.0,7.5,20111,1109035,Álgebra Vetorial e Geometria Analítica,111110938,A,0.0
0.5,-1.0,-1.0,-1.0,0.2,20111,1109035,Álgebra Vetorial e Geometria Analítica,111110935,R,
4.0,6.7,6.7,6.2,6.0,20111,1109035,Álgebra Vetorial e Geometria Analítica,111110931,A,
2.5,4.3,3.5,-1.0,3.4,20111,1109035,Álgebra Vetorial e Geometria Analítica,111110933,R,
2.0,3.0,4.5,-1.0,3.2,20111,1109035,Álgebra Vetorial e Geometria Analítica,111150427,R,
9.0,10.0,8.5,-1.0,9.2,20111,1109035,Álgebra Vetorial e Geometria Analítica,111110071,A,0.0333333333333
2.5,0.5,3.3,-1.0,2.1,20111,1109035,Álgebra Vetorial e Geometria Analítica,111110070,R,
10.0,8.8,10.0,-1.0,9.6,20111,1109035,Álgebra Vetorial e Geometria Analítica,111110076,A,0.0
1.0,0.0,0.0,-1.0,0.3,20111,1109035,Álgebra Vetorial e Geometria Analítica,110210055,R,
0.5,0.8,-1.0,-1.0,0.4,20111,1109035,Álgebra Vetorial e Geometria Analítica,110110048,R,
8.5,2.5,1.5,2.5,3.5,20111,1109035,Álgebra Vetorial e Geometria Analítica,111110941,R,
1.5,2.0,2.0,-1.0,1.8,20111,1109035,Álgebra Vetorial e Geometria Analítica,111110940,R,
10.0,4.3,8.7,-1.0,7.7,20111,1109035,Álgebra Vetorial e Geometria Analítica,111110100,A,0.0333333333333
8.9,8.3,5.2,-1.0,7.5,20111,1109035,Álgebra Vetorial e Geometria Analítica,111110103,A,0.0333333333333
6.0,6.7,2.5,5.3,5.2,20111,1109035,Álgebra Vetorial e Geometria Analítica,111110063,A,
8.8,10.0,9.5,-1.0,9.4,20111,1109035,Álgebra Vetorial e Geometria Analítica,111110060,A,0.0333333333333
6.5,8.5,10.0,-1.0,8.3,20111,1109035,Álgebra Vetorial e Geometria Analítica,111150551,A,0.0333333333333
1.0,0.5,0.5,-1.0,0.7,20111,1109035,Álgebra Vetorial e Geometria Analítica,111110066,R,
2.0,4.2,5.8,3.7,3.9,20111,1109035,Álgebra Vetorial e Geometria Analítica,111110064,R,
1.0,7.5,7.0,9.5,6.9,20111,1109035,Álgebra Vetorial e Geometria Analítica,111150493,A,
5.5,2.3,2.5,-1.0,3.4,20111,1109035,Álgebra Vetorial e Geometria Analítica,111110069,R,
3.5,2.0,1.0,-1.0,2.2,20111,1109035,Álgebra Vetorial e Geometria Analítica,111150494,R,
4.0,2.0,4.0,-1.0,3.3,20111,1109035,Álgebra Vetorial e Geometria Analítica,110210049,R,
1.5,2.0,0.0,-1.0,1.2,20111,1109035,Álgebra Vetorial e Geometria Analítica,110210558,R,
7.5,5.0,3.0,6.5,5.7,20111,1109035,Álgebra Vetorial e Geometria Analítica,110210559,A,
7.2,2.8,2.0,2.5,3.4,20111,1109035,Álgebra Vetorial e Geometria Analítica,110110852,R,
1.0,0.5,-1.0,-1.0,0.5,20111,1109035,Álgebra Vetorial e Geometria Analítica,110210382,R,
3.0,8.0,4.0,6.5,5.6,20111,1109035,Álgebra Vetorial e Geometria Analítica,110210381,A,
2.3,2.7,1.5,-1.0,2.2,20111,1109035,Álgebra Vetorial e Geometria Analítica,110210387,R,
0.0,0.0,0.0,-1.0,0.0,20111,1109035,Álgebra Vetorial e Geometria Analítica,110210386,R,
5.5,2.0,2.0,-1.0,3.2,20111,1109035,Álgebra Vetorial e Geometria Analítica,110210385,R,
2.5,2.5,-1.0,-1.0,1.7,20111,1109035,Álgebra Vetorial e Geometria Analítica,110210384,R,
8.0,5.8,7.2,-1.0,7.0,20111,1109035,Álgebra Vetorial e Geometria Analítica,111110118,A,0.0
2.5,4.0,1.0,-1.0,2.5,20111,1109035,Álgebra Vetorial e Geometria Analítica,111110116,R,
9.3,10.0,9.5,-1.0,9.6,20111,1109035,Álgebra Vetorial e Geometria Analítica,111110114,A,0.0
0.5,-1.0,-1.0,-1.0,0.2,20111,1109035,Álgebra Vetorial e Geometria Analítica,111110113,R,
4.5,2.5,0.0,-1.0,2.3,20111,1109035,Álgebra Vetorial e Geometria Analítica,109210018,R,
1.5,3.5,0.5,-1.0,1.8,20111,1109035,Álgebra Vetorial e Geometria Analítica,111110135,R,
0.5,6.0,6.3,6.0,5.0,20111,1109035,Álgebra Vetorial e Geometria Analítica,111110928,A,
6.0,5.5,9.0,5.5,6.3,20111,1109035,Álgebra Vetorial e Geometria Analítica,109210014,A,
8.0,5.8,5.0,5.5,6.0,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110924,A,
2.5,5.0,4.5,-1.0,2.4,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110923,R,
5.0,9.0,5.3,5.0,5.8,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110956,A,
10.0,10.0,6.6,-1.0,8.9,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110929,A,0.0333333333333
9.5,10.0,6.0,-1.0,8.5,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110076,A,0.0
6.0,10.0,7.8,-1.0,7.9,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110055,A,0.0333333333333
3.0,-1.0,0.0,-1.0,1.0,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110057,R,
7.0,4.3,5.0,4.5,5.0,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110050,A,
9.5,8.3,5.0,-1.0,7.6,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110051,A,8.881784197e-16
0.0,1.0,0.0,-1.0,0.3,20121,1109035,Álgebra Vetorial e Geometria Analítica,112150916,R,
7.0,1.0,0.5,-1.0,2.8,20121,1109035,Álgebra Vetorial e Geometria Analítica,111210398,R,
1.0,7.3,0.0,-1.0,2.8,20121,1109035,Álgebra Vetorial e Geometria Analítica,111210390,R,
5.3,5.5,5.6,5.0,5.3,20121,1109035,Álgebra Vetorial e Geometria Analítica,111210392,A,
3.0,2.0,7.0,7.0,5.2,20121,1109035,Álgebra Vetorial e Geometria Analítica,110210081,A,
7.5,4.3,4.8,4.2,5.0,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110955,A,
3.5,8.3,5.8,1.0,3.9,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110954,R,
8.0,6.1,2.5,7.0,6.1,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110958,A,
4.5,6.0,5.2,2.0,3.9,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110106,R,
7.0,5.5,4.5,6.0,5.8,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110101,A,
9.0,5.8,9.5,-1.0,8.1,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110020,A,0.0
8.5,7.0,7.0,-1.0,7.5,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110025,A,0.0
7.5,1.7,9.0,6.5,6.3,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110024,A,
3.0,0.8,7.0,-1.0,3.6,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110108,R,
7.0,9.3,9.5,-1.0,8.6,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110943,A,0.0
9.3,7.5,9.6,-1.0,8.8,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110940,A,1.7763568394e-15
8.0,5.8,5.5,4.5,5.6,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110941,A,
9.5,5.8,7.0,-1.0,7.4,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110947,A,0.0333333333333
3.5,1.0,-1.0,-1.0,1.5,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110944,R,
8.0,10.0,7.8,-1.0,8.6,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110945,A,0.0
4.3,9.0,7.6,-1.0,7.0,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110948,A,0.0333333333333
7.0,10.0,4.8,-1.0,7.3,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110949,A,0.0333333333333
5.5,0.5,1.5,-1.0,2.5,20121,1109035,Álgebra Vetorial e Geometria Analítica,111210669,R,
10.0,9.0,7.0,-1.0,8.7,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110039,A,0.0333333333333
4.0,4.0,5.3,3.5,4.0,20121,1109035,Álgebra Vetorial e Geometria Analítica,112190146,R,
4.5,2.0,0.5,-1.0,2.3,20121,1109035,Álgebra Vetorial e Geometria Analítica,112190148,R,
10.0,9.5,9.6,-1.0,9.7,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110036,A,1.7763568394e-15
3.0,1.0,1.5,-1.0,1.8,20121,1109035,Álgebra Vetorial e Geometria Analítica,111210660,R,
4.5,6.3,1.2,3.0,3.6,20121,1109035,Álgebra Vetorial e Geometria Analítica,112150921,R,
8.5,5.2,5.0,5.5,5.9,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110085,A,
10.0,9.5,9.8,-1.0,9.8,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110083,A,0.0333333333333
4.5,8.5,8.8,-1.0,7.3,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110081,A,0.0333333333333
10.0,9.5,10.0,-1.0,9.8,20121,1109035,Álgebra Vetorial e Geometria Analítica,112150455,A,0.0333333333333
4.5,4.5,5.8,3.5,4.3,20121,1109035,Álgebra Vetorial e Geometria Analítica,112150451,R,
5.0,7.6,7.0,2.7,5.0,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110089,A,
3.0,3.5,1.5,-1.0,2.7,20121,1109035,Álgebra Vetorial e Geometria Analítica,112150453,R,
6.0,9.7,8.0,-1.0,7.9,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110002,A,8.881784197e-16
9.5,7.5,8.0,-1.0,8.3,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110001,A,0.0333333333333
3.0,6.0,0.0,-1.0,3.0,20121,1109035,Álgebra Vetorial e Geometria Analítica,110210115,R,
2.5,0.0,0.0,-1.0,0.8,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110960,R,
6.0,4.5,5.3,4.6,5.0,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110961,A,
6.0,7.0,9.0,-1.0,7.3,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110090,A,0.0333333333333
2.5,7.0,2.8,-1.0,2.5,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110092,R,
6.0,9.8,5.0,4.5,5.9,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110094,A,
4.0,6.0,4.5,5.3,5.0,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110096,A,
3.5,0.0,0.0,-1.0,1.2,20121,1109035,Álgebra Vetorial e Geometria Analítica,112190043,R,
0.0,5.5,1.0,-1.0,2.2,20121,1109035,Álgebra Vetorial e Geometria Analítica,112190042,R,
3.5,7.5,2.0,4.0,4.2,20121,1109035,Álgebra Vetorial e Geometria Analítica,110210615,R,
2.0,-1.0,3.5,-1.0,1.8,20121,1109035,Álgebra Vetorial e Geometria Analítica,111210656,R,
1.0,5.2,3.5,-1.0,3.2,20121,1109035,Álgebra Vetorial e Geometria Analítica,111210412,R,
9.0,4.5,5.3,5.0,5.8,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110019,A,
1.5,2.5,2.0,-1.0,2.0,20121,1109035,Álgebra Vetorial e Geometria Analítica,111110935,R,
6.5,3.8,6.5,5.4,5.5,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110917,A,
5.0,6.5,4.5,5.0,5.2,20121,1109035,Álgebra Vetorial e Geometria Analítica,112150922,A,
5.5,4.3,8.8,6.0,6.1,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110912,A,
5.5,3.0,8.0,7.0,6.1,20121,1109035,Álgebra Vetorial e Geometria Analítica,110210066,A,
8.0,4.5,6.2,5.7,6.0,20121,1109035,Álgebra Vetorial e Geometria Analítica,111210659,A,
5.5,6.5,5.3,3.8,5.0,20121,1109035,Álgebra Vetorial e Geometria Analítica,112150439,A,
4.0,2.5,0.0,-1.0,2.2,20121,1109035,Álgebra Vetorial e Geometria Analítica,111210428,R,
7.0,8.8,10.0,-1.0,8.6,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110068,A,0.0
7.0,4.6,1.0,1.0,2.9,20121,1109035,Álgebra Vetorial e Geometria Analítica,111210665,R,
7.5,7.0,4.9,4.2,5.6,20121,1109035,Álgebra Vetorial e Geometria Analítica,111210870,A,
8.0,8.3,8.5,-1.0,8.3,20121,1109035,Álgebra Vetorial e Geometria Analítica,112150735,A,0.0333333333333
6.8,0.5,6.8,5.7,5.1,20121,1109035,Álgebra Vetorial e Geometria Analítica,112150732,A,
3.7,-1.0,-1.0,-1.0,1.2,20121,1109035,Álgebra Vetorial e Geometria Analítica,111210430,R,
9.0,9.5,9.8,-1.0,9.4,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110071,A,0.0333333333333
6.5,8.5,7.0,-1.0,7.3,20121,1109035,Álgebra Vetorial e Geometria Analítica,111210438,A,0.0333333333333
4.5,9.8,8.0,-1.0,7.4,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110937,A,0.0333333333333
8.5,8.0,7.3,-1.0,7.9,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110936,A,0.0333333333333
7.5,3.0,4.5,2.0,3.8,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110934,R,
9.5,8.5,9.0,-1.0,9.0,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110938,A,0.0
8.0,5.0,1.0,6.0,5.2,20121,1109035,Álgebra Vetorial e Geometria Analítica,110210385,A,
10.0,9.0,10.0,-1.0,9.7,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110048,A,0.0333333333333
4.5,5.8,8.0,3.4,5.0,20121,1109035,Álgebra Vetorial e Geometria Analítica,112150728,A,
-1.0,1.5,0.0,-1.0,0.5,20121,1109035,Álgebra Vetorial e Geometria Analítica,111210405,R,
0.0,-1.0,2.5,-1.0,0.8,20121,1109035,Álgebra Vetorial e Geometria Analítica,112150725,R,
8.3,7.3,5.3,-1.0,7.0,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110047,A,0.0333333333333
6.5,9.1,9.3,-1.0,8.3,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110044,A,1.7763568394e-15
9.5,6.5,9.3,-1.0,8.4,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210953,A,0.0333333333333
6.1,7.0,0.5,6.0,5.1,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210105,A,
4.9,10.0,1.8,7.2,6.2,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210046,A,
3.6,6.8,3.5,5.5,5.0,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210045,A,
4.5,9.0,9.8,-1.0,7.8,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210041,A,0.0333333333333
4.8,5.5,6.0,2.0,4.0,20122,1109035,Álgebra Vetorial e Geometria Analítica,112211076,R,
1.0,4.5,3.0,-1.0,2.8,20122,1109035,Álgebra Vetorial e Geometria Analítica,112150916,R,
6.0,6.0,5.0,5.0,5.4,20122,1109035,Álgebra Vetorial e Geometria Analítica,111210398,A,
7.8,1.5,4.6,5.7,5.0,20122,1109035,Álgebra Vetorial e Geometria Analítica,112110954,A,
7.3,8.5,7.5,-1.0,7.8,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210079,A,0.0333333333333
0.0,0.5,0.0,-1.0,0.2,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210078,R,
6.0,7.5,3.0,5.7,5.6,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210777,A,
2.0,3.0,-1.0,-1.0,1.7,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210672,R,
6.5,7.0,4.0,5.9,5.8,20122,1109035,Álgebra Vetorial e Geometria Analítica,111210665,A,
5.9,7.5,4.7,6.2,6.1,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210065,A,
4.4,1.0,0.0,-1.0,1.8,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210439,R,
9.0,8.0,3.0,5.2,6.1,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210067,A,
0.0,2.0,-1.0,-1.0,0.7,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210060,R,
8.7,8.0,6.0,-1.0,7.6,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210068,A,0.0333333333333
6.9,7.5,4.0,6.4,6.2,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210436,A,
3.1,7.0,2.0,6.4,5.0,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210434,A,
6.7,7.5,4.8,4.2,5.5,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210660,A,
6.0,8.0,7.5,-1.0,7.2,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210666,A,0.0333333333333
2.0,3.0,0.0,-1.0,1.7,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210667,R,
2.5,0.5,0.5,-1.0,1.2,20122,1109035,Álgebra Vetorial e Geometria Analítica,112211094,R,
8.8,9.5,5.5,-1.0,7.9,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210665,A,0.0333333333333
2.5,2.5,4.5,-1.0,3.2,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210668,R,
1.5,0.0,0.0,-1.0,0.5,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210785,R,
5.6,5.9,9.5,-1.0,7.0,20122,1109035,Álgebra Vetorial e Geometria Analítica,112190146,A,0.0
2.5,-1.0,-1.0,-1.0,0.8,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210783,R,
5.0,2.3,3.0,-1.0,3.4,20122,1109035,Álgebra Vetorial e Geometria Analítica,112190148,R,
1.0,2.5,-1.0,-1.0,1.2,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210993,R,
0.5,5.5,0.0,-1.0,2.0,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210789,R,
4.7,9.0,6.2,7.9,7.1,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210788,A,
3.0,2.5,-1.0,-1.0,1.8,20122,1109035,Álgebra Vetorial e Geometria Analítica,112110874,R,
8.9,7.0,9.3,-1.0,8.4,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210425,A,0.0
6.3,4.2,6.0,-1.0,3.3,20122,1109035,Álgebra Vetorial e Geometria Analítica,112150921,R,
9.8,9.5,5.5,-1.0,8.3,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210653,A,0.0333333333333
7.5,9.0,5.2,-1.0,7.2,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210650,A,0.0333333333333
8.3,7.3,6.1,-1.0,7.2,20122,1109035,Álgebra Vetorial e Geometria Analítica,112150451,A,0.0333333333333
2.6,8.3,4.0,5.3,5.1,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210099,A,
6.0,4.0,4.0,6.7,5.5,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210797,A,
4.0,8.0,4.5,8.0,6.5,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210795,A,
6.9,7.5,8.5,-1.0,7.6,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210790,A,0.0333333333333
7.0,6.5,7.4,-1.0,7.0,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210791,A,0.0333333333333
1.7,0.0,-1.0,-1.0,0.6,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210095,R,
7.2,10.0,7.0,-1.0,8.1,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210094,A,0.0333333333333
9.4,8.0,5.3,-1.0,7.6,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210096,A,0.0333333333333
6.1,1.0,1.5,-1.0,2.9,20122,1109035,Álgebra Vetorial e Geometria Analítica,112110960,R,
7.1,8.8,8.0,-1.0,8.0,20122,1109035,Álgebra Vetorial e Geometria Analítica,111110926,A,0.0333333333333
9.2,9.5,7.0,-1.0,8.6,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210640,A,0.0333333333333
7.7,8.5,2.0,-1.0,3.7,20122,1109035,Álgebra Vetorial e Geometria Analítica,112110092,R,
8.0,7.5,3.0,7.7,6.8,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210645,A,
6.7,2.0,0.5,-1.0,3.1,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210647,R,
3.2,3.5,2.5,-1.0,3.1,20122,1109035,Álgebra Vetorial e Geometria Analítica,112190043,R,
3.0,7.0,2.0,5.0,4.4,20122,1109035,Álgebra Vetorial e Geometria Analítica,112190042,R,
9.4,7.5,4.0,-1.0,7.0,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210451,A,0.0333333333333
4.9,6.0,-1.0,-1.0,3.6,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210453,R,
6.0,0.5,-1.0,-1.0,2.2,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210454,R,
2.6,5.5,4.8,3.6,4.0,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210456,R,
0.5,1.0,-1.0,-1.0,0.5,20122,1109035,Álgebra Vetorial e Geometria Analítica,111210096,R,
5.4,8.5,7.9,-1.0,7.3,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210089,A,0.0333333333333
3.0,9.0,6.5,8.8,7.2,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210121,A,
6.9,3.0,2.0,4.2,4.1,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210123,R,
9.5,9.5,10.0,-1.0,9.7,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210122,A,0.0333333333333
6.5,5.0,5.0,7.5,6.3,20122,1109035,Álgebra Vetorial e Geometria Analítica,111210412,A,
6.0,1.7,4.3,5.0,4.4,20122,1109035,Álgebra Vetorial e Geometria Analítica,111210413,R,
1.1,3.5,-1.0,-1.0,1.5,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210081,R,
9.6,10.0,8.8,-1.0,9.5,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210086,A,0.0333333333333
5.0,0.5,-1.0,-1.0,1.8,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210128,R,
3.5,4.8,4.8,4.5,4.4,20122,1109035,Álgebra Vetorial e Geometria Analítica,111210796,R,
0.5,2.0,-1.0,-1.0,0.8,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210449,R,
0.5,-1.0,-1.0,-1.0,0.2,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210446,R,
4.5,3.7,5.3,6.8,5.4,20122,1109035,Álgebra Vetorial e Geometria Analítica,111210428,A,
3.0,3.0,6.0,1.5,3.0,20122,1109035,Álgebra Vetorial e Geometria Analítica,112211049,R,
1.5,1.0,0.5,-1.0,1.0,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210869,R,
-1.0,0.0,-1.0,-1.0,0.0,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210796,R,
7.0,2.5,3.5,1.9,3.3,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210108,R,
1.5,3.0,1.5,-1.0,2.0,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210479,R,
8.0,6.0,7.0,-1.0,7.0,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210103,A,0.0
7.2,7.0,4.5,6.5,6.3,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210437,A,
0.9,1.0,-1.0,-1.0,0.6,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210100,R,
7.0,5.5,2.5,1.2,3.5,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210472,R,
8.2,5.5,5.0,5.7,6.0,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210471,A,
4.5,5.0,7.5,6.2,5.9,20122,1109035,Álgebra Vetorial e Geometria Analítica,111150494,A,
8.0,5.7,7.3,-1.0,7.0,20122,1109035,Álgebra Vetorial e Geometria Analítica,112110934,A,0.0
1.0,8.0,6.0,3.0,4.2,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210056,R,
8.3,3.0,-1.0,-1.0,3.8,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210463,R,
1.0,1.0,0.0,-1.0,0.7,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210464,R,
5.0,2.3,-1.0,-1.0,2.4,20122,1109035,Álgebra Vetorial e Geometria Analítica,112150726,R,
3.3,6.5,7.0,4.5,5.2,20122,1109035,Álgebra Vetorial e Geometria Analítica,112150725,A,
2.5,5.0,0.0,-1.0,2.5,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210112,R,
6.3,10.0,6.0,-1.0,7.4,20112,1109035,Álgebra Vetorial e Geometria Analítica,110210393,A,0.0333333333333
9.5,6.0,5.5,-1.0,7.0,20112,1109035,Álgebra Vetorial e Geometria Analítica,111150279,A,0.0
5.0,3.0,2.5,-1.0,3.5,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210952,R,
5.5,7.5,5.5,7.0,6.5,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210951,A,
8.0,6.2,7.8,-1.0,7.3,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210050,A,0.0333333333333
9.8,10.0,3.3,-1.0,7.7,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210056,A,0.0
6.1,2.0,6.0,5.5,5.0,20112,1109035,Álgebra Vetorial e Geometria Analítica,110210495,A,
4.6,2.8,0.0,-1.0,2.5,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210055,R,
5.2,6.1,6.5,8.4,6.9,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210452,A,
1.0,5.5,7.7,7.9,6.0,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210451,A,
5.0,0.5,-1.0,-1.0,1.8,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210885,R,
0.0,4.5,2.9,-1.0,2.5,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210398,R,
0.5,1.5,0.5,-1.0,0.8,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210397,R,
5.9,6.3,7.5,7.3,6.9,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210396,A,
4.0,8.0,7.2,6.8,6.6,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210391,A,
8.3,7.0,0.0,3.5,4.5,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210390,R,
8.0,6.5,8.0,-1.0,7.5,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210393,A,0.0
0.5,0.5,0.5,-1.0,0.5,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210392,R,
8.9,10.0,7.0,-1.0,8.6,20112,1109035,Álgebra Vetorial e Geometria Analítica,111110135,A,0.0333333333333
0.5,2.5,-1.0,-1.0,1.0,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210943,R,
1.5,2.0,0.0,-1.0,1.2,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210102,R,
1.0,0.5,0.5,-1.0,0.7,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210947,R,
