media,CODIGO,matricula,PeriodoRelativo
8.5,1411249,1101722,6
7.5,1411281,1091133,7
8.3,1411281,1091665,7
8,1411281,1112643,2
8.8,1411281,1101151,5
8,1411281,1091490,7
8.3,1411281,1091300,7
8.3,1411281,1091230,7
9.3,1411281,1091530,7
9,1411281,1091668,7
8.8,1411281,108262,8
8.8,1411281,1092355,6
8.3,1411281,109164,7
8.8,1411281,1092352,6
8.5,1411281,1091557,7
8.5,1411281,1091756,7
8.5,1411281,1081510,9
7.5,1411281,109173,7
9.3,1411281,1091414,7
9,1411281,1092275,6
9.3,1411281,1091733,7
8.3,1411281,1091671,7
8.3,1411281,1091476,7
8.3,1411281,1091150,7
8.3,1411281,1091648,7
8,1411281,1112365,2
8.8,1411281,108267,8
8,1411281,1101502,5
8.5,1411281,1082747,8
8,1411281,1091565,7
8.5,1411281,1082767,8
8.5,1411281,1091720,7
8.8,1411281,1092212,6
8.8,1411281,1092380,6
9,1411281,109245,6
8.3,1411281,109187,7
9,1411281,1091576,7
8.3,1411281,1091631,7
8.5,1411281,1082303,8
8.3,1411281,1091577,7
8,1411281,1112345,2
8,1411281,1071664,11
7.5,1411281,1091116,7
8.5,1411281,1091744,7
9,1411281,1111532,3
8.3,1411281,1081149,10
7.9,1411281,1121390,2
8.5,1411281,1111210,4
8.5,1411281,1122360,1
8.5,1411281,1092288,7
7.8,1411281,1101335,6
8.3,1411281,1102554,5
8.3,1411281,1111146,4
7.9,1411281,1101689,6
8.3,1411281,10928,7
8.2,1411281,1101295,6
8.3,1411281,1121245,2
7.9,1411281,1101104,6
7.7,1411281,1101607,6
7.8,1411281,110137,6
8.5,1411281,1091461,8
7.8,1411281,1112622,3
8.2,1411281,1101379,6
7.8,1411281,1101669,6
8.3,1411281,1081763,10
7.9,1411281,1121264,2
8.2,1411281,1102416,5
8.2,1411281,1102635,5
8.5,1411281,1101682,6
8.7,1411281,1082751,7
8.5,1411281,11015,4
8.5,1411281,1101143,4
8.5,1411281,1101220,4
8.5,1411281,1071580,10
8.5,1411281,110185,4
9.2,1411281,1092107,5
8,1411281,1082100,7
8,1411281,1082216,7
8,1411281,108254,7
8.5,1411281,1111105,2
8.7,1411281,1112425,1
8.5,1411281,1071436,10
8.5,1411281,1072624,9
8.7,1411281,108138,8
8.5,1411281,1111234,2
8,1411281,1082738,7
9.2,1411281,1092427,5
8.5,1411281,111169,2
8.5,1411281,1082346,7
8.7,1411281,1082156,7
8.5,1411281,1092685,5
8,1411281,1082658,7
7.7,1411281,1062526,11
8.2,1411281,1101788,4
8.5,1411281,1071209,10
8.2,1411281,1072703,9
8.3,1411178,1091133,5
8.9,1411178,1091631,5
8.9,1411178,1092288,4
7.7,1411178,109112,5
7.9,1411178,1091691,5
9.2,1411178,1091530,5
8.3,1411178,1092355,4
8.6,1411178,1092107,4
7,1411178,1091768,5
8.4,1411178,1092352,4
7,1411178,10928,4
7,1411178,1092375,4
7,1411178,1092249,4
8.9,1411178,1111434,1
9.5,1411178,1092275,4
7.2,1411178,1111316,1
7.7,1411178,1091461,5
8.9,1411178,1092212,4
9,1411178,1092380,4
8.9,1411178,109245,4
8.6,1411178,1092427,4
7.7,1411178,1111304,1
9.5,1411178,109187,5
8,1411178,1092103,4
8.4,1411178,1091577,5
7,1411178,1102475,4
5.4,1411178,112140,1
7.5,1411178,1102640,4
8,1411178,1102596,4
8.4,1411178,1102741,4
7.3,1411178,1102718,4
7.7,1411178,111180,3
7,1411178,1111396,3
5.1,1411178,1101219,5
5.3,1411178,1112485,2
7.2,1411178,1112604,2
7,1411178,1102775,4
5.5,1411178,1121390,1
7.6,1411178,1121469,1
7.7,1411178,1102120,4
7.6,1411178,111283,2
8,1411178,11027,4
8.3,1411178,1101318,5
2.5,1411178,1111134,3
7,1411178,1101450,5
9.4,1411178,110251,4
7.3,1411178,1101447,5
7.8,1411178,1111443,3
8.9,1411178,1102454,4
7.4,1411178,1102695,4
8.3,1411178,1102498,4
8.7,1411178,1102606,4
8.9,1411178,1101247,5
9.4,1411178,1102334,4
7.5,1411178,111129,3
8.1,1411178,1121655,1
7,1411178,1102342,4
8,1411178,1092398,6
3.7,1411178,1101535,5
8.8,1411178,1102416,4
9,1411178,1102410,4
9,1411178,1102635,4
7.4,1411178,1102351,4
8.9,1411178,1111384,4
2.8,1411178,1111307,4
7.1,1411178,1111504,4
2.8,1411178,1111412,4
8.5,1411178,111177,4
5.1,1411178,1111442,4
7.9,1411178,1101793,6
7.7,1411178,111153,4
7.9,1411178,1111122,4
8.3,1411178,1111632,4
8.1,1411178,1111472,4
7,1411178,1111265,4
5.6,1411178,1102605,5
6.9,1411178,1102262,5
7,1411178,1102779,5
7.4,1411178,1112757,3
8.7,1411178,1111588,4
5.9,1411178,1102393,5
7.3,1411178,1111684,4
8.5,1411178,1111777,4
9.5,1411178,1111394,4
6,1411178,1122413,1
9.9,1411178,1111540,4
8.5,1411178,1111615,4
6.2,1411178,112171,2
7,1411178,1111440,4
7.4,1411178,1101377,4
8,1411178,1101737,4
8.4,1411178,1101503,4
7.4,1411178,1101207,4
9,1411178,1101697,4
3.8,1411178,1082593,7
8.8,1411178,1101301,4
5,1411178,1112627,1
7.9,1411178,1101167,4
7.7,1411178,1101681,4
8.1,1411178,1101408,4
7.9,1411178,1101689,4
7,1411178,1092277,5
7,1411178,110133,4
7.5,1411178,1101478,4
4.6,1411178,1101372,4
6.8,1411178,1111302,2
8.4,1411178,1112418,1
9,1411178,1101281,4
6.4,1411178,1092742,5
8.5,1411178,1101295,4
6.2,1411178,1101722,4
8.3,1411178,1101370,4
7,1411178,109250,5
8.6,1411178,1101651,4
7,1411178,1112261,1
2.6,1411178,1111443,2
9.7,1411178,1101514,4
9.7,1411178,1101179,4
8.3,1411178,1101379,4
7.9,1411178,1101128,4
9.7,1411178,1101607,4
7.9,1411178,110137,4
7.4,1411178,1101278,4
7.1,1411178,11012,4
5,1411178,1092675,5
7.6,1411178,1101383,4
8.4,1411178,1101108,4
6.3,1411178,1101774,4
7,1411178,1112589,1
9.7,1411178,1101669,4
9.7,1411178,1101771,4
7,1411178,1091479,6
7.2,1411178,1091598,6
6.4,1411178,1092513,5
7.9,1411178,1092483,5
8.5,1411178,1101335,4
9.2,1411178,1101687,4
9.1,1411178,110142,4
9.2,1411178,1101682,4
9,1411178,1101254,4
10,1411279,109187,5
9.1,1411279,1092322,4
8,1411279,111224,2
9.5,1411279,1081539,8
5.2,1411168,1102522,2
7.5,1411168,1102640,2
6.2,1411168,1102534,2
7.3,1411168,1102657,2
8.4,1411168,1102596,2
7.8,1411168,1102741,2
7.7,1411168,1102475,2
8.5,1411168,1102779,2
6.8,1411168,1101169,3
7.4,1411168,1102554,2
9.4,1411168,1101782,3
6,1411168,1102547,2
7.3,1411168,110147,3
5.7,1411168,1102727,2
7.6,1411168,1102775,2
7.9,1411168,1101548,3
2.4,1411168,1092794,4
0.5,1411168,109227,4
2.1,1411168,1101792,3
3.6,1411168,1091144,5
5,1411168,1102541,2
7.5,1411168,1102572,2
7.3,1411168,1102706,2
7.7,1411168,1111302,1
9.1,1411168,1102120,2
7,1411168,1102453,2
8.2,1411168,11027,2
7.3,1411168,1102354,2
3.1,1411168,110226,2
3.1,1411168,1111463,1
3,1411168,1102449,2
7.5,1411168,1101722,3
8,1411168,1102262,2
8,1411168,110251,2
7.7,1411168,1102341,2
8,1411168,1102291,2
5.6,1411168,1102393,2
4.6,1411168,1101545,3
7.2,1411168,1102538,2
9.2,1411168,1102678,2
7,1411168,1102454,2
7,1411168,1102695,2
7.3,1411168,1102730,2
7.3,1411168,1102498,2
3,1411168,1101535,3
2.5,1411168,1102719,2
8.2,1411168,1101247,3
9.1,1411168,1102334,2
5.3,1411168,1101502,3
7.6,1411168,110265,2
5.1,1411168,1101420,3
2,1411168,1101333,3
7,1411168,1102718,2
2.5,1411168,1092213,4
7.4,1411168,1092276,4
5,1411168,1092618,4
7.3,1411168,1092574,4
1.6,1411168,1092739,4
6.6,1411168,1101437,3
7.7,1411168,111129,1
8.4,1411168,1102342,2
7.9,1411168,1102606,2
8,1411168,1102416,2
7.5,1411168,1102605,2
7.7,1411168,1102410,2
5.4,1411168,1101708,3
8,1411168,1102351,2
7.8,1411168,1102729,2
8.8,1411168,1102635,2
7.2,1411168,1102561,2
2.9,1411168,1092441,4
7.6,1411168,1102139,4
6.7,1411168,110230,4
5.5,1411168,1102147,4
8.1,1411168,112172,1
7,1411168,111153,3
1.4,1411168,1102227,4
8.3,1411168,110295,4
5.3,1411168,1111376,3
8.3,1411168,1112337,2
8.9,1411168,1112256,2
7.4,1411168,111128,3
7.9,1411168,1112549,2
7,1411168,1111396,3
6.5,1411168,1112784,2
5.2,1411168,1102583,4
7.7,1411168,1112235,2
8,1411168,1112680,2
7.1,1411168,111113,3
7.6,1411168,1112726,2
3.1,1411168,112132,1
8.5,1411168,1112500,2
2.6,1411168,1102612,4
3.6,1411168,1112165,2
7.2,1411168,1102677,4
2.5,1411168,1112160,2
6.9,1411168,1102270,4
5.6,1411168,111192,3
7.6,1411168,1111721,3
3.9,1411168,1112620,2
7.7,1411168,1112206,2
7.1,1411168,1112735,2
7.6,1411168,1112649,2
3.2,1411168,1112781,2
7,1411168,110226,4
7.8,1411168,111243,2
8.5,1411168,111225,2
1.8,1411168,1112637,2
5.3,1411168,1112746,2
7,1411168,1112388,2
8.2,1411168,1112328,2
5.8,1411168,1112257,2
3.8,1411168,1112705,2
1.7,1411168,1102711,4
1.9,1411168,1112250,2
6.2,1411168,1111707,3
6,1411168,1102464,4
2.1,1411168,1112761,2
3.9,1411168,1102536,4
3.5,1411168,1102177,4
7.2,1411168,1112613,2
7.8,1411168,1111395,3
7.1,1411168,1112286,2
8.1,1411168,1112783,2
1.9,1411168,1121676,1
5.9,1411168,1112489,2
7.1,1411168,1112114,2
2,1411168,111197,3
8.7,1411168,1112611,2
2.5,1411168,111223,2
7,1411168,1112180,2
7.4,1411168,111159,3
7.9,1411168,1112448,2
5,1411168,1112125,2
8.3,1411168,1111579,3
2.4,1411168,1112759,2
2.9,1411168,1121188,1
7.1,1411168,1112468,2
7.1,1411168,1102639,4
8,1411168,111188,3
1.3,1411168,1112743,2
2.9,1411168,1112516,2
7.9,1411168,1112196,2
1.5,1411168,1112494,2
7.5,1411168,1102621,4
7.9,1411168,1112248,2
2.6,1411168,1112363,2
7.5,1411168,1112239,2
4.5,1411168,1112660,2
5,1411168,1112543,2
6.5,1411168,1121786,2
2.8,1411168,1121529,2
9.4,1411168,112194,2
9.3,1411168,1121232,2
7.9,1411168,1121698,2
8.2,1411168,1121644,2
7.8,1411168,1121568,2
7,1411168,1121233,2
7.3,1411168,1121674,2
8.3,1411168,1121633,2
5,1411168,1121491,2
8,1411168,112182,2
8.1,1411168,1121140,2
7.3,1411168,1121350,2
5.4,1411168,112168,2
7.8,1411168,1121570,2
5.8,1411168,1121716,2
8.2,1411168,112176,2
8.1,1411168,1121760,2
7.4,1411168,1111225,4
7,1411168,1121584,2
8.2,1411168,1121361,2
7,1411168,1121188,2
7.8,1411168,1121773,2
6.5,1411168,1121592,2
8,1411168,1121106,2
7,1411168,1121713,2
7.2,1411168,1121567,2
8.1,1411168,1121429,2
1.5,1411168,1112637,3
7.2,1411168,1121602,2
7.4,1411168,1121496,2
7.9,1411168,1112690,3
7.2,1411168,112111,2
8.7,1411168,1121161,2
8.9,1411168,1121471,2
6,1411168,1112705,3
1,1411168,1112761,3
4,1411168,1102177,5
6.1,1411168,1112781,3
8.3,1411168,1112456,3
5.6,1411168,1121119,2
5.9,1411168,1121599,2
7,1411168,1121542,2
5,1411168,1111663,4
5.1,1411168,1121159,2
5.8,1411168,1102208,5
5.3,1411168,111197,4
2.1,1411168,1121428,2
8.7,1411168,1121787,2
7.3,1411168,1121455,2
7.3,1411168,1121562,2
8.8,1411168,1121731,2
8.2,1411168,1121405,2
7.3,1411168,1121243,2
7.2,1411168,112116,2
7.8,1411168,1111654,4
7.7,1411168,112184,2
5.5,1411168,1121791,2
3.6,1411168,1112193,3
4.6,1411168,111223,3
7.8,1411168,1112660,3
5.1,1411168,1112494,3
3.9,1411168,1112250,3
7,1411168,1121319,2
5.3,1411168,1121524,2
7.5,1411168,1121269,2
1.4,1411168,1102147,3
3.2,1411168,110295,3
9,1411168,1111189,2
5.6,1411168,1111307,2
8,1411168,1111197,2
8.3,1411168,1111412,2
4.4,1411168,1111396,2
9,1411168,1111145,2
2.9,1411168,1102583,3
9.1,1411168,1111472,2
7.2,1411168,1111265,2
7,1411168,1112757,1
7.7,1411168,1101545,4
7.2,1411168,1112214,1
6.6,1411168,1111629,2
5.3,1411168,1101535,4
8,1411168,1111736,2
8.5,1411168,1111519,2
5.8,1411168,1112725,1
5.3,1411168,1102518,3
1.7,1411168,1101333,4
0.3,1411168,111128,2
3.6,1411168,1111376,2
7,1411168,111180,2
7.1,1411168,1111776,2
6.2,1411168,1112604,1
0.1,1411168,1102315,3
7.8,1411168,1111684,2
7.7,1411168,1111777,2
8.3,1411168,1111397,2
8.8,1411168,1111745,2
3.5,1411168,1111579,2
9.5,1411168,1111615,2
0.7,1411168,1102392,3
3.4,1411168,1111198,2
8.6,1411168,1111440,2
4,1411168,1102139,3
5.2,1411168,1111384,2
3.5,1411168,110230,3
5,1411168,1111724,2
9.2,1411168,111160,2
7.5,1411168,1111504,2
8.2,1411168,111198,2
5.3,1411168,1092794,5
3,1411168,1102677,3
1,1411168,111192,2
7.7,1411168,1111122,2
9.2,1411168,1111632,2
2.6,1411168,110226,3
7.3,1411168,1111588,2
4.7,1411168,1111395,2
9.3,1411168,1111394,2
6.3,1411168,1111238,2
9.6,1411168,1111540,2
4.6,1411168,1102639,3
6.5,1411168,1102113,3
8,1411168,1092441,5
6.8,1411168,1111715,2
3.5,1411168,1111124,2
7.7,1411168,1111533,2
8.9,1411168,111177,2
6.3,1411168,1111442,2
7.1,1411168,111193,2
4.6,1411168,1111389,2
4,1411168,111159,2
4.3,1411168,111188,2
3.9,1411168,111153,2
5,1411168,1102734,3
3.6,1411168,1102464,3
7,1411168,1102719,3
1.9,1411168,1102208,3
9.4,1411168,1111344,2
1.2,1411168,111139,2
8.5,1411168,1111656,2
0.1,1411168,111197,2
7.5,1411168,1092739,5
1.9,1411168,1102621,3
2.3,1109049,1101104,3
3.4,1109049,1101240,3
7,1109049,1101607,3
1.9,1109049,1102520,2
6.7,1109049,1101503,3
0.3,1109049,1102227,2
3.1,1109049,1101207,3
3,1109049,1101312,3
1.7,1109049,1101692,3
4.3,1109049,1101732,3
5,1109049,1101610,3
5.5,1109049,1102583,2
6.5,1109049,1101167,3
7.4,1109049,1092107,4
8.2,1109049,1101408,3
7.5,1109049,1101689,3
8.9,1109049,1101379,3
5.1,1109049,1101478,3
0.2,1109049,1091479,5
5.6,1109049,108218,6
3.8,1109049,1111134,1
8.2,1109049,1101281,3
4.2,1109049,1101318,3
3.3,1109049,1102575,2
7,1109049,1101295,3
2.3,1109049,1101450,3
5.3,1109049,109250,4
7,1109049,1101651,3
6.6,1109049,1101383,3
1.2,1109049,1101545,3
1.3,1109049,1102718,2
5.8,1109049,1101179,3
5.4,1109049,1101108,3
5.6,1109049,1101128,3
3.6,1109049,1101377,3
7.1,1109049,1101247,3
5.1,1109049,1102518,2
5.2,1109049,110133,3
5,1109049,1101774,3
6.1,1109049,1101297,3
5.6,1109049,109245,4
7.2,1109049,1092427,4
9.3,1109049,1101669,3
4.7,1109049,1102498,2
5.8,1109049,1102639,2
1.4,1109049,1092398,4
5,1109049,1111487,1
3.5,1109049,110265,2
1,1109049,1102621,2
3.2,1109049,1101687,3
7.6,1109049,1101682,3
5.8,1109049,1101254,3
3.4,1109049,1111384,3
4.3,1109049,1111307,3
4.1,1109049,112140,1
2.8,1109049,1111724,3
5,1109049,1102596,4
1.8,1109049,1111376,3
6.5,1109049,1111189,3
7.3,1109049,1101335,5
5.3,1109049,1111412,3
5,1109049,1111776,3
5.5,1109049,1092794,6
4.4,1109049,1111442,3
3.4,1109049,1101793,5
4.3,1109049,1121469,1
0.7,1109049,1112627,2
1.4,1109049,111153,3
3.1,1109049,1111777,3
7.4,1109049,1111632,3
2.7,1109049,111283,2
4.5,1109049,1111629,3
1.3,1109049,1112637,2
5,1109049,1112468,2
3.1,1109049,1102605,4
0,1109049,112171,1
1,1109049,1112761,2
5.4,1109049,1111395,3
2.3,1109049,109170,7
5.4,1109049,1102606,4
5.1,1109049,1111684,3
1.7,1109049,1112646,2
5.3,1109049,1101318,5
8.3,1109049,1102334,4
7.4,1109049,1111656,3
8.2,1109049,110137,5
3.3,1109049,1121558,1
7,1109049,1101370,5
2.3,1109049,1121484,1
7.6,1109049,1111540,3
5.9,1109049,1111615,3
6,1109049,111180,3
3.6,1109049,1101535,5
0.8,1109049,1112516,2
3.5,1109049,1112459,2
5.6,1109049,1092483,6
3.1,1109049,1111197,3
5,1109049,1101708,5
3.1,1109049,1102113,4
5.5,1109049,1121655,1
6.4,1109049,1102351,4
5,1109049,1121786,2
5.7,1109049,1111384,4
5,1109049,112140,2
3.3,1109049,1111724,4
2,1109049,1102173,5
5.4,1109049,1111777,4
5.8,1109049,1102741,5
7,1109049,1102718,5
5.1,1109049,1121267,2
3.4,1109049,1122528,1
3.5,1109049,1102572,5
8.1,1109049,111177,4
2.9,1109049,1101681,6
5.4,1109049,1101793,6
5,1109049,111159,4
5.9,1109049,1121469,2
5,1109049,1111122,4
4.3,1109049,1101207,6
2.9,1109049,112168,2
0.2,1109049,1102453,5
2.2,1109049,1102354,5
7.3,1109049,1111265,4
6.8,1109049,112111,2
2.2,1109049,1102605,5
3.7,1109049,1102262,5
0.7,1109049,1112257,3
1.9,1109049,1102520,5
0.8,1109049,1112746,3
0,1109049,1112761,3
3.9,1109049,1102538,5
3.5,1109049,1112613,3
5.5,1109049,1102454,5
3,1109049,1102695,5
3,1109049,109170,8
8.7,1109049,111193,4
3.6,1109049,1121542,2
8.3,1109049,1111519,4
2.6,1109049,1121159,2
2.9,1109049,1121119,2
2.7,1109049,1112637,3
7.3,1109049,1111394,4
0.8,1109049,1121755,2
7.3,1109049,1121484,2
7.9,1109049,1111629,4
5,1109049,1111307,4
7.4,1109049,1111745,4
6.7,1109049,110265,5
8.1,1109049,1112459,3
5.7,1109049,1102410,5
5.3,1109049,1111440,4
4.4,1109049,1102113,5
2.2,1109049,1111579,4
1.3,1109049,1102187,3
3.2,1109049,1102520,3
0.3,1109049,1102173,3
4.3,1109049,1102741,3
1.7,1109049,1102227,3
7.2,1109049,1101697,4
7.5,1109049,1101692,4
4,1109049,1082593,7
2.9,1109049,1111776,2
8.2,1109049,1101301,4
7,1109049,1111126,2
5,1109049,1101219,4
7,1109049,1101782,4
5.4,1109049,1102547,3
4.2,1109049,110147,4
2.4,1109049,1102727,3
5,1109049,1111653,2
0.9,1109049,1092794,5
0.5,1109049,1101793,4
0,1109049,1102711,3
0.5,1109049,1112646,1
9,1109049,1101771,4
5,1109049,1111344,2
0.7,1109049,1112627,1
1.3,1109049,1111134,2
8.2,1109049,1092288,5
2.5,1109049,1101333,4
1.8,1109049,1102706,3
2,1109049,1102734,3
4.1,1109049,1092249,5
5.5,1109049,11027,3
6.5,1109049,1111595,2
0.3,1109049,1112299,1
7.7,1109049,1111145,2
5.5,1109049,1101450,4
7.9,1109049,1111588,2
6.2,1109049,1101447,4
7,1109049,1101104,4
5.7,1109049,1091364,6
0.8,1109049,1102393,3
5.1,1109049,1101545,4
3.8,1109049,1111395,2
8.2,1109049,1101514,4
3.4,1109049,1102410,3
5.7,1109049,1102498,3
3.4,1109049,111193,2
5.1,1109049,1101377,4
2.7,1109049,1101420,4
2.8,1109049,1091479,6
7.4,1109049,1111225,2
5.1,1109049,1092714,5
0.8,1109049,1102695,3
1.3,1109049,1092739,5
0.7,1109049,1101437,4
1.7,1109049,111180,2
0.7,1109049,111188,2
7.3,1109049,1092398,5
5.3,1109049,1102416,3
0.8,1109049,1102621,3
2.7,1109049,1092483,5
5.6,1109049,1101687,4
5.1,1109049,110142,4
7.9,1411188,1071580,9
9.5,1411188,1071252,9
8.9,1411188,1062236,10
9.2,1411188,1072703,8
9.8,1411188,1062790,10
8.3,1411188,107217,8
8.1,1411188,1071135,9
2.8,1411188,1111293,1
9,1411188,1071424,9
9.3,1411188,1072641,8
5.3,1411188,1052523,12
9.3,1411188,1071268,9
9.9,1411188,1071625,9
9.6,1411188,1071343,9
8.3,1411188,106244,10
8.8,1411188,1072508,8
8.9,1411188,1071436,9
9.2,1411188,1062152,10
9.5,1411188,107156,9
9.5,1411188,1071686,9
6.4,1411188,1101151,5
8.5,1411188,1082751,8
5.5,1411188,1082587,8
5.5,1411188,1082658,8
7.8,1411188,1081709,9
8.2,1411188,108186,9
7.8,1411188,1081765,9
8.2,1411188,1081241,9
7.8,1411188,1081521,9
8,1411188,1081609,9
8.5,1411188,1082192,8
6.5,1411188,1091553,7
8.5,1411188,1082789,8
8.2,1411188,1081539,9
8.2,1411188,1081578,9
7.8,1411188,1081406,9
8.5,1411188,1112425,2
7.8,1411188,1081311,9
6.4,1411188,112175,1
8,1411188,1092275,6
5,1411188,1101591,5
9,1411188,1091648,7
6.3,1411188,1071421,11
6.5,1411188,1072624,10
6.4,1411188,107246,10
6.5,1411188,1112622,2
8,1411188,1081683,9
7.8,1411188,1081282,9
5.5,1411188,1082100,8
5.5,1411188,1082738,8
6.5,1411188,1111101,3
9,1411188,1081700,9
8,1411188,1081190,9
8,1411188,1081141,9
8.5,1411188,1081645,9
5.4,1411188,1091569,7
6.5,1411188,1102772,4
7,1411188,1082216,9
7.9,1411188,1111210,4
9.2,1411188,1091665,8
7.4,1411188,1112643,3
7.9,1411188,1091490,8
9.2,1411188,1091230,8
8.8,1411188,1091530,8
6.8,1411188,1101143,6
7,1411188,1101220,6
7,1411188,108262,9
7,1411188,110185,6
7.4,1411188,109164,8
7.4,1411188,1091557,8
7.4,1411188,1091756,8
7.5,1411188,1081510,10
6.6,1411188,10928,7
9.4,1411188,1091414,8
7,1411188,1111105,4
7,1411188,1122339,1
7.9,1411188,1091461,8
6.6,1411188,1112200,3
7.4,1411188,1082767,9
6.6,1411188,1121245,2
6.6,1411188,1122560,1
9.4,1411188,1111434,4
9.4,1411188,1091733,8
9.2,1411188,1091671,8
9.2,1411188,1091476,8
9.4,1411188,1091150,8
7.5,1411188,112290,1
7.9,1411188,1091565,8
7.5,1411188,1072211,11
7,1411188,1122482,1
7.9,1411188,1112365,3
7,1411188,1111234,4
7.5,1411188,1121527,2
9.2,1411188,109187,8
7,1411188,1082346,9
7.4,1411188,1091631,8
7.5,1411188,1082303,9
7.4,1411188,1091577,8
7.4,1411188,1091744,8
8.8,1411188,1081186,8
6.3,1411188,1111293,2
7.4,1411188,107296,9
7.4,1411188,1072460,9
5.4,1411188,1042694,15
7.1,1411188,1081672,8
7.4,1411188,1101750,4
8.8,1411188,1081149,8
7.1,1411188,1081467,8
6.4,1411188,111224,1
6.6,1411188,1062531,11
6.6,1411188,1071374,10
6.3,1411188,1111292,2
7.4,1411188,1072229,9
7.4,1411188,1072404,9
5.4,1411188,111115,2
6.4,1411188,1072550,9
6.4,1411188,1072274,9
8.8,1411188,108138,8
7.1,1411188,1081400,8
7.1,1411188,1081332,8
8.8,1411188,1092251,5
6.6,1411188,1081763,8
7.1,1411188,1081178,8
8.8,1411188,1082156,7
5.4,1411188,1112345,1
6.6,1411188,1071551,10
6.4,1411188,1101788,4
6.6,1411188,1071209,10
6.2,1411188,1062626,11
5.2,1411167,1102147,2
2,1411167,1102431,2
3.1,1411167,1102227,2
7,1411167,110295,2
7.4,1411167,110158,3
8.3,1411167,1111189,1
6.5,1411167,111128,1
7.4,1411167,1111197,1
9.4,1411167,1111412,1
2.7,1411167,1102723,2
7,1411167,1111396,1
3.7,1411167,111114,1
9.3,1411167,1111145,1
5.5,1411167,1102583,2
2.9,1411167,1102612,2
6.5,1411167,1111712,1
8.5,1411167,1111472,1
2.8,1411167,1111155,1
7.5,1411167,1111265,1
8.4,1411167,111160,1
7.7,1411167,1111629,1
8.8,1411167,1111736,1
8.4,1411167,1111519,1
6,1411167,1102518,2
3.7,1411167,1102340,2
5.1,1411167,1111376,1
2.8,1411167,11116,1
7,1411167,111180,1
2.9,1411167,1111466,1
7.3,1411167,1111776,1
3.7,1411167,1111595,1
3.1,1411167,1111652,1
5.1,1411167,1102246,2
5.6,1411167,1102366,2
3.6,1411167,1102711,2
6.3,1411167,1102315,2
3.4,1411167,1111426,1
8.6,1411167,1111684,1
8.3,1411167,1111777,1
7.9,1411167,1111397,1
9,1411167,1111745,1
6.8,1411167,1111579,1
7.8,1411167,1111615,1
7,1411167,1111654,1
2.1,1411167,1111507,1
5.3,1411167,1111198,1
8.2,1411167,1111440,1
5.2,1411167,11111,1
8,1411167,1111442,1
7.6,1411167,1102139,2
7,1411167,1111384,1
7.2,1411167,1111307,1
3.1,1411167,1102187,2
5.8,1411167,1111724,1
5.5,1411167,1102173,2
7.1,1411167,1111504,1
8,1411167,111198,1
7.6,1411167,1111225,1
7.1,1411167,1102677,2
7.4,1411167,1102509,2
7,1411167,111192,1
8.6,1411167,1111122,1
3.1,1411167,1102402,2
9.1,1411167,1111632,1
2.7,1411167,1102373,2
6.4,1411167,1102575,2
5.5,1411167,1102586,2
9,1411167,1111588,1
2.2,1411167,1111707,1
7,1411167,1111395,1
1.8,1411167,1111415,1
3.3,1411167,1111154,1
9.8,1411167,1111394,1
7.2,1411167,1111238,1
8.8,1411167,1102639,2
2.4,1411167,1102253,2
7.2,1411167,1102113,2
7.2,1411167,1102392,2
8.2,1411167,1111715,1
6.2,1411167,1111124,1
7.9,1411167,1111533,1
9.1,1411167,111177,1
7,1411167,111113,1
6.2,1411167,1101338,3
8.2,1411167,111193,1
7.5,1411167,1111389,1
7,1411167,111159,1
5.7,1411167,111188,1
7,1411167,1102270,2
5.7,1411167,111153,1
4.2,1411167,1111721,1
8.1,1411167,1102734,2
5.9,1411167,1102766,2
4.4,1411167,1102118,2
2.5,1411167,1102458,2
5.1,1411167,1102464,2
2.9,1411167,1102536,2
5.5,1411167,1102177,2
7.1,1411167,1102208,2
8.5,1411167,1111344,1
5,1411167,111139,1
8.9,1411167,1111656,1
7,1411167,111197,1
6.7,1411167,1102621,2
3.6,1411167,1111546,1
7.6,1411167,1121786,1
8.9,1411167,1121232,1
3.4,1411167,1111652,3
8.3,1411167,1121361,1
5.6,1411167,1121505,1
4.6,1411167,1121267,1
6.2,1411167,1121592,1
0.7,1411167,1121409,1
3.2,1411167,1112785,2
6.8,1411167,1121542,1
4.4,1411167,1121594,1
5.5,1411167,1112221,2
7.7,1411167,1121319,1
7.1,1411167,1121159,1
4.3,1411167,1112650,2
7.3,1411167,1121673,1
9.5,1411167,1121161,1
8.1,1411167,1121243,1
6.9,1411167,1121674,1
4.6,1411167,1121581,1
7.1,1411167,1121524,1
8.8,1411167,1121184,1
7.4,1411167,1121698,1
9,1411167,1121644,1
6.4,1411167,1121568,1
8.8,1411167,1121233,1
7.1,1411167,1121432,1
8.8,1411167,112194,1
6.5,1411167,1121350,1
8.2,1411167,1121760,1
7.6,1411167,1112193,2
8.5,1411167,1121713,1
7.2,1411167,1121567,1
8.1,1411167,1121496,1
7,1411167,112111,1
9.1,1411167,1121471,1
3.3,1411167,1112445,2
7.2,1411167,1121324,1
2.7,1411167,1121755,1
9,1411167,1121599,1
6.7,1411167,1121455,1
7.6,1411167,1121562,1
7.3,1411167,1121405,1
0.7,1411167,1121564,1
4.2,1411167,1112585,2
2.5,1411167,1112175,2
5.1,1411167,1121791,1
7,1411167,1121269,1
5.6,1411167,1112183,2
7.3,1411167,1121529,1
10,1411167,1121633,1
