nota1,nota2,nota3,final,media,periodo,coddisciplina,disciplina,matricula,situacao,departamento,grupo
7.5,1.7,9,6.5,6.3,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110024,A,dme,0
3,0.8,7,-1,3.6,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110108,R,dme,0
7,9.3,9.5,-1,8.6,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110943,A,dme,1
9.3,7.5,9.6,-1,8.8,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110940,A,dme,1
8,5.8,5.5,4.5,5.6,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110941,A,dme,1
9.5,5.8,7,-1,7.4,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110947,A,dme,0
3.5,1,0,-1,1.5,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110944,R,dme,1
8,10,7.8,-1,8.6,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110945,A,dme,1
4.3,9,7.6,-1,7,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110948,A,dme,0
7,10,4.8,-1,7.3,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110949,A,dme,0
5.5,0.5,1.5,-1,2.5,20121,1109035,Álgebra Vetorial e Geometria Analítica,111210669,R,dme,0
10,9,7,-1,8.7,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110039,A,dme,1
4,4,5.3,3.5,4,20121,1109035,Álgebra Vetorial e Geometria Analítica,112190146,R,dme,1
4.5,2,0.5,-1,2.3,20121,1109035,Álgebra Vetorial e Geometria Analítica,112190148,R,dme,1
10,9.5,9.6,-1,9.7,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110036,A,dme,1
3,1,1.5,-1,1.8,20121,1109035,Álgebra Vetorial e Geometria Analítica,111210660,R,dme,1
4.5,6.3,1.2,3,3.6,20121,1109035,Álgebra Vetorial e Geometria Analítica,112150921,R,dme,0
8.5,5.2,5,5.5,5.9,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110085,A,dme,1
10,9.5,9.8,-1,9.8,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110083,A,dme,1
4.5,8.5,8.8,-1,7.3,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110081,A,dme,0
10,9.5,10,-1,9.8,20121,1109035,Álgebra Vetorial e Geometria Analítica,112150455,A,dme,1
4.5,4.5,5.8,3.5,4.3,20121,1109035,Álgebra Vetorial e Geometria Analítica,112150451,R,dme,1
5,7.6,7,2.7,5,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110089,A,dme,1
3,3.5,1.5,-1,2.7,20121,1109035,Álgebra Vetorial e Geometria Analítica,112150453,R,dme,1
6,9.7,8,-1,7.9,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110002,A,dme,1
9.5,7.5,8,-1,8.3,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110001,A,dme,1
3,6,0,-1,3,20121,1109035,Álgebra Vetorial e Geometria Analítica,110210115,R,dme,0
2.5,0,0,-1,0.8,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110960,R,dme,1
6,4.5,5.3,4.6,5,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110961,A,dme,1
6,7,9,-1,7.3,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110090,A,dme,1
2.5,7,2.8,-1,2.5,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110092,R,dme,0
6,9.8,5,4.5,5.9,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110094,A,dme,0
4,6,4.5,5.3,5,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110096,A,dme,1
3.5,0,0,-1,1.2,20121,1109035,Álgebra Vetorial e Geometria Analítica,112190043,R,dme,1
0,5.5,1,-1,2.2,20121,1109035,Álgebra Vetorial e Geometria Analítica,112190042,R,dme,0
3.5,7.5,2,4,4.2,20121,1109035,Álgebra Vetorial e Geometria Analítica,110210615,R,dme,0
2,0,3.5,-1,1.8,20121,1109035,Álgebra Vetorial e Geometria Analítica,111210656,R,dme,0
1,5.2,3.5,-1,3.2,20121,1109035,Álgebra Vetorial e Geometria Analítica,111210412,R,dme,1
9,4.5,5.3,5,5.8,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110019,A,dme,0
1.5,2.5,2,-1,2,20121,1109035,Álgebra Vetorial e Geometria Analítica,111110935,R,dme,1
6.5,3.8,6.5,5.4,5.5,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110917,A,dme,1
5,6.5,4.5,5,5.2,20121,1109035,Álgebra Vetorial e Geometria Analítica,112150922,A,dme,1
5.5,4.3,8.8,6,6.1,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110912,A,dme,0
5.5,3,8,7,6.1,20121,1109035,Álgebra Vetorial e Geometria Analítica,110210066,A,dme,0
8,4.5,6.2,5.7,6,20121,1109035,Álgebra Vetorial e Geometria Analítica,111210659,A,dme,0
5.5,6.5,5.3,3.8,5,20121,1109035,Álgebra Vetorial e Geometria Analítica,112150439,A,dme,1
4,2.5,0,-1,2.2,20121,1109035,Álgebra Vetorial e Geometria Analítica,111210428,R,dme,0
7,8.8,10,-1,8.6,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110068,A,dme,1
7,4.6,1,1,2.9,20121,1109035,Álgebra Vetorial e Geometria Analítica,111210665,R,dme,0
7.5,7,4.9,4.2,5.6,20121,1109035,Álgebra Vetorial e Geometria Analítica,111210870,A,dme,1
8,8.3,8.5,-1,8.3,20121,1109035,Álgebra Vetorial e Geometria Analítica,112150735,A,dme,1
6.8,0.5,6.8,5.7,5.1,20121,1109035,Álgebra Vetorial e Geometria Analítica,112150732,A,dme,0
3.7,0,0,-1,1.2,20121,1109035,Álgebra Vetorial e Geometria Analítica,111210430,R,dme,1
9,9.5,9.8,-1,9.4,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110071,A,dme,1
6.5,8.5,7,-1,7.3,20121,1109035,Álgebra Vetorial e Geometria Analítica,111210438,A,dme,1
4.5,9.8,8,-1,7.4,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110937,A,dme,0
8.5,8,7.3,-1,7.9,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110936,A,dme,1
7.5,3,4.5,2,3.8,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110934,R,dme,0
9.5,8.5,9,-1,9,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110938,A,dme,1
8,5,1,6,5.2,20121,1109035,Álgebra Vetorial e Geometria Analítica,110210385,A,dme,0
10,9,10,-1,9.7,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110048,A,dme,1
4.5,5.8,8,3.4,5,20121,1109035,Álgebra Vetorial e Geometria Analítica,112150728,A,dme,1
0,1.5,0,-1,0.5,20121,1109035,Álgebra Vetorial e Geometria Analítica,111210405,R,dme,1
0,0,2.5,-1,0.8,20121,1109035,Álgebra Vetorial e Geometria Analítica,112150725,R,dme,1
8.3,7.3,5.3,-1,7,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110047,A,dme,1
6.5,9.1,9.3,-1,8.3,20121,1109035,Álgebra Vetorial e Geometria Analítica,112110044,A,dme,1
9.5,6.5,9.3,-1,8.4,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210953,A,dme,1
6.1,7,0.5,6,5.1,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210105,A,dme,0
4.9,10,1.8,7.2,6.2,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210046,A,dme,0
3.6,6.8,3.5,5.5,5,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210045,A,dme,5
4.5,9,9.8,-1,7.8,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210041,A,dme,0
4.8,5.5,6,2,4,20122,1109035,Álgebra Vetorial e Geometria Analítica,112211076,R,dme,1
1,4.5,3,-1,2.8,20122,1109035,Álgebra Vetorial e Geometria Analítica,112150916,R,dme,1
6,6,5,5,5.4,20122,1109035,Álgebra Vetorial e Geometria Analítica,111210398,A,dme,1
7.8,1.5,4.6,5.7,5,20122,1109035,Álgebra Vetorial e Geometria Analítica,112110954,A,dme,0
7.3,8.5,7.5,-1,7.8,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210079,A,dme,1
0,0.5,0,-1,0.2,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210078,R,dme,1
6,7.5,3,5.7,5.6,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210777,A,dme,0
2,3,0,-1,1.7,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210672,R,dme,4
6.5,7,4,5.9,5.8,20122,1109035,Álgebra Vetorial e Geometria Analítica,111210665,A,dme,1
5.9,7.5,4.7,6.2,6.1,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210065,A,dme,4
4.4,1,0,-1,1.8,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210439,R,dme,0
9,8,3,5.2,6.1,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210067,A,dme,0
0,2,0,-1,0.7,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210060,R,dme,1
8.7,8,6,-1,7.6,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210068,A,dme,1
6.9,7.5,4,6.4,6.2,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210436,A,dme,1
3.1,7,2,6.4,5,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210434,A,dme,0
6.7,7.5,4.8,4.2,5.5,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210660,A,dme,1
6,8,7.5,-1,7.2,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210666,A,dme,1
2,3,0,-1,1.7,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210667,R,dme,4
2.5,0.5,0.5,-1,1.2,20122,1109035,Álgebra Vetorial e Geometria Analítica,112211094,R,dme,1
8.8,9.5,5.5,-1,7.9,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210665,A,dme,0
2.5,2.5,4.5,-1,3.2,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210668,R,dme,1
1.5,0,0,-1,0.5,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210785,R,dme,1
5.6,5.9,9.5,-1,7,20122,1109035,Álgebra Vetorial e Geometria Analítica,112190146,A,dme,8
2.5,0,0,-1,0.8,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210783,R,dme,1
5,2.3,3,-1,3.4,20122,1109035,Álgebra Vetorial e Geometria Analítica,112190148,R,dme,1
1,2.5,0,-1,1.2,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210993,R,dme,1
0.5,5.5,0,-1,2,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210789,R,dme,0
4.7,9,6.2,7.9,7.1,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210788,A,dme,0
3,2.5,0,-1,1.8,20122,1109035,Álgebra Vetorial e Geometria Analítica,112110874,R,dme,1
8.9,7,9.3,-1,8.4,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210425,A,dme,1
6.3,4.2,6,-1,3.3,20122,1109035,Álgebra Vetorial e Geometria Analítica,112150921,R,dme,1
9.8,9.5,5.5,-1,8.3,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210653,A,dme,1
7.5,9,5.2,-1,7.2,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210650,A,dme,0
8.3,7.3,6.1,-1,7.2,20122,1109035,Álgebra Vetorial e Geometria Analítica,112150451,A,dme,1
2.6,8.3,4,5.3,5.1,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210099,A,dme,0
6,4,4,6.7,5.5,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210797,A,dme,1
4,8,4.5,8,6.5,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210795,A,dme,0
6.9,7.5,8.5,-1,7.6,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210790,A,dme,1
7,6.5,7.4,-1,7,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210791,A,dme,1
1.7,0,0,-1,0.6,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210095,R,dme,1
7.2,10,7,-1,8.1,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210094,A,dme,5
9.4,8,5.3,-1,7.6,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210096,A,dme,0
6.1,1,1.5,-1,2.9,20122,1109035,Álgebra Vetorial e Geometria Analítica,112110960,R,dme,0
7.1,8.8,8,-1,8,20122,1109035,Álgebra Vetorial e Geometria Analítica,111110926,A,dme,1
9.2,9.5,7,-1,8.6,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210640,A,dme,1
7.7,8.5,2,-1,3.7,20122,1109035,Álgebra Vetorial e Geometria Analítica,112110092,R,dme,0
8,7.5,3,7.7,6.8,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210645,A,dme,0
6.7,2,0.5,-1,3.1,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210647,R,dme,0
3.2,3.5,2.5,-1,3.1,20122,1109035,Álgebra Vetorial e Geometria Analítica,112190043,R,dme,1
3,7,2,5,4.4,20122,1109035,Álgebra Vetorial e Geometria Analítica,112190042,R,dme,0
9.4,7.5,4,-1,7,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210451,A,dme,0
4.9,6,0,-1,3.6,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210453,R,dme,0
6,0.5,0,-1,2.2,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210454,R,dme,0
2.6,5.5,4.8,3.6,4,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210456,R,dme,1
0.5,1,0,-1,0.5,20122,1109035,Álgebra Vetorial e Geometria Analítica,111210096,R,dme,1
5.4,8.5,7.9,-1,7.3,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210089,A,dme,1
3,9,6.5,8.8,7.2,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210121,A,dme,0
6.9,3,2,4.2,4.1,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210123,R,dme,0
9.5,9.5,10,-1,9.7,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210122,A,dme,1
6.5,5,5,7.5,6.3,20122,1109035,Álgebra Vetorial e Geometria Analítica,111210412,A,dme,1
6,1.7,4.3,5,4.4,20122,1109035,Álgebra Vetorial e Geometria Analítica,111210413,R,dme,0
1.1,3.5,0,-1,1.5,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210081,R,dme,0
9.6,10,8.8,-1,9.5,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210086,A,dme,1
5,0.5,0,-1,1.8,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210128,R,dme,0
3.5,4.8,4.8,4.5,4.4,20122,1109035,Álgebra Vetorial e Geometria Analítica,111210796,R,dme,1
0.5,2,0,-1,0.8,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210449,R,dme,1
0.5,0,0,-1,0.2,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210446,R,dme,1
4.5,3.7,5.3,6.8,5.4,20122,1109035,Álgebra Vetorial e Geometria Analítica,111210428,A,dme,1
3,3,6,1.5,3,20122,1109035,Álgebra Vetorial e Geometria Analítica,112211049,R,dme,1
1.5,1,0.5,-1,1,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210869,R,dme,1
0,0,0,-1,0,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210796,R,dme,1
7,2.5,3.5,1.9,3.3,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210108,R,dme,0
1.5,3,1.5,-1,2,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210479,R,dme,1
8,6,7,-1,7,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210103,A,dme,1
7.2,7,4.5,6.5,6.3,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210437,A,dme,1
0.9,1,0,-1,0.6,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210100,R,dme,1
7,5.5,2.5,1.2,3.5,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210472,R,dme,0
8.2,5.5,5,5.7,6,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210471,A,dme,0
4.5,5,7.5,6.2,5.9,20122,1109035,Álgebra Vetorial e Geometria Analítica,111150494,A,dme,1
8,5.7,7.3,-1,7,20122,1109035,Álgebra Vetorial e Geometria Analítica,112110934,A,dme,1
1,8,6,3,4.2,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210056,R,dme,0
8.3,3,0,-1,3.8,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210463,R,dme,0
1,1,0,-1,0.7,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210464,R,dme,1
5,2.3,0,-1,2.4,20122,1109035,Álgebra Vetorial e Geometria Analítica,112150726,R,dme,0
3.3,6.5,7,4.5,5.2,20122,1109035,Álgebra Vetorial e Geometria Analítica,112150725,A,dme,1
2.5,5,0,-1,2.5,20122,1109035,Álgebra Vetorial e Geometria Analítica,112210112,R,dme,0
6.3,10,6,-1,7.4,20112,1109035,Álgebra Vetorial e Geometria Analítica,110210393,A,dme,0
9.5,6,5.5,-1,7,20112,1109035,Álgebra Vetorial e Geometria Analítica,111150279,A,dme,0
5,3,2.5,-1,3.5,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210952,R,dme,1
5.5,7.5,5.5,7,6.5,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210951,A,dme,1
8,6.2,7.8,-1,7.3,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210050,A,dme,1
9.8,10,3.3,-1,7.7,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210056,A,dme,0
6.1,2,6,5.5,5,20112,1109035,Álgebra Vetorial e Geometria Analítica,110210495,A,dme,0
4.6,2.8,0,-1,2.5,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210055,R,dme,0
5.2,6.1,6.5,8.4,6.9,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210452,A,dme,1
1,5.5,7.7,7.9,6,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210451,A,dme,0
5,0.5,0,-1,1.8,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210885,R,dme,0
0,4.5,2.9,-1,2.5,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210398,R,dme,0
0.5,1.5,0.5,-1,0.8,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210397,R,dme,1
5.9,6.3,7.5,7.3,6.9,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210396,A,dme,1
4,8,7.2,6.8,6.6,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210391,A,dme,0
8.3,7,0,3.5,4.5,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210390,R,dme,0
8,6.5,8,-1,7.5,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210393,A,dme,1
0.5,0.5,0.5,-1,0.5,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210392,R,dme,1
8.9,10,7,-1,8.6,20112,1109035,Álgebra Vetorial e Geometria Analítica,111110135,A,dme,4
0.5,2.5,0,-1,1,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210943,R,dme,1
1.5,2,0,-1,1.2,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210102,R,dme,1
1,0.5,0.5,-1,0.7,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210947,R,dme,1
5.2,6.5,9.3,-1,7,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210658,A,dme,1
6.3,7,8.5,-1,7.3,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210062,A,dme,1
8,3,0,-1,3.7,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210068,R,dme,0
2,0.5,0,-1,0.8,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210669,R,dme,1
8.8,6.5,7.5,-1,7.6,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210661,A,dme,1
5,2.5,0.5,-1,2.7,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210660,R,dme,0
7.8,4.3,0,-1,2.4,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210663,R,dme,0
2.5,5.5,4,1.5,3,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210665,R,dme,1
0.5,0.5,0,-1,0.3,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210667,R,dme,1
5,5.5,6.5,6.5,6,20112,1109035,Álgebra Vetorial e Geometria Analítica,111110905,A,dme,1
5.9,4,0,-1,3.3,20112,1109035,Álgebra Vetorial e Geometria Analítica,111110904,R,dme,0
4.3,5,5.5,5.5,5.1,20112,1109035,Álgebra Vetorial e Geometria Analítica,111110901,A,dme,1
6,7.3,7,6.5,6.7,20112,1109035,Álgebra Vetorial e Geometria Analítica,110210104,A,dme,1
0,1,3,-1,1.3,20112,1109035,Álgebra Vetorial e Geometria Analítica,110210109,R,dme,1
8,7.5,4,3.5,5.3,20112,1109035,Álgebra Vetorial e Geometria Analítica,110210386,A,dme,3
2.1,1,0,-1,1,20112,1109035,Álgebra Vetorial e Geometria Analítica,111110915,R,dme,1
4,10,7,-1,7,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210841,A,dme,0
0,4,5.5,-1,3.2,20112,1109035,Álgebra Vetorial e Geometria Analítica,111250017,R,dme,0
9.8,8,8,-1,8.6,20112,1109035,Álgebra Vetorial e Geometria Analítica,111250014,A,dme,1
9.2,8.5,4.5,-1,7.4,20112,1109035,Álgebra Vetorial e Geometria Analítica,111110091,A,dme,0
6.1,9.8,9,-1,8.3,20112,1109035,Álgebra Vetorial e Geometria Analítica,111110090,A,dme,0
5.5,5.5,7.7,6,6.1,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210787,A,dme,1
2,0.5,0.5,-1,1,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210085,R,dme,1
10,10,4.2,-1,8.1,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210081,A,dme,0
1.6,1.5,0,-1,1,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210080,R,dme,1
4,5,5,9.5,6.6,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210401,A,dme,1
8.8,9.3,6.9,-1,8.3,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210400,A,dme,1
1,0,0,-1,0.3,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210403,R,dme,1
7,3,5.7,2,3.9,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210405,R,dme,0
4.5,5.5,4.5,7,5.7,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210407,A,dme,1
7.2,5.5,5.5,5.4,5.8,20112,1109035,Álgebra Vetorial e Geometria Analítica,111110922,A,dme,1
3.7,2,0,-1,1.9,20112,1109035,Álgebra Vetorial e Geometria Analítica,111110926,R,dme,1
3,5,0.5,-1,2.8,20112,1109035,Álgebra Vetorial e Geometria Analítica,110210615,R,dme,0
5.5,8.1,9.5,-1,7.7,20112,1109035,Álgebra Vetorial e Geometria Analítica,110210614,A,dme,1
5.1,4.5,0,-1,3.2,20112,1109035,Álgebra Vetorial e Geometria Analítica,111110087,R,dme,0
2.9,9.8,7,5.5,6.2,20112,1109035,Álgebra Vetorial e Geometria Analítica,111110080,A,dme,0
4,6.2,4.5,5.2,5,20112,1109035,Álgebra Vetorial e Geometria Analítica,110210613,A,dme,1
0.8,0.5,0,-1,0.4,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210096,R,dme,1
5,4,5,7.5,5.8,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210653,A,dme,1
4,2,1.8,-1,2.6,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210656,R,dme,1
1,9.7,7.6,6.5,6.3,20112,1109035,Álgebra Vetorial e Geometria Analítica,110210069,A,dme,0
6.5,2.5,0,-1,3,20112,1109035,Álgebra Vetorial e Geometria Analítica,110210066,R,dme,0
3.5,2,0,-1,1.8,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210413,R,dme,1
7,5.5,1,8,5.9,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210410,A,dme,0
5,6,8.5,10,7.9,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210411,A,dme,1
7,3,4.7,6.6,5.6,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210417,A,dme,0
5,6.5,0,-1,3.8,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210098,R,dme,0
0.5,0,0,-1,0.2,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210415,R,dme,1
0,1.5,0,-1,0.5,20112,1109035,Álgebra Vetorial e Geometria Analítica,111110935,R,dme,1
3,9.7,6.5,3.3,5.2,20112,1109035,Álgebra Vetorial e Geometria Analítica,111110933,A,dme,0
3.5,2.5,5.5,-1,3.8,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210412,R,dme,1
1,1,0,-1,0.7,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210659,R,dme,1
7,4,10,-1,7,20112,1109035,Álgebra Vetorial e Geometria Analítica,111150427,A,dme,0
7.6,6.5,8,-1,7.4,20112,1109035,Álgebra Vetorial e Geometria Analítica,111110070,A,dme,1
5.8,5.6,0.6,6.5,5,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210792,A,dme,2
7.5,4.5,7,5,5.8,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210079,A,dme,1
4.5,1,0.5,-1,2,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210794,R,dme,0
7.2,5.5,8.3,-1,7,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210414,A,dme,1
5.2,2.8,0.5,-1,2.8,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210428,R,dme,0
8,4,2,5.8,5.1,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210426,A,dme,0
1,2.5,0,-1,1.2,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210796,R,dme,1
6.5,4.5,4,9,6.6,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210423,A,dme,1
10,9.5,7,-1,8.8,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210422,A,dme,1
2.5,4,5.5,5,4.4,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210421,R,dme,1
9.8,10,6.5,-1,8.8,20112,1109035,Álgebra Vetorial e Geometria Analítica,109210474,A,dme,1
1,2.5,6.7,-1,3.4,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210870,R,dme,0
7.5,5,5,9.5,7.3,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210872,A,dme,1
3.4,1.8,7.2,2,3.3,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210873,R,dme,0
5.8,7,9,-1,7.3,20112,1109035,Álgebra Vetorial e Geometria Analítica,110110048,A,dme,1
7.7,10,3.3,-1,7,20112,1109035,Álgebra Vetorial e Geometria Analítica,111110941,A,dme,0
4.4,2.5,0.5,-1,2.5,20112,1109035,Álgebra Vetorial e Geometria Analítica,111110940,R,dme,1
9.5,8.2,3.5,-1,7.1,20112,1109035,Álgebra Vetorial e Geometria Analítica,111110064,A,dme,0
7.4,5.3,2,5.2,5,20112,1109035,Álgebra Vetorial e Geometria Analítica,110210639,A,dme,0
3.6,8,3,3.7,4.4,20112,1109035,Álgebra Vetorial e Geometria Analítica,111110069,R,dme,0
5.5,2,4.5,1.3,2.9,20112,1109035,Álgebra Vetorial e Geometria Analítica,111150494,R,dme,1
2,3.5,0,-1,1.8,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210430,R,dme,0
9.5,8,6,-1,7.8,20112,1109035,Álgebra Vetorial e Geometria Analítica,111210433,A,dme,1
