CodigoDisciplina,MatriculaAluno,Periodo,Media,PeriodoRelativo,CodigoSituacao
1411168,10910354,20092,6.6,2,1
1411168,10910430,20092,5.5,2,1
1411168,10910920,20092,6.5,2,1
1411168,10911263,20092,6.4,2,1
1411168,10910377,20092,6.4,2,1
1411168,10910498,20092,6.7,2,1
1411168,10910525,20092,9.3,2,1
1411168,10910875,20092,7.1,2,1
1411168,10910461,20092,7.9,2,1
1411168,10910905,20092,9,2,1
1411168,10911179,20092,6.7,2,1
1411168,10910528,20092,7.1,2,1
1411168,10910624,20092,7.3,2,1
1411168,10910666,20092,6.6,2,1
1411168,10910504,20092,6.7,2,1
1411168,10910423,20092,8.6,2,1
1411168,10910143,20092,6.6,2,1
1411168,10910340,20092,6.4,2,1
1411168,10911314,20092,8.4,2,1
1411168,10911456,20092,8,2,1
1411168,10820897,20092,7.7,3,1
1411168,10820026,20092,8,3,1
1411168,10910710,20092,7.1,2,1
1411168,10910929,20092,8.9,2,1
1411168,10910534,20092,6.4,2,1
1411168,10910089,20092,7,2,1
1411168,10910209,20092,7.6,2,1
1411168,10911308,20092,9.3,2,1
1411168,10910256,20092,8.8,2,1
1411168,10911392,20092,6.4,2,1
1411168,10910596,20092,8.4,2,1
1411168,10910698,20092,6.4,2,1
1411168,10911104,20092,7.8,2,1
1411168,10911306,20092,7.8,2,1
1411168,10910543,20092,9,2,1
1411168,10821276,20092,4.7,3,2
1411168,10820025,20092,2.8,3,2
1411168,10910483,20092,4.4,2,2
1411168,10911416,20092,4.2,2,2
1411168,10911483,20092,4.5,2,2
1411168,10520049,20092,0,9,3
1411168,10621407,20092,0,7,3
1411168,10910637,20092,0,2,3
1411168,10821329,20092,0,3,3
1411168,10910709,20092,-1,2,4
1411168,10920379,20101,5,2,1
1411168,10910382,20101,5.9,3,1
1411168,10910193,20101,5.3,3,1
1411168,10910993,20101,6.1,3,1
1411168,10910285,20101,5.3,3,1
1411168,10910483,20101,5.8,3,1
1411168,10910709,20101,7.2,3,1
1411168,10921170,20101,8.8,2,1
1411168,10920720,20101,5.3,2,1
1411168,10921081,20101,5,2,1
1411168,10921478,20101,6.7,2,1
1411168,10921488,20101,6.6,2,1
1411168,10920811,20101,6.4,2,1
1411168,10921151,20101,7.9,2,1
1411168,10920475,20101,7.4,2,1
1411168,10921278,20101,5.7,2,1
1411168,10910271,20101,5,3,1
1411168,10911483,20101,5.3,3,1
1411168,10910347,20101,6.4,3,1
1411168,10921405,20101,7.7,2,1
1411168,10910413,20101,6.5,3,1
1411168,10820025,20101,5.7,4,1
1411168,10911416,20101,7,3,1
1411168,10910990,20101,6.3,3,1
1411168,10920924,20101,8.6,2,1
1411168,10920963,20101,9,2,1
1411168,10920911,20101,7.4,2,1
1411168,10920202,20101,5.9,2,1
1411168,10920871,20101,7.2,2,1
1411168,10920715,20101,7.8,2,1
1411168,10921089,20101,5.5,2,1
1411168,10921339,20101,6.4,2,1
1411168,10920761,20101,9.1,2,1
1411168,10921047,20101,6.7,2,1
1411168,10920101,20101,8.3,2,1
1411168,10921335,20101,7.4,2,1
1411168,10920356,20101,7.4,2,1
1411168,10910164,20101,3.1,3,2
1411168,11010838,20101,3.9,1,2
1411168,10921374,20101,2.5,2,2
1411168,10920766,20101,4.4,2,2
1411168,10911178,20101,0.3,3,2
1411168,10910238,20101,2.7,3,2
1411168,10910839,20101,2.9,3,2
1411168,10911382,20101,3.3,3,2
1411168,10910169,20101,3,3,2
1411168,10920341,20101,4.5,2,2
1411168,10921479,20101,4.3,2,2
1411168,10920028,20101,3.3,2,2
1411168,10920774,20101,4.4,2,2
1411168,10921475,20101,2.5,2,2
1411168,10920728,20101,3.9,2,2
1411168,10921126,20101,0,2,3
1411168,10911458,20101,-1,3,4
1411168,10920728,20102,8,3,1
1411168,11010499,20102,7.6,2,1
1411168,11010170,20102,6.8,2,1
1411168,11011255,20102,7.7,2,1
1411168,11011410,20102,5.4,2,1
1411168,11011100,20102,8.2,2,1
1411168,10920956,20102,7.3,3,1
1411168,10920766,20102,5.4,3,1
1411168,10911382,20102,5.5,4,1
1411168,10910169,20102,8.4,4,1
1411168,11010412,20102,9.2,2,1
1411168,11010496,20102,7.3,2,1
1411168,11011055,20102,8.9,2,1
1411168,11010130,20102,6.3,2,1
1411168,11010959,20102,8.1,2,1
1411168,11010147,20102,7.8,2,1
1411168,11011315,20102,8.5,2,1
1411168,11010240,20102,8.2,2,1
1411168,11011425,20102,9.2,2,1
1411168,11011386,20102,7.8,2,1
1411168,11010039,20102,7.9,2,1
1411168,11010969,20102,8.8,2,1
1411168,11010648,20102,7.2,2,1
1411168,11010077,20102,8.5,2,1
1411168,11010755,20102,7.4,2,1
1411168,11011120,20102,6.3,2,1
1411168,11010150,20102,7.3,2,1
1411168,11010542,20102,7.4,2,1
1411168,11010753,20102,7.1,2,1
1411168,11011337,20102,6.5,2,1
1411168,11010791,20102,7.3,2,1
1411168,11010771,20102,7.9,2,1
1411168,11010912,20102,9.2,2,1
1411168,11011075,20102,8.5,2,1
1411168,11011283,20102,8.5,2,1
1411168,11011459,20102,8.7,2,1
1411168,11010792,20102,8.7,2,1
1411168,11010796,20102,8,2,1
1411168,11011211,20102,6.4,2,1
1411168,11010010,20102,8.2,2,1
1411168,11011157,20102,8,2,1
1411168,11010427,20102,9.4,2,1
1411168,11010900,20102,8.3,2,1
1411168,11010788,20102,8.1,2,1
1411168,11010395,20102,9,2,1
1411168,11011371,20102,9,2,1
1411168,11010549,20102,9.4,2,1
1411168,11010067,20102,7.1,2,1
1411168,11010593,20102,7.7,2,1
1411168,11010194,20102,7.8,2,1
1411168,11010870,20102,6.5,2,1
1411168,11010258,20102,6.5,2,1
1411168,11010656,20102,8.8,2,1
1411168,11011099,20102,8.4,2,1
1411168,11011016,20102,7.3,2,1
1411168,11010945,20102,8.6,2,1
1411168,10920774,20102,5.4,3,1
1411168,10921135,20102,5,3,1
1411168,10921479,20102,7.3,3,1
1411168,10920341,20102,8.7,3,1
1411168,10921209,20102,5.5,3,1
1411168,10920028,20102,5,3,1
1411168,10921126,20102,1.5,3,2
1411168,10921475,20102,2.2,3,2
1411168,11010852,20102,2.1,2,2
1411168,11010901,20102,3.5,2,2
1411168,11010934,20102,2.5,2,2
1411168,10920556,20102,3.5,3,2
1411168,10921448,20102,3,3,2
1411168,10921402,20102,4,3,2
1411168,10911178,20102,1.1,4,2
1411168,10911458,20102,0,4,3
1411168,10921374,20102,0,3,3
1411168,10920661,20102,-1,3,4
1411168,10921402,20111,7.4,4,1
1411168,10920556,20111,7.3,4,1
1411168,11011351,20111,9.4,3,1
1411168,10921374,20111,5,4,1
1411168,11010380,20111,5.1,3,1
1411168,11010233,20111,8.2,3,1
1411168,11010297,20111,5.4,3,1
1411168,11010901,20111,7.9,3,1
1411168,11021389,20111,8.2,2,1
1411168,11020497,20111,7.3,2,1
1411168,11021234,20111,8,2,1
1411168,11020554,20111,7.5,2,1
1411168,11020072,20111,5.7,2,1
1411168,11021309,20111,8.4,2,1
1411168,11021025,20111,9.1,2,1
1411168,11020479,20111,7.3,2,1
1411168,11020823,20111,7,2,1
1411168,11021452,20111,6.2,2,1
1411168,11020316,20111,7.5,2,1
1411168,11020780,20111,7.7,2,1
1411168,11020508,20111,8,2,1
1411168,11020424,20111,7.7,2,1
1411168,11020373,20111,8,2,1
1411168,11020916,20111,7.4,2,1
1411168,11021313,20111,5.2,2,1
1411168,11020113,20111,6,2,1
1411168,11020691,20111,7.5,2,1
1411168,11020098,20111,7.6,2,1
1411168,11021154,20111,9.1,2,1
1411168,11020902,20111,7.9,2,1
1411168,11111343,20111,7.7,1,1
1411168,11110563,20111,7.7,1,1
1411168,11020304,20111,7.8,2,1
1411168,11020783,20111,8.8,2,1
1411168,11010153,20111,6.6,3,1
1411168,11020006,20111,8.4,2,1
1411168,11021153,20111,7.3,2,1
1411168,11021201,20111,7,2,1
1411168,11021429,20111,7.8,2,1
1411168,11021197,20111,8.5,2,1
1411168,11020762,20111,7.2,2,1
1411168,11020330,20111,5.6,2,1
1411168,11020492,20111,5,2,1
1411168,11021320,20111,9.2,2,1
1411168,11020763,20111,7,2,1
1411168,11021086,20111,7.3,2,1
1411168,11020179,20111,7.3,2,1
1411168,11020221,20111,7,2,1
1411168,11020591,20111,8,2,1
1411168,11020571,20111,7.6,2,1
1411168,11020594,20111,7.7,2,1
1411168,11021419,20111,7.2,2,1
1411168,11021472,20111,8,2,1
1411168,11010307,20111,7.3,3,1
1411168,11011435,20111,7.5,3,1
1411168,11010083,20111,5.3,3,1
1411168,11010934,20111,6.8,3,1
1411168,10920462,20111,1.6,4,2
1411168,10920732,20111,0.5,4,2
1411168,10911274,20111,3.6,5,2
1411168,10921114,20111,2.4,4,2
1411168,11110472,20111,3.1,1,2
1411168,11020744,20111,2.5,2,2
1411168,11010004,20111,4.6,3,2
1411168,11020830,20111,3.1,2,2
1411168,11021270,20111,3,2,2
1411168,11010852,20111,2.1,3,2
1411168,11010205,20111,2,3,2
1411168,11010174,20111,3,3,2
1411168,10920545,20111,2.9,4,2
1411168,10921448,20111,2.5,4,2
1411168,11020849,20111,0,2,3
1411168,11020988,20111,0,2,3
1411168,10920462,20112,7.5,5,1
1411168,11120278,20112,6.2,1,1
1411168,11120986,20112,5.8,1,1
1411168,11110722,20112,7.1,2,1
1411168,11110234,20112,8.6,2,1
1411168,11110181,20112,6.6,2,1
1411168,11110638,20112,8.5,2,1
1411168,11110888,20112,8,2,1
1411168,11111296,20112,9,2,1
1411168,11110185,20112,8,2,1
1411168,11110456,20112,8.3,2,1
1411168,11111471,20112,9,2,1
1411168,11111233,20112,9.4,2,1
1411168,11111045,20112,8.5,2,1
1411168,11110095,20112,8.9,2,1
1411168,11110273,20112,7.7,2,1
1411168,11111294,20112,9.6,2,1
1411168,11110701,20112,8.8,2,1
1411168,11111290,20112,9.5,2,1
1411168,11110653,20112,9.2,2,1
1411168,11110579,20112,7.7,2,1
1411168,11111370,20112,9.3,2,1
1411168,11111444,20112,6.3,2,1
1411168,11111342,20112,6.3,2,1
1411168,11111005,20112,7.2,2,1
1411168,11110724,20112,9.1,2,1
1411168,11121106,20112,7,1,1
1411168,11120869,20112,7.2,1,1
1411168,11110817,20112,6.8,2,1
1411168,11110037,20112,7.3,2,1
1411168,11110576,20112,5.2,2,1
1411168,11111248,20112,5.6,2,1
1411168,11110711,20112,7,2,1
1411168,11110451,20112,7.5,2,1
1411168,11110860,20112,8.2,2,1
1411168,11111109,20112,5,2,1
1411168,11110160,20112,9.2,2,1
1411168,11110679,20112,8.3,2,1
1411168,11110335,20112,7.8,2,1
1411168,11111137,20112,7.7,2,1
1411168,11111465,20112,7.1,2,1
1411168,11021344,20112,5.3,3,1
1411168,11020744,20112,7,3,1
1411168,11010004,20112,7.7,4,1
1411168,11020466,20112,6.5,3,1
1411168,10921114,20112,5.3,5,1
1411168,11010174,20112,5.3,4,1
1411168,11020884,20112,5,3,1
1411168,10920545,20112,8,5,1
1411168,11010205,20112,1.7,4,2
1411168,11020491,20112,3.6,3,2
1411168,11110314,20112,4.3,2,2
1411168,11110116,20112,3.4,2,2
1411168,11110906,20112,4.4,2,2
1411168,11111430,20112,0.3,2,2
1411168,11111117,20112,1.2,2,2
1411168,11110002,20112,0.1,2,2
1411168,11111376,20112,3.5,2,2
1411168,11111203,20112,4,2,2
1411168,11110187,20112,3.5,2,2
1411168,11111257,20112,4.7,2,2
1411168,11110765,20112,3.6,2,2
1411168,11020138,20112,3,3,2
1411168,11020353,20112,0.7,3,2
1411168,11020981,20112,1.4,3,2
1411168,11020752,20112,3.2,3,2
1411168,11021041,20112,1.9,3,2
1411168,11110559,20112,1,2,2
1411168,11110254,20112,3.9,2,2
1411168,11110111,20112,4.6,2,2
1411168,11020439,20112,1.9,3,2
1411168,11020669,20112,4,3,2
1411168,11020830,20112,2.6,3,2
1411168,11020245,20112,2.9,3,2
1411168,11020938,20112,3.5,3,2
1411168,11020440,20112,0.1,3,2
1411168,11021027,20112,4.6,3,2
1411168,11010502,20112,0,4,3
1411168,11111042,20112,0,2,3
1411168,11110695,20112,0,2,3
1411168,11110769,20112,0,2,3
1411168,11110394,20112,0,2,3
1411168,11020115,20112,0,3,3
1411168,11020192,20112,0,3,3
1411168,11021299,20112,0,3,3
1411168,11021116,20112,0,3,3
1411168,11020076,20112,0,3,3
1411168,11020200,20112,0,3,3
1411168,11020503,20112,0,3,3
1411168,11020109,20112,0,3,3
1411168,11020849,20112,0,3,3
1411168,11021175,20112,0,3,3
1411168,11010852,20112,0,4,3
1411168,10921448,20112,-1,5,4
1411168,11010198,20112,-1,4,4
1411168,11021027,20121,7.1,4,1
1411168,11020830,20121,7,4,1
1411168,11020245,20121,5.2,4,1
1411168,11020938,20121,6.7,4,1
1411168,11020439,20121,7.5,4,1
1411168,11020491,20121,6,4,1
1411168,11020752,20121,8.3,4,1
1411168,11020981,20121,5.5,4,1
1411168,11210714,20121,8.1,1,1
1411168,11121171,20121,8.7,2,1
1411168,11120604,20121,7.7,2,1
1411168,11120030,20121,8.9,2,1
1411168,11120227,20121,7,2,1
1411168,11111426,20121,7.6,3,1
1411168,11110314,20121,8,3,1
1411168,11121023,20121,8.2,2,1
1411168,11120291,20121,5,2,1
1411168,11121152,20121,5.8,2,1
1411168,11120729,20121,7.7,2,1
1411168,11120467,20121,8,2,1
1411168,11121155,20121,7.6,2,1
1411168,11120303,20121,6.5,2,1
1411168,11120623,20121,7.9,2,1
1411168,11120387,20121,7.9,2,1
1411168,11121381,20121,7.1,2,1
1411168,11120210,20121,5,2,1
1411168,11120261,20121,7.5,2,1
1411168,11121113,20121,7.9,2,1
1411168,11120305,20121,8.3,2,1
1411168,11120821,20121,8.5,2,1
1411168,11120132,20121,7.6,2,1
1411168,11110906,20121,7,3,1
1411168,11111430,20121,7.4,3,1
1411168,11111376,20121,8.3,3,1
1411168,11111203,20121,7.4,3,1
1411168,11120944,20121,5.3,2,1
1411168,11120385,20121,7.1,2,1
1411168,11120859,20121,7,2,1
1411168,11120302,20121,5.9,2,1
1411168,11120630,20121,8.5,2,1
1411168,11120965,20121,7.8,2,1
1411168,11121079,20121,8.1,2,1
1411168,11120636,20121,7.9,2,1
1411168,11110559,20121,5.6,3,1
1411168,11110254,20121,7,3,1
1411168,11120614,20121,7.2,2,1
1411168,11121173,20121,7.1,2,1
1411168,11120468,20121,7.1,2,1
1411168,11110056,20121,6.2,3,1
1411168,11111257,20121,7.8,3,1
1411168,11110765,20121,5.3,3,1
1411168,11020138,20121,7.2,4,1
1411168,11020192,20121,6.9,4,1
1411168,11110769,20121,7.1,3,1
1411168,11020669,20121,7.6,4,1
1411168,11020195,20121,1.7,4,2
1411168,11020583,20121,3.9,4,2
1411168,11021116,20121,3.5,4,2
1411168,11121436,20121,4.5,2,2
1411168,11110002,20121,2,3,2
1411168,11121271,20121,2.9,2,2
1411168,11210573,20121,2.9,1,2
1411168,11211144,20121,3.1,1,2
1411168,11210080,20121,1.9,1,2
1411168,11121293,20121,2.4,2,2
1411168,11121180,20121,2.5,2,2
1411168,11121291,20121,1.9,2,2
1411168,11121158,20121,1.8,2,2
1411168,11120733,20121,1.3,2,2
1411168,11120882,20121,2.5,2,2
1411168,11120677,20121,3.9,2,2
1411168,11120516,20121,1.5,2,2
1411168,11121169,20121,2.6,2,2
1411168,11120171,20121,3.6,2,2
1411168,11121222,20121,3.8,2,2
1411168,11120444,20121,3.2,2,2
1411168,11120967,20121,2.1,2,2
1411168,11021195,20121,1.4,4,2
1411168,11021164,20121,2.6,4,2
1411168,11010502,20121,0,5,3
1411168,11020703,20121,0,4,3
1411168,11120646,20121,0,2,3
1411168,11120960,20121,0,2,3
1411168,11110695,20121,0,3,3
1411168,11110308,20121,0,3,3
1411168,11111118,20121,0,3,3
1411168,11110667,20121,0,3,3
1411168,11020353,20121,0,4,3
1411168,11021041,20121,0,4,3
1411168,11020200,20121,0,4,3
1411168,11010198,20121,0,5,3
1411168,11021003,20121,0,4,3
1411168,11121053,20121,0,2,3
1411168,11120827,20121,0,2,3
1411168,11110469,20121,0,3,3
1411168,11110116,20121,0,3,3
1411168,11121289,20121,0,2,3
1411168,11120294,20121,0,2,3
1411168,11120506,20121,0,2,3
1411168,11111117,20121,0,3,3
1411168,11110394,20121,0,3,3
1411168,11121236,20121,-1,2,4
1411168,11021041,20122,5.8,5,1
1411168,11120444,20122,6.1,3,1
1411168,11121222,20122,6,3,1
1411168,11121436,20122,7.8,3,1
1411168,11110108,20122,7.8,4,1
1411168,11210974,20122,7.2,2,1
1411168,11210091,20122,8,2,1
1411168,11210219,20122,8.8,2,1
1411168,11210917,20122,7,2,1
1411168,11210627,20122,7.2,2,1
1411168,11210059,20122,5.3,2,1
1411168,11210069,20122,7.3,2,1
1411168,11210550,20122,7.2,2,1
1411168,11120844,20122,7.9,3,1
1411168,11210868,20122,7.8,2,1
1411168,11210061,20122,8.2,2,1
1411168,11210452,20122,7.8,2,1
1411168,11210952,20122,7.8,2,1
1411168,11211443,20122,9.3,2,1
1411168,11211044,20122,6.5,2,1
1411168,11211076,20122,5.6,2,1
1411168,11211437,20122,5.5,2,1
1411168,11210937,20122,7.5,2,1
1411168,11211088,20122,7.4,2,1
1411168,11210154,20122,7.2,2,1
1411168,11211317,20122,5.8,2,1
1411168,11210573,20122,7,2,1
1411168,11210432,20122,7,2,1
1411168,11210975,20122,8.7,2,1
1411168,11210518,20122,7.3,2,1
1411168,11211012,20122,5.4,2,1
1411168,11210204,20122,8.1,2,1
1411168,11211461,20122,5,2,1
1411168,11210641,20122,8.3,2,1
1411168,11210352,20122,7.7,2,1
1411168,11210565,20122,5.9,2,1
1411168,11211375,20122,7.3,2,1
1411168,11211096,20122,7.3,2,1
1411168,11211485,20122,8,2,1
1411168,11211166,20122,8.1,2,1
1411168,11210255,20122,8.2,2,1
1411168,11210662,20122,8.2,2,1
1411168,11210388,20122,6.5,2,1
1411168,11210168,20122,8.7,2,1
1411168,11210566,20122,8.9,2,1
1411168,11210853,20122,5.1,2,1
1411168,11211101,20122,7,2,1
1411168,11211380,20122,7,2,1
1411168,11210712,20122,8.1,2,1
1411168,11211077,20122,7.3,2,1
1411168,11210464,20122,7,2,1
1411168,11210719,20122,9.4,2,1
1411168,11210955,20122,7.9,2,1
1411168,11211150,20122,8.2,2,1
1411168,11120294,20122,8.3,3,1
1411168,11120516,20122,5.1,3,1
1411168,11110064,20122,5,4,1
1411168,11110002,20122,5.3,4,1
1411168,11110695,20122,7.4,4,1
1411168,11021116,20122,4,5,2
1411168,11120686,20122,3.6,3,2
1411168,11121291,20122,3.9,3,2
1411168,11211165,20122,2.1,2,2
1411168,11210655,20122,2.8,2,2
1411168,11121158,20122,1.5,3,2
1411168,11120882,20122,4.6,3,2
1411168,11120967,20122,1,3,2
1411168,11110667,20122,0,4,3
1411168,11211225,20122,0,2,3
1411168,11210102,20122,0,2,3
1411168,11210644,20122,0,2,3
1411168,11220700,20122,0,1,3
1411168,11220368,20122,0,1,3
1411168,11221378,20122,0,1,3
1411168,11221428,20122,0,1,3
1411168,11211205,20122,0,2,3
1411168,11210080,20122,0,2,3
1411168,11211250,20122,0,2,3
1411168,11210021,20122,0,2,3
1411168,11120827,20122,0,3,3
1411168,11120506,20122,0,3,3
1411168,11120837,20122,0,3,3
1411168,11121072,20122,0,3,3
1411168,11020353,20122,-1,5,4
1411168,11120646,20122,-1,3,4
1411168,11021116,20131,5.4,6,1
1411168,11120967,20131,6.9,4,1
1411168,11110111,20131,7.7,5,1
1411168,11120882,20131,7,4,1
1411168,11211348,20131,7.8,3,1
1411168,11211220,20131,7.1,3,1
1411168,11210324,20131,7.3,3,1
1411168,11221377,20131,7.4,2,1
1411168,11220044,20131,5,2,1
1411168,11221393,20131,8.1,2,1
1411168,11220053,20131,7.7,2,1
1411168,11220342,20131,8.5,2,1
1411168,11220375,20131,8.1,2,1
1411168,11220832,20131,7.4,2,1
1411168,11220224,20131,6,2,1
1411168,11220527,20131,7.4,2,1
1411168,11220999,20131,7.4,2,1
1411168,11220910,20131,8.1,2,1
1411168,11220946,20131,8.6,2,1
1411168,11221350,20131,5.7,2,1
1411168,11220242,20131,6.7,2,1
1411168,11220562,20131,8.6,2,1
1411168,11220772,20131,8.5,2,1
1411168,11220027,20131,8.4,2,1
1411168,11220658,20131,7.4,2,1
1411168,11220532,20131,9.5,2,1
1411168,11221383,20131,8.6,2,1
1411168,11220607,20131,8.8,2,1
1411168,11210358,20131,7.6,3,1
1411168,11210989,20131,7.5,3,1
1411168,11210898,20131,8.2,3,1
1411168,11120673,20131,5.4,4,1
1411168,11221413,20131,7.7,2,1
1411168,11220401,20131,8.1,2,1
1411168,11220190,20131,7.3,2,1
1411168,11220146,20131,7.5,2,1
1411168,11220043,20131,8.1,2,1
1411168,11220328,20131,5.5,2,1
1411168,11220213,20131,7.5,2,1
1411168,11220276,20131,7.9,2,1
1411168,11220148,20131,7.5,2,1
1411168,11220585,20131,7.3,2,1
1411168,11220794,20131,7.1,2,1
1411168,11221384,20131,8.7,2,1
1411168,11220135,20131,7.3,2,1
1411168,11220152,20131,5.9,2,1
1411168,11121158,20131,7,4,1
1411168,11120677,20131,8.3,4,1
1411168,11120686,20131,3.2,4,2
1411168,11311015,20131,3.5,1,2
1411168,11220619,20131,2.7,2,2
1411168,11220743,20131,3.4,2,2
1411168,11210386,20131,3.7,3,2
1411168,11220253,20131,4.3,2,2
1411168,11221336,20131,3.7,2,2
1411168,11210655,20131,2.4,3,2
1411168,11021195,20131,0,6,3
1411168,11120730,20131,0,4,3
1411168,11310680,20131,0,1,3
1411168,11310336,20131,0,1,3
1411168,11221243,20131,0,2,3
1411168,11220716,20131,0,2,3
1411168,11221284,20131,0,2,3
1411168,11221298,20131,0,2,3
1411168,11220292,20131,0,2,3
1411168,11220885,20131,0,2,3
1411168,11210961,20131,0,3,3
1411168,11210644,20131,0,3,3
1411168,11210131,20131,0,3,3
1411168,11120399,20131,0,4,3
1411168,11121487,20131,0,4,3
1411168,11120827,20131,0,4,3
1411168,11121289,20131,0,4,3
1411168,11120837,20131,0,4,3
1411168,11211480,20131,-1,3,4
1411168,11211249,20131,-1,3,4
1411168,11211455,20131,-1,3,4
1411217,10111207,20041,10,7,1
1411217,10110991,20041,7,7,1
1411217,10110225,20041,9,7,1
1411217,10010628,20041,9.5,9,1
1411217,10020696,20041,9,8,1
1411217,10010376,20041,9,9,1
1411217,10011134,20041,9.5,9,1
1411217,10021237,20041,7.5,8,1
1411217,10020702,20041,10,8,1
1411217,10020895,20041,9.5,8,1
1411217,10111462,20041,8,7,1
1411217,10110346,20041,8.5,7,1
1411217,10110100,20041,8.5,7,1
1411217,10010312,20041,-1,9,4
1411217,10110693,20051,8.3,9,1
1411217,10110274,20051,10,9,1
1411217,10020350,20051,7.9,10,1
1411217,10211065,20051,8.2,7,1
1411217,10210777,20051,8.5,7,1
1411217,10121082,20051,7.5,8,1
1411217,10120558,20051,8.8,8,1
1411217,10120992,20051,7.5,8,1
1411217,10120983,20051,9.3,8,1
1411217,10210861,20051,8.5,7,1
1411217,10111182,20051,8,9,1
1411217,10110418,20051,8.2,9,1
1411217,10310189,20061,8.8,7,1
1411217,10310140,20061,8.7,7,1
1411217,10310517,20061,7.1,7,1
1411217,10311399,20061,8.8,7,1
1411217,10210652,20061,9.1,9,1
1411217,10211316,20061,7.1,9,1
1411217,10310018,20061,9.1,7,1
1411217,10211312,20061,8.4,9,1
1411217,10211140,20061,6.1,9,1
1411217,10311070,20061,8.1,7,1
1411217,10311240,20061,8.8,7,1
1411217,10310804,20072,5.9,10,1
1411217,10320082,20072,8.5,9,1
1411217,10321468,20072,9.3,9,1
1411217,10410998,20072,8.2,8,1
1411217,10720726,20072,7.5,1,1
1411217,10420446,20072,7.3,7,1
1411217,10411090,20072,7,8,1
1411217,10311009,20072,8.4,10,1
1411217,10320892,20072,8.1,9,1
1411217,10220257,20072,7.2,11,1
1411217,10410339,20072,8.1,8,1
1411217,10421138,20091,7,10,1
1411217,10521127,20091,7.8,8,1
1411217,10521059,20091,7.8,8,1
1411217,10510537,20091,9.1,9,1
1411217,10511129,20091,10,9,1
1411217,10510099,20091,7.8,9,1
1411217,10510137,20091,5,9,1
1411217,10510767,20091,9,9,1
1411217,10510572,20091,7.5,9,1
1411217,10511297,20091,7.8,9,1
1411217,10511431,20091,7,9,1
1411217,10421464,20091,8.5,10,1
1411217,10410606,20091,9,11,1
1411217,10321391,20091,0,12,3
1411217,10321256,20102,7.4,15,1
1411217,10621247,20102,7.9,9,1
1411217,10620490,20102,7.6,9,1
1411217,10610159,20102,7.9,10,1
1411217,10620103,20102,7,9,1
1411217,10520476,20102,9.7,11,1
1411217,10520740,20102,8.1,11,1
1411217,10720577,20122,8.6,11,1
1411217,10820953,20122,7.3,9,1
1411217,10820897,20122,7.9,9,1
1411217,10810463,20122,7,10,1
1411217,10811470,20122,7.1,10,1
1411185,10110392,20041,8.4,7,1
1411185,10111084,20041,8.1,7,1
1411185,10110486,20041,8.7,7,1
1411185,10010272,20041,7.5,9,1
1411185,10020932,20041,7.5,8,1
1411185,10010191,20041,8.1,9,1
1411185,10020633,20041,7,8,1
1411185,10020151,20041,7,8,1
1411185,10020350,20041,8.3,8,1
1411185,10010628,20041,7,9,1
1411185,10011052,20041,8.1,9,1
1411185,10121043,20041,7.9,6,1
1411185,10111147,20041,8.5,7,1
1411185,10110225,20041,8.5,7,1
1411185,10020333,20041,7.5,8,1
1411185,10021237,20041,8.8,8,1
1411185,10110991,20041,8.4,7,1
1411185,10110096,20041,8.5,7,1
1411185,10110346,20041,8.4,7,1
1411185,10021187,20041,7,8,1
1411185,10010544,20041,8.6,9,1
1411185,10111177,20041,8.4,7,1
1411185,10110812,20041,8.4,7,1
1411185,10110706,20042,9.8,8,1
1411185,10421200,20042,7.4,1,1
1411185,10121082,20042,9.3,7,1
1411185,10121450,20042,7.8,7,1
1411185,10120590,20042,7.4,7,1
1411185,10121028,20042,7.4,7,1
1411185,10120992,20042,7.5,7,1
1411185,10121085,20042,9.8,7,1
1411185,10120983,20042,9.3,7,1
1411185,10110951,20042,7.4,8,1
1411185,10020798,20042,7.4,9,1
1411185,10111207,20042,9.3,8,1
1411185,10110274,20042,9.3,8,1
1411185,10121272,20042,7.8,7,1
1411185,10120994,20042,7.4,7,1
1411185,10110418,20042,-1,8,4
1411185,10110284,20051,8.3,9,1
1411185,10210649,20051,9.1,7,1
1411185,10210652,20051,8.3,7,1
1411185,10210268,20051,7.5,7,1
1411185,10210610,20051,8.6,7,1
1411185,10211316,20051,8.1,7,1
1411185,10121133,20051,7.2,8,1
1411185,10120558,20051,8.8,8,1
1411185,10121265,20051,8.3,8,1
1411185,10121014,20051,7.5,8,1
1411185,10511310,20051,7.2,1,1
1411185,10211241,20051,9.1,7,1
1411185,10211303,20051,9.1,7,1
1411185,10210861,20051,8.8,7,1
1411185,10210079,20051,8.3,7,1
1411185,10210393,20051,8.8,7,1
1411185,10211312,20051,8.6,7,1
1411185,10211311,20051,8.7,7,1
1411185,10110313,20051,7.5,9,1
1411185,10121007,20051,8.1,8,1
1411185,10311441,20052,9,6,1
1411185,10310140,20052,8.9,6,1
1411185,10211065,20052,8.3,8,1
1411185,10210296,20052,9.3,8,1
1411185,10220689,20052,8.1,7,1
1411185,10210231,20052,9,8,1
1411185,10210777,20052,8.9,8,1
1411185,10211432,20052,9,8,1
1411185,10211474,20052,9,8,1
1411185,10210327,20052,8.3,8,1
1411185,10210215,20052,8.3,8,1
1411185,10210609,20052,9.3,8,1
1411185,10211121,20052,9.3,8,1
1411185,10210587,20052,8.7,8,1
1411185,10111182,20052,8.7,10,1
1411185,10110693,20052,8.9,10,1
