"nota1","nota2","nota3","final","media","periodo","coddisciplina","disciplina","matricula","situacao","vez","departamento"
5.7,6,9.3,-1,7,20112,1114107,Probabilidade e Estatística,092238,A,2,dme
1.8,0,0,-1,0.6,20111,1114107,Probabilidade e Estatística,092331,R,1,dme
6.5,6,5.5,5.5,5.8,20121,1114107,Probabilidade e Estatística,092331,A,3,dme
0.5,2.6,4.3,-1,2.5,20112,1114107,Probabilidade e Estatística,092331,R,2,dme
2.1,0,0,-1,0.7,20111,1114107,Probabilidade e Estatística,092474,R,1,dme
8.5,5.7,6.8,-1,7,20112,1114107,Probabilidade e Estatística,092474,A,2,dme
0,3.2,0,-1,1.1,20111,1114107,Probabilidade e Estatística,101492,R,1,dme
8.3,5,6.4,4.5,5.8,20112,1114107,Probabilidade e Estatística,101492,A,2,dme
1.4,0,0,-1,0.5,20111,1114107,Probabilidade e Estatística,101617,R,1,dme
4.8,5.5,5.5,6,5.6,20112,1114107,Probabilidade e Estatística,101617,A,2,dme
1.5,0,0,-1,0.5,20121,1114107,Probabilidade e Estatística,101421,R,2,dme
0.75,0,0,-1,0.4,20122,1114107,Probabilidade e Estatística,101421,R,3,dme
1.9,1,1,-1,1.3,20112,1114107,Probabilidade e Estatística,101421,R,1,dme
6.5,2.8,3.2,3.6,4,20111,1114107,Probabilidade e Estatística,101280,R,1,dme
4.5,8.1,8.4,-1,7,20112,1114107,Probabilidade e Estatística,101280,A,2,dme
0,0.5,0,-1,0.2,20111,1114107,Probabilidade e Estatística,101190,R,1,dme
0,0.5,0,-1,0.2,20121,1114107,Probabilidade e Estatística,101190,R,2,dme
5,8.5,7.5,-1,7,20121,1114107,Probabilidade e Estatística,101329,A,2,dme
4.4,5,0,-1,3.1,20112,1114107,Probabilidade e Estatística,101329,R,1,dme
6,3.2,1,-1,3.4,20111,1114107,Probabilidade e Estatística,101514,R,1,dme
6.9,4.8,7,5.6,6,20112,1114107,Probabilidade e Estatística,101514,A,2,dme
6,0,6,4,4,20111,1114107,Probabilidade e Estatística,101518,R,1,dme
7.8,6,7.2,-1,7,20112,1114107,Probabilidade e Estatística,101518,A,2,dme
7.4,1,3.6,5,4.4,20111,1114107,Probabilidade e Estatística,101148,R,1,dme
8.7,6.5,5.9,-1,7,20112,1114107,Probabilidade e Estatística,101148,A,2,dme
5,2,3,-1,3.3,20121,1114107,Probabilidade e Estatística,10144,R,1,dme
4.15,5.9,3.75,2,3.2,20122,1114107,Probabilidade e Estatística,10144,R,2,dme
2.5,3.3,0,-1,1.9,20111,1114107,Probabilidade e Estatística,1018,R,1,dme
6.2,9,6,-1,7.1,20112,1114107,Probabilidade e Estatística,1018,A,2,dme
4,7,6,2.5,4.4,20121,1114107,Probabilidade e Estatística,10190,R,1,dme
8,7.75,6.5,-1,7.3,20122,1114107,Probabilidade e Estatística,10190,A,2,dme
5,4.5,3.5,3.5,4,20121,1114107,Probabilidade e Estatística,102429,R,1,dme
4.5,2.75,4,4,4.2,20122,1114107,Probabilidade e Estatística,102429,R,2,dme
0,2.5,2,-1,1.5,20121,1114107,Probabilidade e Estatística,10212,R,1,dme
6.75,6.5,4,3,4.4,20122,1114107,Probabilidade e Estatística,10212,R,2,dme
3.5,2,3,-1,2.8,20121,1114107,Probabilidade e Estatística,102493,R,1,dme
4.75,7.75,6,5.5,5.4,20122,1114107,Probabilidade e Estatística,102493,A,2,dme
2,3,3,-1,2.7,20121,1114107,Probabilidade e Estatística,102620,R,1,dme
3.25,3.25,3.5,-1,3.4,20122,1114107,Probabilidade e Estatística,102620,R,2,dme
5,5.5,2.5,0.5,2.8,20121,1114107,Probabilidade e Estatística,102655,R,2,dme
7.5,7.25,5.5,4,5.5,20122,1114107,Probabilidade e Estatística,102655,A,3,dme
2.8,1.8,2.2,-1,2.3,20112,1114107,Probabilidade e Estatística,102655,R,1,dme
3.5,3.6,0,-1,2.4,20111,1114107,Probabilidade e Estatística,102469,R,1,dme
6,6.5,3,0.5,3.3,20121,1114107,Probabilidade e Estatística,102469,R,3,dme
5.5,6.75,7,5,5.8,20122,1114107,Probabilidade e Estatística,102469,A,4,dme
3.5,4.8,2.7,-1,3.7,20112,1114107,Probabilidade e Estatística,102469,R,2,dme
2,2.5,2.5,-1,2.3,20121,1114107,Probabilidade e Estatística,102157,R,1,dme
1.5,2.25,2.25,-1,1.9,20122,1114107,Probabilidade e Estatística,102157,R,2,dme
8,5,2,1,3.4,20121,1114107,Probabilidade e Estatística,102235,R,2,dme
7,5,5.75,6,6.2,20122,1114107,Probabilidade e Estatística,102235,A,3,dme
7.4,1.9,2.7,3.6,3.8,20112,1114107,Probabilidade e Estatística,102235,R,1,dme
5.5,0.5,0,-1,2,20111,1114107,Probabilidade e Estatística,102781,R,1,dme
2.25,2.25,2.75,-1,2.5,20122,1114107,Probabilidade e Estatística,102781,R,3,dme
4.6,0,3.1,-1,2.6,20112,1114107,Probabilidade e Estatística,102781,R,2,dme
6,6.5,2,1,3.3,20121,1114107,Probabilidade e Estatística,102763,R,2,dme
5.5,5.75,6,6.5,6.1,20122,1114107,Probabilidade e Estatística,102763,A,3,dme
5.7,0.8,3,-1,3.2,20112,1114107,Probabilidade e Estatística,102763,R,1,dme
4,2,5,-1,3.7,20121,1114107,Probabilidade e Estatística,111671,R,1,dme
4,4.5,5.25,5.5,5,20122,1114107,Probabilidade e Estatística,111671,A,2,dme
3,4.6,2,-1,3.2,20111,1114107,Probabilidade e Estatística,111442,R,1,dme
5.1,6.5,7,8,6.9,20112,1114107,Probabilidade e Estatística,111442,A,2,dme
5.7,1.5,4.8,3.1,3.6,20111,1114107,Probabilidade e Estatística,111597,R,1,dme
4.6,5,6.4,7.3,6.1,20112,1114107,Probabilidade e Estatística,111597,A,2,dme
5.7,0,0,-1,1.9,20111,1114107,Probabilidade e Estatística,111292,R,1,dme
3,5,8,4.5,5,20121,1114107,Probabilidade e Estatística,111292,A,3,dme
4.3,4.1,4.2,1.2,3,20112,1114107,Probabilidade e Estatística,111292,R,2,dme
4.5,3.3,4.2,4.5,4.2,20111,1114107,Probabilidade e Estatística,111105,R,1,dme
7.7,3.4,3.7,4.1,4.6,20112,1114107,Probabilidade e Estatística,111105,R,2,dme
5.5,3,3.5,3.5,3.8,20121,1114107,Probabilidade e Estatística,11137,R,1,dme
8.75,6.75,5.25,-1,7,20122,1114107,Probabilidade e Estatística,11137,A,2,dme
5,5.5,2,4,4.1,20121,1114107,Probabilidade e Estatística,111606,R,1,dme
7.5,6.5,6.5,-1,7,20122,1114107,Probabilidade e Estatística,111606,A,2,dme
6,4,2.5,5,4.5,20121,1114107,Probabilidade e Estatística,111509,R,1,dme
7.75,6.5,7.5,-1,7.6,20122,1114107,Probabilidade e Estatística,111509,A,2,dme
2.5,0,0,-1,0.8,20121,1114107,Probabilidade e Estatística,111241,R,1,dme
4,4.75,5.25,2,3.6,20122,1114107,Probabilidade e Estatística,111241,R,2,dme
6,5.5,2,3.5,4.1,20121,1114107,Probabilidade e Estatística,111458,R,1,dme
6.75,6.25,6,6,6.2,20122,1114107,Probabilidade e Estatística,111458,A,2,dme
5.5,7,3,2.5,4.1,20121,1114107,Probabilidade e Estatística,112576,R,2,dme
6.75,7.6,7.35,-1,7.1,20122,1114107,Probabilidade e Estatística,112576,A,3,dme
2.6,0,0.8,-1,1.1,20112,1114107,Probabilidade e Estatística,112576,R,1,dme
7,0,4,-1,3.7,20121,1114107,Probabilidade e Estatística,112690,R,1,dme
4.75,5,5.5,5.5,5.3,20122,1114107,Probabilidade e Estatística,112690,A,2,dme
0,0,0.5,-1,0.2,20121,1114107,Probabilidade e Estatística,112293,R,2,dme
5.25,3.1,4.35,2.7,4,20122,1114107,Probabilidade e Estatística,112293,R,3,dme
3.5,1.6,1.4,-1,2.2,20112,1114107,Probabilidade e Estatística,112293,R,1,dme
3.5,3.5,0,-1,2.3,20121,1114107,Probabilidade e Estatística,121538,R,1,dme
2.75,0,0,-1,1.8,20122,1114107,Probabilidade e Estatística,121538,R,2,dme
0,0,0,-1,0,20121,1114107,Probabilidade e Estatística,121656,R,1,dme
2.5,2.9,6.4,4,4.4,20122,1114107,Probabilidade e Estatística,121656,R,2,dme
0.5,0.5,6,-1,2.3,20121,1114107,Probabilidade e Estatística,121481,R,1,dme
2,2,4.25,-1,3.1,20122,1114107,Probabilidade e Estatística,121481,R,2,dme
4,3,5.5,3,3.7,20121,1114107,Probabilidade e Estatística,121338,R,1,dme
7,7.75,7.75,-1,7.4,20122,1114107,Probabilidade e Estatística,121338,A,2,dme
0,5,5,-1,3.3,20121,1114107,Probabilidade e Estatística,121543,R,1,dme
2.75,4.5,3.5,-1,3.1,20122,1114107,Probabilidade e Estatística,121543,R,2,dme
5.5,0,3.5,-1,3,20111,1114114,Métodos Estatísticos,042451,R,1,dme
5,5.5,8,7.2,6.6,20112,1114114,Métodos Estatísticos,042451,A,2,dme
2,4,8,3,4,20111,1114114,Métodos Estatísticos,062211,R,1,dme
8.2,7.8,9,-1,8.3,20112,1114114,Métodos Estatísticos,062211,A,2,dme
1.5,0,5.5,-1,2.3,20111,1114114,Métodos Estatísticos,08179,R,1,dme
9.5,3.5,9,-1,7.3,20112,1114114,Métodos Estatísticos,08179,A,2,dme
4.5,3.5,7,3.5,4.4,20111,1114114,Métodos Estatísticos,082547,R,1,dme
3.2,4.3,9,6.8,6,20121,1114114,Métodos Estatísticos,082547,A,2,dme
3.5,4,4.5,2,3.2,20111,1114114,Métodos Estatísticos,091749,R,1,dme
8.7,10,7,-1,8.6,20112,1114114,Métodos Estatísticos,091749,A,2,dme
4.5,0,5,-1,3.2,20111,1114114,Métodos Estatísticos,091244,R,1,dme
7.8,8.5,6.5,-1,7.6,20112,1114114,Métodos Estatísticos,091244,A,2,dme
7.5,1,5,4,4.3,20111,1114114,Métodos Estatísticos,091184,R,1,dme
8.3,9.8,7,-1,8.4,20112,1114114,Métodos Estatísticos,091184,A,2,dme
2,3,6,-1,3.7,20111,1114114,Métodos Estatísticos,091183,R,1,dme
10,4.3,7,-1,7.1,20112,1114114,Métodos Estatísticos,091183,A,2,dme
5.5,2.5,6.5,1,3.3,20111,1114114,Métodos Estatísticos,091236,R,1,dme
10,8.3,7.5,-1,8.6,20112,1114114,Métodos Estatísticos,091236,A,2,dme
2,0,0,-1,0.7,20111,1114114,Métodos Estatísticos,091710,R,1,dme
7.3,6.5,6.5,6.3,6.6,20112,1114114,Métodos Estatísticos,091710,A,2,dme
2,5,5.5,4,4.1,20111,1114114,Métodos Estatísticos,091272,R,1,dme
9.2,8,7,-1,8.1,20112,1114114,Métodos Estatísticos,091272,A,2,dme
2,0,5,-1,2.3,20111,1114114,Métodos Estatísticos,101757,R,1,dme
6.5,4.5,8.5,8.5,7.3,20121,1114114,Métodos Estatísticos,101757,A,2,dme
2,5,5.5,4,4.1,20111,1114114,Métodos Estatísticos,101591,R,1,dme
7.8,7.7,7.5,-1,7.7,20112,1114114,Métodos Estatísticos,101591,A,2,dme
0,3,0,-1,1,20121,1114114,Métodos Estatísticos,101518,R,1,dme
6.1,3.4,9.4,8.3,7.1,20122,1114114,Métodos Estatísticos,101518,A,2,dme
5.6,8.2,9.3,-1,7.7,20121,1114114,Métodos Estatísticos,101166,A,2,dme
4.5,1.2,9.5,2,3.9,20112,1114114,Métodos Estatísticos,101166,R,1,dme
2.5,0.5,5.5,-1,2.8,20111,1114114,Métodos Estatísticos,111100,R,1,dme
4.5,3,7.2,5.2,5,20121,1114114,Métodos Estatísticos,111100,A,3,dme
7,2.8,7.5,3,4.7,20112,1114114,Métodos Estatísticos,111100,R,2,dme
2,2.5,7.5,5.5,4.6,20111,1114114,Métodos Estatísticos,111554,R,1,dme
8,7.7,7.5,-1,7.7,20112,1114114,Métodos Estatísticos,111554,A,2,dme
6.8,4.5,2,4.8,4.6,20121,1114114,Métodos Estatísticos,111597,R,1,dme
7.2,7.7,7,-1,7.3,20122,1114114,Métodos Estatísticos,111597,A,2,dme
0.5,2,6.5,-1,3,20111,1114114,Métodos Estatísticos,111204,R,1,dme
10,7.7,7.5,-1,8.4,20112,1114114,Métodos Estatísticos,111204,A,2,dme
1.5,1.5,3.5,-1,2.2,20111,1114114,Métodos Estatísticos,111737,R,1,dme
3.5,4.3,9,5,5.4,20112,1114114,Métodos Estatísticos,111737,A,2,dme
3.8,1,7.5,2.5,3.5,20121,1114114,Métodos Estatísticos,121214,R,1,dme
8.7,4.4,7.8,-1,7,20122,1114114,Métodos Estatísticos,121214,A,2,dme
3,0,4.5,-1,2.5,20111,1303021,Economia,092658,R,1,humanas
5.6,6.6,4.1,-1,3.2,20112,1303021,Economia,092658,R,2,humanas
8,0,7.5,-1,3.1,20111,1305020,RelaÃ§Ãµes Humanas,10274,R,1,humanas
7,7,8,-1,7.3,20112,1305020,RelaÃ§Ãµes Humanas,10274,A,2,humanas
7,7,7,-1,7,20121,1305219,Direito e Cidadania,09131,A,2,humanas
4,0,0,-1,1.3,20112,1305219,Direito e Cidadania,09131,R,1,humanas
1.7,3.4,1.5,-1,2.4,20111,1411167,Programação I,102220,R,1,dsc
5.4,4.45,3.15,6.4,5,20112,1411167,Programação I,102220,A,2,dsc
5.2,0.4,1.3,-1,2.7,20111,1411167,Programação I,102596,R,1,dsc
5.1,4.2,3.4,6.5,5.1,20112,1411167,Programação I,102596,A,2,dsc
5.2,0.8,7.3,0.7,2.7,20111,1411167,Programação I,102284,R,1,dsc
6.6,7.3,1.9,4.5,5.1,20112,1411167,Programação I,102284,A,2,dsc
6.8,2.2,1.8,2.8,3.6,20111,1411167,Programação I,102609,R,1,dsc
8.7,8.75,8.5,-1,8.6,20112,1411167,Programação I,102609,A,2,dsc
7.2,3.6,1.3,0,2.9,20111,1411167,Programação I,102598,R,1,dsc
8.6,9.1,8.95,-1,8.7,20112,1411167,Programação I,102598,A,2,dsc
6.3,1.6,6.3,0.6,3.1,20111,1411167,Programação I,102723,R,1,dsc
7.5,8,1.6,3.8,5,20112,1411167,Programação I,102723,A,2,dsc
0.8,3,2,-1,2,20111,1411167,Programação I,10274,R,1,dsc
3.85,3.25,1.85,-1,2.7,20112,1411167,Programação I,10274,R,2,dsc
1.8,4.4,7.3,1,2.9,20111,1411167,Programação I,102124,R,1,dsc
7.6,7.2,2.2,5.1,5.8,20112,1411167,Programação I,102124,A,2,dsc
1.1,4.1,4.4,-1,3.1,20111,1411167,Programação I,10252,R,1,dsc
3.35,3.75,4,-1,3.4,20112,1411167,Programação I,10252,R,2,dsc
5.3,3.4,6,4.7,5.5,20121,1411167,Programação I,111729,A,2,dsc
2.35,1.7,3.75,-1,3.2,20112,1411167,Programação I,111729,R,1,dsc
2.2,4.7,0,-1,2.9,20111,1411167,Programação I,111582,R,1,dsc
6.8,4.9,3.8,8.3,6.7,20112,1411167,Programação I,111582,A,2,dsc
4.5,6.8,0,-1,2.8,20111,1411167,Programação I,111689,R,1,dsc
8.15,7.15,6.1,-1,7.1,20112,1411167,Programação I,111689,A,2,dsc
2.3,5.7,0,-1,3.4,20111,1411167,Programação I,111198,R,1,dsc
7.75,6.8,6.15,-1,7.6,20112,1411167,Programação I,111198,A,2,dsc
1.2,2.5,1.5,-1,1.8,20111,1411167,Programação I,111263,R,1,dsc
7.2,8.35,6.85,7,6.6,20112,1411167,Programação I,111263,A,2,dsc
0.9,3.6,1.5,-1,2.2,20111,1411167,Programação I,111395,R,1,dsc
7.05,5.85,5.2,4.6,5.6,20112,1411167,Programação I,111395,A,2,dsc
0.9,2.6,8.3,-1,3.1,20111,1411167,Programação I,111355,R,1,dsc
3.2,4.65,3.85,1.4,3.4,20121,1411167,Programação I,111355,R,3,dsc
1.2,4.4,6.6,4.8,5,20122,1411167,Programação I,111355,A,4,dsc
4.55,4.35,3.35,-1,3.8,20112,1411167,Programação I,111355,R,2,dsc
2.3,6.3,0,-1,3.6,20111,1411167,Programação I,111431,R,1,dsc
8.1,7.8,5.9,-1,7,20112,1411167,Programação I,111431,A,2,dsc
0.5,3.8,7,-1,3.3,20111,1411167,Programação I,11146,R,1,dsc
3.6,4,0.45,-1,2.6,20112,1411167,Programação I,11146,R,2,dsc
7.25,6.15,4.95,5.7,6.2,20121,1411167,Programação I,11192,A,2,dsc
3.25,4.1,4.1,-1,3.4,20112,1411167,Programação I,11192,R,1,dsc
3.6,5.7,4,3.6,4.2,20111,1411167,Programação I,111630,R,1,dsc
8.9,8.05,7.85,-1,8.7,20112,1411167,Programação I,111630,A,2,dsc
3.7,2.5,5.15,2.4,4.3,20121,1411167,Programação I,112659,R,2,dsc
5.7,6.7,7.7,-1,7.1,20122,1411167,Programação I,112659,A,3,dsc
1.05,1.95,1.8,-1,1.6,20112,1411167,Programação I,112659,R,1,dsc
2.25,4.4,7.75,5.1,5,20121,1411167,Programação I,112683,A,2,dsc
1.55,2.75,3.5,-1,3,20112,1411167,Programação I,112683,R,1,dsc
5.65,2.6,8.6,6,6.1,20121,1411167,Programação I,112411,A,2,dsc
3.15,0,4.55,-1,2.9,20112,1411167,Programação I,112411,R,1,dsc
6.2,3.55,4.4,4.8,5.5,20121,1411167,Programação I,112468,A,2,dsc
2.6,1.75,4.15,-1,3.2,20112,1411167,Programação I,112468,R,1,dsc
0.15,0,6.2,-1,2.5,20121,1411167,Programação I,112718,R,2,dsc
3.15,1.6,2.15,-1,2.4,20112,1411167,Programação I,112718,R,1,dsc
7.65,1.9,5.05,5.9,5.6,20121,1411167,Programação I,112734,A,2,dsc
5.35,1.4,4.9,4.8,4.4,20112,1411167,Programação I,112734,R,1,dsc
4.4,7.2,8.25,6.9,6.7,20121,1411167,Programação I,11282,A,2,dsc
3.25,3.55,3.55,-1,3.5,20112,1411167,Programação I,11282,R,1,dsc
6.8,6.4,9,-1,7.6,20121,1411167,Programação I,112465,A,2,dsc
1.95,0.9,3.4,-1,2.6,20112,1411167,Programação I,112465,R,1,dsc
4.55,4.35,4,2.7,4.2,20121,1411167,Programação I,112500,R,2,dsc
5.2,7.6,9,-1,8,20122,1411167,Programação I,112500,A,3,dsc
3.1,3.2,2.55,-1,2.9,20112,1411167,Programação I,112500,R,1,dsc
0.75,0,5.5,-1,2.5,20121,1411167,Programação I,112191,R,2,dsc
0.8,4.9,2.4,-1,3.4,20122,1411167,Programação I,112191,R,3,dsc
0.45,0.65,1.45,-1,1.1,20112,1411167,Programação I,112191,R,1,dsc
1.5,2,5.35,-1,3.2,20121,1411167,Programação I,112501,R,2,dsc
8.9,6.8,6.8,-1,7,20122,1411167,Programação I,112501,A,3,dsc
3.95,0.9,3.4,-1,2.7,20112,1411167,Programação I,112501,R,1,dsc
1,2,6.2,-1,3.3,20121,1411167,Programação I,112460,R,2,dsc
9.1,7,7.3,-1,7.3,20122,1411167,Programação I,112460,A,3,dsc
0.85,0.9,1.95,-1,1.5,20112,1411167,Programação I,112460,R,1,dsc
5.4,3.9,1,4.7,4.6,20121,1411167,Programação I,121172,R,1,dsc
10,9.3,10,-1,9.7,20122,1411167,Programação I,121172,A,2,dsc
5.65,4.65,5.25,2.9,4.6,20121,1411167,Programação I,121668,R,1,dsc
8.3,7.7,9.9,-1,8.8,20122,1411167,Programação I,121668,A,2,dsc
1.15,2.6,4.15,-1,2.7,20121,1411167,Programação I,121305,R,1,dsc
9.6,8.2,10,-1,9.2,20122,1411167,Programação I,121305,A,2,dsc
0.9,0,3.4,-1,1.9,20121,1411167,Programação I,121777,R,1,dsc
9.7,6.4,9.2,-1,8,20122,1411167,Programação I,121777,A,2,dsc
2.85,4.15,5.8,4.1,4.4,20121,1411167,Programação I,12136,R,1,dsc
7.2,8.7,10,-1,9.1,20122,1411167,Programação I,12136,A,2,dsc
1.4,1.25,0,-1,0.7,20121,1411167,Programação I,121516,R,1,dsc
5.5,6.9,1.4,-1,2.6,20122,1411167,Programação I,121516,R,2,dsc
3.45,3.9,1.95,-1,3.4,20121,1411167,Programação I,12113,R,1,dsc
8.4,7.5,8.5,-1,8,20122,1411167,Programação I,12113,A,2,dsc
4.1,6.5,5.65,3.5,4.6,20121,1411167,Programação I,121155,R,1,dsc
6.1,7.5,8.8,-1,7.9,20122,1411167,Programação I,121155,A,2,dsc
3.9,3.85,1.3,-1,3.2,20121,1411167,Programação I,121400,R,1,dsc
7.8,8.5,8.2,-1,8.3,20122,1411167,Programação I,121400,A,2,dsc
1.65,1.65,0,-1,0.7,20121,1411167,Programação I,12194,R,1,dsc
5,4.2,1.3,-1,3,20122,1411167,Programação I,12194,R,2,dsc
1.73333333333,1.73333333333,1.4,-1,1.9,20121,1411167,Programação I,121428,R,1,dsc
6,7.2,7.2,-1,7.1,20122,1411167,Programação I,121428,A,2,dsc
1.6,1.6,1.6,-1,1.6,20111,1411168,Programação II,092242,R,1,dsc
7.5,7.5,7.5,-1,7.5,20112,1411168,Programação II,092242,A,2,dsc
2.4,2.4,2.4,-1,2.4,20111,1411168,Programação II,092686,R,1,dsc
5.6,5.6,5.6,4.9,5.3,20112,1411168,Programação II,092686,A,2,dsc
2.9,2.9,2.9,-1,2.9,20111,1411168,Programação II,092675,R,1,dsc
8,8,8,-1,8,20112,1411168,Programação II,092675,A,2,dsc
5,5,5,-1,3,20111,1411168,Programação II,101753,R,1,dsc
6.4,6.4,6.4,3.6,5.3,20112,1411168,Programação II,101753,A,2,dsc
2,2,2,-1,2,20111,1411168,Programação II,101758,R,1,dsc
1.7,1.7,1.7,-1,1.7,20112,1411168,Programação II,101758,R,2,dsc
4.6,4.6,4.6,4.6,4.6,20111,1411168,Programação II,101519,R,1,dsc
7.7,7.7,7.7,-1,7.7,20112,1411168,Programação II,101519,A,2,dsc
7.5,7.5,5.6,-1,7.1,20121,1411168,Programação II,102654,A,2,dsc
5.5,5.5,5.5,3.2,4.6,20112,1411168,Programação II,102654,R,1,dsc
3.1,3.1,3.1,-1,3.1,20111,1411168,Programação II,102586,R,1,dsc
7.7,7.7,4.3,-1,7,20121,1411168,Programação II,102586,A,3,dsc
2.6,2.6,2.6,-1,2.6,20112,1411168,Programação II,102586,R,2,dsc
6.5,6.5,3.2,4.4,5.2,20121,1411168,Programação II,102157,A,2,dsc
2.9,2.9,2.9,-1,2.9,20112,1411168,Programação II,102157,R,1,dsc
6.2,6.1,4.2,8,6.7,20121,1411168,Programação II,102483,A,2,dsc
4.3,4.3,4.3,2.4,3.5,20112,1411168,Programação II,102483,R,1,dsc
8,8,5.9,-1,7.6,20121,1411168,Programação II,102430,A,2,dsc
5.1,5.1,5.1,2.3,4,20112,1411168,Programação II,102430,R,1,dsc
7.9,7.9,5.9,-1,7.5,20121,1411168,Programação II,102792,A,2,dsc
1.9,1.9,1.9,-1,1.9,20112,1411168,Programação II,102792,R,1,dsc
6.4,6.4,5.3,5.8,6,20121,1411168,Programação II,102318,A,2,dsc
3.6,3.6,3.6,-1,3.6,20112,1411168,Programação II,102318,R,1,dsc
6.2,7.1,7.05,4.5,5.8,20122,1411168,Programação II,102699,A,2,dsc
1.9,1.9,1.9,-1,1.9,20112,1411168,Programação II,102699,R,1,dsc
2.5,2.5,2.5,-1,2.5,20111,1411168,Programação II,102666,R,1,dsc
7,7,7,-1,7,20112,1411168,Programação II,102666,A,2,dsc
8.4,8.3,7.9,-1,8.3,20121,1411168,Programação II,102489,A,2,dsc
4.5,4.5,4.5,1.2,3.2,20112,1411168,Programação II,102489,R,1,dsc
4.7,4.7,6.7,6,5.5,20121,1411168,Programação II,102326,A,2,dsc
1.4,1.4,1.4,-1,1.4,20112,1411168,Programação II,102326,R,1,dsc
3,3,5.3,-1,3.5,20121,1411168,Programação II,102309,R,1,dsc
4.75,6.4,6.2,1.5,4,20122,1411168,Programação II,102309,R,2,dsc
7.3,7.3,7,-1,7.2,20121,1411168,Programação II,102621,A,2,dsc
3,3,3,-1,3,20112,1411168,Programação II,102621,R,1,dsc
8,8,5,-1,7.4,20121,1411168,Programação II,111359,A,2,dsc
4.9,4.9,4.9,2.7,4,20112,1411168,Programação II,111359,R,1,dsc
7.1,7.1,6.7,-1,7,20121,1411168,Programação II,111194,A,2,dsc
4.5,4.5,4.5,3,3.9,20112,1411168,Programação II,111194,R,1,dsc
6,6,4.3,5.4,5.6,20121,1411168,Programação II,111435,A,2,dsc
1,1,1,-1,1,20112,1411168,Programação II,111435,R,1,dsc
9.1,9.1,5.1,-1,8.3,20121,1411168,Programação II,111532,A,2,dsc
3.5,3.5,3.5,-1,3.5,20112,1411168,Programação II,111532,R,1,dsc
2.3,2.3,0.6,-1,2,20121,1411168,Programação II,111150,R,2,dsc
5.4,5.65,5.3,4.9,5.3,20122,1411168,Programação II,111150,A,3,dsc
0.1,0.1,0.1,-1,0.1,20112,1411168,Programação II,111150,R,1,dsc
8.2,8.2,4.1,-1,7.4,20121,1411168,Programação II,111555,A,2,dsc
0.3,0.3,0.3,-1,0.3,20112,1411168,Programação II,111555,R,1,dsc
7.4,7.3,5.5,-1,7,20121,1411168,Programação II,111138,A,2,dsc
4.6,4.6,4.6,4,4.4,20112,1411168,Programação II,111138,R,1,dsc
6.3,6.2,4.4,4.4,5.3,20121,1411168,Programação II,111213,A,2,dsc
3.6,3.6,3.6,-1,3.6,20112,1411168,Programação II,111213,R,1,dsc
8.5,8.5,5.1,-1,7.8,20121,1411168,Programação II,111653,A,2,dsc
4.7,4.7,4.7,4.6,4.7,20112,1411168,Programação II,111653,R,1,dsc
8.6,8.6,5.8,-1,8,20121,1411168,Programação II,111413,A,2,dsc
5.1,5.1,5.1,3.1,4.3,20112,1411168,Programação II,111413,R,1,dsc
2.2,2.2,1.8,-1,2.1,20121,1411168,Programação II,112638,R,1,dsc
1.35,1.35,0.8,-1,1,20122,1411168,Programação II,112638,R,2,dsc
4.7,4.7,3.7,2.7,3.8,20121,1411168,Programação II,112702,R,1,dsc
5.55,7.55,8.25,4.7,6,20122,1411168,Programação II,112702,A,2,dsc
5.9,5.9,5.8,2.4,4.5,20121,1411168,Programação II,11240,R,1,dsc
7.35,8.15,8.25,-1,7.8,20122,1411168,Programação II,11240,A,2,dsc
3.4,3.4,2.6,-1,3.2,20121,1411168,Programação II,112283,R,1,dsc
7.1,6.85,6.35,5,6.1,20122,1411168,Programação II,112283,A,2,dsc
1.4,1.4,1.9,-1,1.5,20121,1411168,Programação II,112130,R,1,dsc
4.4,5,5.65,5.4,5.1,20122,1411168,Programação II,112130,A,2,dsc
2.6,2.6,2.2,-1,2.5,20121,1411168,Programação II,112347,R,1,dsc
4.85,6.1,6.25,3,4.6,20122,1411168,Programação II,112347,R,2,dsc
2,2,1.2,-1,1.8,20121,1411168,Programação II,112201,R,1,dsc
2.2,2.2,0.85,-1,1.5,20122,1411168,Programação II,112201,R,2,dsc
2.2,2.2,0.8,-1,1.9,20121,1411168,Programação II,112490,R,1,dsc
4.2,4.95,5,2.9,3.9,20122,1411168,Programação II,112490,R,2,dsc
2.8,2.8,3.5,-1,2.9,20121,1411168,Programação II,121454,R,1,dsc
6.45,6.35,6.85,7.4,7,20122,1411168,Programação II,121454,A,2,dsc
5.5,4.5,3.6,1.5,3.6,20121,1411169,Paradigmas de Linguagem de Programação,082339,R,1,dsc
8.5,6,7.3,-1,7.3,20122,1411169,Paradigmas de Linguagem de Programação,082339,A,2,dsc
6.5,4,4.3,2.8,4.3,20111,1411170,Teoria dos Grafos,101260,R,1,dsc
6,7.5,5.7,4,5.7,20112,1411170,Teoria dos Grafos,101260,A,2,dsc
2,5,3.5,-1,3.5,20111,1411170,Teoria dos Grafos,101758,R,1,dsc
7,10,8.5,-1,8.5,20112,1411170,Teoria dos Grafos,101758,A,2,dsc
4.5,8.3,3.8,-1,3.8,20121,1411170,Teoria dos Grafos,10250,R,1,dsc
6.1,8.8,7.5,-1,7.5,20122,1411170,Teoria dos Grafos,10250,A,2,dsc
