"nota1","nota2","nota3","final","media","periodo","coddisciplina","disciplina","matricula","situacao","vez","departamento"
9.5,6.2,5.3,-1,7,20112,1114107,Probabilidade e Estatística,109174,A,2,dme
2.5,1,3.5,-1,2.3,20111,1114107,Probabilidade e Estatística,1091166,R,1,dme
7.4,6.4,7.2,-1,7,20112,1114107,Probabilidade e Estatística,1091166,A,2,dme
0,2,2.1,-1,1.4,20111,1114107,Probabilidade e Estatística,1091372,R,1,dme
5.6,1.3,6.4,6.1,5.1,20112,1114107,Probabilidade e Estatística,1091372,A,2,dme
2,5.5,2,-1,3.2,20111,1114107,Probabilidade e Estatística,1092143,R,1,dme
3.5,4.9,6.2,6.3,5.5,20112,1114107,Probabilidade e Estatística,1092143,A,2,dme
3.8,2.5,2.1,-1,2.8,20111,1114107,Probabilidade e Estatística,1092343,R,1,dme
7.8,5.5,7.7,-1,7,20112,1114107,Probabilidade e Estatística,1092343,A,2,dme
2.5,0,0,-1,0.8,20111,1114107,Probabilidade e Estatística,1092107,R,1,dme
5.5,5,5,6,5.5,20121,1114107,Probabilidade e Estatística,1092107,A,3,dme
5.3,0.5,2.3,-1,2.7,20112,1114107,Probabilidade e Estatística,1092107,R,2,dme
2.7,0.9,0.7,-1,1.4,20111,1114107,Probabilidade e Estatística,109210,R,1,dme
6.2,3.4,5,5.2,5,20112,1114107,Probabilidade e Estatística,109210,A,2,dme
2.2,3.2,4.9,-1,3.4,20111,1114107,Probabilidade e Estatística,1092260,R,1,dme
5.7,6,9.3,-1,7,20112,1114107,Probabilidade e Estatística,1092260,A,2,dme
1.8,0,0,-1,0.6,20111,1114107,Probabilidade e Estatística,1092335,R,1,dme
6.5,6,5.5,5.5,5.8,20121,1114107,Probabilidade e Estatística,1092335,A,3,dme
0.5,2.6,4.3,-1,2.5,20112,1114107,Probabilidade e Estatística,1092335,R,2,dme
2.1,0,0,-1,0.7,20111,1114107,Probabilidade e Estatística,1092352,R,1,dme
8.5,5.7,6.8,-1,7,20112,1114107,Probabilidade e Estatística,1092352,A,2,dme
0,3.2,0,-1,1.1,20111,1114107,Probabilidade e Estatística,1101783,R,1,dme
8.3,5,6.4,4.5,5.8,20112,1114107,Probabilidade e Estatística,1101783,A,2,dme
1.4,0,0,-1,0.5,20111,1114107,Probabilidade e Estatística,1101386,R,1,dme
4.8,5.5,5.5,6,5.6,20112,1114107,Probabilidade e Estatística,1101386,A,2,dme
1.5,0,0,-1,0.5,20121,1114107,Probabilidade e Estatística,110156,R,2,dme
0.75,0,0,-1,0.4,20122,1114107,Probabilidade e Estatística,110156,R,3,dme
1.9,1,1,-1,1.3,20112,1114107,Probabilidade e Estatística,110156,R,1,dme
6.5,2.8,3.2,3.6,4,20111,1114107,Probabilidade e Estatística,1101452,R,1,dme
4.5,8.1,8.4,-1,7,20112,1114107,Probabilidade e Estatística,1101452,A,2,dme
0,0.5,0,-1,0.2,20111,1114107,Probabilidade e Estatística,1101549,R,1,dme
0,0.5,0,-1,0.2,20121,1114107,Probabilidade e Estatística,1101549,R,2,dme
5,8.5,7.5,-1,7,20121,1114107,Probabilidade e Estatística,1101399,A,2,dme
4.4,5,0,-1,3.1,20112,1114107,Probabilidade e Estatística,1101399,R,1,dme
6,3.2,1,-1,3.4,20111,1114107,Probabilidade e Estatística,1101320,R,1,dme
6.9,4.8,7,5.6,6,20112,1114107,Probabilidade e Estatística,1101320,A,2,dme
6,0,6,4,4,20111,1114107,Probabilidade e Estatística,1101772,R,1,dme
7.8,6,7.2,-1,7,20112,1114107,Probabilidade e Estatística,1101772,A,2,dme
7.4,1,3.6,5,4.4,20111,1114107,Probabilidade e Estatística,1101720,R,1,dme
8.7,6.5,5.9,-1,7,20112,1114107,Probabilidade e Estatística,1101720,A,2,dme
5,2,3,-1,3.3,20121,1114107,Probabilidade e Estatística,1101573,R,1,dme
4.15,5.9,3.75,2,3.2,20122,1114107,Probabilidade e Estatística,1101573,R,2,dme
2.5,3.3,0,-1,1.9,20111,1114107,Probabilidade e Estatística,110140,R,1,dme
6.2,9,6,-1,7.1,20112,1114107,Probabilidade e Estatística,110140,A,2,dme
4,7,6,2.5,4.4,20121,1114107,Probabilidade e Estatística,1101454,R,1,dme
8,7.75,6.5,-1,7.3,20122,1114107,Probabilidade e Estatística,1101454,A,2,dme
5,4.5,3.5,3.5,4,20121,1114107,Probabilidade e Estatística,1102115,R,1,dme
4.5,2.75,4,4,4.2,20122,1114107,Probabilidade e Estatística,1102115,R,2,dme
0,2.5,2,-1,1.5,20121,1114107,Probabilidade e Estatística,1102315,R,1,dme
6.75,6.5,4,3,4.4,20122,1114107,Probabilidade e Estatística,1102315,R,2,dme
3.5,2,3,-1,2.8,20121,1114107,Probabilidade e Estatística,1102776,R,1,dme
4.75,7.75,6,5.5,5.4,20122,1114107,Probabilidade e Estatística,1102776,A,2,dme
2,3,3,-1,2.7,20121,1114107,Probabilidade e Estatística,1102178,R,1,dme
3.25,3.25,3.5,-1,3.4,20122,1114107,Probabilidade e Estatística,1102178,R,2,dme
5,5.5,2.5,0.5,2.8,20121,1114107,Probabilidade e Estatística,1102219,R,2,dme
7.5,7.25,5.5,4,5.5,20122,1114107,Probabilidade e Estatística,1102219,A,3,dme
2.8,1.8,2.2,-1,2.3,20112,1114107,Probabilidade e Estatística,1102219,R,1,dme
3.5,3.6,0,-1,2.4,20111,1114107,Probabilidade e Estatística,1102122,R,1,dme
6,6.5,3,0.5,3.3,20121,1114107,Probabilidade e Estatística,1102122,R,3,dme
5.5,6.75,7,5,5.8,20122,1114107,Probabilidade e Estatística,1102122,A,4,dme
3.5,4.8,2.7,-1,3.7,20112,1114107,Probabilidade e Estatística,1102122,R,2,dme
2,2.5,2.5,-1,2.3,20121,1114107,Probabilidade e Estatística,1102655,R,1,dme
1.5,2.25,2.25,-1,1.9,20122,1114107,Probabilidade e Estatística,1102655,R,2,dme
8,5,2,1,3.4,20121,1114107,Probabilidade e Estatística,1102106,R,2,dme
7,5,5.75,6,6.2,20122,1114107,Probabilidade e Estatística,1102106,A,3,dme
7.4,1.9,2.7,3.6,3.8,20112,1114107,Probabilidade e Estatística,1102106,R,1,dme
5.5,0.5,0,-1,2,20111,1114107,Probabilidade e Estatística,110213,R,1,dme
2.25,2.25,2.75,-1,2.5,20122,1114107,Probabilidade e Estatística,110213,R,3,dme
4.6,0,3.1,-1,2.6,20112,1114107,Probabilidade e Estatística,110213,R,2,dme
6,6.5,2,1,3.3,20121,1114107,Probabilidade e Estatística,1102664,R,2,dme
5.5,5.75,6,6.5,6.1,20122,1114107,Probabilidade e Estatística,1102664,A,3,dme
5.7,0.8,3,-1,3.2,20112,1114107,Probabilidade e Estatística,1102664,R,1,dme
4,2,5,-1,3.7,20121,1114107,Probabilidade e Estatística,1111390,R,1,dme
4,4.5,5.25,5.5,5,20122,1114107,Probabilidade e Estatística,1111390,A,2,dme
3,4.6,2,-1,3.2,20111,1114107,Probabilidade e Estatística,1111124,R,1,dme
5.1,6.5,7,8,6.9,20112,1114107,Probabilidade e Estatística,1111124,A,2,dme
5.7,1.5,4.8,3.1,3.6,20111,1114107,Probabilidade e Estatística,1111281,R,1,dme
4.6,5,6.4,7.3,6.1,20112,1114107,Probabilidade e Estatística,1111281,A,2,dme
5.7,0,0,-1,1.9,20111,1114107,Probabilidade e Estatística,1111326,R,1,dme
3,5,8,4.5,5,20121,1114107,Probabilidade e Estatística,1111326,A,3,dme
4.3,4.1,4.2,1.2,3,20112,1114107,Probabilidade e Estatística,1111326,R,2,dme
4.5,3.3,4.2,4.5,4.2,20111,1114107,Probabilidade e Estatística,1111240,R,1,dme
7.7,3.4,3.7,4.1,4.6,20112,1114107,Probabilidade e Estatística,1111240,R,2,dme
5.5,3,3.5,3.5,3.8,20121,1114107,Probabilidade e Estatística,1111587,R,1,dme
8.75,6.75,5.25,-1,7,20122,1114107,Probabilidade e Estatística,1111587,A,2,dme
5,5.5,2,4,4.1,20121,1114107,Probabilidade e Estatística,1111556,R,1,dme
7.5,6.5,6.5,-1,7,20122,1114107,Probabilidade e Estatística,1111556,A,2,dme
6,4,2.5,5,4.5,20121,1114107,Probabilidade e Estatística,1111737,R,1,dme
7.75,6.5,7.5,-1,7.6,20122,1114107,Probabilidade e Estatística,1111737,A,2,dme
2.5,0,0,-1,0.8,20121,1114107,Probabilidade e Estatística,1111592,R,1,dme
4,4.75,5.25,2,3.6,20122,1114107,Probabilidade e Estatística,1111592,R,2,dme
6,5.5,2,3.5,4.1,20121,1114107,Probabilidade e Estatística,1111164,R,1,dme
6.75,6.25,6,6,6.2,20122,1114107,Probabilidade e Estatística,1111164,A,2,dme
5.5,7,3,2.5,4.1,20121,1114107,Probabilidade e Estatística,1112761,R,2,dme
6.75,7.6,7.35,-1,7.1,20122,1114107,Probabilidade e Estatística,1112761,A,3,dme
2.6,0,0.8,-1,1.1,20112,1114107,Probabilidade e Estatística,1112761,R,1,dme
7,0,4,-1,3.7,20121,1114107,Probabilidade e Estatística,1112295,R,1,dme
4.75,5,5.5,5.5,5.3,20122,1114107,Probabilidade e Estatística,1112295,A,2,dme
0,0,0.5,-1,0.2,20121,1114107,Probabilidade e Estatística,1112333,R,2,dme
5.25,3.1,4.35,2.7,4,20122,1114107,Probabilidade e Estatística,1112333,R,3,dme
3.5,1.6,1.4,-1,2.2,20112,1114107,Probabilidade e Estatística,1112333,R,1,dme
3.5,3.5,0,-1,2.3,20121,1114107,Probabilidade e Estatística,1121682,R,1,dme
2.75,0,0,-1,1.8,20122,1114107,Probabilidade e Estatística,1121682,R,2,dme
0,0,0,-1,0,20121,1114107,Probabilidade e Estatística,1121757,R,1,dme
2.5,2.9,6.4,4,4.4,20122,1114107,Probabilidade e Estatística,1121757,R,2,dme
0.5,0.5,6,-1,2.3,20121,1114107,Probabilidade e Estatística,1121767,R,1,dme
2,2,4.25,-1,3.1,20122,1114107,Probabilidade e Estatística,1121767,R,2,dme
4,3,5.5,3,3.7,20121,1114107,Probabilidade e Estatística,1121742,R,1,dme
7,7.75,7.75,-1,7.4,20122,1114107,Probabilidade e Estatística,1121742,A,2,dme
0,5,5,-1,3.3,20121,1114107,Probabilidade e Estatística,1121500,R,1,dme
2.75,4.5,3.5,-1,3.1,20122,1114107,Probabilidade e Estatística,1121500,R,2,dme
5.5,0,3.5,-1,3,20111,1114114,Métodos Estatísticos,1042443,R,1,dme
5,5.5,8,7.2,6.6,20112,1114114,Métodos Estatísticos,1042443,A,2,dme
2,4,8,3,4,20111,1114114,Métodos Estatísticos,1062517,R,1,dme
8.2,7.8,9,-1,8.3,20112,1114114,Métodos Estatísticos,1062517,A,2,dme
1.5,0,5.5,-1,2.3,20111,1114114,Métodos Estatísticos,1081362,R,1,dme
9.5,3.5,9,-1,7.3,20112,1114114,Métodos Estatísticos,1081362,A,2,dme
4.5,3.5,7,3.5,4.4,20111,1114114,Métodos Estatísticos,1082563,R,1,dme
3.2,4.3,9,6.8,6,20121,1114114,Métodos Estatísticos,1082563,A,2,dme
3.5,4,4.5,2,3.2,20111,1114114,Métodos Estatísticos,1091683,R,1,dme
8.7,10,7,-1,8.6,20112,1114114,Métodos Estatísticos,1091683,A,2,dme
4.5,0,5,-1,3.2,20111,1114114,Métodos Estatísticos,1091543,R,1,dme
7.8,8.5,6.5,-1,7.6,20112,1114114,Métodos Estatísticos,1091543,A,2,dme
7.5,1,5,4,4.3,20111,1114114,Métodos Estatísticos,1091699,R,1,dme
8.3,9.8,7,-1,8.4,20112,1114114,Métodos Estatísticos,1091699,A,2,dme
2,3,6,-1,3.7,20111,1114114,Métodos Estatísticos,1091518,R,1,dme
10,4.3,7,-1,7.1,20112,1114114,Métodos Estatísticos,1091518,A,2,dme
5.5,2.5,6.5,1,3.3,20111,1114114,Métodos Estatísticos,1091114,R,1,dme
10,8.3,7.5,-1,8.6,20112,1114114,Métodos Estatísticos,1091114,A,2,dme
2,0,0,-1,0.7,20111,1114114,Métodos Estatísticos,1091731,R,1,dme
7.3,6.5,6.5,6.3,6.6,20112,1114114,Métodos Estatísticos,1091731,A,2,dme
2,5,5.5,4,4.1,20111,1114114,Métodos Estatísticos,10914,R,1,dme
9.2,8,7,-1,8.1,20112,1114114,Métodos Estatísticos,10914,A,2,dme
2,0,5,-1,2.3,20111,1114114,Métodos Estatísticos,1101392,R,1,dme
6.5,4.5,8.5,8.5,7.3,20121,1114114,Métodos Estatísticos,1101392,A,2,dme
2,5,5.5,4,4.1,20111,1114114,Métodos Estatísticos,1101658,R,1,dme
7.8,7.7,7.5,-1,7.7,20112,1114114,Métodos Estatísticos,1101658,A,2,dme
0,3,0,-1,1,20121,1114114,Métodos Estatísticos,1101772,R,1,dme
6.1,3.4,9.4,8.3,7.1,20122,1114114,Métodos Estatísticos,1101772,A,2,dme
5.6,8.2,9.3,-1,7.7,20121,1114114,Métodos Estatísticos,1101223,A,2,dme
4.5,1.2,9.5,2,3.9,20112,1114114,Métodos Estatísticos,1101223,R,1,dme
2.5,0.5,5.5,-1,2.8,20111,1114114,Métodos Estatísticos,1111137,R,1,dme
4.5,3,7.2,5.2,5,20121,1114114,Métodos Estatísticos,1111137,A,3,dme
7,2.8,7.5,3,4.7,20112,1114114,Métodos Estatísticos,1111137,R,2,dme
2,2.5,7.5,5.5,4.6,20111,1114114,Métodos Estatísticos,1111359,R,1,dme
8,7.7,7.5,-1,7.7,20112,1114114,Métodos Estatísticos,1111359,A,2,dme
6.8,4.5,2,4.8,4.6,20121,1114114,Métodos Estatísticos,1111281,R,1,dme
7.2,7.7,7,-1,7.3,20122,1114114,Métodos Estatísticos,1111281,A,2,dme
0.5,2,6.5,-1,3,20111,1114114,Métodos Estatísticos,1111375,R,1,dme
10,7.7,7.5,-1,8.4,20112,1114114,Métodos Estatísticos,1111375,A,2,dme
1.5,1.5,3.5,-1,2.2,20111,1114114,Métodos Estatísticos,1111258,R,1,dme
3.5,4.3,9,5,5.4,20112,1114114,Métodos Estatísticos,1111258,A,2,dme
3.8,1,7.5,2.5,3.5,20121,1114114,Métodos Estatísticos,1121108,R,1,dme
8.7,4.4,7.8,-1,7,20122,1114114,Métodos Estatísticos,1121108,A,2,dme
3,0,4.5,-1,2.5,20111,1303021,Economia,1092417,R,1,humanas
5.6,6.6,4.1,-1,3.2,20112,1303021,Economia,1092417,R,2,humanas
8,0,7.5,-1,3.1,20111,1305020,RelaÃ§Ãµes Humanas,110249,R,1,humanas
7,7,8,-1,7.3,20112,1305020,RelaÃ§Ãµes Humanas,110249,A,2,humanas
7,7,7,-1,7,20121,1305219,Direito e Cidadania,109195,A,2,humanas
4,0,0,-1,1.3,20112,1305219,Direito e Cidadania,109195,R,1,humanas
1.7,3.4,1.5,-1,2.4,20111,1411167,Programação I,1102551,R,1,dsc
5.4,4.45,3.15,6.4,5,20112,1411167,Programação I,1102551,A,2,dsc
5.2,0.4,1.3,-1,2.7,20111,1411167,Programação I,1102674,R,1,dsc
5.1,4.2,3.4,6.5,5.1,20112,1411167,Programação I,1102674,A,2,dsc
5.2,0.8,7.3,0.7,2.7,20111,1411167,Programação I,1102546,R,1,dsc
6.6,7.3,1.9,4.5,5.1,20112,1411167,Programação I,1102546,A,2,dsc
6.8,2.2,1.8,2.8,3.6,20111,1411167,Programação I,1102470,R,1,dsc
8.7,8.75,8.5,-1,8.6,20112,1411167,Programação I,1102470,A,2,dsc
7.2,3.6,1.3,0,2.9,20111,1411167,Programação I,1102113,R,1,dsc
8.6,9.1,8.95,-1,8.7,20112,1411167,Programação I,1102113,A,2,dsc
6.3,1.6,6.3,0.6,3.1,20111,1411167,Programação I,1102159,R,1,dsc
7.5,8,1.6,3.8,5,20112,1411167,Programação I,1102159,A,2,dsc
0.8,3,2,-1,2,20111,1411167,Programação I,110249,R,1,dsc
3.85,3.25,1.85,-1,2.7,20112,1411167,Programação I,110249,R,2,dsc
1.8,4.4,7.3,1,2.9,20111,1411167,Programação I,1102227,R,1,dsc
7.6,7.2,2.2,5.1,5.8,20112,1411167,Programação I,1102227,A,2,dsc
1.1,4.1,4.4,-1,3.1,20111,1411167,Programação I,1102606,R,1,dsc
3.35,3.75,4,-1,3.4,20112,1411167,Programação I,1102606,R,2,dsc
5.3,3.4,6,4.7,5.5,20121,1411167,Programação I,1111579,A,2,dsc
2.35,1.7,3.75,-1,3.2,20112,1411167,Programação I,1111579,R,1,dsc
2.2,4.7,0,-1,2.9,20111,1411167,Programação I,1111786,R,1,dsc
6.8,4.9,3.8,8.3,6.7,20112,1411167,Programação I,1111786,A,2,dsc
4.5,6.8,0,-1,2.8,20111,1411167,Programação I,1111244,R,1,dsc
8.15,7.15,6.1,-1,7.1,20112,1411167,Programação I,1111244,A,2,dsc
2.3,5.7,0,-1,3.4,20111,1411167,Programação I,1111789,R,1,dsc
7.75,6.8,6.15,-1,7.6,20112,1411167,Programação I,1111789,A,2,dsc
1.2,2.5,1.5,-1,1.8,20111,1411167,Programação I,1111150,R,1,dsc
7.2,8.35,6.85,7,6.6,20112,1411167,Programação I,1111150,A,2,dsc
0.9,3.6,1.5,-1,2.2,20111,1411167,Programação I,1111590,R,1,dsc
7.05,5.85,5.2,4.6,5.6,20112,1411167,Programação I,1111590,A,2,dsc
0.9,2.6,8.3,-1,3.1,20111,1411167,Programação I,1111775,R,1,dsc
3.2,4.65,3.85,1.4,3.4,20121,1411167,Programação I,1111775,R,3,dsc
1.2,4.4,6.6,4.8,5,20122,1411167,Programação I,1111775,A,4,dsc
4.55,4.35,3.35,-1,3.8,20112,1411167,Programação I,1111775,R,2,dsc
2.3,6.3,0,-1,3.6,20111,1411167,Programação I,1111779,R,1,dsc
8.1,7.8,5.9,-1,7,20112,1411167,Programação I,1111779,A,2,dsc
0.5,3.8,7,-1,3.3,20111,1411167,Programação I,1111536,R,1,dsc
3.6,4,0.45,-1,2.6,20112,1411167,Programação I,1111536,R,2,dsc
7.25,6.15,4.95,5.7,6.2,20121,1411167,Programação I,1111627,A,2,dsc
3.25,4.1,4.1,-1,3.4,20112,1411167,Programação I,1111627,R,1,dsc
3.6,5.7,4,3.6,4.2,20111,1411167,Programação I,1111576,R,1,dsc
8.9,8.05,7.85,-1,8.7,20112,1411167,Programação I,1111576,A,2,dsc
3.7,2.5,5.15,2.4,4.3,20121,1411167,Programação I,1112376,R,2,dsc
5.7,6.7,7.7,-1,7.1,20122,1411167,Programação I,1112376,A,3,dsc
1.05,1.95,1.8,-1,1.6,20112,1411167,Programação I,1112376,R,1,dsc
2.25,4.4,7.75,5.1,5,20121,1411167,Programação I,1112489,A,2,dsc
1.55,2.75,3.5,-1,3,20112,1411167,Programação I,1112489,R,1,dsc
5.65,2.6,8.6,6,6.1,20121,1411167,Programação I,1112696,A,2,dsc
3.15,0,4.55,-1,2.9,20112,1411167,Programação I,1112696,R,1,dsc
6.2,3.55,4.4,4.8,5.5,20121,1411167,Programação I,1112105,A,2,dsc
2.6,1.75,4.15,-1,3.2,20112,1411167,Programação I,1112105,R,1,dsc
0.15,0,6.2,-1,2.5,20121,1411167,Programação I,111291,R,2,dsc
3.15,1.6,2.15,-1,2.4,20112,1411167,Programação I,111291,R,1,dsc
7.65,1.9,5.05,5.9,5.6,20121,1411167,Programação I,1112626,A,2,dsc
5.35,1.4,4.9,4.8,4.4,20112,1411167,Programação I,1112626,R,1,dsc
4.4,7.2,8.25,6.9,6.7,20121,1411167,Programação I,1112252,A,2,dsc
3.25,3.55,3.55,-1,3.5,20112,1411167,Programação I,1112252,R,1,dsc
6.8,6.4,9,-1,7.6,20121,1411167,Programação I,111271,A,2,dsc
1.95,0.9,3.4,-1,2.6,20112,1411167,Programação I,111271,R,1,dsc
4.55,4.35,4,2.7,4.2,20121,1411167,Programação I,1112203,R,2,dsc
5.2,7.6,9,-1,8,20122,1411167,Programação I,1112203,A,3,dsc
3.1,3.2,2.55,-1,2.9,20112,1411167,Programação I,1112203,R,1,dsc
0.75,0,5.5,-1,2.5,20121,1411167,Programação I,1112360,R,2,dsc
0.8,4.9,2.4,-1,3.4,20122,1411167,Programação I,1112360,R,3,dsc
0.45,0.65,1.45,-1,1.1,20112,1411167,Programação I,1112360,R,1,dsc
1.5,2,5.35,-1,3.2,20121,1411167,Programação I,111255,R,2,dsc
8.9,6.8,6.8,-1,7,20122,1411167,Programação I,111255,A,3,dsc
3.95,0.9,3.4,-1,2.7,20112,1411167,Programação I,111255,R,1,dsc
1,2,6.2,-1,3.3,20121,1411167,Programação I,1112246,R,2,dsc
9.1,7,7.3,-1,7.3,20122,1411167,Programação I,1112246,A,3,dsc
0.85,0.9,1.95,-1,1.5,20112,1411167,Programação I,1112246,R,1,dsc
5.4,3.9,1,4.7,4.6,20121,1411167,Programação I,1121109,R,1,dsc
10,9.3,10,-1,9.7,20122,1411167,Programação I,1121109,A,2,dsc
5.65,4.65,5.25,2.9,4.6,20121,1411167,Programação I,1121446,R,1,dsc
8.3,7.7,9.9,-1,8.8,20122,1411167,Programação I,1121446,A,2,dsc
1.15,2.6,4.15,-1,2.7,20121,1411167,Programação I,1121557,R,1,dsc
9.6,8.2,10,-1,9.2,20122,1411167,Programação I,1121557,A,2,dsc
0.9,0,3.4,-1,1.9,20121,1411167,Programação I,1121509,R,1,dsc
9.7,6.4,9.2,-1,8,20122,1411167,Programação I,1121509,A,2,dsc
2.85,4.15,5.8,4.1,4.4,20121,1411167,Programação I,1121599,R,1,dsc
7.2,8.7,10,-1,9.1,20122,1411167,Programação I,1121599,A,2,dsc
1.4,1.25,0,-1,0.7,20121,1411167,Programação I,1121237,R,1,dsc
5.5,6.9,1.4,-1,2.6,20122,1411167,Programação I,1121237,R,2,dsc
3.45,3.9,1.95,-1,3.4,20121,1411167,Programação I,112133,R,1,dsc
8.4,7.5,8.5,-1,8,20122,1411167,Programação I,112133,A,2,dsc
4.1,6.5,5.65,3.5,4.6,20121,1411167,Programação I,1121487,R,1,dsc
6.1,7.5,8.8,-1,7.9,20122,1411167,Programação I,1121487,A,2,dsc
3.9,3.85,1.3,-1,3.2,20121,1411167,Programação I,1121638,R,1,dsc
7.8,8.5,8.2,-1,8.3,20122,1411167,Programação I,1121638,A,2,dsc
1.65,1.65,0,-1,0.7,20121,1411167,Programação I,1121507,R,1,dsc
5,4.2,1.3,-1,3,20122,1411167,Programação I,1121507,R,2,dsc
1.73333333333,1.73333333333,1.4,-1,1.9,20121,1411167,Programação I,1121715,R,1,dsc
6,7.2,7.2,-1,7.1,20122,1411167,Programação I,1121715,A,2,dsc
1.6,1.6,1.6,-1,1.6,20111,1411168,Programação II,1092254,R,1,dsc
7.5,7.5,7.5,-1,7.5,20112,1411168,Programação II,1092254,A,2,dsc
2.4,2.4,2.4,-1,2.4,20111,1411168,Programação II,1092369,R,1,dsc
5.6,5.6,5.6,4.9,5.3,20112,1411168,Programação II,1092369,A,2,dsc
2.9,2.9,2.9,-1,2.9,20111,1411168,Programação II,1092217,R,1,dsc
8,8,8,-1,8,20112,1411168,Programação II,1092217,A,2,dsc
5,5,5,-1,3,20111,1411168,Programação II,1101243,R,1,dsc
6.4,6.4,6.4,3.6,5.3,20112,1411168,Programação II,1101243,A,2,dsc
2,2,2,-1,2,20111,1411168,Programação II,110192,R,1,dsc
1.7,1.7,1.7,-1,1.7,20112,1411168,Programação II,110192,R,2,dsc
4.6,4.6,4.6,4.6,4.6,20111,1411168,Programação II,1101770,R,1,dsc
7.7,7.7,7.7,-1,7.7,20112,1411168,Programação II,1101770,A,2,dsc
7.5,7.5,5.6,-1,7.1,20121,1411168,Programação II,1102723,A,2,dsc
5.5,5.5,5.5,3.2,4.6,20112,1411168,Programação II,1102723,R,1,dsc
3.1,3.1,3.1,-1,3.1,20111,1411168,Programação II,1102363,R,1,dsc
7.7,7.7,4.3,-1,7,20121,1411168,Programação II,1102363,A,3,dsc
2.6,2.6,2.6,-1,2.6,20112,1411168,Programação II,1102363,R,2,dsc
6.5,6.5,3.2,4.4,5.2,20121,1411168,Programação II,1102655,A,2,dsc
2.9,2.9,2.9,-1,2.9,20112,1411168,Programação II,1102655,R,1,dsc
6.2,6.1,4.2,8,6.7,20121,1411168,Programação II,1102680,A,2,dsc
4.3,4.3,4.3,2.4,3.5,20112,1411168,Programação II,1102680,R,1,dsc
8,8,5.9,-1,7.6,20121,1411168,Programação II,1102724,A,2,dsc
5.1,5.1,5.1,2.3,4,20112,1411168,Programação II,1102724,R,1,dsc
7.9,7.9,5.9,-1,7.5,20121,1411168,Programação II,1102644,A,2,dsc
1.9,1.9,1.9,-1,1.9,20112,1411168,Programação II,1102644,R,1,dsc
6.4,6.4,5.3,5.8,6,20121,1411168,Programação II,1102480,A,2,dsc
3.6,3.6,3.6,-1,3.6,20112,1411168,Programação II,1102480,R,1,dsc
6.2,7.1,7.05,4.5,5.8,20122,1411168,Programação II,1102564,A,2,dsc
1.9,1.9,1.9,-1,1.9,20112,1411168,Programação II,1102564,R,1,dsc
2.5,2.5,2.5,-1,2.5,20111,1411168,Programação II,110261,R,1,dsc
7,7,7,-1,7,20112,1411168,Programação II,110261,A,2,dsc
8.4,8.3,7.9,-1,8.3,20121,1411168,Programação II,110214,A,2,dsc
4.5,4.5,4.5,1.2,3.2,20112,1411168,Programação II,110214,R,1,dsc
4.7,4.7,6.7,6,5.5,20121,1411168,Programação II,1102259,A,2,dsc
1.4,1.4,1.4,-1,1.4,20112,1411168,Programação II,1102259,R,1,dsc
3,3,5.3,-1,3.5,20121,1411168,Programação II,1102744,R,1,dsc
4.75,6.4,6.2,1.5,4,20122,1411168,Programação II,1102744,R,2,dsc
7.3,7.3,7,-1,7.2,20121,1411168,Programação II,1102465,A,2,dsc
3,3,3,-1,3,20112,1411168,Programação II,1102465,R,1,dsc
8,8,5,-1,7.4,20121,1411168,Programação II,1111739,A,2,dsc
4.9,4.9,4.9,2.7,4,20112,1411168,Programação II,1111739,R,1,dsc
7.1,7.1,6.7,-1,7,20121,1411168,Programação II,111121,A,2,dsc
4.5,4.5,4.5,3,3.9,20112,1411168,Programação II,111121,R,1,dsc
6,6,4.3,5.4,5.6,20121,1411168,Programação II,1111764,A,2,dsc
1,1,1,-1,1,20112,1411168,Programação II,1111764,R,1,dsc
9.1,9.1,5.1,-1,8.3,20121,1411168,Programação II,11113,A,2,dsc
3.5,3.5,3.5,-1,3.5,20112,1411168,Programação II,11113,R,1,dsc
2.3,2.3,0.6,-1,2,20121,1411168,Programação II,1111202,R,2,dsc
5.4,5.65,5.3,4.9,5.3,20122,1411168,Programação II,1111202,A,3,dsc
0.1,0.1,0.1,-1,0.1,20112,1411168,Programação II,1111202,R,1,dsc
8.2,8.2,4.1,-1,7.4,20121,1411168,Programação II,1111187,A,2,dsc
0.3,0.3,0.3,-1,0.3,20112,1411168,Programação II,1111187,R,1,dsc
7.4,7.3,5.5,-1,7,20121,1411168,Programação II,1111645,A,2,dsc
4.6,4.6,4.6,4,4.4,20112,1411168,Programação II,1111645,R,1,dsc
6.3,6.2,4.4,4.4,5.3,20121,1411168,Programação II,1111505,A,2,dsc
3.6,3.6,3.6,-1,3.6,20112,1411168,Programação II,1111505,R,1,dsc
8.5,8.5,5.1,-1,7.8,20121,1411168,Programação II,1111271,A,2,dsc
4.7,4.7,4.7,4.6,4.7,20112,1411168,Programação II,1111271,R,1,dsc
8.6,8.6,5.8,-1,8,20121,1411168,Programação II,1111491,A,2,dsc
5.1,5.1,5.1,3.1,4.3,20112,1411168,Programação II,1111491,R,1,dsc
2.2,2.2,1.8,-1,2.1,20121,1411168,Programação II,1112492,R,1,dsc
1.35,1.35,0.8,-1,1,20122,1411168,Programação II,1112492,R,2,dsc
4.7,4.7,3.7,2.7,3.8,20121,1411168,Programação II,111254,R,1,dsc
5.55,7.55,8.25,4.7,6,20122,1411168,Programação II,111254,A,2,dsc
