nota1,nota2,nota3,final,media,periodo,coddisciplina,disciplina,matricula,situacao,departamento,grupo
7.5,3.5,3.5,8.5,6.3,20111,1109053,Cálculo Diferencial e Integral II,1092741,A,dme,3
2.5,2.5,0,-1,1.7,20111,1109053,Cálculo Diferencial e Integral II,1102290,R,dme,4
4,7,8,9,7.4,20111,1109053,Cálculo Diferencial e Integral II,1102473,A,dme,3
0,0,0,-1,0,20111,1109053,Cálculo Diferencial e Integral II,1092752,R,dme,4
4.5,6.5,3,7,5.6,20111,1109053,Cálculo Diferencial e Integral II,1102538,A,dme,3
5.5,5,1.5,4.5,4.2,20111,1109053,Cálculo Diferencial e Integral II,1091561,R,dme,4
4,4,0.5,-1,2.8,20111,1109053,Cálculo Diferencial e Integral II,1091747,R,dme,4
2.5,9,7,7.5,6.7,20111,1109053,Cálculo Diferencial e Integral II,1102144,A,dme,3
0,0.5,0,-1,0.2,20111,1109053,Cálculo Diferencial e Integral II,1091317,R,dme,4
5.5,5.5,3.5,7,5.7,20111,1109053,Cálculo Diferencial e Integral II,1102219,A,dme,3
4.5,7,3,6,5.3,20111,1109053,Cálculo Diferencial e Integral II,1101548,A,dme,3
3,5.5,1.5,-1,3.3,20111,1109053,Cálculo Diferencial e Integral II,1102178,R,dme,4
1.5,2,1.5,-1,1.7,20111,1109053,Cálculo Diferencial e Integral II,1101482,R,dme,4
1.5,5,1,-1,2.5,20111,1109053,Cálculo Diferencial e Integral II,1101691,R,dme,4
5.5,2,3.8,-1,3.8,20121,1109053,Cálculo Diferencial e Integral II,1102680,R,dme,4
2,1,1,-1,1.3,20121,1109053,Cálculo Diferencial e Integral II,1121542,R,dme,4
2,0,0,-1,0.7,20121,1109053,Cálculo Diferencial e Integral II,1112301,R,dme,4
7.5,4.5,8,6,6.4,20121,1109053,Cálculo Diferencial e Integral II,1102453,A,dme,3
2,0,0,-1,0.7,20121,1109053,Cálculo Diferencial e Integral II,111153,R,dme,4
5.5,5.5,4,5,5,20121,1109053,Cálculo Diferencial e Integral II,1111116,A,dme,3
4,4,3.2,-1,3.7,20121,1109053,Cálculo Diferencial e Integral II,110299,R,dme,4
3.5,2,7.8,3.6,4.1,20121,1109053,Cálculo Diferencial e Integral II,1102159,R,dme,4
1,1,2,-1,1.3,20121,1109053,Cálculo Diferencial e Integral II,1111505,R,dme,4
3.5,3.8,1.5,-1,2.9,20121,1109053,Cálculo Diferencial e Integral II,1112358,R,dme,4
2.5,1,1,-1,1.5,20121,1109053,Cálculo Diferencial e Integral II,1111415,R,dme,4
2,4.8,2,-1,2.9,20121,1109053,Cálculo Diferencial e Integral II,1111596,R,dme,4
2,1,1.5,-1,1.5,20121,1109053,Cálculo Diferencial e Integral II,1111568,R,dme,4
8,4.8,5.3,3.8,5.1,20121,1109053,Cálculo Diferencial e Integral II,110273,A,dme,3
3.5,3.5,6,3.5,4,20121,1109053,Cálculo Diferencial e Integral II,1102412,R,dme,4
5,0,1,-1,2,20121,1109053,Cálculo Diferencial e Integral II,1112214,R,dme,4
0,3.7,5.3,-1,3,20121,1109053,Cálculo Diferencial e Integral II,1101457,R,dme,4
1,3,0,-1,1.3,20121,1109053,Cálculo Diferencial e Integral II,1111791,R,dme,4
5,5.2,7,8.2,6.7,20121,1109053,Cálculo Diferencial e Integral II,1112299,A,dme,3
0,1,0,-1,0.3,20121,1109053,Cálculo Diferencial e Integral II,1102227,R,dme,4
8,4.6,4,4.3,5,20121,1109053,Cálculo Diferencial e Integral II,1112605,A,dme,3
0,1,0,-1,0.3,20121,1109053,Cálculo Diferencial e Integral II,1111491,R,dme,4
1,1.5,0,-1,0.8,20121,1109053,Cálculo Diferencial e Integral II,112194,R,dme,4
5.5,1.5,3,-1,3.3,20121,1109053,Cálculo Diferencial e Integral II,1111478,R,dme,4
5.5,4.5,4.5,3.3,4.2,20121,1109053,Cálculo Diferencial e Integral II,1101598,R,dme,4
4.5,2,1,-1,2.5,20121,1109053,Cálculo Diferencial e Integral II,1121718,R,dme,4
0,1,0,-1,0.3,20121,1109053,Cálculo Diferencial e Integral II,110298,R,dme,4
3,3.3,3.5,-1,3.3,20121,1109053,Cálculo Diferencial e Integral II,1112662,R,dme,4
0,2.8,5,-1,2.6,20121,1109053,Cálculo Diferencial e Integral II,1102660,R,dme,4
6,5.8,7,6.5,6.4,20121,1109053,Cálculo Diferencial e Integral II,1111456,A,dme,3
3,1.7,0,-1,1.6,20121,1109053,Cálculo Diferencial e Integral II,111275,R,dme,4
4.5,3.2,4.3,6.5,5,20121,1109053,Cálculo Diferencial e Integral II,1112581,A,dme,3
0,0.5,0,-1,0.2,20121,1109053,Cálculo Diferencial e Integral II,111241,R,dme,4
0,1.8,0,-1,0.6,20121,1109053,Cálculo Diferencial e Integral II,1112544,R,dme,4
5.8,7,8.1,-1,7,20121,1109053,Cálculo Diferencial e Integral II,1102580,A,dme,3
3.5,1.1,8,3.8,4,20121,1109053,Cálculo Diferencial e Integral II,110222,R,dme,4
2,3.5,3.5,-1,3,20121,1109053,Cálculo Diferencial e Integral II,1102470,R,dme,4
4.5,3,4.5,4,4,20121,1109053,Cálculo Diferencial e Integral II,1102613,R,dme,4
6.7,4,1.3,3.5,3.8,20121,1109053,Cálculo Diferencial e Integral II,1111271,R,dme,4
4,1,4,-1,3,20121,1109053,Cálculo Diferencial e Integral II,1102129,R,dme,4
4.5,2.5,2,-1,3,20121,1109053,Cálculo Diferencial e Integral II,1102607,R,dme,4
1,1,1,-1,1,20121,1109053,Cálculo Diferencial e Integral II,111286,R,dme,4
3.3,5,1.8,-1,3.4,20121,1109053,Cálculo Diferencial e Integral II,1101243,R,dme,4
2.5,0,0,-1,0.8,20121,1109053,Cálculo Diferencial e Integral II,110261,R,dme,4
1.5,0,2.5,-1,1.3,20121,1109053,Cálculo Diferencial e Integral II,1111447,R,dme,4
2,2,3.5,-1,2.5,20121,1109053,Cálculo Diferencial e Integral II,1111579,R,dme,4
8.3,8.3,3.5,5.3,6.1,20121,1109053,Cálculo Diferencial e Integral II,1111389,A,dme,3
4,3.1,1,-1,2.7,20121,1109053,Cálculo Diferencial e Integral II,1112566,R,dme,4
5.5,4.5,2,4,4,20121,1109053,Cálculo Diferencial e Integral II,1111739,R,dme,4
7.5,6.5,7,-1,7,20121,1109053,Cálculo Diferencial e Integral II,1112261,A,dme,3
4.5,5.7,3,4.3,4.4,20121,1109053,Cálculo Diferencial e Integral II,1112565,R,dme,4
4,5.5,2.5,4.8,4.3,20121,1109053,Cálculo Diferencial e Integral II,1102723,R,dme,4
4.8,4.5,6.5,4.6,5,20121,1109053,Cálculo Diferencial e Integral II,1092706,A,dme,3
3.3,2.6,4,-1,3.3,20121,1109053,Cálculo Diferencial e Integral II,1102467,R,dme,4
0,1.5,1.5,-1,1,20121,1109053,Cálculo Diferencial e Integral II,1121361,R,dme,4
0,1,1,-1,0.7,20121,1109053,Cálculo Diferencial e Integral II,1112365,R,dme,4
6.5,1.5,4,1,2.8,20121,1109053,Cálculo Diferencial e Integral II,1111111,R,dme,4
1.5,3.7,0,-1,1.7,20121,1109053,Cálculo Diferencial e Integral II,1111342,R,dme,4
0.5,1,0,-1,0.5,20121,1109053,Cálculo Diferencial e Integral II,1102316,R,dme,4
4.5,3.8,4.5,2,3.4,20121,1109053,Cálculo Diferencial e Integral II,1102643,R,dme,4
0,1.5,0,-1,0.5,20121,1109053,Cálculo Diferencial e Integral II,1121318,R,dme,4
5.5,7,8,6.3,6.6,20121,1109053,Cálculo Diferencial e Integral II,1112307,A,dme,3
2.5,1.5,1,-1,1.7,20121,1109053,Cálculo Diferencial e Integral II,1112708,R,dme,4
2.9,6.5,8.2,5.1,5.6,20122,1109053,Cálculo Diferencial e Integral II,1102455,A,dme,3
6,6.6,4.6,3.9,5,20122,1109053,Cálculo Diferencial e Integral II,110299,A,dme,3
6,7,4,4,5,20122,1109053,Cálculo Diferencial e Integral II,1102159,A,dme,3
5,8.5,5,5,5.7,20122,1109053,Cálculo Diferencial e Integral II,1102412,A,dme,3
0.8,4,1.7,-1,2.2,20122,1109053,Cálculo Diferencial e Integral II,1112750,R,dme,4
2.9,4.5,0.2,-1,2.5,20122,1109053,Cálculo Diferencial e Integral II,1121560,R,dme,4
1,7,7,8.5,6.4,20122,1109053,Cálculo Diferencial e Integral II,1112662,A,dme,3
4.3,3.5,5.3,5.8,5,20122,1109053,Cálculo Diferencial e Integral II,1122632,A,dme,3
0,1.5,0,-1,0.5,20122,1109053,Cálculo Diferencial e Integral II,1122665,R,dme,4
0,5.5,4,-1,3.2,20122,1109053,Cálculo Diferencial e Integral II,1112533,R,dme,4
2.4,0.8,2,-1,1.7,20122,1109053,Cálculo Diferencial e Integral II,1121229,R,dme,4
3.5,6,4,6.5,5.3,20122,1109053,Cálculo Diferencial e Integral II,1102607,A,dme,3
2.5,8,5,5,5.1,20122,1109053,Cálculo Diferencial e Integral II,1101243,A,dme,3
1.1,0,2,-1,1,20122,1109053,Cálculo Diferencial e Integral II,1121177,R,dme,4
1.6,8.5,8.8,5.5,6,20122,1109053,Cálculo Diferencial e Integral II,1121215,A,dme,3
1.5,5,6.5,7,5.4,20122,1109053,Cálculo Diferencial e Integral II,1121109,A,dme,3
0,2,2,-1,1.3,20122,1109053,Cálculo Diferencial e Integral II,1121483,R,dme,4
1,0.5,6,-1,2.5,20122,1109053,Cálculo Diferencial e Integral II,1111505,R,dme,4
2.8,6.8,0.5,-1,3.4,20122,1109053,Cálculo Diferencial e Integral II,1112172,R,dme,4
4.5,5,8.5,6.5,6.2,20122,1109053,Cálculo Diferencial e Integral II,112138,A,dme,3
0.9,7.5,6.5,7.5,6,20122,1109053,Cálculo Diferencial e Integral II,1121460,A,dme,3
1,5,3,-1,3,20122,1109053,Cálculo Diferencial e Integral II,1111596,R,dme,4
6.5,8.5,8.5,-1,7.8,20122,1109053,Cálculo Diferencial e Integral II,1121208,A,dme,3
5,7.3,6.5,6.8,6.5,20122,1109053,Cálculo Diferencial e Integral II,112223,A,dme,3
1.4,5,7.5,5.5,5,20122,1109053,Cálculo Diferencial e Integral II,1121154,A,dme,3
1.5,3,0.5,-1,1.7,20122,1109053,Cálculo Diferencial e Integral II,1121718,R,dme,4
2,1.2,2.6,-1,1.9,20122,1109053,Cálculo Diferencial e Integral II,11217,R,dme,4
0,0,0,-1,0,20122,1109053,Cálculo Diferencial e Integral II,1112755,R,dme,4
7,4.8,8,6,6.4,20122,1109053,Cálculo Diferencial e Integral II,1121539,A,dme,3
2,6.3,0.7,-1,3,20122,1109053,Cálculo Diferencial e Integral II,1121527,R,dme,4
5.5,9,4,6,6.1,20122,1109053,Cálculo Diferencial e Integral II,110222,A,dme,3
1.5,4,6.5,4.5,4.2,20122,1109053,Cálculo Diferencial e Integral II,1102470,R,dme,4
7.5,4,3.5,5,5,20122,1109053,Cálculo Diferencial e Integral II,1111230,A,dme,3
4.3,4,1.8,-1,3.4,20122,1109053,Cálculo Diferencial e Integral II,1121722,R,dme,4
2.2,3,1,-1,2.1,20122,1109053,Cálculo Diferencial e Integral II,1121584,R,dme,4
0,0,0,-1,0,20122,1109053,Cálculo Diferencial e Integral II,1112525,R,dme,4
2,1.5,3.5,-1,2.3,20122,1109053,Cálculo Diferencial e Integral II,11113,R,dme,4
0,1.2,1.5,-1,0.9,20122,1109053,Cálculo Diferencial e Integral II,1112203,R,dme,4
0,1,0,-1,0.3,20122,1109053,Cálculo Diferencial e Integral II,112235,R,dme,4
7,7.5,8,-1,7.5,20122,1109053,Cálculo Diferencial e Integral II,1102467,A,dme,3
3.2,5.5,1.3,-1,3.3,20122,1109053,Cálculo Diferencial e Integral II,111286,R,dme,4
3.5,9,4.5,6,5.8,20122,1109053,Cálculo Diferencial e Integral II,1112566,A,dme,3
1.2,0,2.5,-1,1.2,20122,1109053,Cálculo Diferencial e Integral II,1121366,R,dme,4
6.2,4.5,4.5,9,6.7,20122,1109053,Cálculo Diferencial e Integral II,1121283,A,dme,3
5,8.5,4,4,5.1,20122,1109053,Cálculo Diferencial e Integral II,1102680,A,dme,3
0.5,0.5,4.5,-1,1.8,20122,1109053,Cálculo Diferencial e Integral II,111153,R,dme,4
5,9,8,-1,7.3,20122,1109053,Cálculo Diferencial e Integral II,1102304,A,dme,3
4,3.6,0,-1,2.5,20122,1109053,Cálculo Diferencial e Integral II,1121289,R,dme,4
0.5,0,0,-1,0.2,20122,1109053,Cálculo Diferencial e Integral II,1111415,R,dme,4
7,6,8.5,-1,7.2,20122,1109053,Cálculo Diferencial e Integral II,1121206,A,dme,3
6.1,6.9,7.5,4.8,6,20122,1109053,Cálculo Diferencial e Integral II,1121398,A,dme,3
4,3.5,5.5,6,5,20122,1109053,Cálculo Diferencial e Integral II,1111478,A,dme,3
4.5,3,1,-1,2.8,20122,1109053,Cálculo Diferencial e Integral II,1101598,R,dme,4
0,4.5,2.3,-1,2.3,20122,1109053,Cálculo Diferencial e Integral II,1112780,R,dme,4
1.6,4.8,2,-1,2.8,20122,1109053,Cálculo Diferencial e Integral II,1112544,R,dme,4
0.6,5.5,3,-1,3,20122,1109053,Cálculo Diferencial e Integral II,1112633,R,dme,4
2,2,1,-1,1.7,20122,1109053,Cálculo Diferencial e Integral II,1112466,R,dme,4
0,3.8,0,-1,1.3,20122,1109053,Cálculo Diferencial e Integral II,111241,R,dme,4
4.2,6.8,1,6.5,5,20122,1109053,Cálculo Diferencial e Integral II,1111271,A,dme,3
2.5,7.5,7,9,7,20122,1109053,Cálculo Diferencial e Integral II,1102129,A,dme,3
1,1.3,3.1,-1,1.8,20122,1109053,Cálculo Diferencial e Integral II,1102676,R,dme,4
2.5,4.8,1.9,-1,3.1,20122,1109053,Cálculo Diferencial e Integral II,1121523,R,dme,4
9,6,7,-1,7.3,20122,1109053,Cálculo Diferencial e Integral II,1102723,A,dme,3
0,0,0,-1,0,20122,1109053,Cálculo Diferencial e Integral II,1112365,R,dme,4
1.5,3,5.3,-1,3.3,20122,1109053,Cálculo Diferencial e Integral II,1112214,R,dme,4
0.5,1,0.5,-1,0.7,20122,1109053,Cálculo Diferencial e Integral II,1102316,R,dme,4
0.8,0,0,-1,0.3,20122,1109053,Cálculo Diferencial e Integral II,1121318,R,dme,4
2.2,4,2,-1,2.7,20122,1109053,Cálculo Diferencial e Integral II,1121572,R,dme,4
1,3.5,3,-1,2.5,20122,1109053,Cálculo Diferencial e Integral II,1121173,R,dme,4
0,2,0,-1,0.7,20122,1109053,Cálculo Diferencial e Integral II,1121614,R,dme,4
1,1,0.5,-1,0.8,20122,1109053,Cálculo Diferencial e Integral II,1112449,R,dme,4
6.2,7,9,-1,7.4,20122,1109053,Cálculo Diferencial e Integral II,1112358,A,dme,3
1.9,3,0,-1,1.6,20122,1109053,Cálculo Diferencial e Integral II,1111568,R,dme,4
3,6.5,6.5,4.5,5,20122,1109053,Cálculo Diferencial e Integral II,1111526,A,dme,3
0.6,0,0,-1,0.2,20122,1109053,Cálculo Diferencial e Integral II,1111791,R,dme,4
4.2,5,7,4.5,5,20122,1109053,Cálculo Diferencial e Integral II,1111739,A,dme,3
1.4,0,0,-1,0.5,20122,1109053,Cálculo Diferencial e Integral II,1111491,R,dme,4
0,1,0,-1,0.3,20122,1109053,Cálculo Diferencial e Integral II,112194,R,dme,4
0,0,0,-1,0,20122,1109053,Cálculo Diferencial e Integral II,1111576,R,dme,4
6.5,10,7.9,-1,8.1,20122,1109053,Cálculo Diferencial e Integral II,1121226,A,dme,3
2.7,5,7.4,5,5,20122,1109053,Cálculo Diferencial e Integral II,110298,A,dme,3
3,2,0.5,-1,1.8,20122,1109053,Cálculo Diferencial e Integral II,1102660,R,dme,4
6.7,8.2,7,-1,7.3,20122,1109053,Cálculo Diferencial e Integral II,1121297,A,dme,3
0,1,2.3,-1,1.1,20122,1109053,Cálculo Diferencial e Integral II,111270,R,dme,4
3,6.5,7,4.5,5.1,20122,1109053,Cálculo Diferencial e Integral II,112124,A,dme,3
0,4,5,-1,3,20122,1109053,Cálculo Diferencial e Integral II,1101770,R,dme,4
4.5,6,3,6,5.1,20122,1109053,Cálculo Diferencial e Integral II,1102613,A,dme,3
3,2,0,-1,1.7,20122,1109053,Cálculo Diferencial e Integral II,1102340,R,dme,4
2,2.5,1.5,-1,2,20122,1109053,Cálculo Diferencial e Integral II,1111447,R,dme,4
0.5,3,2,-1,1.8,20122,1109053,Cálculo Diferencial e Integral II,1111579,R,dme,4
3.4,9.5,8,-1,7,20122,1109053,Cálculo Diferencial e Integral II,1121534,A,dme,3
0,1,3.3,-1,1.4,20122,1109053,Cálculo Diferencial e Integral II,1121638,R,dme,4
0.7,1.5,0.5,-1,0.9,20122,1109053,Cálculo Diferencial e Integral II,1122628,R,dme,4
1.7,0,0,-1,0.6,20122,1109053,Cálculo Diferencial e Integral II,1111342,R,dme,4
2.2,8.8,10,-1,7,20122,1109053,Cálculo Diferencial e Integral II,1121763,A,dme,3
2.2,4.5,2,-1,2.9,20122,1109053,Cálculo Diferencial e Integral II,1121262,R,dme,4
1.3,10,5,5,5.2,20122,1109053,Cálculo Diferencial e Integral II,1112708,A,dme,3
2.9,6.8,5,7.5,5.9,20122,1109053,Cálculo Diferencial e Integral II,1112565,A,dme,3
3.5,6.5,3,6,5,20122,1109053,Cálculo Diferencial e Integral II,1102644,A,dme,3
6,7,8,-1,7,20112,1109053,Cálculo Diferencial e Integral II,1101263,A,dme,3
0.1,2.3,0,-1,0.8,20112,1109053,Cálculo Diferencial e Integral II,1102259,R,dme,4
1,0,0,-1,0.3,20112,1109053,Cálculo Diferencial e Integral II,1102118,R,dme,4
1.5,4.5,0,-1,2,20112,1109053,Cálculo Diferencial e Integral II,110299,R,dme,4
1,0,0,-1,0.3,20112,1109053,Cálculo Diferencial e Integral II,1102159,R,dme,4
1.5,7.3,3.5,6.5,5.1,20112,1109053,Cálculo Diferencial e Integral II,110245,A,dme,3
5.5,1,8,10,6.9,20112,1109053,Cálculo Diferencial e Integral II,1101462,A,dme,3
3,6.5,8.5,8.5,7,20112,1109053,Cálculo Diferencial e Integral II,1111495,A,dme,3
5.5,6,5,6.5,5.9,20112,1109053,Cálculo Diferencial e Integral II,1102511,A,dme,3
4.5,4,3.5,3,3.6,20112,1109053,Cálculo Diferencial e Integral II,1102378,R,dme,4
6,8.5,6.5,-1,7,20112,1109053,Cálculo Diferencial e Integral II,1111287,A,dme,3
4.5,5,2.5,3.5,3.8,20112,1109053,Cálculo Diferencial e Integral II,1101445,R,dme,4
4.5,5.3,7,5,5.4,20112,1109053,Cálculo Diferencial e Integral II,1102655,A,dme,3
2.5,5,4.5,2.5,3.4,20112,1109053,Cálculo Diferencial e Integral II,1102412,R,dme,4
4,5,3,6.5,5,20112,1109053,Cálculo Diferencial e Integral II,1092765,A,dme,3
5,3.5,1.5,-1,3.3,20112,1109053,Cálculo Diferencial e Integral II,1111456,R,dme,4
5.5,3,8,5.5,5.5,20112,1109053,Cálculo Diferencial e Integral II,1111737,A,dme,3
6,9.5,9.5,-1,8.3,20112,1109053,Cálculo Diferencial e Integral II,1111704,A,dme,3
4.5,8,3.5,8.5,6.6,20112,1109053,Cálculo Diferencial e Integral II,1101454,A,dme,3
6,9.5,8.5,-1,8,20112,1109053,Cálculo Diferencial e Integral II,1111529,A,dme,3
3.5,7.5,6,4.5,5.2,20112,1109053,Cálculo Diferencial e Integral II,1111556,A,dme,3
5,3.5,6.5,2.5,4,20112,1109053,Cálculo Diferencial e Integral II,1101243,R,dme,4
3.5,4.5,4.5,6.5,5.1,20112,1109053,Cálculo Diferencial e Integral II,1111167,A,dme,3
4.5,9,10,-1,7.8,20112,1109053,Cálculo Diferencial e Integral II,1111493,A,dme,3
0.5,3.5,3.5,-1,2.5,20112,1109053,Cálculo Diferencial e Integral II,1112261,R,dme,4
9,5.5,2,8,6.5,20112,1109053,Cálculo Diferencial e Integral II,1111587,A,dme,3
3,0,2,-1,1.7,20112,1109053,Cálculo Diferencial e Integral II,1102387,R,dme,4
2.5,2.5,0.5,-1,1.8,20112,1109053,Cálculo Diferencial e Integral II,110273,R,dme,4
4,7.5,1,6.3,5,20112,1109053,Cálculo Diferencial e Integral II,1111249,A,dme,3
4.5,2,2.5,-1,3,20112,1109053,Cálculo Diferencial e Integral II,110222,R,dme,4
1.5,0,0,-1,0.5,20112,1109053,Cálculo Diferencial e Integral II,1102470,R,dme,4
0,0,0,-1,0,20112,1109053,Cálculo Diferencial e Integral II,1102396,R,dme,4
6,1.5,5,6.5,5.1,20112,1109053,Cálculo Diferencial e Integral II,1111571,A,dme,3
6,1.5,2.5,-1,3.3,20112,1109053,Cálculo Diferencial e Integral II,1111116,R,dme,4
4.5,8.5,8,-1,7,20112,1109053,Cálculo Diferencial e Integral II,1092257,A,dme,3
8,8.5,7.5,-1,8,20112,1109053,Cálculo Diferencial e Integral II,1111594,A,dme,3
4,0,0,-1,1.3,20112,1109053,Cálculo Diferencial e Integral II,1101482,R,dme,4
8,8,7,-1,7.7,20112,1109053,Cálculo Diferencial e Integral II,1111264,A,dme,3
3.5,3.5,0,-1,2.3,20112,1109053,Cálculo Diferencial e Integral II,1102290,R,dme,4
1.5,1.5,0,-1,1,20112,1109053,Cálculo Diferencial e Integral II,1092706,R,dme,4
2,2,0,-1,1.3,20112,1109053,Cálculo Diferencial e Integral II,1102467,R,dme,4
4,1.2,6.8,1,2.8,20112,1109053,Cálculo Diferencial e Integral II,1111111,R,dme,4
1.5,1.5,2,-1,1.7,20112,1109053,Cálculo Diferencial e Integral II,1102494,R,dme,4
4,3,7,4.5,4.6,20112,1109053,Cálculo Diferencial e Integral II,1102178,R,dme,4
3.5,3,6,7,5.3,20112,1109053,Cálculo Diferencial e Integral II,1111592,A,dme,3
5,3,6,3.5,4.2,20112,1109053,Cálculo Diferencial e Integral II,1102453,R,dme,4
3,0.5,0,-1,1.2,20112,1109053,Cálculo Diferencial e Integral II,1102304,R,dme,4
4.5,8,8.5,-1,7,20112,1109053,Cálculo Diferencial e Integral II,1111421,A,dme,3
3,3.5,6.5,6,5,20112,1109053,Cálculo Diferencial e Integral II,1101374,A,dme,3
3,4,0.5,-1,2.5,20112,1109053,Cálculo Diferencial e Integral II,1101598,R,dme,4
8.5,7.5,10,-1,8.7,20112,1109053,Cálculo Diferencial e Integral II,1111397,A,dme,3
3.5,4.5,5,6.5,5.2,20112,1109053,Cálculo Diferencial e Integral II,1092425,A,dme,3
5,8.5,3.5,7.5,6.4,20112,1109053,Cálculo Diferencial e Integral II,1102776,A,dme,3
2,2,8,7.5,5.4,20112,1109053,Cálculo Diferencial e Integral II,1102115,A,dme,3
3.5,5.8,4,6,5,20112,1109053,Cálculo Diferencial e Integral II,1102315,A,dme,3
3.5,3.5,5,6.5,5,20112,1109053,Cálculo Diferencial e Integral II,1111164,A,dme,3
10,9.5,9.5,-1,9.7,20112,1109053,Cálculo Diferencial e Integral II,1111479,A,dme,3
7,6.5,7.5,-1,7,20112,1109053,Cálculo Diferencial e Integral II,110166,A,dme,3
9.5,9.5,10,-1,9.7,20112,1109053,Cálculo Diferencial e Integral II,1111712,A,dme,3
1,0,0,-1,0.3,20112,1109053,Cálculo Diferencial e Integral II,1102723,R,dme,4
5,4.5,3,6.5,5.1,20112,1109053,Cálculo Diferencial e Integral II,1091561,A,dme,3
1,1,0,-1,0.7,20112,1109053,Cálculo Diferencial e Integral II,1091317,R,dme,4
0.1,0,0,-1,0,20112,1109053,Cálculo Diferencial e Integral II,1102316,R,dme,4
9.5,2.5,6.5,6,6.1,20112,1109053,Cálculo Diferencial e Integral II,1091618,A,dme,3
0,0.5,0,-1,0.2,20112,1109053,Cálculo Diferencial e Integral II,1111350,R,dme,4
6.5,8.5,6,-1,7,20112,1109053,Cálculo Diferencial e Integral II,1111140,A,dme,3
5,2,5,7.5,5.4,20112,1109053,Cálculo Diferencial e Integral II,1111390,A,dme,3
4.5,6.5,1.5,7.5,5.5,20112,1109053,Cálculo Diferencial e Integral II,1101573,A,dme,3
3,6.5,3.5,8.5,6,20112,1109053,Cálculo Diferencial e Integral II,1102400,A,dme,3
1.5,2.5,0,-1,1.3,20112,1109053,Cálculo Diferencial e Integral II,1102660,R,dme,4
0.5,5.5,0,-1,2,20112,1109053,Cálculo Diferencial e Integral II,1102580,R,dme,4
5,3,7.5,5,5.1,20112,1109053,Cálculo Diferencial e Integral II,1101168,A,dme,3
2,3,4,-1,3,20112,1109053,Cálculo Diferencial e Integral II,1102613,R,dme,4
9,3,0,1.5,3,20112,1109053,Cálculo Diferencial e Integral II,1111389,R,dme,4
3.5,6,5.5,6,5.4,20112,1109053,Cálculo Diferencial e Integral II,1101570,A,dme,3
3.5,0,3.5,-1,2.3,20112,1109053,Cálculo Diferencial e Integral II,1102607,R,dme,4
4.5,5.5,2,6.5,5,20112,1109053,Cálculo Diferencial e Integral II,110177,A,dme,3
0.5,9.5,4.5,5.5,5.1,20112,1109053,Cálculo Diferencial e Integral II,1101145,A,dme,3
7,10,4,-1,7,20112,1109053,Cálculo Diferencial e Integral II,1101691,A,dme,3
7.1,7.35,7.35,-1,7.2,20121,1411283,TECC(Fundamentos de Prog. Concorrente),1121785,A,dsc,1
8.55,7.55,7.65,-1,8.1,20121,1411283,TECC(Fundamentos de Prog. Concorrente),110120,A,dsc,1
5.75,4.65,5.4,4.2,5,20121,1411283,TECC(Fundamentos de Prog. Concorrente),1121117,A,dsc,1
8.05,7.15,7.15,-1,7.6,20121,1411283,TECC(Fundamentos de Prog. Concorrente),1101481,A,dsc,1
7.85,6.9,6.15,-1,7,20121,1411283,TECC(Fundamentos de Prog. Concorrente),108225,A,dsc,1
7.9,8,7.75,-1,7.8,20121,1411283,TECC(Fundamentos de Prog. Concorrente),108278,A,dsc,1
7.65,7.95,7.95,-1,7.8,20121,1411283,TECC(Fundamentos de Prog. Concorrente),1111124,A,dsc,1
7,8.4,7.9,-1,7.5,20121,1411283,TECC(Fundamentos de Prog. Concorrente),1091637,A,dsc,1
7.6,7.75,7.75,-1,7.7,20121,1411283,TECC(Fundamentos de Prog. Concorrente),1082444,A,dsc,1
8.4,7.35,6.4,-1,7.4,20121,1411283,TECC(Fundamentos de Prog. Concorrente),1082351,A,dsc,1
8.05,7.05,6,-1,7,20121,1411283,TECC(Fundamentos de Prog. Concorrente),107162,A,dsc,1
7.5,7,6.5,-1,7,20121,1411283,TECC(Fundamentos de Prog. Concorrente),1082176,A,dsc,1
7.85,7.6,5.4,6.6,6.6,20121,1411283,TECC(Fundamentos de Prog. Concorrente),1101151,A,dsc,1
5.7,7.75,4.25,5.5,5.2,20121,1411283,TECC(Fundamentos de Prog. Concorrente),1072331,A,dsc,1
6.6,7.75,7.75,-1,7.2,20121,1411283,TECC(Fundamentos de Prog. Concorrente),1072702,A,dsc,1
5.6,5.1,6.6,5.8,6,20121,1411283,TECC(Fundamentos de Prog. Concorrente),1112282,A,dsc,1
6.15,5.85,6.35,6,6.2,20122,1411283,TECC(Fundamentos de Prog. Concorrente),1091618,A,dsc,1
8.95,9.95,8.95,-1,9,20122,1411283,TECC(Fundamentos de Prog. Concorrente),1091182,A,dsc,1
8.55,9.35,8.35,-1,8.5,20122,1411283,TECC(Fundamentos de Prog. Concorrente),1091668,A,dsc,1
