"disciplina" "matricula" "competencia"
"TEC (Principios de Administracao Financeira)" "110110123" "30"
"TEC (Principios de Administracao Financeira)" "105210160" "30"
"TEC (Principios de Administracao Financeira)" "106210151" "80"
"TEC (Principios de Administracao Financeira)" "107110434" "30"
"TEC (Principios de Administracao Financeira)" "107210012" "30"
"TEC (Principios de Administracao Financeira)" "107210016" "30"
"TEC (Principios de Administracao Financeira)" "107210226" "30"
"TEC (Principios de Administracao Financeira)" "108110001" "40"
"TEC (Principios de Administracao Financeira)" "108110003" "0"
"TEC (Principios de Administracao Financeira)" "108110016" "30"
"TEC (Principios de Administracao Financeira)" "108110024" "10"
"TEC (Principios de Administracao Financeira)" "108110028" "50"
"TEC (Principios de Administracao Financeira)" "108110032" "80"
"TEC (Principios de Administracao Financeira)" "108110034" "10"
"TEC (Principios de Administracao Financeira)" "108110502" "10"
"TEC (Principios de Administracao Financeira)" "110110093" "20"
"TEC (Principios de Administracao Financeira)" "110210091" "60"
"TEC (Principios de Administracao Financeira)" "112110922" "100"
"TEC (Principios de Administracao Financeira)" "112110875" "10"
"TEC (Principios de Administracao Financeira)" "111110099" "70"
"TECC (Administracao de Sistemas)" "108110013" "50"
"TECC (Administracao de Sistemas)" "109210019" "10"
"TECC (Administracao de Sistemas)" "109110089" "10"
"TECC (Administracao de Sistemas)" "109210059" "80"
"TECC (Administracao de Sistemas)" "110110073" "30"
"TECC (Administracao de Sistemas)" "110110108" "50"
"TECC (Administracao de Sistemas)" "110210072" "90"
"TECC (Administracao de Sistemas)" "110210088" "20"
"TECC (Administracao de Sistemas)" "110210126" "90"
"TECC (Administracao de Sistemas)" "107210223" "80"
"TECC (Administracao de Sistemas)" "108210004" "30"
"TECC (Administracao de Sistemas)" "108210354" "60"
"TECC (Administracao de Sistemas)" "109110115" "70"
"TECC (Administracao de Sistemas)" "111110088" "40"
"TECC (Administracao de Sistemas)" "105110107" "70"
"TECC (Administracao de Sistemas)" "108210204" "10"
"TECC (Administracao de Sistemas)" "108210284" "0"
"TECC (Administracao de Sistemas)" "108210211" "30"
"TECC (Administracao de Sistemas)" "107110436" "20"
"TECC (Algoritmos Avancados I)" "109110057" "60"
"TECC (Algoritmos Avancados I)" "110110058" "10"
"TECC (Algoritmos Avancados I)" "110110110" "0"
"TECC (Algoritmos Avancados I)" "110110116" "40"
"TECC (Algoritmos Avancados I)" "110110132" "40"
"TECC (Algoritmos Avancados I)" "111110076" "0"
"TECC (Algoritmos Avancados I)" "111110126" "30"
"TECC (Algoritmos Avancados I)" "110210105" "70"
"TECC (Algoritmos Avancados I)" "111110099" "90"
"TECC (Algoritmos Avancados II)" "110110058" "40"
"TECC (Algoritmos Avancados II)" "111110090" "70"
"TECC (Algoritmos Avancados II)" "111110126" "30"
"TECC (Algoritmos Avancados II)" "111110912" "60"
"TECC (Algoritmos Avancados II)" "111110922" "80"
"TECC (Algoritmos Avancados II)" "111110919" "90"
"TECC (Algoritmos Avancados II)" "112110076" "0"
"TECC (Algoritmos Avancados II)" "112110090" "20"
"TECC (Algoritmos Avancados II)" "112110094" "10"
"TECC (Algoritmos Avancados II)" "112110108" "50"
"TECC (Algoritmos Avancados II)" "112210064" "40"
"TECC (Algoritmos Avancados II)" "112110103" "0"
"TECC (Algoritmos Avancados II)" "112110875" "0"
"TECC (Algoritmos Avancados III)" "109210030" "30"
"TECC (Algoritmos Avancados III)" "110110058" "0"
"TECC (Algoritmos Avancados III)" "110110070" "10"
"TECC (Algoritmos Avancados III)" "110110076" "20"
"TECC (Algoritmos Avancados III)" "110110085" "70"
"TECC (Algoritmos Avancados III)" "110110110" "0"
"TECC (Algoritmos Avancados III)" "110110116" "40"
"TECC (Algoritmos Avancados III)" "110110132" "70"
"TECC (Algoritmos Avancados III)" "110110853" "80"
"TECC (Algoritmos Avancados III)" "111110130" "20"
"TECC (Algoritmos Avancados III)" "110210526" "60"
"TECC (Algoritmos Avancados III)" "112110038" "50"
"TECC (Algoritmos Avancados III)" "112110046" "80"
"TECC (Algoritmos Avancados III)" "112110922" "90"
"TECC (Economia de Tecnologia da Informacao)" "105210141" "60"
"TECC (Economia de Tecnologia da Informacao)" "107110017" "50"
"TECC (Economia de Tecnologia da Informacao)" "107210004" "10"
"TECC (Economia de Tecnologia da Informacao)" "107210007" "10"
"TECC (Economia de Tecnologia da Informacao)" "107210030" "60"
"TECC (Economia de Tecnologia da Informacao)" "108110013" "0"
"TECC (Economia de Tecnologia da Informacao)" "108110025" "60"
"TECC (Economia de Tecnologia da Informacao)" "109110119" "10"
"TECC (Economia de Tecnologia da Informacao)" "110110118" "90"
"TECC (Economia de Tecnologia da Informacao)" "111110074" "60"
"TECC (Economia de Tecnologia da Informacao)" "111110916" "80"
"TECC (Economia de Tecnologia da Informacao)" "107210010" "60"
"TECC (Economia de Tecnologia da Informacao)" "108210022" "20"
"TECC (Economia de Tecnologia da Informacao)" "108210334" "60"
"TECC (Economia de Tecnologia da Informacao)" "109110065" "20"
"TECC (Economia de Tecnologia da Informacao)" "109110066" "20"
"TECC (Economia de Tecnologia da Informacao)" "109110076" "60"
"TECC (Economia de Tecnologia da Informacao)" "109110100" "10"
"TECC (Economia de Tecnologia da Informacao)" "109110112" "60"
"TECC (Economia de Tecnologia da Informacao)" "109110120" "10"
"TECC (Economia de Tecnologia da Informacao)" "109110122" "20"
"TECC (Economia de Tecnologia da Informacao)" "109150027" "60"
"TECC (Economia de Tecnologia da Informacao)" "110110123" "40"
"TECC (Economia de Tecnologia da Informacao)" "110110978" "60"
"TECC (Economia de Tecnologia da Informacao)" "111110078" "0"
"TECC (Economia de Tecnologia da Informacao)" "105110107" "20"
"TECC (Economia de Tecnologia da Informacao)" "105210160" "60"
"TECC (Economia de Tecnologia da Informacao)" "106110145" "40"
"TECC (Economia de Tecnologia da Informacao)" "106210151" "40"
"TECC (Economia de Tecnologia da Informacao)" "106210158" "30"
"TECC (Economia de Tecnologia da Informacao)" "106210165" "30"
"TECC (Economia de Tecnologia da Informacao)" "106210176" "30"
"TECC (Economia de Tecnologia da Informacao)" "106210596" "70"
"TECC (Economia de Tecnologia da Informacao)" "106210601" "70"
"TECC (Economia de Tecnologia da Informacao)" "107110001" "50"
"TECC (Economia de Tecnologia da Informacao)" "107110014" "0"
"TECC (Economia de Tecnologia da Informacao)" "107110021" "20"
"TECC (Economia de Tecnologia da Informacao)" "107110035" "20"
"TECC (Economia de Tecnologia da Informacao)" "107110610" "20"
"TECC (Economia de Tecnologia da Informacao)" "107210001" "40"
"TECC (Economia de Tecnologia da Informacao)" "107210011" "20"
"TECC (Economia de Tecnologia da Informacao)" "107210012" "10"
"TECC (Economia de Tecnologia da Informacao)" "107210013" "20"
"TECC (Economia de Tecnologia da Informacao)" "107210016" "0"
"TECC (Economia de Tecnologia da Informacao)" "107210032" "20"
"TECC (Economia de Tecnologia da Informacao)" "107210226" "0"
"TECC (Economia de Tecnologia da Informacao)" "107210333" "20"
"TECC (Economia de Tecnologia da Informacao)" "108110001" "20"
"TECC (Economia de Tecnologia da Informacao)" "108110002" "0"
"TECC (Economia de Tecnologia da Informacao)" "108110004" "20"
"TECC (Economia de Tecnologia da Informacao)" "108110005" "0"
"TECC (Economia de Tecnologia da Informacao)" "108110009" "0"
"TECC (Economia de Tecnologia da Informacao)" "108110016" "20"
"TECC (Economia de Tecnologia da Informacao)" "108110018" "20"
"TECC (Economia de Tecnologia da Informacao)" "108110021" "0"
"TECC (Economia de Tecnologia da Informacao)" "108110024" "20"
"TECC (Economia de Tecnologia da Informacao)" "108110028" "0"
"TECC (Economia de Tecnologia da Informacao)" "108110034" "20"
"TECC (Economia de Tecnologia da Informacao)" "108110035" "0"
"TECC (Economia de Tecnologia da Informacao)" "108210003" "20"
"TECC (Economia de Tecnologia da Informacao)" "108210200" "20"
"TECC (Economia de Tecnologia da Informacao)" "108210204" "20"
"TECC (Economia de Tecnologia da Informacao)" "110210045" "30"
"TECC (Economia de Tecnologia da Informacao)" "111110914" "20"
"TECC (Economia de Tecnologia da Informacao)" "111110893" "20"
"TECC (Economia de Tecnologia da Informacao)" "107210017" "20"
"TECC (Economia de Tecnologia da Informacao)" "107110005" "50"
"TECC (Economia de Tecnologia da Informacao)" "107110025" "20"
"TECC (Economia de Tecnologia da Informacao)" "107110436" "20"
"TECC (Economia de Tecnologia da Informacao)" "111110902" "80"
"TECC (Economia de Tecnologia da Informacao)" "106210600" "80"
"TECC (Economia de Tecnologia da Informacao)" "110110100" "80"
"TECC (Economia de Tecnologia da Informacao)" "111210404" "60"
"TECC (Economia de Tecnologia da Informacao)" "109110030" "60"
"TECC (Economia de Tecnologia da Informacao)" "107110563" "60"
"TECC (Economia de Tecnologia da Informacao)" "107110006" "100"
"TECC (Estagio Integrado II)" "108110013" "20"
"TECC (Estagio Integrado II)" "109110063" "0"
"TECC (Estagio Integrado II)" "109210282" "50"
"TECC (Estagio Integrado II)" "111210419" "80"
"TECC (Fundamentos e Aplicacoes de Realidade Virtual)" "107210030" "30"
"TECC (Fundamentos e Aplicacoes de Realidade Virtual)" "108110013" "70"
"TECC (Fundamentos e Aplicacoes de Realidade Virtual)" "111210057" "20"
"TECC (Fundamentos e Aplicacoes de Realidade Virtual)" "108210207" "80"
"TECC (Fundamentos e Aplicacoes de Realidade Virtual)" "109110089" "20"
"TECC (Fundamentos e Aplicacoes de Realidade Virtual)" "107210010" "30"
"TECC (Fundamentos e Aplicacoes de Realidade Virtual)" "108210004" "0"
"TECC (Fundamentos e Aplicacoes de Realidade Virtual)" "108210202" "10"
"TECC (Fundamentos e Aplicacoes de Realidade Virtual)" "108210312" "20"
"TECC (Fundamentos e Aplicacoes de Realidade Virtual)" "108210351" "30"
"TECC (Fundamentos e Aplicacoes de Realidade Virtual)" "108210354" "20"
"TECC (Fundamentos e Aplicacoes de Realidade Virtual)" "109110112" "30"
"TECC (Fundamentos e Aplicacoes de Realidade Virtual)" "109150027" "60"
"TECC (Fundamentos e Aplicacoes de Realidade Virtual)" "110110123" "20"
"TECC (Fundamentos e Aplicacoes de Realidade Virtual)" "111110088" "20"
"TECC (Fundamentos e Aplicacoes de Realidade Virtual)" "105110107" "30"
"TECC (Fundamentos e Aplicacoes de Realidade Virtual)" "106210165" "90"
"TECC (Fundamentos e Aplicacoes de Realidade Virtual)" "106210176" "70"
"TECC (Fundamentos e Aplicacoes de Realidade Virtual)" "106210601" "40"
"TECC (Fundamentos e Aplicacoes de Realidade Virtual)" "108110005" "50"
"TECC (Fundamentos e Aplicacoes de Realidade Virtual)" "108110009" "80"
"TECC (Fundamentos e Aplicacoes de Realidade Virtual)" "108110016" "30"
"TECC (Fundamentos e Aplicacoes de Realidade Virtual)" "108110035" "50"
"TECC (Fundamentos e Aplicacoes de Realidade Virtual)" "108210204" "20"
"TECC (Fundamentos e Aplicacoes de Realidade Virtual)" "110210045" "20"
"TECC (Fundamentos e Aplicacoes de Realidade Virtual)" "109110800" "50"
"TECC (Fundamentos e Aplicacoes de Realidade Virtual)" "111110893" "20"
"TECC (Fundamentos e Aplicacoes de Realidade Virtual)" "106210147" "20"
"TECC (Fundamentos e Aplicacoes de Realidade Virtual)" "107110003" "40"
"TECC (Fundamentos e Aplicacoes de Realidade Virtual)" "104210032" "80"
"TECC (Metodos Formais)" "111110080" "0"
"TECC (Metodos Formais)" "111150283" "10"
"TECC (Metodos Formais)" "111150551" "20"
"TECC (Metodos Formais)" "108210022" "60"
"TECC (Metodos Formais)" "108210312" "40"
"TECC (Metodos Formais)" "109110066" "80"
"TECC (Metodos Formais)" "110110087" "30"
"TECC (Metodos Formais)" "112110031" "70"
"TECC (Metodos Formais)" "112210955" "50"
"TECC (Metodos Formais)" "112110069" "90"
"TECC (Metodos Formais)" "112210088" "50"
"TECC (Modelagem de Ambientes Virtuais)" "105210141" "10"
"TECC (Modelagem de Ambientes Virtuais)" "108110025" "10"
"TECC (Modelagem de Ambientes Virtuais)" "108210282" "30"
"TECC (Modelagem de Ambientes Virtuais)" "109110119" "30"
"TECC (Modelagem de Ambientes Virtuais)" "111210057" "40"
"TECC (Modelagem de Ambientes Virtuais)" "107110437" "80"
"TECC (Modelagem de Ambientes Virtuais)" "107210010" "70"
"TECC (Modelagem de Ambientes Virtuais)" "108210004" "0"
"TECC (Modelagem de Ambientes Virtuais)" "108210022" "70"
"TECC (Modelagem de Ambientes Virtuais)" "108210030" "80"
"TECC (Modelagem de Ambientes Virtuais)" "108210202" "60"
"TECC (Modelagem de Ambientes Virtuais)" "108210312" "20"
"TECC (Modelagem de Ambientes Virtuais)" "108210354" "20"
"TECC (Modelagem de Ambientes Virtuais)" "109110066" "20"
"TECC (Modelagem de Ambientes Virtuais)" "109110076" "10"
"TECC (Modelagem de Ambientes Virtuais)" "109110112" "40"
"TECC (Modelagem de Ambientes Virtuais)" "109110808" "20"
"TECC (Modelagem de Ambientes Virtuais)" "110110045" "10"
"TECC (Modelagem de Ambientes Virtuais)" "111210042" "50"
"TECC (Modelagem de Ambientes Virtuais)" "111210113" "50"
"TECC (Modelagem de Ambientes Virtuais)" "105210160" "90"
"TECC (Modelagem de Ambientes Virtuais)" "106210176" "40"
"TECC (Modelagem de Ambientes Virtuais)" "107210012" "30"
"TECC (Modelagem de Ambientes Virtuais)" "108110016" "40"
"TECC (Modelagem de Ambientes Virtuais)" "108210003" "70"
"TECC (Modelagem de Ambientes Virtuais)" "108210200" "20"
"TECC (Modelagem de Ambientes Virtuais)" "108210206" "20"
"TECC (Modelagem de Ambientes Virtuais)" "111110914" "80"
"TECC (Modelagem de Ambientes Virtuais)" "112210874" "30"
"TECC (Modelagem de Ambientes Virtuais)" "107110003" "50"
"TECC (Modelagem de Ambientes Virtuais)" "112210088" "30"
"TECC (Modelagem de Ambientes Virtuais)" "107110563" "30"
"TECC (Redes Ad Hoc Sem Fio)" "108110028" "0"
"TECC (Redes Ad Hoc Sem Fio)" "108210284" "0"
"TECC (Redes Ad Hoc Sem Fio)" "107110016" "0"
"TECC (Seguranca em Redes de Computadores)" "107110017" "90"
"TECC (Seguranca em Redes de Computadores)" "107110437" "40"
"TECC (Seguranca em Redes de Computadores)" "110110978" "80"
"TECC (Seguranca em Redes de Computadores)" "106210176" "80"
"TECC (Seguranca em Redes de Computadores)" "107110021" "60"
"TECC (Seguranca em Redes de Computadores)" "107210001" "60"
"TECC (Seguranca em Redes de Computadores)" "107210016" "50"
"TECC (Seguranca em Redes de Computadores)" "107210226" "10"
"TECC (Seguranca em Redes de Computadores)" "108110002" "50"
"TECC (Seguranca em Redes de Computadores)" "108110004" "40"
"TECC (Seguranca em Redes de Computadores)" "108110021" "30"
"TECC (Seguranca em Redes de Computadores)" "108110024" "60"
"TECC (Seguranca em Redes de Computadores)" "108110028" "10"
"TECC (Seguranca em Redes de Computadores)" "108110502" "20"
"TECC (Seguranca em Redes de Computadores)" "108210284" "60"
"TECC (Seguranca em Redes de Computadores)" "111110914" "90"
"TECC (Seguranca em Redes de Computadores)" "107110003" "40"
"TECC (Seguranca em Redes de Computadores)" "107110005" "20"
"TECC (Seguranca em Redes de Computadores)" "107110436" "0"
"TECC (Seguranca em Redes de Computadores)" "106210157" "70"
"TECC (Sistemas de Recuperacao da Informacao)" "108110501" "20"
"TECC (Sistemas de Recuperacao da Informacao)" "107110437" "50"
"TECC (Sistemas de Recuperacao da Informacao)" "106110138" "90"
"TECC (Sistemas de Recuperacao da Informacao)" "106110145" "90"
"TECC (Sistemas de Recuperacao da Informacao)" "106210151" "70"
"TECC (Sistemas de Recuperacao da Informacao)" "106210162" "80"
"TECC (Sistemas de Recuperacao da Informacao)" "107210001" "50"
"TECC (Sistemas de Recuperacao da Informacao)" "107210032" "70"
"TECC (Sistemas de Recuperacao da Informacao)" "108110003" "10"
"TECC (Sistemas de Recuperacao da Informacao)" "108110004" "70"
"TECC (Sistemas de Recuperacao da Informacao)" "108110009" "30"
"TECC (Sistemas de Recuperacao da Informacao)" "108110010" "30"
"TECC (Sistemas de Recuperacao da Informacao)" "108110015" "70"
"TECC (Sistemas de Recuperacao da Informacao)" "108110018" "10"
"TECC (Sistemas de Recuperacao da Informacao)" "108110021" "10"
"TECC (Sistemas de Recuperacao da Informacao)" "108110031" "60"
"TECC (Sistemas de Recuperacao da Informacao)" "108110032" "20"
"TECC (Sistemas de Recuperacao da Informacao)" "108110034" "0"
"TECC (Sistemas de Recuperacao da Informacao)" "108110500" "30"
"TECC (Sistemas de Recuperacao da Informacao)" "108110604" "10"
"TECC (Sistemas de Recuperacao da Informacao)" "109210015" "80"
"TECC (Sistemas de Recuperacao da Informacao)" "107110003" "60"
"TECC (Sistemas de Recuperacao da Informacao)" "107210017" "40"
"TECC (Sistemas de Recuperacao da Informacao)" "107110436" "40"
"TECC (Sistemas de Recuperacao da Informacao)" "106210598" "60"
"TECC (Visao Computacional)" "108110025" "50"
"TECC (Visao Computacional)" "107110437" "70"
"TECC (Visao Computacional)" "108110007" "10"
"TECC (Visao Computacional)" "108210334" "80"
"TECC (Visao Computacional)" "109110084" "0"
"TECC (Visao Computacional)" "109110122" "20"
"TECC (Visao Computacional)" "105110107" "50"
"TECC (Visao Computacional)" "105210160" "90"
"TECC (Visao Computacional)" "107210011" "30"
"TECC (Visao Computacional)" "107210013" "50"
"TECC (Visao Computacional)" "107210032" "90"
"TECC (Visao Computacional)" "108110002" "20"
"TECC (Visao Computacional)" "108110003" "20"
"TECC (Visao Computacional)" "108110005" "50"
"TECC (Visao Computacional)" "108110009" "40"
"TECC (Visao Computacional)" "108110018" "40"
"TECC (Visao Computacional)" "108110028" "60"
"TECC (Visao Computacional)" "108110031" "10"
"TECC (Visao Computacional)" "108110034" "40"
"TECC (Visao Computacional)" "108110500" "20"
"TECC (Visao Computacional)" "108110604" "40"
"TECC (Visao Computacional)" "109210015" "60"
"TECC (Visao Computacional)" "107110003" "80"
"TECC (Visao Computacional)" "106210598" "80"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO II)" "109210019" "50"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO II)" "109210286" "20"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO II)" "110110094" "0"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO II)" "110110110" "0"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO II)" "110210380" "70"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO II)" "108210334" "0"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO II)" "109110100" "20"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO II)" "109110115" "80"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO II)" "109110120" "0"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO II)" "111210120" "70"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO II)" "112210955" "0"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO II)" "111210073" "30"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO II)" "110210097" "70"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "107210007" "0"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "108110025" "0"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "109110119" "10"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "109210019" "0"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "109210030" "60"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "110210128" "50"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "110210386" "0"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "111110133" "0"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "109210286" "0"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "110110073" "0"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "110110078" "40"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "110110081" "10"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "110110091" "20"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "110110094" "20"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "110110110" "0"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "110110116" "0"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "110110853" "0"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "110210061" "40"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "110210080" "50"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "110210088" "50"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "110210380" "60"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "111110060" "20"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "111110092" "0"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "110210381" "60"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "111110926" "50"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "108210030" "60"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "108210039" "0"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "108210202" "80"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "108210334" "20"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "109110029" "0"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "109110070" "50"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "109110084" "70"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "109110100" "20"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "109110115" "50"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "109110120" "10"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "111210120" "50"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "111210450" "70"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "112110038" "50"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "112110950" "20"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "108110002" "0"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "108110004" "30"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "108110018" "0"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "108110034" "20"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "111210073" "90"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "110210097" "50"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "112150448" "10"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "112110103" "40"
"TECC(DIDATICA EM CIENCIA DA COMPUTACAO)" "112210109" "50"
"TECC(Empreendedorismo em Software)   " "107110017" "40"
"TECC(Empreendedorismo em Software)   " "107210030" "40"
"TECC(Empreendedorismo em Software)   " "108110025" "30"
"TECC(Empreendedorismo em Software)   " "108210282" "30"
"TECC(Empreendedorismo em Software)   " "108210353" "20"
"TECC(Empreendedorismo em Software)   " "109110119" "50"
"TECC(Empreendedorismo em Software)   " "109210019" "20"
"TECC(Empreendedorismo em Software)   " "109210030" "20"
"TECC(Empreendedorismo em Software)   " "109210060" "20"
"TECC(Empreendedorismo em Software)   " "109210285" "20"
"TECC(Empreendedorismo em Software)   " "110110118" "40"
"TECC(Empreendedorismo em Software)   " "111110074" "40"
"TECC(Empreendedorismo em Software)   " "111210057" "80"
"TECC(Empreendedorismo em Software)   " "109210034" "10"
"TECC(Empreendedorismo em Software)   " "109210036" "20"
"TECC(Empreendedorismo em Software)   " "109210065" "40"
"TECC(Empreendedorismo em Software)   " "109210286" "10"
"TECC(Empreendedorismo em Software)   " "110110049" "80"
"TECC(Empreendedorismo em Software)   " "110110058" "80"
"TECC(Empreendedorismo em Software)   " "110110078" "80"
"TECC(Empreendedorismo em Software)   " "110110085" "50"
"TECC(Empreendedorismo em Software)   " "110110094" "40"
"TECC(Empreendedorismo em Software)   " "110110110" "80"
"TECC(Empreendedorismo em Software)   " "110110127" "70"
"TECC(Empreendedorismo em Software)   " "110110132" "50"
"TECC(Empreendedorismo em Software)   " "110110851" "70"
"TECC(Empreendedorismo em Software)   " "110210079" "50"
"TECC(Empreendedorismo em Software)   " "107110032" "60"
"TECC(Empreendedorismo em Software)   " "108210004" "20"
"TECC(Empreendedorismo em Software)   " "108210022" "60"
"TECC(Empreendedorismo em Software)   " "108210030" "60"
"TECC(Empreendedorismo em Software)   " "108210039" "60"
"TECC(Empreendedorismo em Software)   " "108210202" "60"
"TECC(Empreendedorismo em Software)   " "108210312" "40"
"TECC(Empreendedorismo em Software)   " "108210334" "30"
"TECC(Empreendedorismo em Software)   " "108210351" "40"
"TECC(Empreendedorismo em Software)   " "108210354" "40"
"TECC(Empreendedorismo em Software)   " "109110029" "50"
"TECC(Empreendedorismo em Software)   " "109110054" "50"
"TECC(Empreendedorismo em Software)   " "109110062" "20"
"TECC(Empreendedorismo em Software)   " "109110063" "50"
"TECC(Empreendedorismo em Software)   " "109110065" "50"
"TECC(Empreendedorismo em Software)   " "109110066" "50"
"TECC(Empreendedorismo em Software)   " "109110068" "40"
"TECC(Empreendedorismo em Software)   " "109110070" "40"
"TECC(Empreendedorismo em Software)   " "109110073" "40"
"TECC(Empreendedorismo em Software)   " "109110074" "90"
"TECC(Empreendedorismo em Software)   " "109110075" "0"
"TECC(Empreendedorismo em Software)   " "109110084" "50"
"TECC(Empreendedorismo em Software)   " "109110085" "0"
"TECC(Empreendedorismo em Software)   " "109110092" "90"
"TECC(Empreendedorismo em Software)   " "109110100" "50"
"TECC(Empreendedorismo em Software)   " "109110108" "20"
"TECC(Empreendedorismo em Software)   " "109110115" "50"
"TECC(Empreendedorismo em Software)   " "109110118" "0"
"TECC(Empreendedorismo em Software)   " "109110120" "50"
"TECC(Empreendedorismo em Software)   " "109110122" "50"
"TECC(Empreendedorismo em Software)   " "109110805" "90"
"TECC(Empreendedorismo em Software)   " "109110808" "40"
"TECC(Empreendedorismo em Software)   " "109150001" "60"
"TECC(Empreendedorismo em Software)   " "109150027" "40"
"TECC(Empreendedorismo em Software)   " "109150038" "60"
"TECC(Empreendedorismo em Software)   " "109210029" "50"
"TECC(Empreendedorismo em Software)   " "109210300" "20"
"TECC(Empreendedorismo em Software)   " "110110045" "20"
"TECC(Empreendedorismo em Software)   " "110110069" "40"
"TECC(Empreendedorismo em Software)   " "110110123" "40"
"TECC(Empreendedorismo em Software)   " "110210526" "50"
"TECC(Empreendedorismo em Software)   " "111110078" "40"
"TECC(Empreendedorismo em Software)   " "111110088" "50"
"TECC(Empreendedorismo em Software)   " "111110923" "40"
"TECC(Empreendedorismo em Software)   " "111210042" "60"
"TECC(Empreendedorismo em Software)   " "111210113" "60"
"TECC(Empreendedorismo em Software)   " "112110037" "50"
"TECC(Empreendedorismo em Software)   " "112210955" "40"
"TECC(Empreendedorismo em Software)   " "107110610" "40"
"TECC(Empreendedorismo em Software)   " "107210226" "50"
"TECC(Empreendedorismo em Software)   " "108110004" "50"
"TECC(Empreendedorismo em Software)   " "108110010" "50"
"TECC(Empreendedorismo em Software)   " "108110016" "40"
"TECC(Empreendedorismo em Software)   " "108210206" "60"
"TECC(Empreendedorismo em Software)   " "110110093" "50"
"TECC(Empreendedorismo em Software)   " "108210211" "40"
"TECC(Empreendedorismo em Software)   " "111110086" "20"
"TECC(Empreendedorismo em Software)   " "112110046" "70"
"TECC(Empreendedorismo em Software)   " "112110922" "70"
"TECC(Empreendedorismo em Software)   " "111110893" "40"
"TECC(Empreendedorismo em Software)   " "110210097" "50"
"TECC(Empreendedorismo em Software)   " "107110005" "40"
"TECC(Empreendedorismo em Software)   " "111210090" "30"
