"disciplina" "matricula" "competencia"
"Projeto em Computacao I" "108110502" "0"
"Projeto em Computacao I" "108110604" "40"
"Projeto em Computacao I" "108210003" "50"
"Projeto em Computacao I" "108210200" "50"
"Projeto em Computacao I" "108210204" "50"
"Projeto em Computacao I" "108210206" "50"
"Projeto em Computacao I" "108210284" "20"
"Projeto em Computacao I" "109210015" "0"
"Projeto em Computacao I" "109210282" "70"
"Projeto em Computacao I" "110110093" "80"
"Projeto em Computacao I" "110210045" "90"
"Projeto em Computacao I" "111110122" "90"
"Projeto em Computacao I" "111110914" "70"
"Projeto em Computacao I" "111210419" "60"
"Projeto em Computacao I" "108210211" "10"
"Projeto em Computacao I" "111110893" "70"
"Projeto em Computacao I" "112210874" "10"
"Projeto em Computacao I" "107110003" "90"
"Projeto em Computacao I" "107210017" "40"
"Projeto em Computacao I" "104210032" "80"
"Projeto em Computacao I" "107110436" "20"
"Projeto em Computacao I" "112210088" "10"
"Projeto em Computacao I" "109210013" "100"
"Projeto em Computacao I" "106210598" "70"
"Projeto em Computacao I" "111210662" "80"
"Projeto em Computacao II" "105210141" "100"
"Projeto em Computacao II" "107110017" "40"
"Projeto em Computacao II" "107210004" "40"
"Projeto em Computacao II" "107210007" "20"
"Projeto em Computacao II" "107210030" "80"
"Projeto em Computacao II" "108110013" "20"
"Projeto em Computacao II" "108110019" "60"
"Projeto em Computacao II" "108110025" "70"
"Projeto em Computacao II" "108110501" "70"
"Projeto em Computacao II" "110110118" "90"
"Projeto em Computacao II" "111110074" "90"
"Projeto em Computacao II" "111110916" "90"
"Projeto em Computacao II" "111210057" "80"
"Projeto em Computacao II" "112110919" "0"
"Projeto em Computacao II" "107110437" "80"
"Projeto em Computacao II" "107210010" "60"
"Projeto em Computacao II" "108110007" "10"
"Projeto em Computacao II" "108210022" "70"
"Projeto em Computacao II" "108210202" "70"
"Projeto em Computacao II" "108210334" "70"
"Projeto em Computacao II" "109110076" "0"
"Projeto em Computacao II" "109110112" "20"
"Projeto em Computacao II" "110110069" "90"
"Projeto em Computacao II" "110110123" "90"
"Projeto em Computacao II" "110110124" "80"
"Projeto em Computacao II" "110110978" "100"
"Projeto em Computacao II" "105110107" "50"
"Projeto em Computacao II" "105210160" "100"
"Projeto em Computacao II" "106110138" "10"
"Projeto em Computacao II" "106210151" "60"
"Projeto em Computacao II" "106210158" "60"
"Projeto em Computacao II" "106210162" "20"
"Projeto em Computacao II" "106210165" "60"
"Projeto em Computacao II" "106210166" "20"
"Projeto em Computacao II" "106210176" "60"
"Projeto em Computacao II" "106210596" "50"
"Projeto em Computacao II" "106210601" "50"
"Projeto em Computacao II" "107110001" "70"
"Projeto em Computacao II" "107110012" "30"
"Projeto em Computacao II" "107110014" "70"
"Projeto em Computacao II" "107110021" "70"
"Projeto em Computacao II" "107110028" "30"
"Projeto em Computacao II" "107110030" "90"
"Projeto em Computacao II" "107110031" "70"
"Projeto em Computacao II" "107110035" "30"
"Projeto em Computacao II" "107110434" "90"
"Projeto em Computacao II" "107110610" "70"
"Projeto em Computacao II" "107210001" "60"
"Projeto em Computacao II" "107210011" "20"
"Projeto em Computacao II" "107210012" "10"
"Projeto em Computacao II" "107210013" "10"
"Projeto em Computacao II" "107210015" "30"
"Projeto em Computacao II" "107210016" "20"
"Projeto em Computacao II" "107210032" "50"
"Projeto em Computacao II" "107210226" "20"
"Projeto em Computacao II" "108110001" "40"
"Projeto em Computacao II" "108110002" "10"
"Projeto em Computacao II" "108110003" "30"
"Projeto em Computacao II" "108110004" "40"
"Projeto em Computacao II" "108110005" "30"
"Projeto em Computacao II" "108110009" "40"
"Projeto em Computacao II" "108110010" "30"
"Projeto em Computacao II" "108110015" "20"
"Projeto em Computacao II" "108110016" "40"
"Projeto em Computacao II" "108110018" "50"
"Projeto em Computacao II" "108110020" "10"
"Projeto em Computacao II" "108110021" "30"
"Projeto em Computacao II" "108110024" "0"
"Projeto em Computacao II" "108110028" "60"
"Projeto em Computacao II" "108110031" "10"
"Projeto em Computacao II" "108110032" "10"
"Projeto em Computacao II" "108110034" "50"
"Projeto em Computacao II" "108110035" "0"
"Projeto em Computacao II" "108110500" "30"
"Projeto em Computacao II" "108110502" "0"
"Projeto em Computacao II" "108110604" "60"
"Projeto em Computacao II" "108210200" "50"
"Projeto em Computacao II" "108210204" "50"
"Projeto em Computacao II" "108210284" "70"
"Projeto em Computacao II" "109210015" "10"
"Projeto em Computacao II" "109210282" "20"
"Projeto em Computacao II" "110110093" "30"
"Projeto em Computacao II" "110210045" "80"
"Projeto em Computacao II" "111110122" "90"
"Projeto em Computacao II" "111110914" "80"
"Projeto em Computacao II" "111210419" "0"
"Projeto em Computacao II" "108110023" "40"
"Projeto em Computacao II" "107110003" "80"
"Projeto em Computacao II" "107210017" "50"
"Projeto em Computacao II" "104210032" "40"
"Projeto em Computacao II" "107110005" "40"
"Projeto em Computacao II" "107110436" "10"
"Projeto em Computacao II" "111110902" "100"
"Projeto em Computacao II" "106210600" "80"
"Projeto em Computacao II" "106210598" "60"
"Projeto em Computacao II" "106210157" "50"
"Projeto em Computacao II" "110110100" "80"
"Projeto em Computacao II" "111210662" "30"
"Projeto em Computacao II" "111210404" "40"
"Projeto em Computacao II" "106210167" "80"
"Projeto em Computacao II" "106110120" "100"
"Projeto em Computacao II" "106110125" "90"
"Projeto em Computacao II" "107110563" "90"
"Quimica Geral" "110210382" "0"
"Redes de Computadores" "107210004" "20"
"Redes de Computadores" "107210030" "70"
"Redes de Computadores" "108110025" "40"
"Redes de Computadores" "108210019" "100"
"Redes de Computadores" "108210282" "10"
"Redes de Computadores" "108210353" "90"
"Redes de Computadores" "109110119" "50"
"Redes de Computadores" "109210019" "0"
"Redes de Computadores" "109210060" "20"
"Redes de Computadores" "109210285" "40"
"Redes de Computadores" "110110050" "90"
"Redes de Computadores" "110110118" "60"
"Redes de Computadores" "111110074" "40"
"Redes de Computadores" "108210207" "70"
"Redes de Computadores" "109110089" "0"
"Redes de Computadores" "109210034" "0"
"Redes de Computadores" "109210036" "10"
"Redes de Computadores" "109210065" "30"
"Redes de Computadores" "109210286" "20"
"Redes de Computadores" "110110049" "40"
"Redes de Computadores" "110110052" "40"
"Redes de Computadores" "110110081" "20"
"Redes de Computadores" "110110094" "30"
"Redes de Computadores" "110110114" "60"
"Redes de Computadores" "110110117" "50"
"Redes de Computadores" "110110121" "20"
"Redes de Computadores" "110110127" "30"
"Redes de Computadores" "110110848" "20"
"Redes de Computadores" "110110973" "90"
"Redes de Computadores" "110210075" "80"
"Redes de Computadores" "111210429" "80"
"Redes de Computadores" "112110952" "80"
"Redes de Computadores" "112150437" "80"
"Redes de Computadores" "106210159" "80"
"Redes de Computadores" "107110032" "90"
"Redes de Computadores" "107210010" "90"
"Redes de Computadores" "107210223" "80"
"Redes de Computadores" "108210004" "70"
"Redes de Computadores" "108210022" "70"
"Redes de Computadores" "108210030" "50"
"Redes de Computadores" "108210039" "30"
"Redes de Computadores" "108210202" "30"
"Redes de Computadores" "108210312" "50"
"Redes de Computadores" "108210334" "30"
"Redes de Computadores" "108210351" "50"
"Redes de Computadores" "108210354" "20"
"Redes de Computadores" "109110029" "50"
"Redes de Computadores" "109110054" "70"
"Redes de Computadores" "109110062" "90"
"Redes de Computadores" "109110063" "10"
"Redes de Computadores" "109110065" "60"
"Redes de Computadores" "109110066" "60"
"Redes de Computadores" "109110068" "80"
"Redes de Computadores" "109110070" "30"
"Redes de Computadores" "109110073" "30"
"Redes de Computadores" "109110075" "20"
"Redes de Computadores" "109110076" "80"
"Redes de Computadores" "109110084" "10"
"Redes de Computadores" "109110085" "10"
"Redes de Computadores" "109110092" "50"
"Redes de Computadores" "109110100" "0"
"Redes de Computadores" "109110108" "90"
"Redes de Computadores" "109110115" "70"
"Redes de Computadores" "109110118" "30"
"Redes de Computadores" "109110120" "90"
"Redes de Computadores" "109110122" "10"
"Redes de Computadores" "109110808" "40"
"Redes de Computadores" "109150001" "30"
"Redes de Computadores" "109150027" "40"
"Redes de Computadores" "109150038" "70"
"Redes de Computadores" "109210029" "80"
"Redes de Computadores" "109210057" "90"
"Redes de Computadores" "109210300" "0"
"Redes de Computadores" "110110045" "100"
"Redes de Computadores" "110110087" "80"
"Redes de Computadores" "110110123" "100"
"Redes de Computadores" "110110124" "10"
"Redes de Computadores" "110210110" "50"
"Redes de Computadores" "111110078" "100"
"Redes de Computadores" "111110079" "10"
"Redes de Computadores" "111110088" "80"
"Redes de Computadores" "111110923" "60"
"Redes de Computadores" "111210042" "50"
"Redes de Computadores" "111210066" "100"
"Redes de Computadores" "111210113" "50"
"Redes de Computadores" "112110031" "30"
"Redes de Computadores" "112110037" "70"
"Redes de Computadores" "112110038" "20"
"Redes de Computadores" "112110087" "90"
"Redes de Computadores" "112110951" "90"
"Redes de Computadores" "105110107" "60"
"Redes de Computadores" "105210131" "100"
"Redes de Computadores" "105210138" "40"
"Redes de Computadores" "106210151" "70"
"Redes de Computadores" "106210158" "40"
"Redes de Computadores" "106210165" "20"
"Redes de Computadores" "107210009" "60"
"Redes de Computadores" "107210013" "30"
"Redes de Computadores" "107210333" "60"
"Redes de Computadores" "108110001" "40"
"Redes de Computadores" "108110003" "10"
"Redes de Computadores" "108110010" "40"
"Redes de Computadores" "108110015" "60"
"Redes de Computadores" "108110016" "60"
"Redes de Computadores" "108110020" "20"
"Redes de Computadores" "108110031" "10"
"Redes de Computadores" "108110032" "10"
"Redes de Computadores" "108210003" "20"
"Redes de Computadores" "108210200" "0"
"Redes de Computadores" "108210204" "0"
"Redes de Computadores" "108210206" "10"
"Redes de Computadores" "108210211" "50"
"Redes de Computadores" "109110807" "70"
"Redes de Computadores" "111110073" "80"
"Redes de Computadores" "112210120" "90"
"Redes de Computadores" "108110023" "50"
"Redes de Computadores" "108210205" "50"
"Redes de Computadores" "111110893" "60"
"Redes de Computadores" "104210032" "60"
"Redes de Computadores" "106210598" "40"
"Redes de Computadores" "110110100" "70"
"Redes de Computadores" "111210404" "70"
"Redes Neurais" "105210141" "70"
"Redes Neurais" "107210004" "10"
"Redes Neurais" "108110025" "40"
"Redes Neurais" "111110938" "0"
"Redes Neurais" "108210022" "30"
"Redes Neurais" "109110075" "0"
"Redes Neurais" "109110076" "80"
"Redes Neurais" "109110118" "20"
"Redes Neurais" "105210131" "70"
"Redes Neurais" "106110138" "100"
"Redes Neurais" "106110145" "90"
"Redes Neurais" "106210596" "60"
"Redes Neurais" "106210601" "60"
"Redes Neurais" "107210013" "90"
"Redes Neurais" "108110002" "10"
"Redes Neurais" "108210200" "20"
"Redes Neurais" "107110003" "50"
"Redes Neurais" "111110902" "80"
"Redes Neurais" "107110016" "30"
"Redes Neurais" "106210598" "40"
"Redes Neurais" "106210157" "50"
"Relacoes Humanas" "105210141" "30"
"Relacoes Humanas" "107210004" "0"
"Relacoes Humanas" "107210030" "70"
"Relacoes Humanas" "108210353" "10"
"Relacoes Humanas" "110110050" "100"
"Relacoes Humanas" "111210057" "40"
"Relacoes Humanas" "108210348" "90"
"Relacoes Humanas" "109110801" "90"
"Relacoes Humanas" "110110080" "30"
"Relacoes Humanas" "110210065" "40"
"Relacoes Humanas" "110210066" "30"
"Relacoes Humanas" "110210117" "20"
"Relacoes Humanas" "110110098" "90"
"Relacoes Humanas" "110210384" "60"
"Relacoes Humanas" "110210393" "50"
"Relacoes Humanas" "110210396" "100"
"Relacoes Humanas" "110210557" "80"
"Relacoes Humanas" "110210639" "80"
"Relacoes Humanas" "107110032" "20"
"Relacoes Humanas" "108110496" "20"
"Relacoes Humanas" "109110095" "60"
"Relacoes Humanas" "109110112" "20"
"Relacoes Humanas" "110110053" "50"
"Relacoes Humanas" "110110123" "50"
"Relacoes Humanas" "110110978" "80"
"Relacoes Humanas" "111110078" "70"
"Relacoes Humanas" "111210450" "70"
"Relacoes Humanas" "106210151" "40"
"Relacoes Humanas" "106210165" "0"
"Relacoes Humanas" "107210015" "10"
"Relacoes Humanas" "108210206" "30"
"Relacoes Humanas" "108210284" "50"
"Relacoes Humanas" "109210282" "0"
"Relacoes Humanas" "110210045" "10"
"Relacoes Humanas" "108210211" "10"
"Relacoes Humanas" "107210017" "40"
"Relacoes Humanas" "109210288" "70"
"Relacoes Humanas" "110210097" "40"
"Relacoes Humanas" "109210050" "60"
"Relacoes Humanas" "111210090" "60"
"Relacoes Humanas" "106210600" "80"
"Relacoes Humanas" "111210657" "20"
"Relacoes Humanas" "111210399" "60"
"Relacoes Humanas" "111210124" "80"
"Relacoes Humanas" "111150291" "90"
"Seminarios (Educacao Ambiental)" "105210141" "70"
"Seminarios (Educacao Ambiental)" "107110017" "90"
"Seminarios (Educacao Ambiental)" "108110013" "70"
"Seminarios (Educacao Ambiental)" "108210353" "60"
"Seminarios (Educacao Ambiental)" "109110056" "100"
"Seminarios (Educacao Ambiental)" "109110119" "50"
"Seminarios (Educacao Ambiental)" "109110806" "100"
"Seminarios (Educacao Ambiental)" "109210019" "40"
"Seminarios (Educacao Ambiental)" "109210285" "30"
"Seminarios (Educacao Ambiental)" "109210293" "30"
"Seminarios (Educacao Ambiental)" "111110074" "10"
"Seminarios (Educacao Ambiental)" "111150289" "70"
"Seminarios (Educacao Ambiental)" "111210057" "10"
"Seminarios (Educacao Ambiental)" "111210397" "10"
"Seminarios (Educacao Ambiental)" "112110953" "0"
"Seminarios (Educacao Ambiental)" "109210032" "40"
"Seminarios (Educacao Ambiental)" "109210034" "40"
"Seminarios (Educacao Ambiental)" "109210036" "40"
"Seminarios (Educacao Ambiental)" "109210065" "40"
"Seminarios (Educacao Ambiental)" "109210286" "30"
"Seminarios (Educacao Ambiental)" "109210493" "30"
"Seminarios (Educacao Ambiental)" "110110044" "30"
"Seminarios (Educacao Ambiental)" "110110049" "30"
"Seminarios (Educacao Ambiental)" "110110066" "20"
"Seminarios (Educacao Ambiental)" "110110074" "20"
"Seminarios (Educacao Ambiental)" "110110078" "20"
"Seminarios (Educacao Ambiental)" "110110125" "20"
"Seminarios (Educacao Ambiental)" "110110129" "20"
"Seminarios (Educacao Ambiental)" "110110853" "20"
"Seminarios (Educacao Ambiental)" "110210391" "10"
"Seminarios (Educacao Ambiental)" "110210392" "10"
"Seminarios (Educacao Ambiental)" "112110082" "0"
"Seminarios (Educacao Ambiental)" "112110100" "0"
"Seminarios (Educacao Ambiental)" "110210495" "10"
"Seminarios (Educacao Ambiental)" "111110938" "10"
"Seminarios (Educacao Ambiental)" "107110032" "70"
"Seminarios (Educacao Ambiental)" "107110437" "70"
"Seminarios (Educacao Ambiental)" "108210004" "60"
"Seminarios (Educacao Ambiental)" "108210022" "60"
"Seminarios (Educacao Ambiental)" "108210030" "60"
"Seminarios (Educacao Ambiental)" "108210351" "90"
"Seminarios (Educacao Ambiental)" "108210354" "80"
"Seminarios (Educacao Ambiental)" "109110029" "80"
"Seminarios (Educacao Ambiental)" "109110054" "60"
"Seminarios (Educacao Ambiental)" "109110066" "60"
"Seminarios (Educacao Ambiental)" "109110068" "60"
"Seminarios (Educacao Ambiental)" "109110070" "50"
"Seminarios (Educacao Ambiental)" "109110073" "50"
"Seminarios (Educacao Ambiental)" "109110075" "50"
"Seminarios (Educacao Ambiental)" "109110084" "80"
"Seminarios (Educacao Ambiental)" "109110100" "80"
"Seminarios (Educacao Ambiental)" "109110118" "50"
"Seminarios (Educacao Ambiental)" "109110122" "80"
"Seminarios (Educacao Ambiental)" "109150027" "50"
"Seminarios (Educacao Ambiental)" "109210029" "40"
"Seminarios (Educacao Ambiental)" "109210057" "40"
"Seminarios (Educacao Ambiental)" "109210300" "30"
"Seminarios (Educacao Ambiental)" "110110053" "20"
"Seminarios (Educacao Ambiental)" "111110923" "90"
"Seminarios (Educacao Ambiental)" "105210138" "70"
"Seminarios (Educacao Ambiental)" "107110012" "90"
"Seminarios (Educacao Ambiental)" "107110035" "90"
"Seminarios (Educacao Ambiental)" "108110028" "70"
"Seminarios (Educacao Ambiental)" "108210003" "70"
"Seminarios (Educacao Ambiental)" "108210284" "60"
"Seminarios (Educacao Ambiental)" "109210015" "50"
"Seminarios (Educacao Ambiental)" "109110079" "80"
"Seminarios (Educacao Ambiental)" "109110807" "90"
"Seminarios (Educacao Ambiental)" "109210009" "50"
"Seminarios (Educacao Ambiental)" "109210049" "40"
"Seminarios (Educacao Ambiental)" "106210147" "90"
"Seminarios (Educacao Ambiental)" "107110003" "90"
"Seminarios (Educacao Ambiental)" "110210097" "20"
"Seminarios (Educacao Ambiental)" "112150736" "0"
"Seminarios (Educacao Ambiental)" "107110025" "100"
"Seminarios (Educacao Ambiental)" "107110436" "100"
"Seminarios (Educacao Ambiental)" "111210090" "10"
"Seminarios (Educacao Ambiental)" "111110099" "80"
"Seminarios (Educacao Ambiental)" "111110112" "80"
"Seminarios (Educacao Ambiental)" "109210287" "30"
"Seminarios (Educacao Ambiental)" "112210109" "0"
"Sistemas de Informacao I" "109110032" "80"
"Sistemas de Informacao I" "109110116" "50"
"Sistemas de Informacao I" "109110806" "70"
"Sistemas de Informacao I" "109210019" "10"
"Sistemas de Informacao I" "109210030" "20"
"Sistemas de Informacao I" "109210060" "30"
"Sistemas de Informacao I" "109210285" "40"
"Sistemas de Informacao I" "109210293" "90"
"Sistemas de Informacao I" "110110050" "70"
"Sistemas de Informacao I" "110210102" "10"
"Sistemas de Informacao I" "110210128" "20"
"Sistemas de Informacao I" "108210348" "100"
"Sistemas de Informacao I" "109110801" "80"
"Sistemas de Informacao I" "109210034" "30"
"Sistemas de Informacao I" "109210036" "20"
"Sistemas de Informacao I" "109210046" "80"
"Sistemas de Informacao I" "109210059" "50"
"Sistemas de Informacao I" "109210065" "20"
"Sistemas de Informacao I" "109210286" "20"
"Sistemas de Informacao I" "109210422" "80"
"Sistemas de Informacao I" "109210493" "40"
"Sistemas de Informacao I" "110110043" "50"
"Sistemas de Informacao I" "110110044" "90"
"Sistemas de Informacao I" "110110049" "30"
"Sistemas de Informacao I" "110110052" "80"
"Sistemas de Informacao I" "110110058" "0"
"Sistemas de Informacao I" "110110065" "20"
"Sistemas de Informacao I" "110110070" "50"
"Sistemas de Informacao I" "110110072" "60"
"Sistemas de Informacao I" "110110073" "20"
"Sistemas de Informacao I" "110110074" "0"
"Sistemas de Informacao I" "110110076" "0"
"Sistemas de Informacao I" "110110077" "100"
"Sistemas de Informacao I" "110110078" "50"
"Sistemas de Informacao I" "110110080" "40"
"Sistemas de Informacao I" "110110081" "10"
"Sistemas de Informacao I" "110110085" "30"
"Sistemas de Informacao I" "110110091" "10"
"Sistemas de Informacao I" "110110094" "10"
"Sistemas de Informacao I" "110110095" "10"
"Sistemas de Informacao I" "110110096" "10"
"Sistemas de Informacao I" "110110108" "10"
"Sistemas de Informacao I" "110110110" "0"
"Sistemas de Informacao I" "110110112" "90"
"Sistemas de Informacao I" "110110114" "30"
"Sistemas de Informacao I" "110110117" "40"
"Sistemas de Informacao I" "110110121" "40"
"Sistemas de Informacao I" "110110122" "50"
"Sistemas de Informacao I" "110110125" "0"
"Sistemas de Informacao I" "110110127" "50"
"Sistemas de Informacao I" "110110129" "60"
"Sistemas de Informacao I" "110110130" "60"
"Sistemas de Informacao I" "110110132" "40"
"Sistemas de Informacao I" "110110848" "30"
"Sistemas de Informacao I" "110110853" "20"
"Sistemas de Informacao I" "110110973" "70"
"Sistemas de Informacao I" "110110974" "80"
"Sistemas de Informacao I" "110150167" "60"
"Sistemas de Informacao I" "110150169" "50"
"Sistemas de Informacao I" "110210060" "90"
"Sistemas de Informacao I" "110210061" "80"
"Sistemas de Informacao I" "110210068" "40"
"Sistemas de Informacao I" "110210072" "60"
"Sistemas de Informacao I" "110210075" "10"
"Sistemas de Informacao I" "110210079" "20"
"Sistemas de Informacao I" "110210080" "60"
"Sistemas de Informacao I" "110210082" "30"
"Sistemas de Informacao I" "110210083" "20"
"Sistemas de Informacao I" "110210088" "10"
"Sistemas de Informacao I" "110210380" "90"
"Sistemas de Informacao I" "110210390" "30"
"Sistemas de Informacao I" "110210391" "60"
"Sistemas de Informacao I" "110210397" "40"
"Sistemas de Informacao I" "111110060" "90"
"Sistemas de Informacao I" "111110069" "50"
"Sistemas de Informacao I" "111110071" "0"
"Sistemas de Informacao I" "111110076" "0"
"Sistemas de Informacao I" "111110080" "40"
"Sistemas de Informacao I" "111110083" "30"
"Sistemas de Informacao I" "111110090" "30"
"Sistemas de Informacao I" "111110103" "30"
"Sistemas de Informacao I" "111110126" "100"
"Sistemas de Informacao I" "111110898" "70"
"Sistemas de Informacao I" "111110907" "50"
"Sistemas de Informacao I" "111110911" "30"
"Sistemas de Informacao I" "111110912" "60"
"Sistemas de Informacao I" "111110928" "100"
"Sistemas de Informacao I" "111110929" "20"
"Sistemas de Informacao I" "111110939" "20"
"Sistemas de Informacao I" "111150283" "70"
"Sistemas de Informacao I" "111150292" "100"
"Sistemas de Informacao I" "111210655" "60"
"Sistemas de Informacao I" "111210953" "90"
"Sistemas de Informacao I" "112110100" "90"
"Sistemas de Informacao I" "112110920" "90"
"Sistemas de Informacao I" "112150437" "40"
"Sistemas de Informacao I" "112150443" "60"
"Sistemas de Informacao I" "110110098" "90"
"Sistemas de Informacao I" "111110895" "40"
"Sistemas de Informacao I" "111110926" "70"
"Sistemas de Informacao I" "111110938" "20"
"Sistemas de Informacao I" "111210952" "70"
"Sistemas de Informacao I" "109110063" "10"
"Sistemas de Informacao I" "109110065" "20"
"Sistemas de Informacao I" "109110066" "30"
"Sistemas de Informacao I" "109110092" "40"
"Sistemas de Informacao I" "109110118" "10"
"Sistemas de Informacao I" "109150027" "50"
"Sistemas de Informacao I" "109210029" "80"
"Sistemas de Informacao I" "109210057" "80"
"Sistemas de Informacao I" "109210300" "10"
"Sistemas de Informacao I" "110110053" "60"
"Sistemas de Informacao I" "110110087" "90"
"Sistemas de Informacao I" "110210110" "70"
"Sistemas de Informacao I" "110210114" "60"
"Sistemas de Informacao I" "110210526" "10"
"Sistemas de Informacao I" "111110079" "50"
"Sistemas de Informacao I" "111210066" "70"
"Sistemas de Informacao I" "111210120" "30"
"Sistemas de Informacao I" "109110111" "50"
"Sistemas de Informacao I" "109210009" "80"
"Sistemas de Informacao I" "109210049" "80"
"Sistemas de Informacao I" "110210047" "50"
"Sistemas de Informacao I" "110210091" "70"
"Sistemas de Informacao I" "111110073" "60"
"Sistemas de Informacao I" "111210061" "70"
"Sistemas de Informacao I" "111210073" "90"
"Sistemas de Informacao I" "112110922" "90"
"Sistemas de Informacao I" "110210388" "70"
"Sistemas de Informacao I" "111110892" "80"
"Sistemas de Informacao I" "110210052" "80"
"Sistemas de Informacao I" "109210011" "40"
"Sistemas de Informacao I" "112210118" "90"
"Sistemas de Informacao I" "111110124" "70"
"Sistemas de Informacao I" "109210043" "80"
"Sistemas de Informacao I" "110110857" "40"
"Sistemas de Informacao I" "111110099" "100"
"Sistemas de Informacao I" "111110112" "70"
"Sistemas de Informacao I" "111210399" "60"
"Sistemas de Informacao II" "108110025" "30"
"Sistemas de Informacao II" "108210019" "90"
"Sistemas de Informacao II" "108210282" "70"
"Sistemas de Informacao II" "108210353" "90"
"Sistemas de Informacao II" "109110057" "90"
"Sistemas de Informacao II" "109110119" "40"
"Sistemas de Informacao II" "109150028" "80"
"Sistemas de Informacao II" "109210019" "20"
"Sistemas de Informacao II" "109210030" "60"
"Sistemas de Informacao II" "109210060" "10"
"Sistemas de Informacao II" "109210285" "10"
"Sistemas de Informacao II" "110110050" "70"
"Sistemas de Informacao II" "110110118" "70"
"Sistemas de Informacao II" "111110074" "80"
"Sistemas de Informacao II" "112110953" "20"
"Sistemas de Informacao II" "108210207" "60"
"Sistemas de Informacao II" "109110089" "30"
"Sistemas de Informacao II" "109210034" "0"
"Sistemas de Informacao II" "109210036" "40"
"Sistemas de Informacao II" "109210286" "20"
"Sistemas de Informacao II" "109210422" "90"
"Sistemas de Informacao II" "110110049" "30"
"Sistemas de Informacao II" "110110070" "60"
"Sistemas de Informacao II" "110110073" "10"
"Sistemas de Informacao II" "110110078" "30"
"Sistemas de Informacao II" "110110081" "30"
"Sistemas de Informacao II" "110110085" "50"
"Sistemas de Informacao II" "110110094" "10"
"Sistemas de Informacao II" "110110095" "50"
"Sistemas de Informacao II" "110110096" "70"
"Sistemas de Informacao II" "110110110" "10"
"Sistemas de Informacao II" "110110114" "30"
"Sistemas de Informacao II" "110110117" "20"
"Sistemas de Informacao II" "110110121" "0"
"Sistemas de Informacao II" "110110127" "20"
"Sistemas de Informacao II" "110110129" "50"
"Sistemas de Informacao II" "110110132" "40"
"Sistemas de Informacao II" "110110848" "70"
"Sistemas de Informacao II" "110110851" "80"
"Sistemas de Informacao II" "110110973" "20"
"Sistemas de Informacao II" "110110974" "10"
"Sistemas de Informacao II" "110150167" "60"
"Sistemas de Informacao II" "110210072" "20"
"Sistemas de Informacao II" "110210075" "40"
"Sistemas de Informacao II" "111110139" "80"
"Sistemas de Informacao II" "111210655" "20"
"Sistemas de Informacao II" "112110082" "80"
"Sistemas de Informacao II" "112110952" "60"
"Sistemas de Informacao II" "112150437" "20"
"Sistemas de Informacao II" "111110938" "80"
"Sistemas de Informacao II" "107110032" "60"
"Sistemas de Informacao II" "107210010" "30"
"Sistemas de Informacao II" "107210223" "100"
"Sistemas de Informacao II" "107210224" "90"
"Sistemas de Informacao II" "108110496" "70"
"Sistemas de Informacao II" "108210004" "40"
"Sistemas de Informacao II" "108210022" "40"
"Sistemas de Informacao II" "108210030" "60"
"Sistemas de Informacao II" "108210039" "40"
"Sistemas de Informacao II" "108210202" "40"
"Sistemas de Informacao II" "108210312" "50"
"Sistemas de Informacao II" "108210334" "30"
"Sistemas de Informacao II" "108210351" "10"
"Sistemas de Informacao II" "108210354" "60"
"Sistemas de Informacao II" "109110029" "90"
"Sistemas de Informacao II" "109110054" "50"
"Sistemas de Informacao II" "109110062" "90"
"Sistemas de Informacao II" "109110063" "10"
"Sistemas de Informacao II" "109110065" "30"
"Sistemas de Informacao II" "109110066" "60"
"Sistemas de Informacao II" "109110068" "10"
"Sistemas de Informacao II" "109110070" "20"
"Sistemas de Informacao II" "109110073" "30"
"Sistemas de Informacao II" "109110074" "70"
"Sistemas de Informacao II" "109110075" "40"
"Sistemas de Informacao II" "109110076" "100"
"Sistemas de Informacao II" "109110084" "0"
"Sistemas de Informacao II" "109110085" "0"
"Sistemas de Informacao II" "109110092" "90"
"Sistemas de Informacao II" "109110095" "100"
"Sistemas de Informacao II" "109110100" "10"
"Sistemas de Informacao II" "109110108" "80"
"Sistemas de Informacao II" "109110115" "30"
"Sistemas de Informacao II" "109110118" "90"
"Sistemas de Informacao II" "109110120" "30"
"Sistemas de Informacao II" "109110122" "0"
"Sistemas de Informacao II" "109110805" "60"
"Sistemas de Informacao II" "109110808" "50"
"Sistemas de Informacao II" "109150001" "50"
"Sistemas de Informacao II" "109150027" "80"
"Sistemas de Informacao II" "109150038" "50"
"Sistemas de Informacao II" "109210029" "80"
"Sistemas de Informacao II" "109210057" "70"
"Sistemas de Informacao II" "109210300" "10"
"Sistemas de Informacao II" "110110045" "40"
"Sistemas de Informacao II" "110110053" "40"
"Sistemas de Informacao II" "110110087" "10"
"Sistemas de Informacao II" "110110123" "100"
"Sistemas de Informacao II" "110110978" "70"
"Sistemas de Informacao II" "110210110" "40"
"Sistemas de Informacao II" "110210114" "20"
"Sistemas de Informacao II" "111110078" "40"
"Sistemas de Informacao II" "111110079" "50"
"Sistemas de Informacao II" "111110088" "60"
"Sistemas de Informacao II" "111110923" "60"
"Sistemas de Informacao II" "111210042" "60"
"Sistemas de Informacao II" "111210113" "70"
"Sistemas de Informacao II" "111210120" "0"
"Sistemas de Informacao II" "112110031" "50"
"Sistemas de Informacao II" "112110080" "80"
