nota1,nota2,nota3,final,media,disciplina,matricula
5.50,6.70,9.20,-1.00,7.10,Análise e Técnicas de Algoritmos,091787
7.10,7.10,7.10,-1.00,7.10,Engenharia de Software I,091787
10.00,10.00,10.00,-1.00,10.00,Direito e Cidadania,091787
9.00,5.70,7.70,-1.00,7.50,Redes de Computadores,091787
7.00,9.00,9.00,-1.00,8.30,Métodos Estatísticos,091787
4.90,8.50,4.70,8.00,6.80,Compiladores,091787
1.70,0.00,7.90,-1.00,3.20,Banco de Dados I,091741
4.40,2.00,5.50,6.80,5.10,Banco de Dados I,091741
8.30,9.00,9.50,-1.00,8.90,TECC (Modelagem de Ambientes Virtuais),091741
5.40,5.40,5.40,4.50,5.00,Análise e Técnicas de Algoritmos,091741
2.80,5.20,3.00,3.50,4.30,Banco de Dados II,091741
4.20,5.40,6.60,7.60,6.90,Banco de Dados II,091741
3.00,0.00,0.00,-1.00,1.00,Compiladores,091741
5.80,7.20,8.50,-1.00,7.20,Inteligência Artificial I,091741
2.80,0.60,0.00,-1.00,2.10,Sistemas de Informação II,091741
4.30,4.00,3.90,6.00,5.00,Sistemas de Informação II,091741
7.50,7.00,5.00,7.70,7.00,TECC (Economia de Tecnologia da Informação),091741
6.00,8.00,5.50,6.50,6.50,Sistemas Operacionais,091741
0.00,0.50,3.00,-1.00,1.20,Sistemas Operacionais,091741
6.00,5.60,6.80,3.30,5.00,Lab. de Interconexão de Redes de Computadores,091741
9.50,10.00,9.10,-1.00,9.50,Lab. de Engenharia de Software,091741
8.70,2.50,5.00,5.70,5.50,Redes de Computadores,091741
9.50,10.00,9.50,-1.00,9.60,Projeto em Computação II,091741
6.30,6.00,6.40,5.00,5.80,Avaliação de Desempenho de Sistemas Discretos,091741
8.50,8.00,8.50,-1.00,8.30,Projeto em Computação I,091741
6.00,5.60,6.80,3.30,5.00,Interconexão de Redes de Computadores,091741
6.00,3.50,6.50,7.00,6.00,Métodos Estatísticos,091741
6.50,6.00,7.00,6.50,6.50,Métodos e Software Numéricos,091741
6.10,6.40,10.00,-1.00,7.50,Redes Neurais,091741
7.80,5.50,7.70,-1.00,7.00,Banco de Dados I,09186
7.50,7.00,7.30,-1.00,7.30,Informática e Sociedade,09186
7.90,7.90,7.90,-1.00,7.90,Engenharia de Software I,09186
6.00,5.20,6.60,4.70,5.40,Organização e Arquitetura de Computadores,09186
9.80,10.00,6.00,-1.00,8.60,Lab. de Organização e Arquitetura de Computadores,09186
3.60,3.30,8.10,3.00,4.20,Lab. de Organização e Arquitetura de Computadores,09186
10.00,9.00,7.50,-1.00,8.80,Fundamentos de Física Moderna,09186
5.70,4.00,6.30,4.70,5.10,Sistemas de Informação II,09186
6.80,7.80,7.50,-1.00,7.40,TECC(METODOS E P T G M DADOS HISTORICOS),09186
7.00,7.50,8.00,-1.00,7.50,TECC(Empreendedorismo em Software)   ,09186
6.10,7.50,7.50,-1.00,7.00,Lab. de Engenharia de Software,09186
8.20,6.20,6.60,-1.00,7.00,Economia,09186
5.00,5.30,4.90,4.30,5.00,Banco de Dados II,09186
7.50,1.00,5.00,4.00,4.30,Métodos Estatísticos,09186
8.30,9.80,7.00,-1.00,8.40,Métodos Estatísticos,09186
5.00,5.00,5.00,6.60,5.60,Análise e Técnicas de Algoritmos,09186
9.00,9.00,9.00,-1.00,9.00,Seminários (Educação Ambiental),091620
5.80,9.90,9.60,-1.00,8.40,Banco de Dados I,091620
9.00,8.50,8.80,-1.00,8.80,Informática e Sociedade,091620
6.50,6.50,6.50,3.80,5.40,Análise e Técnicas de Algoritmos,091620
7.00,3.20,8.00,7.50,6.80,Banco de Dados II,091620
8.40,7.90,1.80,7.10,6.40,Compiladores,091620
9.50,10.00,10.00,-1.00,9.80,Direito e Cidadania,091620
8.00,7.40,9.80,-1.00,8.40,Inteligência Artificial I,091620
5.50,6.10,5.40,6.70,6.50,Sistemas de Informação II,091620
9.00,9.25,9.50,-1.00,9.30,TECC(Empreendedorismo em Software)   ,091620
5.50,8.00,8.80,-1.00,7.40,Lab. de Interconexão de Redes de Computadores,091620
9.60,9.60,9.60,-1.00,9.60,Lab. de Engenharia de Software,091620
9.70,7.30,5.80,-1.00,7.60,Redes de Computadores,091620
8.00,9.00,5.50,-1.00,7.50,Sistemas Operacionais,091620
6.70,9.00,7.60,-1.00,7.60,Avaliação de Desempenho de Sistemas Discretos,091620
9.00,9.80,0.00,-1.00,8.30,Projeto em Computação I,091620
5.50,8.00,8.80,-1.00,7.40,Interconexão de Redes de Computadores,091620
9.10,9.30,10.00,-1.00,9.50,Redes Neurais,091620
10.00,8.50,9.60,-1.00,9.40,Métodos e Software Numéricos,091620
6.80,7.30,9.30,-1.00,7.50,Metodologia Científica,091620
5.20,6.10,6.50,8.40,6.90,Álgebra Vetorial e Geometria Analítica,112729
7.25,3.80,0.00,-1.00,7.40,Introdução à Computação,112729
9.00,9.00,9.00,-1.00,9.00,Informática e Sociedade,112729
7.00,9.30,7.50,-1.00,7.90,Matemática Discreta,112729
3.00,3.30,3.50,-1.00,3.30,Cálculo Diferencial e Integral II,112729
1.00,7.00,7.00,8.50,6.40,Cálculo Diferencial e Integral II,112729
4.00,5.00,5.00,8.00,6.00,Cálculo Diferencial e Integral I,112729
7.50,8.25,7.85,-1.00,7.70,Estruturas de Dados e Algoritmos,112729
8.00,9.00,9.00,-1.00,8.70,Leitura e Produção de Textos,112729
8.50,8.50,6.00,-1.00,8.00,Programação II,112729
4.60,6.90,7.60,4.10,5.50,Gerência da Informação,112729
8.80,8.20,9.00,-1.00,8.60,Programação I,112729
1.50,0.30,2.00,-1.00,1.30,Fundamentos de Física Clássica,112729
10.00,8.50,9.10,-1.00,9.20,Fundamentos de Física Clássica,112729
8.80,8.20,9.00,-1.00,8.70,Lab. de Programação I,112729
5.50,7.50,7.00,7.70,7.00,Teoria dos Grafos,112729
6.50,7.00,5.90,6.80,6.60,Lab. de Programação II,112729
6.90,7.30,8.60,-1.00,7.50,Lab. de Estruturas de Dados e Algoritmos,112729
4.50,10.00,10.00,-1.00,8.20,Inglês,112556
8.50,8.50,8.50,-1.00,8.50,Informática e Sociedade,112556
8.00,8.00,8.00,-1.00,8.00,TECC(DIDATICA EM CIENCIA DA COMPUTACAO),112556
7.80,5.30,5.40,4.00,5.40,Organização e Arquitetura de Computadores,112556
10.00,10.00,10.00,-1.00,10.00,Lab. de Organização e Arquitetura de Computadores,112556
8.50,7.60,3.10,0.00,3.80,Lab. de Organização e Arquitetura de Computadores,112556
7.20,7.80,7.70,-1.00,7.60,Probabilidade e Estatística,112556
7.50,1.50,5.00,5.70,5.00,Paradigmas de Linguagem de Programação,112556
5.90,8.90,4.40,5.00,5.80,Análise e Técnicas de Algoritmos,112556
4.20,4.50,8.10,1.80,4.10,Gerência da Informação,112556
5.10,7.30,7.10,7.50,6.90,Gerência da Informação,112556
5.40,6.40,8.90,-1.00,7.00,Metodologia Científica,112556
2.90,4.70,6.30,6.60,5.40,Métodos Estatísticos,112556
5.10,2.30,0.00,6.50,5.20,Lógica Matemática,112556
7.00,7.00,9.00,-1.00,7.70,Relações Humanas,112556
4.00,5.80,10.00,6.60,6.60,Métodos e Software Numéricos,112556
5.80,4.00,2.50,-1.00,3.50,Engenharia de Software I,112556
6.30,7.00,8.00,5.00,6.00,Engenharia de Software I,112556
8.50,8.00,9.00,-1.00,8.50,Seminários (Educação Ambiental),071222
9.15,3.70,6.75,-1.00,7.10,TECC (Economia de Tecnologia da Informação),071222
6.60,4.70,7.00,6.70,6.30,Compiladores,071222
8.60,7.60,8.50,-1.00,8.20,Inteligência Artificial I,071222
8.50,8.50,8.50,-1.00,8.50,TECC(Empreendedorismo em Software)   ,071222
5.90,7.00,6.50,4.20,5.60,TECC (Segurança em Redes de Computadores),071222
9.50,7.50,8.00,-1.00,8.30,Economia,071222
9.50,8.00,8.30,-1.00,8.60,Projeto em Computação II,071222
7.60,8.50,8.50,-1.00,8.20,Administração,071222
8.00,7.10,6.10,-1.00,7.00,Avaliação de Desempenho de Sistemas Discretos,071222
8.00,6.50,9.00,-1.00,7.80,Métodos Estatísticos,071222
5.00,5.00,7.00,7.50,6.60,Métodos e Software Numéricos,071222
9.50,9.50,9.50,-1.00,9.50,Estágio Integrado,081432
7.20,7.30,7.00,-1.00,7.20,Compiladores,081432
9.50,10.00,10.00,-1.00,9.80,Direito e Cidadania,081432
8.00,8.50,9.00,-1.00,8.50,Inteligência Artificial I,081432
7.00,7.45,7.40,-1.00,7.20,Banco de Dados II,081432
7.70,9.20,8.90,-1.00,8.60,Lab. de Interconexão de Redes de Computadores,081432
9.00,7.70,9.00,-1.00,8.60,Economia,081432
8.50,8.05,8.45,-1.00,8.30,Projeto em Computação II,081432
8.60,9.30,10.00,-1.00,9.30,Empreendedorismo,081432
8.70,7.90,8.40,-1.00,8.70,Avaliação de Desempenho de Sistemas Discretos,081432
9.00,9.30,9.00,-1.00,9.10,TECC (Sistemas de Recuperação da Informação),081432
9.00,8.75,8.75,-1.00,8.90,Projeto em Computação I,081432
7.70,9.20,8.90,-1.00,8.60,Interconexão de Redes de Computadores,081432
8.00,8.00,7.50,-1.00,7.80,Métodos e Software Numéricos,081432
7.30,8.00,9.00,-1.00,8.10,TECC (Visão Computacional),081432
10.00,9.50,9.50,-1.00,9.70,Cálculo Diferencial e Integral II,111315
8.00,9.50,9.50,-1.00,9.00,Leitura e Produção de Textos,111315
9.20,9.20,9.40,-1.00,9.20,Lógica Matemática,111315
8.00,7.50,8.50,-1.00,8.00,Fundamentos de Física Clássica,111315
9.80,10.00,9.80,-1.00,9.90,Lab. de Programação I,111315
8.15,8.65,9.25,-1.00,8.70,Lab. de Estruturas de Dados e Algoritmos,111315
10.00,9.50,7.00,-1.00,8.80,Fundamentos de Física Moderna,111315
9.90,9.30,8.80,-1.00,9.50,Sistemas de Informação I,111315
9.30,9.30,9.30,-1.00,9.30,Programação II,111315
3.50,9.00,9.50,-1.00,7.30,Álgebra Linear,111315
9.60,9.80,10.00,-1.00,9.80,Programação I,111315
10.00,10.00,10.00,-1.00,10.00,Teoria dos Grafos,111315
8.60,8.60,4.30,-1.00,8.60,Lab. de Programação II,111315
9.75,9.75,9.15,-1.00,9.50,Estruturas de Dados e Algoritmos,111315
9.20,7.80,7.00,-1.00,8.20,Organização e Arquitetura de Computadores,111315
8.80,7.20,9.50,-1.00,8.50,Lab. de Organização e Arquitetura de Computadores,111315
10.00,9.00,8.00,-1.00,9.00,Probabilidade e Estatística,111315
10.00,10.00,10.00,-1.00,10.00,Teoria da Computação,111315
9.40,10.00,8.00,-1.00,9.10,Cálculo Diferencial e Integral I,111315
10.00,7.80,8.60,-1.00,8.80,Introdução à Computação,111315
9.00,10.00,8.50,-1.00,9.20,Álgebra Vetorial e Geometria Analítica,111315
8.70,8.80,7.10,-1.00,8.20,Gerência da Informação,111315
9.40,8.70,9.70,-1.00,9.30,Matemática Discreta,111315
8.50,7.50,8.00,-1.00,8.00,Informática e Sociedade,102457
9.50,10.00,10.00,-1.00,9.80,Direito e Cidadania,102457
1.70,3.40,1.50,-1.00,2.40,Programação I,102457
5.90,4.90,4.00,6.40,5.00,Programação I,102457
0.20,6.30,0.20,-1.00,2.20,Cálculo Diferencial e Integral I,102457
2.20,3.40,6.40,0.00,2.40,Cálculo Diferencial e Integral I,102457
5.70,1.00,6.00,4.20,4.20,Cálculo Diferencial e Integral I,102457
1.70,3.40,1.50,-1.00,2.30,Lab. de Programação I,102457
5.90,4.90,4.00,6.40,5.00,Lab. de Programação I,102457
2.50,0.50,3.30,-1.00,2.10,Álgebra Vetorial e Geometria Analítica,111580
7.60,6.50,8.00,-1.00,7.40,Álgebra Vetorial e Geometria Analítica,111580
5.30,1.00,2.00,-1.00,2.80,Matemática Discreta,111580
6.00,6.00,6.00,6.70,6.30,Programação II,111580
7.40,7.50,6.00,-1.00,7.20,Programação I,111580
3.00,1.20,0.30,-1.00,1.50,Cálculo Diferencial e Integral I,111580
5.80,4.50,0.00,-1.00,3.40,Cálculo Diferencial e Integral I,111580
7.40,7.50,6.00,-1.00,7.20,Lab. de Programação I,111580
9.20,5.20,8.70,-1.00,7.70,Introdução à Computação,111580
2.20,2.20,2.20,-1.00,2.20,Lab. de Programação II,111580
1.40,0.00,0.00,-1.00,0.50,Matemática Discreta,121262
6.00,7.50,8.00,-1.00,7.20,Leitura e Produção de Textos,121262
10.00,0.00,0.00,-1.00,0.50,Introdução à Computação,121262
8.50,8.50,8.50,-1.00,8.50,Seminários (Educação Ambiental),062275
8.50,8.50,0.00,-1.00,8.50,BASQUETEBOL - MASC,062275
9.00,9.00,10.00,-1.00,9.30,Empreendedorismo,062275
8.00,8.70,8.50,-1.00,8.40,TECC (Fundamentos e Aplicações de Realidade Virtual),062275
9.00,9.30,5.00,-1.00,7.80,Sistemas de Informações Geográficas,062275
10.00,10.00,6.60,-1.00,8.90,Álgebra Vetorial e Geometria Analítica,121237
10.00,10.00,0.00,-1.00,10.00,Introdução à Computação,121237
2.40,0.80,2.00,-1.00,1.70,Cálculo Diferencial e Integral II,121237
9.00,9.80,4.50,-1.00,7.80,Cálculo Diferencial e Integral I,121237
8.00,9.50,10.00,-1.00,9.20,Leitura e Produção de Textos,121237
9.10,9.45,9.55,-1.00,9.30,Programação II,121237
9.23,3.33,0.00,-1.00,8.90,Programação I,121237
8.50,9.20,9.20,-1.00,9.00,Fundamentos de Física Clássica,121237
9.23,3.33,0.00,-1.00,9.00,Lab. de Programação I,121237
8.10,7.30,7.70,-1.00,7.70,Teoria dos Grafos,121237
8.70,9.90,9.70,-1.00,9.20,Lab. de Programação II,121237
6.30,3.50,9.10,8.00,7.00,Banco de Dados I,102160
9.00,9.00,9.00,-1.00,9.00,TECC(DIDATICA EM CIENCIA DA COMPUTACAO),102160
3.00,0.00,0.00,-1.00,1.00,Cálculo Diferencial e Integral II,102160
4.50,2.50,2.00,-1.00,3.00,Cálculo Diferencial e Integral II,102160
3.50,6.00,4.00,6.50,5.30,Cálculo Diferencial e Integral II,102160
3.50,0.00,3.50,-1.00,2.30,Cálculo Diferencial e Integral II,102160
9.50,9.50,9.50,-1.00,9.50,Direito e Cidadania,102160
8.20,6.50,7.40,-1.00,7.40,Paradigmas de Linguagem de Programação,102160
8.30,6.20,5.30,-1.00,7.30,Lab. de Programação II,102160
4.00,7.40,2.00,6.40,5.30,Teoria da Computação,102160
8.30,8.30,6.00,-1.00,7.40,Sistemas de Informação I,102160
7.00,7.00,7.00,-1.00,7.00,Programação II,102160
5.00,1.80,2.30,-1.00,3.00,Álgebra Linear,102160
2.50,0.00,0.00,-1.00,0.80,Álgebra Linear,102160
5.60,6.00,6.70,5.50,5.90,Gerência da Informação,102160
5.00,8.20,7.90,-1.00,7.00,Matemática Discreta,102160
7.00,6.00,5.00,5.00,5.60,Fundamentos de Física Clássica,102160
7.50,9.30,8.40,-1.00,8.40,Teoria dos Grafos,102160
5.70,6.70,5.90,6.50,6.10,Lógica Matemática,102160
4.50,6.00,6.50,5.50,5.60,Estruturas de Dados e Algoritmos,102160
6.40,5.30,7.00,4.00,5.10,Lab. de Estruturas de Dados e Algoritmos,102160
5.00,0.00,7.50,0.50,2.70,Banco de Dados I,121648
4.10,1.50,7.80,5.80,5.00,Banco de Dados I,121648
9.50,9.50,9.50,-1.00,9.50,TECC(DIDATICA EM CIENCIA DA COMPUTACAO),121648
6.60,7.60,6.60,-1.00,7.00,Organização e Arquitetura de Computadores,121648
10.00,10.00,10.00,-1.00,10.00,Lab. de Organização e Arquitetura de Computadores,121648
0.50,0.50,6.00,-1.00,2.30,Probabilidade e Estatística,121648
3.00,1.00,3.00,-1.00,3.10,Probabilidade e Estatística,121648
5.00,7.00,9.00,-1.00,7.00,Fundamentos de Física Moderna,121648
5.40,1.20,6.00,5.90,5.30,Sistemas de Informação II,121648
4.60,4.10,5.50,5.50,5.00,Análise e Técnicas de Algoritmos,121648
9.00,9.00,9.00,-1.00,9.00,Seminários (Educação Ambiental),121266
5.50,0.50,8.00,8.30,6.10,Banco de Dados I,121266
1.30,5.00,7.80,5.50,5.00,Lab. de Estruturas de Dados e Algoritmos,121266
0.00,0.00,4.00,-1.00,1.30,Fundamentos de Física Moderna,121266
9.00,10.00,10.00,-1.00,9.70,Fundamentos de Física Moderna,121266
7.40,5.75,6.60,-1.00,7.00,Sistemas de Informação II,121266
2.00,3.00,6.50,6.30,5.00,Estruturas de Dados e Algoritmos,121266
3.00,0.00,4.00,-1.00,2.30,Probabilidade e Estatística,121266
8.00,10.00,10.00,-1.00,9.30,Administração,121266
1.50,6.00,4.50,6.50,5.00,Cálculo Diferencial e Integral II,102361
6.00,5.60,5.10,4.00,5.10,Paradigmas de Linguagem de Programação,102361
6.50,9.50,10.00,-1.00,7.50,Lógica Matemática,102361
5.00,5.50,6.00,6.00,5.70,Fundamentos de Física Clássica,102361
8.80,9.65,8.95,-1.00,9.00,Lab. de Estruturas de Dados e Algoritmos,102361
7.80,7.40,9.00,-1.00,8.10,Inglês,102361
6.30,6.50,8.80,-1.00,7.20,Banco de Dados I,102361
8.50,8.00,8.30,-1.00,8.30,Informática e Sociedade,102361
6.30,9.70,8.80,-1.00,8.30,Fundamentos de Física Moderna,102361
9.20,9.20,7.90,-1.00,8.70,Sistemas de Informação I,102361
7.90,7.90,7.90,-1.00,7.90,Programação II,102361
4.00,4.00,5.50,6.80,5.40,Álgebra Linear,102361
6.50,10.00,8.30,-1.00,8.30,Teoria dos Grafos,102361
8.30,7.55,7.45,-1.00,8.00,Lab. de Programação II,102361
7.00,8.50,9.40,-1.00,8.20,Estruturas de Dados e Algoritmos,102361
7.20,7.30,7.90,-1.00,7.40,Organização e Arquitetura de Computadores,102361
10.00,10.00,10.00,-1.00,10.00,Lab. de Organização e Arquitetura de Computadores,102361
3.90,8.30,7.20,6.10,6.30,Probabilidade e Estatística,102361
4.70,8.10,8.20,-1.00,7.00,Teoria da Computação,102361
8.60,10.00,10.00,-1.00,9.40,Engenharia de Software I,102361
6.50,4.50,7.00,3.40,5.00,Gerência da Informação,102361
8.00,8.00,9.50,-1.00,8.50,Direito e Cidadania,102361
4.30,5.50,7.90,4.80,5.50,Matemática Discreta,102361
7.40,6.20,8.60,-1.00,7.40,Métodos Estatísticos,102361
7.50,4.30,4.80,4.20,5.00,Álgebra Vetorial e Geometria Analítica,121430
6.40,9.00,8.00,-1.00,7.40,Introdução à Computação,121430
8.40,4.50,5.80,5.20,5.80,Matemática Discreta,121430
7.50,8.50,8.00,-1.00,8.00,Leitura e Produção de Textos,121430
3.00,6.00,3.00,0.00,2.40,Economia,121430
5.90,6.70,8.50,7.50,7.00,Programação II,121430
6.90,3.00,1.00,-1.00,3.60,Álgebra Linear,121430
4.50,1.90,6.30,9.20,6.80,Programação I,121430
4.80,1.30,0.20,-1.00,2.10,Cálculo Diferencial e Integral I,121430
5.80,1.50,3.00,-1.00,3.40,Cálculo Diferencial e Integral I,121430
4.60,2.10,6.30,9.20,6.80,Lab. de Programação I,121430
7.70,6.20,7.00,-1.00,7.00,Teoria dos Grafos,121430
4.00,5.60,6.20,3.90,5.00,Lab. de Programação II,121430
4.90,0.00,7.70,3.80,4.00,Banco de Dados I,082181
0.00,1.00,7.50,-1.00,2.80,Banco de Dados I,082181
7.10,7.10,7.10,-1.00,7.10,Engenharia de Software I,082181
5.60,4.80,6.20,5.10,5.30,Organização e Arquitetura de Computadores,082181
8.00,8.40,4.60,-1.00,7.00,Lab. de Organização e Arquitetura de Computadores,082181
4.50,4.10,4.30,4.40,5.00,Sistemas de Informação II,082181
9.50,10.00,10.00,-1.00,9.80,Direito e Cidadania,082181
10.00,9.00,5.00,-1.00,8.00,Fundamentos de Física Moderna,082181
6.00,5.50,6.30,7.00,6.30,Paradigmas de Linguagem de Programação,082181
7.40,7.30,6.60,-1.00,7.10,Teoria da Computação,082181
7.80,2.10,0.00,-1.00,3.30,Lab. de Engenharia de Software,082181
6.00,3.80,2.50,-1.00,2.50,Redes de Computadores,082181
6.30,6.00,5.80,6.60,6.20,Probabilidade e Estatística,082181
8.00,9.00,8.50,-1.00,8.50,Administração,082181
5.00,3.30,9.50,6.00,5.90,Métodos Estatísticos,082181
6.10,5.50,6.00,5.30,5.70,Lógica Matemática,082181
5.30,5.60,0.00,2.80,4.30,Lógica Matemática,082181
6.00,4.40,8.20,7.00,6.50,Inglês,112380
1.50,2.00,0.00,-1.00,1.20,Álgebra Vetorial e Geometria Analítica,112380
8.50,8.50,8.50,-1.00,8.50,Informática e Sociedade,112380
7.00,8.00,6.00,-1.00,7.00,Leitura e Produção de Textos,112380
7.40,5.00,2.10,4.80,5.50,Programação I,112380
2.70,2.50,2.00,-1.00,3.20,Programação I,112380
7.40,5.00,2.10,4.80,5.60,Lab. de Programação I,112380
2.50,2.00,1.50,-1.00,3.10,Lab. de Programação I,112380
4.80,4.80,8.30,3.80,5.10,Introdução à Computação,112380
5.50,4.30,8.70,1.80,4.40,Introdução à Computação,112380
5.00,9.00,5.30,5.00,5.80,Álgebra Vetorial e Geometria Analítica,121479
7.45,6.00,8.75,-1.00,7.40,Introdução à Computação,121479
3.10,4.90,5.20,-1.00,2.60,Matemática Discreta,121479
8.00,4.50,8.50,-1.00,7.00,Leitura e Produção de Textos,121479
6.50,6.10,6.30,7.90,7.00,Programação II,121479
7.50,2.90,8.10,9.70,7.70,Programação I,121479
0.00,0.50,0.00,-1.00,0.20,Cálculo Diferencial e Integral I,121479
7.50,3.10,8.10,9.70,7.70,Lab. de Programação I,121479
7.50,6.50,7.00,-1.00,7.00,Teoria dos Grafos,121479
5.60,5.00,9.00,9.50,7.70,Lab. de Programação II,121479
4.00,9.00,5.50,8.00,6.90,Cálculo Diferencial e Integral II,102448
9.00,9.70,9.40,-1.00,9.40,Paradigmas de Linguagem de Programação,102448
7.90,9.20,9.60,-1.00,8.40,Lógica Matemática,102448
6.50,9.00,5.00,7.00,6.90,Fundamentos de Física Clássica,102448
8.70,9.60,8.20,-1.00,8.60,Lab. de Estruturas de Dados e Algoritmos,102448
7.50,9.50,9.40,-1.00,8.80,Banco de Dados I,102448
6.50,9.70,8.50,-1.00,8.20,Fundamentos de Física Moderna,102448
9.80,9.80,8.70,-1.00,9.40,Sistemas de Informação I,102448
9.10,9.10,9.10,-1.00,9.10,Programação II,102448
9.50,10.00,5.50,-1.00,8.30,Álgebra Linear,102448
8.50,9.80,9.20,-1.00,9.20,Teoria dos Grafos,102448
9.30,9.30,4.65,-1.00,9.30,Lab. de Programação II,102448
5.50,7.50,8.60,-1.00,7.10,Estruturas de Dados e Algoritmos,102448
9.00,9.00,9.00,-1.00,9.00,TECC(DIDATICA EM CIENCIA DA COMPUTACAO),102448
8.60,8.60,7.40,-1.00,8.20,Organização e Arquitetura de Computadores,102448
10.00,10.00,10.00,-1.00,10.00,Lab. de Organização e Arquitetura de Computadores,102448
4.20,5.80,8.40,8.40,7.00,Probabilidade e Estatística,102448
6.40,7.60,9.70,-1.00,7.90,Teoria da Computação,102448
10.00,9.50,8.50,-1.00,9.30,TECC (Administração de Sistemas),102448
9.20,9.00,10.00,-1.00,9.10,Engenharia de Software I,102448
8.90,6.40,7.90,-1.00,7.70,Gerência da Informação,102448
10.00,10.00,10.00,-1.00,10.00,Direito e Cidadania,102448
6.30,8.40,8.20,-1.00,7.60,Matemática Discreta,102448
7.80,8.00,8.60,-1.00,8.10,Métodos Estatísticos,102448
8.00,6.10,2.50,7.00,6.10,Álgebra Vetorial e Geometria Analítica,121785
7.10,9.10,0.00,-1.00,7.90,Introdução à Computação,121785
2.80,0.00,0.00,-1.00,0.90,Matemática Discreta,121785
8.50,7.50,8.00,-1.00,8.00,Leitura e Produção de Textos,121785
6.50,6.00,5.70,5.00,5.10,Programação II,121785
4.50,3.40,0.00,-1.00,2.60,Álgebra Linear,121785
5.70,6.40,8.80,8.20,7.10,Programação I,121785
6.60,0.00,0.00,-1.00,2.20,Cálculo Diferencial e Integral I,121785
7.30,3.30,6.60,8.20,7.20,Lab. de Programação I,121785
4.00,8.20,5.30,4.00,5.30,Teoria dos Grafos,121785
3.10,2.90,0.00,-1.00,2.80,Lab. de Programação II,121785
7.90,7.20,7.60,-1.00,7.60,Paradigmas de Linguagem de Programação,09167
7.00,6.60,5.80,8.40,7.30,Lab. de Engenharia de Software,09167
7.00,0.00,5.90,5.60,5.30,Avaliação de Desempenho de Sistemas Discretos,09167
9.00,9.00,9.00,-1.00,9.00,Seminários (Educação Ambiental),09167
7.50,6.50,8.80,-1.00,7.60,Banco de Dados I,09167
8.50,8.00,8.30,-1.00,8.30,Informática e Sociedade,09167
6.00,4.30,2.30,5.40,5.00,Sistemas de Informação II,09167
8.00,9.00,8.50,-1.00,8.50,TECC(Empreendedorismo em Software)   ,09167
8.30,7.40,7.30,-1.00,7.70,Sistemas de Informação I,09167
6.50,6.30,3.80,4.80,5.20,Sistemas Operacionais,09167
7.00,9.00,7.70,-1.00,7.90,Métodos e Software Numéricos,09167
6.70,8.00,0.00,-1.00,7.00,Lógica Matemática,09167
9.70,4.90,7.60,-1.00,7.40,Organização e Arquitetura de Computadores,09167
9.33,8.17,5.23,-1.00,7.70,Lab. de Organização e Arquitetura de Computadores,09167
8.00,8.00,0.00,-1.00,8.00,BASQUETEBOL - MASC,09167
6.90,8.60,9.80,-1.00,8.00,Metodologia Científica,09167
7.50,4.70,8.80,-1.00,7.00,Análise e Técnicas de Algoritmos,09167
