nota1,nota2,nota3,final,media,periodo,coddisciplina,disciplina,matricula,situacao,erro
2.5,-1.0,0.0,-1.0,0.8,20111,1114107,Probabilidade e Estatística,092576,R,
4.2,1.2,6.8,7.3,5.4,20111,1114107,Probabilidade e Estatística,101316,A,
8.1,4.8,0.5,5.8,5.0,20111,1114107,Probabilidade e Estatística,101783,A,
7.5,7.3,8.5,-1.0,7.8,20111,1114107,Probabilidade e Estatística,101392,A,0.0333333333333
2.5,3.3,-1.0,-1.0,1.9,20111,1114107,Probabilidade e Estatística,101292,R,
1.8,-1.0,-1.0,-1.0,0.6,20111,1114107,Probabilidade e Estatística,0923,R,
6.5,6.4,8.1,-1.0,7.0,20111,1114107,Probabilidade e Estatística,101393,A,0.0
6.3,6.3,2.0,7.1,5.8,20111,1114107,Probabilidade e Estatística,09180,A,
7.1,6.8,8.0,-1.0,7.3,20111,1114107,Probabilidade e Estatística,091562,A,0.0
8.0,8.0,9.8,-1.0,8.6,20111,1114107,Probabilidade e Estatística,101496,A,0.0
3.4,-1.0,-1.0,-1.0,1.1,20111,1114107,Probabilidade e Estatística,11185,R,
7.4,7.0,1.5,8.0,6.4,20111,1114107,Probabilidade e Estatística,101136,A,
6.0,-1.0,6.0,4.0,4.0,20111,1114107,Probabilidade e Estatística,101661,R,
6.3,6.0,5.8,6.6,6.2,20111,1114107,Probabilidade e Estatística,082181,A,
8.5,7.7,8.2,-1.0,8.1,20111,1114107,Probabilidade e Estatística,101329,A,0.0333333333333
5.5,4.2,2.3,6.6,5.0,20111,1114107,Probabilidade e Estatística,101730,A,
5.2,5.5,4.3,5.0,5.0,20111,1114107,Probabilidade e Estatística,082710,A,
5.7,1.5,4.8,3.1,3.6,20111,1114107,Probabilidade e Estatística,111217,R,
3.5,6.5,3.2,6.5,5.2,20111,1114107,Probabilidade e Estatística,101132,A,
1.4,-1.0,-1.0,-1.0,0.5,20111,1114107,Probabilidade e Estatística,10118,R,
7.4,1.0,3.6,5.0,4.4,20111,1114107,Probabilidade e Estatística,101215,R,
2.1,-1.0,-1.0,-1.0,0.7,20111,1114107,Probabilidade e Estatística,092665,R,
5.7,-1.0,-1.0,-1.0,1.9,20111,1114107,Probabilidade e Estatística,111325,R,
3.0,6.7,2.5,7.3,5.4,20111,1114107,Probabilidade e Estatística,09215,A,
4.0,7.3,2.4,5.7,5.0,20111,1114107,Probabilidade e Estatística,092768,A,
4.5,6.5,3.2,7.7,5.9,20111,1114107,Probabilidade e Estatística,09211,A,
9.2,8.6,9.0,-1.0,8.9,20111,1114107,Probabilidade e Estatística,101397,A,0.0333333333333
3.0,4.6,2.0,-1.0,3.2,20111,1114107,Probabilidade e Estatística,111414,R,
6.0,5.3,8.5,8.7,7.4,20111,1114107,Probabilidade e Estatística,101739,A,
10.0,7.1,6.8,-1.0,8.0,20111,1114107,Probabilidade e Estatística,091328,A,0.0333333333333
7.5,9.4,9.0,-1.0,8.6,20111,1114107,Probabilidade e Estatística,10174,A,0.0333333333333
2.0,5.5,2.0,-1.0,3.2,20111,1114107,Probabilidade e Estatística,092236,R,
3.5,3.6,-1.0,-1.0,2.4,20111,1114107,Probabilidade e Estatística,102419,R,
8.0,8.0,5.8,-1.0,7.3,20111,1114107,Probabilidade e Estatística,071573,A,0.0333333333333
-1.0,0.0,-1.0,-1.0,0.0,20111,1114107,Probabilidade e Estatística,111693,R,
-1.0,2.0,2.1,-1.0,1.4,20111,1114107,Probabilidade e Estatística,09157,R,
2.7,0.9,0.7,-1.0,1.4,20111,1114107,Probabilidade e Estatística,092719,R,
2.2,3.2,4.9,-1.0,3.4,20111,1114107,Probabilidade e Estatística,09275,R,
4.5,3.3,4.2,4.5,4.2,20111,1114107,Probabilidade e Estatística,111426,R,
0.5,-1.0,0.5,-1.0,0.3,20111,1114107,Probabilidade e Estatística,072582,R,
5.0,0.0,0.0,-1.0,1.7,20111,1114107,Probabilidade e Estatística,072201,R,
6.2,4.4,2.8,7.8,5.8,20111,1114107,Probabilidade e Estatística,101673,A,
5.9,6.0,6.8,8.0,6.9,20111,1114107,Probabilidade e Estatística,101545,A,
6.5,-1.0,-1.0,-1.0,2.2,20121,1114107,Probabilidade e Estatística,091405,R,
8.0,5.0,2.0,1.0,3.4,20121,1114107,Probabilidade e Estatística,102206,R,
0.0,5.0,5.0,-1.0,3.3,20121,1114107,Probabilidade e Estatística,121353,R,
-1.0,0.0,-1.0,-1.0,0.0,20121,1114107,Probabilidade e Estatística,121246,R,
6.0,6.5,2.0,1.0,3.3,20121,1114107,Probabilidade e Estatística,102118,R,
2.5,-1.0,0.0,-1.0,0.8,20121,1114107,Probabilidade e Estatística,111188,R,
3.5,3.0,5.5,6.5,5.0,20121,1114107,Probabilidade e Estatística,102402,A,
5.5,3.0,3.5,3.5,3.8,20121,1114107,Probabilidade e Estatística,111663,R,
6.5,1.5,0.0,-1.0,2.7,20121,1114107,Probabilidade e Estatística,111497,R,
-1.0,0.5,-1.0,-1.0,0.2,20121,1114107,Probabilidade e Estatística,101431,R,
7.0,-1.0,4.0,-1.0,3.7,20121,1114107,Probabilidade e Estatística,112475,R,
8.0,8.0,6.0,-1.0,7.3,20121,1114107,Probabilidade e Estatística,111243,A,0.0333333333333
8.0,9.0,0.0,2.0,4.2,20121,1114107,Probabilidade e Estatística,11156,R,
2.0,2.5,2.5,-1.0,2.3,20121,1114107,Probabilidade e Estatística,1022,R,
6.5,8.5,10.0,-1.0,8.3,20121,1114107,Probabilidade e Estatística,111163,A,0.0333333333333
6.0,2.0,2.5,-1.0,3.5,20121,1114107,Probabilidade e Estatística,101621,R,
4.0,2.0,5.0,-1.0,3.7,20121,1114107,Probabilidade e Estatística,111732,R,
1.5,-1.0,-1.0,-1.0,0.5,20121,1114107,Probabilidade e Estatística,101130,R,
-1.0,0.0,-1.0,-1.0,0.0,20121,1114107,Probabilidade e Estatística,092213,R,
-1.0,0.0,0.5,-1.0,0.2,20121,1114107,Probabilidade e Estatística,112712,R,
5.0,2.0,3.0,-1.0,3.3,20121,1114107,Probabilidade e Estatística,101797,R,
8.0,8.5,7.0,-1.0,7.8,20121,1114107,Probabilidade e Estatística,111662,A,0.0333333333333
4.0,7.0,6.0,4.0,5.0,20121,1114107,Probabilidade e Estatística,111336,A,
3.5,8.5,3.0,5.0,5.0,20121,1114107,Probabilidade e Estatística,102455,A,
3.5,2.0,3.0,-1.0,2.8,20121,1114107,Probabilidade e Estatística,102549,R,
5.5,2.5,4.0,4.0,4.0,20121,1114107,Probabilidade e Estatística,081142,R,
5.5,5.0,5.0,6.0,5.5,20121,1114107,Probabilidade e Estatística,092576,A,
5.0,4.5,3.5,3.5,4.0,20121,1114107,Probabilidade e Estatística,102408,R,
0.0,2.5,2.0,-1.0,1.5,20121,1114107,Probabilidade e Estatística,102209,R,
4.0,7.0,6.0,2.5,4.4,20121,1114107,Probabilidade e Estatística,101534,R,
6.5,6.0,5.5,5.5,5.8,20121,1114107,Probabilidade e Estatística,0923,A,
6.0,5.5,2.0,3.5,4.1,20121,1114107,Probabilidade e Estatística,111667,R,
0.5,0.5,6.0,-1.0,2.3,20121,1114107,Probabilidade e Estatística,121648,R,
5.0,5.5,2.0,4.0,4.1,20121,1114107,Probabilidade e Estatística,111755,R,
6.0,6.5,3.0,0.5,3.3,20121,1114107,Probabilidade e Estatística,102419,R,
4.0,3.0,5.5,3.0,3.7,20121,1114107,Probabilidade e Estatística,121204,R,
-1.0,0.0,-1.0,-1.0,0.0,20121,1114107,Probabilidade e Estatística,101192,R,
5.0,8.5,7.5,-1.0,7.0,20121,1114107,Probabilidade e Estatística,101483,A,0.0
1.5,-1.0,-1.0,-1.0,0.5,20121,1114107,Probabilidade e Estatística,101651,R,
5.5,7.0,3.0,2.5,4.1,20121,1114107,Probabilidade e Estatística,112319,R,
10.0,9.0,8.0,-1.0,9.0,20121,1114107,Probabilidade e Estatística,111315,A,0.0
3.0,5.0,8.0,4.5,5.0,20121,1114107,Probabilidade e Estatística,111325,A,
6.0,4.0,2.5,5.0,4.5,20121,1114107,Probabilidade e Estatística,111106,R,
-1.0,0.0,-1.0,-1.0,0.0,20121,1114107,Probabilidade e Estatística,12149,R,
9.0,8.0,9.0,-1.0,8.7,20121,1114107,Probabilidade e Estatística,111129,A,0.0333333333333
7.5,8.0,4.0,-1.0,3.9,20121,1114107,Probabilidade e Estatística,111427,R,
7.0,9.0,6.5,-1.0,7.5,20121,1114107,Probabilidade e Estatística,111504,A,0.0
6.0,8.5,7.0,-1.0,7.2,20121,1114107,Probabilidade e Estatística,111512,A,0.0333333333333
6.5,8.0,2.5,6.5,6.0,20121,1114107,Probabilidade e Estatística,11176,A,
3.5,3.5,-1.0,-1.0,2.3,20121,1114107,Probabilidade e Estatística,121758,R,
5.0,5.0,-1.0,-1.0,3.3,20121,1114107,Probabilidade e Estatística,121415,R,
5.0,5.5,2.5,0.5,2.8,20121,1114107,Probabilidade e Estatística,102303,R,
6.0,5.5,3.0,6.0,5.3,20121,1114107,Probabilidade e Estatística,111591,A,
2.3,2.8,1.5,-1.0,2.2,20121,1114107,Probabilidade e Estatística,072582,R,
7.0,7.5,4.0,5.2,5.8,20121,1114107,Probabilidade e Estatística,072201,A,
2.0,3.0,3.0,-1.0,2.7,20121,1114107,Probabilidade e Estatística,10279,R,
7.0,5.0,5.75,6.0,6.2,20122,1114107,Probabilidade e Estatística,102206,A,
2.75,4.5,3.5,-1.0,3.1,20122,1114107,Probabilidade e Estatística,121353,R,
0.5,3.25,5.0,-1.0,2.8,20122,1114107,Probabilidade e Estatística,102273,R,
8.0,7.75,6.5,-1.0,7.3,20122,1114107,Probabilidade e Estatística,101534,A,0.116666666667
5.5,5.75,6.0,6.5,6.1,20122,1114107,Probabilidade e Estatística,102118,A,
4.0,4.75,5.25,2.0,3.6,20122,1114107,Probabilidade e Estatística,111188,R,
5.0,6.25,5.75,4.5,5.0,20122,1114107,Probabilidade e Estatística,122757,A,
8.75,6.75,5.25,-1.0,7.0,20122,1114107,Probabilidade e Estatística,111663,A,0.0833333333333
0.25,3.25,4.25,-1.0,2.3,20122,1114107,Probabilidade e Estatística,112527,R,
0.75,1.0,0.25,-1.0,0.5,20122,1114107,Probabilidade e Estatística,111193,R,
2.5,4.25,4.25,-1.0,3.4,20122,1114107,Probabilidade e Estatística,102644,R,
4.75,5.0,5.5,5.5,5.3,20122,1114107,Probabilidade e Estatística,112475,A,
-0.25,2.5,2.25,-1.0,1.3,20122,1114107,Probabilidade e Estatística,102268,R,
1.5,2.25,2.25,-1.0,1.9,20122,1114107,Probabilidade e Estatística,1022,R,
6.0,6.0,5.25,4.0,5.0,20122,1114107,Probabilidade e Estatística,111171,A,
4.0,4.5,5.25,5.5,5.0,20122,1114107,Probabilidade e Estatística,111732,A,
6.0,5.25,5.25,3.0,4.6,20122,1114107,Probabilidade e Estatística,112332,R,
5.25,3.1,4.35,2.7,4.0,20122,1114107,Probabilidade e Estatística,112712,R,
4.15,5.9,3.75,2.0,3.2,20122,1114107,Probabilidade e Estatística,101797,R,
0.5,0.75,0.5,-1.0,0.5,20122,1114107,Probabilidade e Estatística,082614,R,
4.75,7.75,6.0,5.5,5.4,20122,1114107,Probabilidade e Estatística,102549,A,
6.25,5.5,4.0,2.3,4.0,20122,1114107,Probabilidade e Estatística,081142,R,
7.75,6.5,7.5,-1.0,7.6,20122,1114107,Probabilidade e Estatística,111106,A,0.35
4.5,2.75,4.0,4.0,4.2,20122,1114107,Probabilidade e Estatística,102408,R,
6.75,6.5,4.0,3.0,4.4,20122,1114107,Probabilidade e Estatística,102209,R,
2.25,2.25,2.75,-1.0,2.5,20122,1114107,Probabilidade e Estatística,102186,R,
3.4,4.65,4.5,0.5,2.6,20122,1114107,Probabilidade e Estatística,102404,R,
6.75,6.25,6.0,6.0,6.2,20122,1114107,Probabilidade e Estatística,111667,A,
6.75,4.5,4.75,4.0,5.1,20122,1114107,Probabilidade e Estatística,111220,A,
0.5,-1.0,-1.0,-1.0,0.5,20122,1114107,Probabilidade e Estatística,101351,R,
7.5,6.5,6.5,-1.0,7.0,20122,1114107,Probabilidade e Estatística,111755,A,0.166666666667
5.5,6.75,7.0,5.0,5.8,20122,1114107,Probabilidade e Estatística,102419,A,
6.25,5.0,5.0,4.0,5.0,20122,1114107,Probabilidade e Estatística,111305,A,
0.75,-0.25,-0.5,-1.0,0.4,20122,1114107,Probabilidade e Estatística,101651,R,
5.5,5.0,7.0,5.5,6.0,20122,1114107,Probabilidade e Estatística,111459,A,
0.0,0.65,1.5,-1.0,0.8,20122,1114107,Probabilidade e Estatística,122345,R,
7.0,7.75,7.75,-1.0,7.4,20122,1114107,Probabilidade e Estatística,121204,A,0.1
6.75,7.6,7.35,-1.0,7.1,20122,1114107,Probabilidade e Estatística,112319,A,0.133333333333
1.5,1.5,1.25,-1.0,1.4,20122,1114107,Probabilidade e Estatística,122124,R,
-0.25,1.5,2.0,-1.0,1.1,20122,1114107,Probabilidade e Estatística,112765,R,
1.0,1.5,3.0,-1.0,2.3,20122,1114107,Probabilidade e Estatística,121266,R,
2.5,2.9,6.4,4.0,4.4,20122,1114107,Probabilidade e Estatística,12149,R,
0.25,0.75,-0.5,-1.0,0.4,20122,1114107,Probabilidade e Estatística,112195,R,
2.0,2.0,4.25,-1.0,3.1,20122,1114107,Probabilidade e Estatística,121648,R,
2.75,-1.0,-0.25,-1.0,1.8,20122,1114107,Probabilidade e Estatística,121758,R,
3.5,5.5,5.5,1.5,3.3,20122,1114107,Probabilidade e Estatística,112274,R,
5.25,4.25,2.75,1.5,3.0,20122,1114107,Probabilidade e Estatística,122231,R,
7.5,7.25,5.5,4.0,5.5,20122,1114107,Probabilidade e Estatística,102303,A,
3.0,5.25,6.25,5.5,5.0,20122,1114107,Probabilidade e Estatística,112452,A,
3.25,3.25,3.5,-1.0,3.4,20122,1114107,Probabilidade e Estatística,10279,R,
7.4,1.9,2.7,3.6,3.8,20112,1114107,Probabilidade e Estatística,102206,R,
4.6,-1.0,3.1,-1.0,2.6,20112,1114107,Probabilidade e Estatística,102186,R,
5.7,0.8,3.0,-1.0,3.2,20112,1114107,Probabilidade e Estatística,102118,R,
7.0,4.1,5.7,4.7,5.2,20112,1114107,Probabilidade e Estatística,091592,A,
7.7,3.4,3.7,4.1,4.6,20112,1114107,Probabilidade e Estatística,111426,R,
4.5,8.1,8.4,-1.0,7.0,20112,1114107,Probabilidade e Estatística,10194,A,0.0
6.4,2.8,4.0,6.5,5.2,20112,1114107,Probabilidade e Estatística,101523,A,
10.0,7.2,7.5,-1.0,8.2,20112,1114107,Probabilidade e Estatística,101339,A,0.0333333333333
3.5,1.6,1.4,-1.0,2.2,20112,1114107,Probabilidade e Estatística,112712,R,
8.3,5.0,6.4,4.5,5.8,20112,1114107,Probabilidade e Estatística,101144,A,
7.4,6.4,7.2,-1.0,7.0,20112,1114107,Probabilidade e Estatística,091689,A,0.0
4.6,5.0,6.4,7.3,6.1,20112,1114107,Probabilidade e Estatística,111217,A,
8.6,6.5,6.4,-1.0,7.2,20112,1114107,Probabilidade e Estatística,112104,A,0.0333333333333
9.5,6.2,5.3,-1.0,7.0,20112,1114107,Probabilidade e Estatística,09199,A,0.0
7.8,5.5,7.7,-1.0,7.0,20112,1114107,Probabilidade e Estatística,092653,A,0.0
8.8,2.5,3.5,5.5,5.1,20112,1114107,Probabilidade e Estatística,111451,A,
7.2,7.8,7.7,-1.0,7.6,20112,1114107,Probabilidade e Estatística,112556,A,0.0333333333333
4.0,2.0,4.3,-1.0,3.4,20112,1114107,Probabilidade e Estatística,081142,R,
6.9,4.8,7.0,5.6,6.0,20112,1114107,Probabilidade e Estatística,10161,A,
5.3,0.5,2.3,-1.0,2.7,20112,1114107,Probabilidade e Estatística,092576,R,
6.2,9.0,6.0,-1.0,7.1,20112,1114107,Probabilidade e Estatística,101292,A,0.0333333333333
0.5,2.6,4.3,-1.0,2.5,20112,1114107,Probabilidade e Estatística,0923,R,
9.2,7.6,4.2,-1.0,7.0,20112,1114107,Probabilidade e Estatística,102306,A,8.881784197e-16
8.8,7.3,4.9,-1.0,7.0,20112,1114107,Probabilidade e Estatística,101748,A,0.0
2.1,4.3,6.7,7.5,5.6,20112,1114107,Probabilidade e Estatística,101616,A,
6.7,6.2,6.1,5.0,5.8,20112,1114107,Probabilidade e Estatística,10245,A,
2.8,1.8,2.2,-1.0,2.3,20112,1114107,Probabilidade e Estatística,102303,R,
3.5,4.8,2.7,-1.0,3.7,20112,1114107,Probabilidade e Estatística,102419,R,
7.8,6.0,7.2,-1.0,7.0,20112,1114107,Probabilidade e Estatística,101661,A,0.0
4.4,5.0,-1.0,-1.0,3.1,20112,1114107,Probabilidade e Estatística,101483,R,
4.2,5.8,8.4,8.4,7.0,20112,1114107,Probabilidade e Estatística,102448,A,
1.9,1.0,1.0,-1.0,1.3,20112,1114107,Probabilidade e Estatística,101651,R,
6.1,3.1,6.7,4.6,5.0,20112,1114107,Probabilidade e Estatística,102235,A,
6.0,5.8,5.3,4.1,5.1,20112,1114107,Probabilidade e Estatística,112146,A,
4.8,5.5,5.5,6.0,5.6,20112,1114107,Probabilidade e Estatística,10118,A,
2.6,-1.0,0.8,-1.0,1.1,20112,1114107,Probabilidade e Estatística,112319,R,
8.7,6.5,5.9,-1.0,7.0,20112,1114107,Probabilidade e Estatística,101215,A,0.0333333333333
6.3,5.7,6.2,5.2,5.7,20112,1114107,Probabilidade e Estatística,11271,A,
4.3,4.1,4.2,1.2,3.0,20112,1114107,Probabilidade e Estatística,111325,R,
7.5,2.3,4.1,6.3,5.3,20112,1114107,Probabilidade e Estatística,101781,A,
5.1,6.5,7.0,8.0,6.9,20112,1114107,Probabilidade e Estatística,111414,A,
3.5,4.9,6.2,6.3,5.5,20112,1114107,Probabilidade e Estatística,092236,A,
4.8,5.2,6.0,4.8,5.1,20112,1114107,Probabilidade e Estatística,102304,A,
8.5,5.7,6.8,-1.0,7.0,20112,1114107,Probabilidade e Estatística,092665,A,0.0
3.9,8.3,7.2,6.1,6.3,20112,1114107,Probabilidade e Estatística,102361,A,
5.6,1.3,6.4,6.1,5.1,20112,1114107,Probabilidade e Estatística,09157,A,
6.2,3.4,5.0,5.2,5.0,20112,1114107,Probabilidade e Estatística,092719,A,
5.7,6.0,9.3,-1.0,7.0,20112,1114107,Probabilidade e Estatística,09275,A,0.0
2.9,8.0,3.7,2.5,3.9,20112,1114107,Probabilidade e Estatística,101508,R,
0.3,0.5,4.1,-1.0,1.6,20112,1114107,Probabilidade e Estatística,072582,R,
4.0,3.5,5.8,2.5,3.6,20112,1114107,Probabilidade e Estatística,072201,R,
5.7,3.6,5.8,6.0,5.4,20112,1114107,Probabilidade e Estatística,10247,A,
10.0,10.0,9.75,-1.0,9.7,20111,1411203,Estágio Integrado,09213,A,0.216666666667
10.0,10.0,10.0,-1.0,10.0,20111,1411203,Estágio Integrado,071794,A,0.0
10.0,10.0,9.5,-1.0,9.4,20111,1411203,Estágio Integrado,071122,A,0.433333333333
10.0,10.0,9.5,-1.0,9.4,20111,1411203,Estágio Integrado,101312,A,0.433333333333
9.5,9.0,9.0,-1.0,9.1,20111,1411203,Estágio Integrado,071176,A,0.0666666666667
10.0,10.0,9.5,-1.0,9.4,20111,1411203,Estágio Integrado,071779,A,0.433333333333
10.0,10.0,9.0,-1.0,8.8,20111,1411203,Estágio Integrado,072133,A,0.866666666667
10.0,10.0,10.0,-1.0,10.0,20111,1411203,Estágio Integrado,072632,A,0.0
9.0,9.0,9.0,-1.0,9.0,20121,1411203,Estágio Integrado,08141,A,0.0
9.0,9.0,9.0,-1.0,9.0,20121,1411203,Estágio Integrado,081352,A,0.0
9.5,9.5,9.5,-1.0,9.5,20121,1411203,Estágio Integrado,081691,A,0.0
9.0,9.0,9.0,-1.0,9.0,20121,1411203,Estágio Integrado,09128,A,0.0
8.5,8.5,8.5,-1.0,8.5,20121,1411203,Estágio Integrado,082385,A,0.0
8.0,8.0,8.0,-1.0,8.0,20121,1411203,Estágio Integrado,08290,A,0.0
9.5,9.5,9.5,-1.0,9.5,20121,1411203,Estágio Integrado,071677,A,0.0
8.5,8.5,8.5,-1.0,8.5,20121,1411203,Estágio Integrado,111649,A,0.0
9.5,9.5,9.5,-1.0,9.5,20121,1411203,Estágio Integrado,081281,A,0.0
9.5,9.5,9.5,-1.0,9.5,20121,1411203,Estágio Integrado,081432,A,0.0
10.0,10.0,10.0,-1.0,10.0,20122,1411203,Estágio Integrado,092153,A,0.0
8.5,8.5,8.5,-1.0,8.5,20122,1411203,Estágio Integrado,09211,A,0.0
9.5,9.5,9.5,-1.0,9.5,20122,1411203,Estágio Integrado,092117,A,0.0
10.0,10.0,10.0,-1.0,10.0,20122,1411203,Estágio Integrado,08210,A,0.0
9.0,9.0,9.0,-1.0,9.0,20122,1411203,Estágio Integrado,081484,A,0.0
7.0,7.0,7.0,-1.0,7.0,20122,1411203,Estágio Integrado,082194,A,0.0
9.0,9.0,9.0,-1.0,9.0,20122,1411203,Estágio Integrado,091593,A,0.0
7.0,7.0,7.0,-1.0,7.0,20122,1411203,Estágio Integrado,091205,A,0.0
9.5,9.5,9.5,-1.0,9.5,20112,1411203,Estágio Integrado,081119,A,0.0
8.5,8.5,8.5,-1.0,8.5,20112,1411203,Estágio Integrado,081331,A,0.0
8.0,8.0,8.0,-1.0,8.0,20112,1411203,Estágio Integrado,112212,A,0.0
9.0,9.0,9.0,-1.0,9.0,20112,1411203,Estágio Integrado,07135,A,0.0
9.5,9.5,9.5,-1.0,9.5,20112,1411203,Estágio Integrado,071619,A,0.0
9.0,9.0,9.0,-1.0,9.0,20112,1411203,Estágio Integrado,082157,A,0.0
5.35,6.6,7.15,3.9,5.3,20111,1411194,Banco de Dados II,052609,A,
7.4,6.0,6.6,-1.0,7.0,20111,1411194,Banco de Dados II,072540,A,0.333333333333
5.6,6.1,7.75,5.0,6.0,20111,1411194,Banco de Dados II,082453,A,
8.4,7.8,8.25,-1.0,8.3,20111,1411194,Banco de Dados II,08141,A,0.15
6.55,7.25,7.55,-1.0,7.1,20111,1411194,Banco de Dados II,081352,A,0.0166666666667
7.6,7.05,7.7,-1.0,7.7,20111,1411194,Banco de Dados II,081691,A,0.25
8.55,8.85,9.3,-1.0,8.9,20111,1411194,Banco de Dados II,081119,A,0.0
5.8,6.1,7.35,6.8,6.7,20111,1411194,Banco de Dados II,081617,A,
6.35,5.8,7.65,-1.0,7.0,20111,1411194,Banco de Dados II,081252,A,0.4
9.05,8.15,8.15,-1.0,8.6,20111,1411194,Banco de Dados II,082385,A,0.15
7.7,6.4,7.85,-1.0,7.8,20111,1411194,Banco de Dados II,082744,A,0.483333333333
5.15,5.45,5.8,4.5,5.1,20111,1411194,Banco de Dados II,102772,A,
6.5,6.0,7.5,-1.0,7.0,20111,1411194,Banco de Dados II,081331,A,0.333333333333
6.45,5.3,6.1,6.9,6.5,20111,1411194,Banco de Dados II,081281,A,
7.0,7.45,7.4,-1.0,7.2,20111,1411194,Banco de Dados II,081432,A,0.0833333333333
5.0,4.5,6.5,3.7,5.0,20111,1411194,Banco de Dados II,052763,A,
4.65,6.4,5.9,4.8,5.1,20111,1411194,Banco de Dados II,111776,A,
6.4,6.05,6.85,6.3,6.5,20111,1411194,Banco de Dados II,07144,A,
8.8,7.4,6.8,-1.0,7.8,20111,1411194,Banco de Dados II,07281,A,0.133333333333
5.4,4.9,6.15,4.5,5.3,20111,1411194,Banco de Dados II,072654,A,
6.0,6.3,6.95,6.2,6.4,20111,1411194,Banco de Dados II,072239,A,
8.35,7.85,7.5,-1.0,7.9,20111,1411194,Banco de Dados II,081349,A,8.881784197e-16
7.95,6.2,6.25,-1.0,7.1,20111,1411194,Banco de Dados II,101730,A,0.3
7.5,7.45,8.8,-1.0,8.2,20111,1411194,Banco de Dados II,08169,A,0.283333333333
8.3,8.05,8.7,-1.0,8.5,20111,1411194,Banco de Dados II,08182,A,0.15
7.35,8.05,7.65,-1.0,7.5,20111,1411194,Banco de Dados II,081143,A,0.183333333333
7.75,6.65,7.5,-1.0,7.6,20111,1411194,Banco de Dados II,081279,A,0.3
5.7,6.3,7.65,4.7,5.9,20111,1411194,Banco de Dados II,081499,A,
5.7,6.3,6.1,3.6,5.0,20111,1411194,Banco de Dados II,051442,A,
5.3,4.25,4.5,5.1,5.0,20111,1411194,Banco de Dados II,101312,A,
4.3,3.8,4.5,5.8,5.0,20121,1411194,Banco de Dados II,091596,A,
6.5,6.65,7.5,-1.0,7.0,20121,1411194,Banco de Dados II,091185,A,0.116666666667
4.65,5.9,5.8,3.5,4.5,20121,1411194,Banco de Dados II,101394,R,
3.8,5.2,7.65,4.9,5.4,20121,1411194,Banco de Dados II,091205,A,
1.7,4.2,7.1,7.5,5.6,20121,1411194,Banco de Dados II,091391,A,
7.35,8.35,8.35,-1.0,7.9,20121,1411194,Banco de Dados II,091141,A,0.116666666667
3.35,3.25,4.75,6.6,5.1,20121,1411194,Banco de Dados II,101291,A,
7.0,6.95,7.85,-1.0,7.4,20121,1411194,Banco de Dados II,092153,A,0.133333333333
7.55,5.6,6.6,-1.0,7.1,20121,1411194,Banco de Dados II,091715,A,0.516666666667
4.85,6.0,7.2,6.1,6.0,20121,1411194,Banco de Dados II,081554,A,
4.0,4.1,5.5,3.5,4.3,20121,1411194,Banco de Dados II,091741,R,
5.5,3.4,4.2,6.3,5.5,20121,1411194,Banco de Dados II,072501,A,
5.25,6.4,8.75,-1.0,7.0,20121,1411194,Banco de Dados II,111667,A,0.2
9.45,8.65,8.0,-1.0,8.7,20121,1411194,Banco de Dados II,09128,A,1.7763568394e-15
4.75,4.45,6.2,7.2,6.2,20121,1411194,Banco de Dados II,101399,A,
5.75,3.6,5.85,5.9,5.8,20121,1411194,Banco de Dados II,082670,A,
6.25,5.45,6.35,6.1,6.2,20121,1411194,Banco de Dados II,082327,A,
5.75,6.25,8.25,-1.0,7.0,20121,1411194,Banco de Dados II,091615,A,0.25
5.85,7.35,8.15,-1.0,7.0,20121,1411194,Banco de Dados II,092117,A,0.116666666667
7.35,7.05,7.9,-1.0,7.6,20121,1411194,Banco de Dados II,111414,A,0.166666666667
3.2,5.75,7.5,4.8,5.2,20121,1411194,Banco de Dados II,081607,A,
3.6,3.85,4.6,-1.0,2.5,20121,1411194,Banco de Dados II,091422,R,
8.55,6.85,6.8,-1.0,7.7,20121,1411194,Banco de Dados II,091792,A,0.3
6.3,3.75,4.2,5.8,5.5,20121,1411194,Banco de Dados II,082606,A,
3.95,2.65,4.65,3.9,4.1,20121,1411194,Banco de Dados II,101299,R,
1.2,0.7,3.95,-1.0,2.8,20121,1411194,Banco de Dados II,072201,R,
8.8,7.85,7.2,-1.0,8.0,20121,1411194,Banco de Dados II,091328,A,0.05
5.35,3.55,5.55,7.1,6.1,20121,1411194,Banco de Dados II,062695,A,
2.85,1.4,4.0,-1.0,3.4,20122,1411194,Banco de Dados II,091405,R,
6.3,4.3,6.35,9.4,7.5,20122,1411194,Banco de Dados II,111509,A,
6.7,4.9,4.55,4.0,5.0,20122,1411194,Banco de Dados II,101125,A,
2.95,4.95,7.6,5.5,5.4,20122,1411194,Banco de Dados II,112363,A,
7.8,7.5,7.65,-1.0,7.7,20122,1411194,Banco de Dados II,101673,A,0.05
6.6,6.35,7.7,-1.0,7.2,20122,1411194,Banco de Dados II,101251,A,0.316666666667
5.7,4.6,5.7,5.2,5.5,20122,1411194,Banco de Dados II,101797,A,
4.8,6.0,7.95,7.6,6.9,20122,1411194,Banco de Dados II,091741,A,
3.7,2.7,5.15,1.9,3.4,20122,1411194,Banco de Dados II,101290,R,
4.15,5.05,5.7,5.1,5.0,20122,1411194,Banco de Dados II,111359,A,
