"disciplina" "matricula" "competencia"
"Programacao I" "111485" "30"
"Programacao I" "11151" "20"
"Programacao I" "111610" "30"
"Programacao I" "111717" "50"
"Programacao I" "11172" "100"
"Programacao I" "111265" "90"
"Programacao I" "111598" "60"
"Programacao I" "111346" "20"
"Programacao I" "111529" "90"
"Programacao I" "111433" "70"
"Programacao I" "111425" "70"
"Programacao I" "111418" "80"
"Programacao I" "111561" "80"
"Programacao I" "112553" "80"
"Programacao I" "112590" "50"
"Programacao I" "112640" "40"
"Programacao I" "112332" "10"
"Programacao I" "112467" "50"
"Programacao I" "112438" "90"
"Programacao I" "112386" "50"
"Programacao I" "112759" "100"
"Programacao I" "112383" "90"
"Programacao I" "112381" "90"
"Programacao I" "112380" "90"
"Programacao I" "112711" "40"
"Programacao I" "112232" "60"
"Programacao I" "112516" "10"
"Programacao I" "112494" "100"
"Programacao I" "112656" "90"
"Programacao I" "112623" "30"
"Programacao I" "112681" "20"
"Programacao I" "112765" "10"
"Programacao I" "112769" "50"
"Programacao I" "112539" "20"
"Programacao I" "112254" "20"
"Programacao I" "112449" "70"
"Programacao I" "112452" "20"
"Programacao I" "112760" "50"
"Programacao I" "112525" "60"
"Programacao I" "112177" "60"
"Programacao I" "112289" "10"
"Programacao I" "112355" "60"
"Programacao I" "112518" "60"
"Programacao I" "112444" "40"
"Programacao I" "112520" "20"
"Programacao I" "112274" "20"
"Programacao I" "112735" "60"
"Programacao I" "11260" "50"
"Programacao I" "112777" "40"
"Programacao I" "112729" "20"
"Programacao I" "11278" "20"
"Programacao I" "112150" "80"
"Programacao I" "112287" "70"
"Programacao I" "112379" "40"
"Programacao I" "112498" "100"
"Programacao I" "112605" "90"
"Programacao I" "11223" "60"
"Programacao I" "112625" "100"
"Programacao I" "112487" "20"
"Programacao I" "112295" "80"
"Programacao I" "112216" "70"
"Programacao I" "112551" "20"
"Programacao I" "112138" "40"
"Programacao I" "112109" "60"
"Programacao I" "112256" "90"
"Programacao I" "112587" "70"
"Programacao I" "11216" "20"
"Programacao I" "112446" "40"
"Programacao I" "112579" "10"
"Programacao I" "112725" "100"
"Programacao I" "121199" "50"
"Programacao I" "121704" "70"
"Programacao I" "121272" "70"
"Programacao I" "121602" "60"
"Programacao I" "121276" "50"
"Programacao I" "12166" "80"
"Programacao I" "121152" "20"
"Programacao I" "121643" "40"
"Programacao I" "12183" "70"
"Programacao I" "121686" "30"
"Programacao I" "121771" "60"
"Programacao I" "121594" "20"
"Programacao I" "121374" "70"
"Programacao I" "121102" "30"
"Programacao I" "121179" "20"
"Programacao I" "121436" "0"
"Programacao I" "121180" "30"
"Programacao I" "121257" "60"
"Programacao I" "121767" "50"
"Programacao I" "121429" "0"
"Programacao I" "12153" "30"
"Programacao I" "121309" "10"
"Programacao I" "121780" "20"
"Programacao I" "121569" "40"
"Programacao I" "121413" "10"
"Programacao I" "1218" "100"
"Programacao I" "121716" "80"
"Programacao I" "121334" "50"
"Programacao I" "121237" "10"
"Programacao I" "121263" "30"
"Programacao I" "12191" "70"
"Programacao I" "121796" "40"
"Programacao I" "121284" "10"
"Programacao I" "121401" "60"
"Programacao I" "121189" "40"
"Programacao I" "121354" "50"
"Programacao I" "121774" "10"
"Programacao I" "121420" "10"
"Programacao I" "121105" "60"
"Programacao I" "121515" "20"
"Programacao I" "121296" "80"
"Programacao I" "121479" "30"
"Programacao I" "121214" "40"
"Programacao I" "121618" "70"
"Programacao I" "121470" "100"
"Programacao I" "121633" "80"
"Programacao I" "121642" "40"
"Programacao I" "121165" "70"
"Programacao I" "121360" "70"
"Programacao I" "121538" "90"
"Programacao I" "121595" "10"
"Programacao I" "121175" "100"
"Programacao I" "121788" "40"
"Programacao I" "121671" "20"
"Programacao I" "121622" "70"
"Programacao I" "121612" "40"
"Programacao I" "121197" "20"
"Programacao I" "122574" "0"
"Programacao I" "122424" "30"
"Programacao I" "122722" "10"
"Programacao I" "122376" "70"
"Programacao I" "122344" "90"
"Programacao I" "12268" "0"
"Programacao I" "122565" "30"
"Programacao I" "122278" "10"
"Programacao I" "122581" "30"
"Programacao I" "122423" "10"
"Programacao I" "12224" "0"
"Programacao I" "122145" "50"
"Programacao I" "122280" "20"
"Programacao I" "122679" "0"
"Programacao I" "122337" "50"
"Programacao I" "122462" "30"
"Programacao I" "122548" "10"
"Programacao I" "122658" "30"
"Programacao I" "1226" "70"
"Programacao I" "122367" "0"
"Programacao I" "12248" "0"
"Programacao I" "122407" "80"
"Programacao I" "12264" "50"
"Programacao I" "122330" "0"
"Programacao I" "122410" "50"
"Programacao I" "122491" "10"
"Programacao I" "122550" "20"
"Programacao I" "122244" "80"
"Programacao I" "1225" "80"
"Programacao I" "122187" "10"
"Programacao I" "122113" "80"
"Programacao I" "122302" "80"
"Programacao I" "122680" "10"
"Programacao I" "122358" "60"
"Programacao I" "12255" "80"
"Programacao I" "122472" "50"
"Programacao I" "122652" "90"
"Programacao I" "122338" "30"
"Programacao I" "122154" "40"
"Programacao I" "12289" "0"
"Programacao I" "122544" "10"
"Programacao I" "122184" "30"
"Programacao I" "12240" "30"
"Programacao I" "122398" "0"
"Programacao I" "12262" "50"
"Programacao I" "122357" "80"
"Programacao I" "12242" "90"
"Programacao I" "122688" "30"
"Programacao I" "122224" "100"
"Programacao I" "122795" "0"
"Programacao I" "122416" "40"
"Programacao I" "122310" "80"
"Programacao I" "122727" "80"
"Programacao I" "12258" "90"
"Programacao I" "122726" "40"
"Programacao I" "122517" "80"
"Programacao I" "122505" "80"
"Programacao I" "102457" "90"
"Programacao I" "112542" "80"
"Programacao I" "122445" "70"
"Programacao I" "122547" "80"
"Programacao I" "122242" "0"
"Programacao I" "102473" "80"
"Programacao I" "102675" "40"
"Programacao I" "111447" "90"
"Programacao I" "111463" "60"
"Programacao I" "112277" "100"
"Programacao I" "112314" "70"
"Programacao I" "121684" "0"
"Programacao I" "122428" "0"
"Programacao I" "111193" "50"
"Programacao I" "111134" "80"
"Programacao I" "121718" "10"
"Programacao I" "121474" "10"
"Programacao I" "122790" "30"
"Programacao I" "111488" "90"
"Programacao I" "112174" "30"
"Programacao I" "10287" "90"
"Programacao I" "121318" "50"
"Programacao I" "121743" "40"
"Programacao I" "1219" "30"
"Programacao I" "121564" "80"
"Programacao I" "122364" "10"
"Programacao I" "122440" "100"
"Programacao I" "101577" "60"
"Programacao I" "111238" "90"
"Programacao II" "092477" "90"
"Programacao II" "102306" "20"
"Programacao II" "10245" "60"
"Programacao II" "102173" "50"
"Programacao II" "102342" "100"
"Programacao II" "102313" "90"
"Programacao II" "111190" "40"
"Programacao II" "111588" "30"
"Programacao II" "111512" "10"
"Programacao II" "112137" "10"
"Programacao II" "112481" "50"
"Programacao II" "112356" "50"
"Programacao II" "112578" "70"
"Programacao II" "112406" "20"
"Programacao II" "11254" "80"
"Programacao II" "112742" "90"
"Programacao II" "121746" "10"
"Programacao II" "092786" "100"
"Programacao II" "101339" "0"
"Programacao II" "101461" "70"
"Programacao II" "101483" "20"
"Programacao II" "101240" "90"
"Programacao II" "101324" "90"
"Programacao II" "101508" "70"
"Programacao II" "101116" "40"
"Programacao II" "101253" "80"
"Programacao II" "101166" "60"
"Programacao II" "102202" "60"
"Programacao II" "10277" "40"
"Programacao II" "102308" "70"
"Programacao II" "102639" "70"
"Programacao II" "102572" "60"
"Programacao II" "102168" "60"
"Programacao II" "102408" "40"
"Programacao II" "102209" "20"
"Programacao II" "102608" "40"
"Programacao II" "102549" "20"
"Programacao II" "10279" "20"
"Programacao II" "102303" "30"
"Programacao II" "102773" "40"
"Programacao II" "102235" "20"
"Programacao II" "102160" "60"
"Programacao II" "102419" "40"
"Programacao II" "102361" "30"
"Programacao II" "102448" "0"
"Programacao II" "1022" "90"
"Programacao II" "102268" "40"
"Programacao II" "102586" "60"
"Programacao II" "102259" "90"
"Programacao II" "102721" "90"
"Programacao II" "10238" "70"
"Programacao II" "102678" "30"
"Programacao II" "102541" "60"
"Programacao II" "102365" "100"
"Programacao II" "102118" "10"
"Programacao II" "102402" "70"
"Programacao II" "111732" "60"
"Programacao II" "111210" "80"
"Programacao II" "111555" "80"
"Programacao II" "111315" "0"
"Programacao II" "111129" "0"
"Programacao II" "111480" "30"
"Programacao II" "111662" "0"
"Programacao II" "11176" "0"
"Programacao II" "111558" "80"
"Programacao II" "111504" "10"
"Programacao II" "111163" "10"
"Programacao II" "111459" "10"
"Programacao II" "111301" "0"
"Programacao II" "111663" "10"
"Programacao II" "11156" "10"
"Programacao II" "111497" "20"
"Programacao II" "111243" "10"
"Programacao II" "111755" "60"
"Programacao II" "111106" "50"
"Programacao II" "111687" "50"
"Programacao II" "111111" "80"
"Programacao II" "111249" "60"
"Programacao II" "111305" "30"
"Programacao II" "111336" "30"
"Programacao II" "111298" "70"
"Programacao II" "111103" "70"
"Programacao II" "111188" "70"
"Programacao II" "111369" "70"
"Programacao II" "111171" "40"
"Programacao II" "111647" "10"
"Programacao II" "111161" "80"
"Programacao II" "111147" "50"
"Programacao II" "112503" "90"
"Programacao II" "112323" "50"
"Programacao II" "112645" "90"
"Programacao II" "112167" "50"
"Programacao II" "112218" "90"
"Programacao II" "11233" "60"
"Programacao II" "12170" "50"
"Programacao II" "121320" "70"
"Programacao II" "121490" "70"
"Programacao II" "121283" "60"
"Programacao II" "121430" "50"
"Programacao II" "121785" "70"
"Programacao II" "092333" "90"
"Programacao II" "101637" "60"
"Programacao II" "101110" "30"
"Programacao II" "102762" "90"
"Programacao II" "102388" "40"
"Programacao II" "102258" "20"
"Programacao II" "102672" "100"
"Programacao II" "102583" "80"
"Programacao II" "102698" "80"
"Programacao II" "102793" "60"
"Programacao II" "102753" "80"
"Programacao II" "102728" "90"
"Programacao II" "102269" "90"
"Programacao II" "10220" "80"
"Programacao II" "102536" "80"
"Programacao II" "102731" "90"
"Programacao II" "102219" "80"
"Programacao II" "102635" "60"
"Programacao II" "111400" "50"
"Programacao II" "111657" "70"
"Programacao II" "111580" "60"
"Programacao II" "111115" "100"
"Programacao II" "111427" "30"
"Programacao II" "111100" "100"
"Programacao II" "111101" "100"
"Programacao II" "111370" "100"
"Programacao II" "111591" "20"
"Programacao II" "111220" "0"
"Programacao II" "111485" "10"
"Programacao II" "11151" "0"
"Programacao II" "111610" "20"
"Programacao II" "111717" "40"
"Programacao II" "111265" "60"
"Programacao II" "111598" "80"
"Programacao II" "111346" "60"
"Programacao II" "111425" "80"
"Programacao II" "111561" "40"
"Programacao II" "112590" "30"
"Programacao II" "112640" "80"
"Programacao II" "112332" "10"
"Programacao II" "112711" "50"
"Programacao II" "112232" "80"
"Programacao II" "112516" "30"
"Programacao II" "112623" "80"
"Programacao II" "112681" "30"
"Programacao II" "112765" "10"
"Programacao II" "112769" "80"
"Programacao II" "112539" "60"
"Programacao II" "112254" "50"
"Programacao II" "112449" "30"
"Programacao II" "112452" "40"
"Programacao II" "112760" "90"
"Programacao II" "112525" "70"
"Programacao II" "112177" "100"
"Programacao II" "112355" "50"
"Programacao II" "112518" "10"
"Programacao II" "112444" "90"
"Programacao II" "112520" "20"
"Programacao II" "112274" "20"
"Programacao II" "112735" "100"
"Programacao II" "11260" "60"
"Programacao II" "112777" "30"
"Programacao II" "112729" "20"
"Programacao II" "11278" "30"
"Programacao II" "112287" "90"
"Programacao II" "112379" "70"
"Programacao II" "112605" "80"
"Programacao II" "11223" "20"
"Programacao II" "112487" "20"
"Programacao II" "112216" "50"
"Programacao II" "112551" "10"
"Programacao II" "112138" "90"
"Programacao II" "11216" "30"
"Programacao II" "112682" "60"
"Programacao II" "112579" "10"
"Programacao II" "121199" "40"
"Programacao II" "121704" "70"
"Programacao II" "121272" "50"
"Programacao II" "121602" "40"
"Programacao II" "121276" "70"
"Programacao II" "121152" "50"
"Programacao II" "121643" "20"
"Programacao II" "12183" "50"
"Programacao II" "121686" "10"
"Programacao II" "121771" "60"
"Programacao II" "121594" "20"
"Programacao II" "121102" "20"
"Programacao II" "121179" "20"
"Programacao II" "121436" "20"
"Programacao II" "121180" "40"
"Programacao II" "121257" "40"
"Programacao II" "121767" "30"
"Programacao II" "121429" "10"
"Programacao II" "12153" "70"
"Programacao II" "121309" "20"
"Programacao II" "121780" "40"
"Programacao II" "121237" "0"
"Programacao II" "121263" "30"
"Programacao II" "121796" "30"
"Programacao II" "121284" "10"
"Programacao II" "121401" "30"
"Programacao II" "121189" "20"
"Programacao II" "121774" "0"
"Programacao II" "121420" "50"
"Programacao II" "121105" "40"
"Programacao II" "121515" "20"
"Programacao II" "121479" "50"
"Programacao II" "121214" "90"
"Programacao II" "121636" "20"
"Programacao II" "121642" "10"
"Programacao II" "121595" "50"
"Programacao II" "121671" "90"
"Programacao II" "121622" "60"
"Programacao II" "121612" "50"
"Programacao II" "121197" "40"
"Programacao II" "101783" "40"
"Programacao II" "102206" "30"
"Programacao II" "102273" "40"
"Programacao II" "10247" "10"
"Programacao II" "102455" "0"
"Programacao II" "102720" "40"
"Programacao II" "11198" "30"
"Programacao II" "102294" "70"
"Programacao II" "102390" "80"
"Programacao II" "102575" "50"
"Programacao II" "102709" "70"
"Programacao II" "102644" "40"
"Programacao II" "102404" "10"
"Programacao II" "111603" "30"
"Programacao II" "12184" "80"
"Programacao II" "09226" "90"
"Programacao II" "092749" "50"
"Programacao II" "102304" "10"
"Programacao II" "102676" "30"
"Programacao II" "102631" "0"
"Programacao II" "102506" "40"
"Programacao II" "102675" "100"
"Programacao II" "111447" "70"
"Programacao II" "1217" "90"
"Programacao II" "092697" "40"
"Programacao II" "121684" "10"
"Programacao II" "111193" "80"
"Programacao II" "121718" "10"
"Programacao II" "101651" "70"
"Programacao II" "112475" "50"
"Programacao II" "092482" "100"
"Programacao II" "121474" "60"
"Programacao II" "112371" "60"
"Programacao II" "09165" "80"
"Programacao II" "09246" "70"
"Programacao II" "101267" "90"
"Programacao II" "102664" "30"
"Programacao II" "111690" "80"
"Programacao II" "121343" "90"
"Projeto de Redes de Computadores" "072703" "0"
"Projeto de Redes de Computadores" "082196" "40"
"Projeto de Redes de Computadores" "082327" "20"
"Projeto de Redes de Computadores" "081607" "60"
"Projeto de Redes de Computadores" "081554" "80"
"Projeto em Computacao I" "052135" "90"
"Projeto em Computacao I" "072703" "80"
"Projeto em Computacao I" "072540" "40"
"Projeto em Computacao I" "081513" "80"
"Projeto em Computacao I" "081434" "30"
"Projeto em Computacao I" "081700" "40"
"Projeto em Computacao I" "081331" "20"
"Projeto em Computacao I" "082350" "40"
"Projeto em Computacao I" "091141" "10"
"Projeto em Computacao I" "101299" "20"
"Projeto em Computacao I" "11137" "10"
"Projeto em Computacao I" "111638" "90"
"Projeto em Computacao I" "09211" "30"
"Projeto em Computacao I" "07144" "90"
"Projeto em Computacao I" "072501" "60"
"Projeto em Computacao I" "08182" "0"
"Projeto em Computacao I" "082157" "10"
"Projeto em Computacao I" "082196" "50"
"Projeto em Computacao I" "082288" "50"
"Projeto em Computacao I" "082207" "50"
"Projeto em Computacao I" "08210" "50"
"Projeto em Computacao I" "082606" "80"
"Projeto em Computacao I" "082194" "40"
"Projeto em Computacao I" "082327" "80"
"Projeto em Computacao I" "091185" "30"
"Projeto em Computacao I" "091396" "30"
"Projeto em Computacao I" "091328" "30"
"Projeto em Computacao I" "091792" "30"
"Projeto em Computacao I" "091460" "30"
"Projeto em Computacao I" "091787" "100"
"Projeto em Computacao I" "091715" "100"
"Projeto em Computacao I" "091620" "60"
"Projeto em Computacao I" "091741" "60"
"Projeto em Computacao I" "09128" "30"
"Projeto em Computacao I" "09152" "60"
"Projeto em Computacao I" "091593" "10"
"Projeto em Computacao I" "091198" "30"
"Projeto em Computacao I" "091391" "70"
"Projeto em Computacao I" "091149" "10"
"Projeto em Computacao I" "091112" "60"
"Projeto em Computacao I" "09180" "10"
"Projeto em Computacao I" "091286" "100"
"Projeto em Computacao I" "091669" "90"
"Projeto em Computacao I" "09139" "80"
"Projeto em Computacao I" "091205" "10"
"Projeto em Computacao I" "101394" "70"
"Projeto em Computacao I" "101696" "20"
"Projeto em Computacao I" "101291" "10"
"Projeto em Computacao I" "101730" "10"
"Projeto em Computacao I" "101399" "60"
"Projeto em Computacao I" "111714" "70"
"Projeto em Computacao I" "112155" "90"
"Projeto em Computacao I" "112363" "80"
"Projeto em Computacao I" "051442" "40"
"Projeto em Computacao I" "052763" "90"
"Projeto em Computacao I" "052609" "90"
"Projeto em Computacao I" "061528" "20"
"Projeto em Computacao I" "062674" "70"
"Projeto em Computacao I" "062120" "60"
"Projeto em Computacao I" "062131" "40"
"Projeto em Computacao I" "062234" "70"
"Projeto em Computacao I" "062437" "20"
"Projeto em Computacao I" "062695" "60"
"Projeto em Computacao I" "071476" "60"
"Projeto em Computacao I" "072584" "40"
"Projeto em Computacao I" "072282" "100"
"Projeto em Computacao I" "072632" "20"
"Projeto em Computacao I" "072239" "80"
"Projeto em Computacao I" "072654" "70"
"Projeto em Computacao I" "072133" "90"
"Projeto em Computacao I" "07281" "40"
"Projeto em Computacao I" "072382" "30"
"Projeto em Computacao I" "072626" "40"
"Projeto em Computacao I" "072624" "70"
"Projeto em Computacao I" "081499" "60"
"Projeto em Computacao I" "081183" "0"
"Projeto em Computacao I" "081279" "80"
"Projeto em Computacao I" "081607" "60"
"Projeto em Computacao I" "081706" "30"
"Projeto em Computacao I" "08169" "80"
"Projeto em Computacao I" "081484" "30"
"Projeto em Computacao I" "081252" "70"
"Projeto em Computacao I" "081554" "50"
"Projeto em Computacao I" "081691" "50"
"Projeto em Computacao I" "081349" "20"
"Projeto em Computacao I" "081666" "20"
"Projeto em Computacao I" "081493" "0"
"Projeto em Computacao I" "081766" "90"
"Projeto em Computacao I" "081352" "20"
"Projeto em Computacao I" "08141" "20"
"Projeto em Computacao I" "081617" "50"
"Projeto em Computacao I" "081119" "0"
"Projeto em Computacao I" "081281" "40"
"Projeto em Computacao I" "081228" "0"
"Projeto em Computacao I" "081432" "40"
"Projeto em Computacao I" "082453" "50"
"Projeto em Computacao I" "082385" "50"
"Projeto em Computacao I" "082524" "50"
"Projeto em Computacao I" "08290" "50"
"Projeto em Computacao I" "082597" "20"
"Projeto em Computacao I" "09213" "0"
"Projeto em Computacao I" "092123" "70"
"Projeto em Computacao I" "101312" "80"
"Projeto em Computacao I" "102772" "90"
"Projeto em Computacao I" "111649" "90"
"Projeto em Computacao I" "111776" "70"
"Projeto em Computacao I" "112212" "60"
"Projeto em Computacao I" "08250" "10"
"Projeto em Computacao I" "111359" "70"
"Projeto em Computacao I" "122604" "10"
"Projeto em Computacao I" "07195" "90"
"Projeto em Computacao I" "072326" "40"
"Projeto em Computacao I" "042522" "80"
"Projeto em Computacao I" "071389" "20"
"Projeto em Computacao I" "122734" "10"
"Projeto em Computacao I" "092699" "100"
"Projeto em Computacao I" "062611" "70"
"Projeto em Computacao I" "112568" "80"
"Projeto em Computacao II" "052135" "100"
"Projeto em Computacao II" "071222" "40"
"Projeto em Computacao II" "072703" "40"
"Projeto em Computacao II" "072540" "20"
"Projeto em Computacao II" "07243" "80"
"Projeto em Computacao II" "081513" "20"
"Projeto em Computacao II" "081434" "60"
"Projeto em Computacao II" "081700" "70"
"Projeto em Computacao II" "081331" "70"
"Projeto em Computacao II" "101299" "90"
"Projeto em Computacao II" "11137" "90"
"Projeto em Computacao II" "111638" "90"
"Projeto em Computacao II" "1121" "80"
"Projeto em Computacao II" "121421" "0"
"Projeto em Computacao II" "07144" "80"
"Projeto em Computacao II" "072501" "60"
"Projeto em Computacao II" "08182" "10"
"Projeto em Computacao II" "082196" "70"
"Projeto em Computacao II" "08210" "70"
"Projeto em Computacao II" "082194" "70"
"Projeto em Computacao II" "091741" "0"
"Projeto em Computacao II" "091391" "20"
"Projeto em Computacao II" "101696" "90"
"Projeto em Computacao II" "101291" "90"
"Projeto em Computacao II" "101730" "80"
"Projeto em Computacao II" "101399" "100"
"Projeto em Computacao II" "051442" "50"
"Projeto em Computacao II" "052609" "100"
"Projeto em Computacao II" "061528" "10"
"Projeto em Computacao II" "062674" "60"
"Projeto em Computacao II" "062120" "60"
"Projeto em Computacao II" "062131" "20"
"Projeto em Computacao II" "062234" "60"
"Projeto em Computacao II" "062437" "20"
"Projeto em Computacao II" "062695" "60"
"Projeto em Computacao II" "062789" "50"
"Projeto em Computacao II" "062450" "50"
"Projeto em Computacao II" "07135" "70"
"Projeto em Computacao II" "071122" "30"
"Projeto em Computacao II" "071191" "70"
"Projeto em Computacao II" "071619" "70"
"Projeto em Computacao II" "071794" "30"
"Projeto em Computacao II" "071476" "90"
"Projeto em Computacao II" "071566" "70"
"Projeto em Computacao II" "071627" "30"
"Projeto em Computacao II" "071677" "90"
"Projeto em Computacao II" "071543" "70"
"Projeto em Computacao II" "072584" "60"
"Projeto em Computacao II" "072632" "20"
"Projeto em Computacao II" "072239" "10"
"Projeto em Computacao II" "072654" "10"
"Projeto em Computacao II" "072133" "30"
"Projeto em Computacao II" "07281" "20"
"Projeto em Computacao II" "072382" "50"
"Projeto em Computacao II" "072626" "20"
"Projeto em Computacao II" "081499" "40"
"Projeto em Computacao II" "081183" "10"
"Projeto em Computacao II" "081279" "30"
"Projeto em Computacao II" "081607" "40"
"Projeto em Computacao II" "081706" "30"
"Projeto em Computacao II" "08169" "40"
"Projeto em Computacao II" "081484" "30"
"Projeto em Computacao II" "081252" "20"
"Projeto em Computacao II" "081554" "40"
"Projeto em Computacao II" "081691" "50"
"Projeto em Computacao II" "081349" "10"
"Projeto em Computacao II" "081666" "30"
"Projeto em Computacao II" "081493" "0"
"Projeto em Computacao II" "081766" "60"
"Projeto em Computacao II" "081352" "10"
"Projeto em Computacao II" "08141" "10"
"Projeto em Computacao II" "081617" "50"
"Projeto em Computacao II" "081119" "0"
"Projeto em Computacao II" "081281" "30"
"Projeto em Computacao II" "081228" "0"
"Projeto em Computacao II" "081432" "60"
"Projeto em Computacao II" "082385" "50"
"Projeto em Computacao II" "082524" "50"
"Projeto em Computacao II" "082597" "70"
"Projeto em Computacao II" "09213" "10"
"Projeto em Computacao II" "092123" "20"
"Projeto em Computacao II" "101312" "30"
"Projeto em Computacao II" "102772" "80"
"Projeto em Computacao II" "111649" "90"
"Projeto em Computacao II" "111776" "80"
"Projeto em Computacao II" "112212" "0"
"Projeto em Computacao II" "081143" "40"
"Projeto em Computacao II" "07195" "80"
"Projeto em Computacao II" "072326" "50"
"Projeto em Computacao II" "042522" "40"
"Projeto em Computacao II" "071500" "40"
"Projeto em Computacao II" "071389" "10"
"Projeto em Computacao II" "111148" "100"
"Projeto em Computacao II" "062347" "80"
"Projeto em Computacao II" "062611" "60"
"Projeto em Computacao II" "062221" "50"
"Projeto em Computacao II" "101646" "80"
"Projeto em Computacao II" "112568" "30"
"Projeto em Computacao II" "112162" "40"
"Projeto em Computacao II" "062537" "80"
"Projeto em Computacao II" "061740" "100"
"Projeto em Computacao II" "061761" "90"
"Projeto em Computacao II" "07173" "90"
"Quimica Geral" "102443" "0"
"Redes de Computadores" "072703" "20"
"Redes de Computadores" "07243" "70"
"Redes de Computadores" "081700" "40"
"Redes de Computadores" "082181" "100"
"Redes de Computadores" "082350" "10"
"Redes de Computadores" "082710" "90"
"Redes de Computadores" "091141" "50"
"Redes de Computadores" "092768" "0"
"Redes de Computadores" "092377" "20"
"Redes de Computadores" "092571" "40"
"Redes de Computadores" "101255" "90"
"Redes de Computadores" "101299" "60"
"Redes de Computadores" "11137" "40"
"Redes de Computadores" "082614" "70"
"Redes de Computadores" "091562" "0"
"Redes de Computadores" "092117" "0"
"Redes de Computadores" "09211" "10"
"Redes de Computadores" "092533" "30"
"Redes de Computadores" "092153" "20"
"Redes de Computadores" "10130" "40"
"Redes de Computadores" "101132" "40"
"Redes de Computadores" "101724" "20"
"Redes de Computadores" "101545" "30"
"Redes de Computadores" "101661" "60"
"Redes de Computadores" "101215" "50"
"Redes de Computadores" "101673" "20"
"Redes de Computadores" "101251" "30"
"Redes de Computadores" "101125" "20"
"Redes de Computadores" "101616" "90"
"Redes de Computadores" "102303" "80"
"Redes de Computadores" "112104" "80"
"Redes de Computadores" "121204" "80"
"Redes de Computadores" "121563" "80"
"Redes de Computadores" "06219" "80"
"Redes de Computadores" "071573" "90"
"Redes de Computadores" "072501" "90"
"Redes de Computadores" "072582" "80"
"Redes de Computadores" "082157" "70"
"Redes de Computadores" "082196" "70"
"Redes de Computadores" "082288" "50"
"Redes de Computadores" "082207" "30"
"Redes de Computadores" "08210" "30"
"Redes de Computadores" "082606" "50"
"Redes de Computadores" "082194" "30"
"Redes de Computadores" "082670" "50"
"Redes de Computadores" "082327" "20"
"Redes de Computadores" "091185" "50"
"Redes de Computadores" "091396" "70"
"Redes de Computadores" "091422" "90"
"Redes de Computadores" "091328" "10"
"Redes de Computadores" "091792" "60"
"Redes de Computadores" "091460" "60"
"Redes de Computadores" "091615" "80"
"Redes de Computadores" "091787" "30"
"Redes de Computadores" "091715" "30"
"Redes de Computadores" "091620" "20"
"Redes de Computadores" "091741" "80"
"Redes de Computadores" "09128" "10"
"Redes de Computadores" "09152" "10"
"Redes de Computadores" "091596" "50"
"Redes de Computadores" "091593" "0"
"Redes de Computadores" "091198" "90"
"Redes de Computadores" "091149" "70"
"Redes de Computadores" "091112" "30"
"Redes de Computadores" "09180" "90"
"Redes de Computadores" "091286" "10"
"Redes de Computadores" "091669" "40"
"Redes de Computadores" "09139" "30"
"Redes de Computadores" "09167" "40"
"Redes de Computadores" "091205" "70"
"Redes de Computadores" "092653" "80"
"Redes de Computadores" "092719" "90"
"Redes de Computadores" "092151" "0"
"Redes de Computadores" "101394" "100"
"Redes de Computadores" "101783" "80"
"Redes de Computadores" "101291" "100"
"Redes de Computadores" "101730" "10"
"Redes de Computadores" "102206" "50"
"Redes de Computadores" "111714" "100"
"Redes de Computadores" "111414" "10"
"Redes de Computadores" "111217" "80"
"Redes de Computadores" "111509" "60"
"Redes de Computadores" "112155" "50"
"Redes de Computadores" "11271" "100"
"Redes de Computadores" "112363" "50"
"Redes de Computadores" "121489" "30"
"Redes de Computadores" "121121" "70"
"Redes de Computadores" "121340" "20"
"Redes de Computadores" "12197" "90"
"Redes de Computadores" "121478" "90"
"Redes de Computadores" "051442" "60"
"Redes de Computadores" "052763" "100"
"Redes de Computadores" "052368" "40"
"Redes de Computadores" "062674" "70"
"Redes de Computadores" "062120" "40"
"Redes de Computadores" "062234" "20"
"Redes de Computadores" "072282" "60"
"Redes de Computadores" "072654" "30"
"Redes de Computadores" "072624" "60"
"Redes de Computadores" "081499" "40"
"Redes de Computadores" "081279" "10"
"Redes de Computadores" "081484" "40"
"Redes de Computadores" "081252" "60"
"Redes de Computadores" "081554" "60"
"Redes de Computadores" "081349" "20"
"Redes de Computadores" "081352" "10"
"Redes de Computadores" "08141" "10"
"Redes de Computadores" "082453" "20"
"Redes de Computadores" "082385" "0"
"Redes de Computadores" "082524" "0"
"Redes de Computadores" "08290" "10"
"Redes de Computadores" "08250" "50"
"Redes de Computadores" "09157" "70"
"Redes de Computadores" "11198" "80"
"Redes de Computadores" "122708" "90"
"Redes de Computadores" "081143" "50"
"Redes de Computadores" "082744" "50"
"Redes de Computadores" "111359" "60"
"Redes de Computadores" "042522" "60"
"Redes de Computadores" "062611" "40"
"Redes de Computadores" "101646" "70"
"Redes de Computadores" "112162" "70"
"Redes Neurais" "052135" "70"
"Redes Neurais" "072703" "10"
"Redes Neurais" "081700" "40"
"Redes Neurais" "111667" "0"
"Redes Neurais" "082196" "30"
"Redes Neurais" "091620" "0"
"Redes Neurais" "091741" "80"
"Redes Neurais" "091112" "20"
"Redes Neurais" "052763" "70"
"Redes Neurais" "061528" "100"
"Redes Neurais" "061782" "90"
"Redes Neurais" "062789" "60"
"Redes Neurais" "062450" "60"
