CodigoDisciplina,MatriculaAluno,Periodo,Nota1,Nota2,Nota3,Media,Final,Situacao,PeriodoRelativo
1411174,1122283,20122,7.93333333333,5.25,7.83333333333,7,-1,A,1
1411174,1122201,20122,9.86666666667,7.3,9.66666666667,8.8,-1,A,1
1411174,1122109,20122,6.5,4.7,5.4,5.4,5,A,1
1411174,1122289,20122,8.33333333333,6.15,4.66666666667,7,-1,A,1
1411174,1122136,20122,6.8,5.7,7.7,5.5,4.1,A,1
1411174,1122142,20122,8.4,8.75,9,8.5,-1,A,1
1411174,1122552,20122,0.166666666667,0,0,0.1,-1,R,1
1411174,1122115,20122,8.46666666667,5.8,5.66666666667,7.1,-1,A,1
1411174,1122215,20122,9.23333333333,7.8,6.03333333333,7.9,-1,A,1
1411174,1111608,20122,4,3.3,6.3,3.3,2,R,4
1411174,1122166,20122,8.93333333333,9.85,5.33333333333,8.6,-1,A,1
1411174,1122272,20122,7.4,5.6,7.3,6.5,6.2,A,1
1411174,1122617,20122,7.5,7.1,9.8,7.8,-1,A,1
1411174,1122764,20122,8.6,6.65,6.43333333333,7.2,-1,A,1
1411174,1122614,20122,8.5,7.35,6.66666666667,7.6,-1,A,1
1411174,112255,20122,5.4,3.8,5.6,3.5,1.6,R,1
1411174,1122688,20122,5.4,4.8,6.2,5,4.5,A,1
1411174,1122571,20122,7.3,6.4,9.3,7.3,-1,A,1
1411174,1122237,20122,8.06666666667,7.05,8,7.3,-1,A,1
1411174,1121138,20122,5,0,0,1.5,-1,R,2
1411174,1122367,20122,8.83333333333,6.35,1.26666666667,3.8,-1,R,1
1411174,1122438,20122,7.83333333333,5.8,0.666666666667,5,4.3,A,1
1411174,1122435,20122,8.6,5.6,6.6,7,-1,A,1
1411174,1122753,20122,8.6,6.7,6.7,7.5,-1,A,1
1411174,112257,20122,8.9,6.9,9.2,8.2,-1,A,1
1411174,1112284,20122,4.2,3.1,6.6,3.5,2.5,R,3
1411174,1122473,20122,8.73333333333,7.3,6.43333333333,7.7,-1,A,1
1411174,112279,20122,8.33333333333,8.1,6.26666666667,7.8,-1,A,1
1411174,1122148,20122,9.2,9.3,7.4,8.9,-1,A,1
1411174,1122512,20122,8.2,7.9,10,8.4,-1,A,1
1411174,1122659,20122,9.2,9.7,9.6,9.5,-1,A,1
1411174,1122117,20122,9.6,7.05,8.83333333333,8.3,-1,A,1
1411174,1122667,20122,4.1,5.25,2,3.2,-1,R,1
1411174,1122369,20122,6.2,7.2,5,5.9,5.2,A,1
1411174,1122401,20122,9.3,7.9,7.46666666667,8.2,-1,A,1
1411174,1122582,20122,7.7,4.4,6.9,5.8,5.2,A,1
1411174,112274,20122,8.5,7.4,7.66666666667,7.9,-1,A,1
1411174,1122642,20122,6.1,6,7.5,5.5,4.3,A,1
1411174,1122701,20122,6.1,5.6,7.7,6,5.6,A,1
1411174,112299,20122,9.3,8.3,6.16666666667,8.2,-1,A,1
1411174,1122386,20122,8.63333333333,2.75,0.633333333333,5.2,5.5,A,1
1411174,11223,20122,5.5,5.3,7.3,5.1,4,A,1
1411174,1122242,20122,8.56666666667,7.2,5,7.5,-1,A,1
1411174,1122752,20122,9,8.6,9.1,8.9,-1,A,1
1411174,112236,20122,8.1,9.4,8.6,8.7,-1,A,1
1411174,1122486,20122,5.6,8,7.7,7,-1,A,1
1411174,1122544,20122,6.2,4.8,8.1,5.4,4.5,A,1
1411174,1122634,20122,8.16666666667,5.5,1.23333333333,5.2,4,A,1
1411174,1121153,20122,5.9,4,7.7,5.3,5,A,2
1411174,1122616,20122,8.7,8.2,6.76666666667,8.2,-1,A,1
1411174,1122537,20122,8.83333333333,7.7,6.83333333333,8,-1,A,1
1411174,1122223,20122,9.26666666667,8.65,3.3,7.8,-1,A,1
1411174,1122204,20122,8.46666666667,7.25,7.3,7.3,-1,A,1
1411174,1122619,20122,5.5,0,0,1.8,-1,R,1
1411174,1122170,20122,6.9,5.3,8.2,5.8,4.7,A,1
1411174,1122162,20122,7.3,6.3,8,7,-1,A,1
1411174,1122157,20122,5.3,1.9,5.4,3.7,3.2,R,1
1411174,1122501,20122,8.93333333333,8.35,6.66666666667,7.8,-1,A,1
1411174,1122517,20122,9.1,4.25,5.36666666667,6.6,6.5,A,1
1411174,1122590,20122,7.06666666667,5.7,1.1,3.1,-1,R,1
1411174,1121305,20122,8.2,6.7,7.2,7.4,-1,A,2
1411174,1122488,20122,5.53333333333,4.75,0,3.8,-1,R,1
1411174,1122385,20122,4.6,4.7,7.9,4.2,2.6,R,1
1411174,1122313,20122,7.5,5.7,7.6,6.2,5.4,A,1
1411174,1122758,20122,8.3,7.45,2.16666666667,7,-1,A,1
1411174,1122693,20122,4.23333333333,7.4,5.26666666667,6.1,5.5,A,1
1411174,1122263,20122,9,6.5,1.23333333333,7.2,8,A,1
1411174,1122168,20122,7,8.5,4.6,2.6,-1,R,1
1411174,112249,20122,9.2,7.95,8,8.5,-1,A,1
1411174,1122199,20122,7.1,7.9,7.5,7.5,-1,A,1
1411174,1122381,20122,7.73333333333,5.15,0.666666666667,5,4.8,A,1
1411174,1122495,20122,8.8,8.05,8,8.4,-1,A,1
1411174,1122638,20122,9.7,7.1,9.7,8.7,-1,A,1
1411174,1112280,20112,6.8,7.35,8.9,7.7,-1,A,1
1411174,1112125,20112,7.9,7,7.7,7.5,-1,A,1
1411174,1112388,20112,8.9,9,9.3,9.1,-1,A,1
1411174,1112193,20112,4.6,5,6.9,4.2,2.2,R,1
1411174,1112585,20112,9.1,7.05,6.95,7.7,-1,A,1
1411174,1111663,20112,6.75,8.5,7.3,7.5,-1,A,2
1411174,111223,20112,6.55,8.05,8,7.5,-1,A,1
1411174,1112543,20112,7.7,3.9,9.3,7,-1,A,1
1411174,1112180,20112,8.3,8.95,8.45,8.6,-1,A,1
1411174,1112337,20112,9.65,7.3,9.25,8.7,-1,A,1
1411174,1112256,20112,8.7,6.2,8.3,7.7,-1,A,1
1411174,1112759,20112,7.1,3.2,7.6,5,3.5,A,1
1411174,1112196,20112,6.9,6.2,7.9,7,-1,A,1
1411174,1111652,20112,7.45,7.2,6.45,7,-1,A,2
1411174,1112784,20112,8.2,6.3,8,7.5,-1,A,1
1411174,1112235,20112,8.4,10,8.55,9,-1,A,1
1411174,1112680,20112,8.6,5.9,7.6,7.4,-1,A,1
1411174,1112620,20112,4.2,7.75,7.35,6.8,7.4,A,1
1411174,1112726,20112,8,6.6,9.3,8,-1,A,1
1411174,1112500,20112,7,5.3,7.4,6.4,6,A,1
1411174,1112647,20112,7.4,9,9.7,8.7,-1,A,1
1411174,1112165,20112,8.75,9.15,9.45,9.1,-1,A,1
1411174,1112160,20112,6.7,7,7.2,7,-1,A,1
1411174,1112445,20112,8.3,7.1,7.5,7.6,-1,A,1
1411174,1112284,20112,4.25,7.55,3.45,4.2,2.8,R,1
1411174,1112206,20112,7.5,8.5,9.1,8.4,-1,A,1
1411174,1112378,20112,8.4,8.2,9.5,8.7,-1,A,1
1411174,1112735,20112,7.55,9.35,8.6,8.5,-1,A,1
1411174,1112331,20112,5.4,6.8,8.7,7,-1,A,1
1411174,1112781,20112,9.5,7.45,7.65,8.2,-1,A,1
1411174,1112489,20112,8.6,7.6,8.6,8.3,-1,A,1
1411174,111243,20112,9.2,7,8.4,8.2,-1,A,1
1411174,111225,20112,8.6,8.2,8.5,8.4,-1,A,1
1411174,1112299,20112,7.2,6.4,6.4,5.5,3.7,A,1
1411174,1112468,20112,7.15,7.5,6.5,7.1,-1,A,1
1411174,1112328,20112,7.55,8.2,7.6,7.8,-1,A,1
1411174,1112257,20112,7.5,6.5,8.3,7.4,-1,A,1
1411174,1112705,20112,6.05,7.5,4.7,6,5.8,A,1
1411174,1112250,20112,6.8,7.5,8,7.4,-1,A,1
1411174,1111707,20112,5.35,6.8,6.65,6.1,5.7,A,2
1411174,1112746,20112,8.5,4.5,7.9,7,-1,A,1
1411174,1112761,20112,7.6,4.7,7.9,6,4.9,A,1
1411174,1112286,20112,8.35,7.35,7.35,7.7,-1,A,1
1411174,1112613,20112,4.3,5.6,7.6,5.8,5.8,A,1
1411174,1112114,20112,9.4,8.6,8.4,8.8,-1,A,1
1411174,1112456,20112,7.75,1.8,8.35,7.3,9.2,A,1
1411174,1112785,20112,8.95,7.5,6.45,7.6,-1,A,1
1411174,1112221,20112,5.5,4.3,8.7,4.4,1.8,R,1
1411174,1112423,20112,6,3.7,9.1,5,3,A,1
1411174,1112222,20112,6.1,3.5,6.7,5,4.3,A,1
1411174,1111415,20112,7.4,4.9,7.6,5.8,4.6,A,2
1411174,1112493,20112,5.9,5.3,7.3,3.7,-1,R,1
1411174,1112611,20112,8.8,8.8,9.3,9,-1,A,1
1411174,1112637,20112,8.6,3.35,6.3,7,8,A,1
1411174,111266,20112,8.8,7.1,7.8,7.9,-1,A,1
1411174,1112649,20112,6,3.9,8,5.2,4.1,A,1
1411174,1112218,20112,8.3,8,9.2,8.5,-1,A,1
1411174,1112448,20112,8.9,6,8,7.6,-1,A,1
1411174,111252,20112,7.15,2.95,9.25,5.5,4,A,1
1411174,1112363,20112,8,6.3,7.9,7.4,-1,A,1
1411174,1112444,20112,5.35,4.15,6.75,5.6,5.8,A,1
1411174,1112743,20112,7.5,6.2,5.9,5.5,3.9,A,1
1411174,1112516,20112,6.7,5.7,8.7,7,-1,A,1
1411174,111234,20112,7.1,3.5,6.8,5,3.7,A,1
1411174,1112494,20112,8.45,7.65,5.95,7.4,-1,A,1
1411174,1112783,20112,8.8,9.1,10,9.3,-1,A,1
1411174,1112248,20112,8.7,7.1,8.9,8.2,-1,A,1
1411174,1112636,20112,5.7,1.5,7.4,2.9,-1,R,1
1411174,1112175,20112,6.9,5.1,5.6,5,3.6,A,1
1411174,1112239,20112,7.6,7.75,7.45,7.6,-1,A,1
1411174,1112660,20112,7.6,5,6.5,7.1,8.2,A,1
1411174,1112183,20112,5.2,2.3,7.1,5,5.1,A,1
1411265,1081178,20111,8,8.5,8,8.2,-1,A,7
1411265,1071135,20111,8,8.5,8,8.2,-1,A,9
1411265,1082310,20111,8,8.5,8,8.2,-1,A,6
1411282,1102520,20112,7.5,6.5,7.5,7.6,-1,A,3
1411282,1082767,20112,8.5,10,8.5,8.5,-1,A,7
1411282,1092380,20112,10,9.5,9.5,9.7,-1,A,5
1411282,1051259,20112,7,8,9,8.2,-1,A,14
1411282,1091364,20112,9,10,10,9.4,-1,A,6
1411282,1082346,20112,10,8.5,8,8.9,-1,A,7
1411282,1082789,20112,10,9.5,9.5,9.7,-1,A,7
1411282,1081539,20112,9.5,9,8,8.7,-1,A,8
1411282,1102351,20112,6.5,7.5,7.5,7,-1,A,3
1411282,1101697,20112,7.5,9.5,10,8.6,-1,A,4
1411282,1102334,20112,10,9.5,8.5,9.3,-1,A,3
1411282,1071268,20112,9.5,10,9,9.3,-1,A,10
1411282,1091300,20112,9,9,8,8.4,-1,A,6
1411282,1082310,20112,10,10,10,10,-1,A,7
1411282,1101247,20112,9.5,8,8.5,8.9,-1,A,4
1411282,1092483,20112,8.5,8,7.5,7.9,-1,A,5
1411282,1111146,20112,9.5,8.5,8.5,8.8,-1,A,2
1411282,107220,20112,7.5,8,8.5,7.9,-1,A,9
1411282,108262,20112,9.5,9,9,9.1,-1,A,7
1411187,1091569,20111,5.3,5.3,5.3,4.6,3.5,R,5
1411187,1091230,20111,7.9,7.9,7.9,7.9,-1,A,5
1411187,1091530,20111,7.8,7.8,7.8,7.8,-1,A,5
1411187,1101143,20111,5.8,5.8,5.8,5.2,4.3,A,3
1411187,1101220,20111,4.2,4.2,4.2,3.5,2.5,R,3
1411187,110185,20111,2.4,2.4,2.4,2.4,-1,R,3
1411187,109164,20111,5.9,5.9,5.9,5,3.6,A,5
1411187,1101750,20111,7.9,7.9,7.9,7.9,-1,A,3
1411187,1082100,20111,7.9,7.9,7.9,7.9,-1,A,6
1411187,1091557,20111,7.5,7.5,7.5,7.5,-1,A,5
1411187,1091553,20111,5.4,5.4,5.4,5,4.5,A,5
1411187,109173,20111,5,5,5,5.6,6.6,A,5
1411187,1091414,20111,6.5,6.5,6.5,5.4,3.8,A,5
1411187,1081191,20111,2.6,2.6,2.6,2.6,-1,R,7
1411187,1091116,20111,6.3,6.3,6.3,5.5,4.3,A,5
1411187,1091733,20111,9.2,9.2,9.2,9.2,-1,A,5
1411187,1091671,20111,9.3,9.3,9.3,9.3,-1,A,5
1411187,1091476,20111,6.2,6.2,6.2,5.4,4.3,A,5
1411187,1091150,20111,9.1,9.1,9.1,9.1,-1,A,5
1411187,1101591,20111,2.4,2.4,2.4,2.4,-1,R,3
1411187,1091648,20111,9.4,9.4,9.4,9.4,-1,A,5
1411187,1071421,20111,4.2,4.2,4.2,2.5,-1,R,9
1411187,1111146,20111,4.7,4.7,4.7,3.9,2.8,R,1
1411187,1082747,20111,7.9,7.9,7.9,7.9,-1,A,6
1411187,1082767,20111,7.1,7.1,7.1,7.1,-1,A,6
1411187,1091720,20111,7,7,7,7,-1,A,5
1411187,1111234,20111,4.6,4.6,4.6,4,3,R,1
1411187,1082738,20111,6.4,6.4,6.4,7,8,A,6
1411187,1081700,20111,9.2,9.2,9.2,9.2,-1,A,7
1411187,1091576,20111,5.5,5.5,5.5,5.1,4.5,A,5
1411187,1091665,20111,7.1,7.1,7.1,7.1,-1,A,5
1411187,1082658,20111,7.1,7.1,7.1,7.1,-1,A,6
1411187,1062399,20111,5.5,5.5,5.5,5,4.3,A,10
1411187,1072244,20111,4.3,4.3,4.3,2.6,-1,R,8
1411187,1091133,20121,4.4,5.5,8.4,6.1,6,A,7
1411187,1111210,20121,6.3,7,9.1,7.5,-1,A,3
1411187,1101503,20121,7.2,7.2,8.5,7.6,-1,A,5
1411187,1112643,20121,5.3,7,9,7.1,-1,A,2
1411187,1101220,20121,6.5,5.2,10,7.2,-1,A,5
1411187,108262,20121,7.4,7.1,9.5,8,-1,A,8
1411187,1092355,20121,8.4,8.4,9.3,8.7,-1,A,6
1411187,1101408,20121,7.3,8.6,10,8.6,-1,A,5
1411187,1111146,20121,6.1,6.9,9.2,7.4,-1,A,3
1411187,1101689,20121,7.2,5.8,8.4,7.1,-1,A,5
1411187,1092352,20121,5.8,7.1,9,7.3,-1,A,6
1411187,1082216,20121,9.6,6.2,9.8,8.5,-1,A,8
1411187,10928,20121,6.7,6.7,8.5,7.3,-1,A,6
1411187,1112200,20121,5.9,8.9,4.4,5.8,5,A,2
1411187,1121515,20121,7.1,5.2,7.7,6.2,5.5,A,1
1411187,1101295,20121,7.5,9,10,8.8,-1,A,5
1411187,1121245,20121,8.4,7.7,7.6,7.9,-1,A,1
1411187,1111434,20121,5.8,6.6,9,7.1,-1,A,3
1411187,1111234,20121,7.2,6.8,7,7,-1,A,3
1411187,1091364,20121,8.1,4.8,9.8,7.6,-1,A,7
1411187,1101179,20121,8.2,6.8,10,8.3,-1,A,5
1411187,1101108,20121,8.6,6.1,8.1,7.6,-1,A,5
1411187,108267,20121,6.1,5.1,6.8,6.5,7.2,A,8
1411187,1091668,20121,6.5,9.2,8.3,8,-1,A,7
1411187,1091461,20121,7.5,4.7,8.8,7,-1,A,7
1411187,1072211,20121,9.2,7.4,6.8,7.8,-1,A,10
1411187,1092212,20121,9.6,5.8,9.3,8.2,-1,A,6
1411187,1092380,20121,9.7,6.8,9.5,8.7,-1,A,6
1411187,109245,20121,7.3,7.1,9.4,7.9,-1,A,6
1411187,1121527,20121,7,8.4,6.2,7.2,-1,A,1
1411187,111169,20121,2.8,5,8,5.2,5,A,3
1411187,109187,20121,9.7,4.6,9.5,7.9,-1,A,7
1411187,1101379,20121,8.9,9.7,10,9.5,-1,A,5
1411187,1091577,20121,6.2,6.2,9.2,7.2,-1,A,7
1411187,1071664,20121,6,6.3,9.5,7.3,-1,A,11
1411187,1092513,20121,7.1,4,8.3,5.7,4.5,A,6
1411187,107220,20121,7.5,5.4,5.2,5.2,4,A,10
1411187,1072244,20121,6.2,6,8.7,7,-1,A,10
1411187,1101682,20121,7.2,9.2,9.2,8.5,-1,A,5
1411187,1091368,20122,8,8.7,6.4,7.7,-1,A,8
1411187,1102475,20122,7.1,8.9,7.8,7.9,-1,A,5
1411187,1121174,20122,4.8,6.1,5.2,5.6,5.8,A,2
1411187,1102640,20122,8,7,7.2,7.4,-1,A,5
1411187,1122349,20122,3.5,6.2,7,6.1,6.8,A,1
1411187,1122754,20122,3.1,5,7.9,6,7,A,1
1411187,1122556,20122,8.7,9.7,9.7,9.4,-1,A,1
1411187,1101335,20122,5.7,8.1,9.3,7.7,-1,A,6
1411187,1101782,20122,10,9.2,9.4,9.5,-1,A,6
1411187,1092107,20122,7.4,6.6,8.1,7.4,-1,A,7
1411187,110133,20122,9.4,9,8.6,9,-1,A,6
1411187,1101478,20122,6.9,8,5.4,7.4,8.3,A,6
1411187,1101278,20122,3.8,3.5,7.1,5.9,7.5,A,6
1411187,1121266,20122,3.7,7.3,7.1,6.2,6.5,A,2
1411187,11027,20122,7.6,8.4,7.5,7.8,-1,A,5
1411187,1101722,20122,6,8.2,7.3,7.2,-1,A,6
1411187,1121511,20122,3.2,6.6,5,5.5,6.3,A,2
1411187,109250,20122,2.7,6,5.7,5,5.3,A,7
1411187,1101447,20122,7.8,8.5,3.2,5.9,5,A,6
1411187,1122360,20122,9.5,8.5,8.5,8.8,-1,A,1
1411187,112189,20122,5.2,6.6,6.7,6.1,6,A,2
1411187,1121127,20122,4.6,4.1,5.5,5,5.5,A,2
1411187,110137,20122,7.3,7.7,7.1,7.4,-1,A,6
1411187,1111653,20122,7.2,4,6.7,6.5,7.3,A,4
1411187,1112418,20122,9.7,9.6,8,9.1,-1,A,3
1411187,1101370,20122,5.8,7.2,8.3,7.1,-1,A,6
1411187,1112261,20122,3.8,5.8,4.8,5.5,6.5,A,3
1411187,1092427,20122,9.4,8.3,8.5,8.7,-1,A,7
1411187,1111304,20122,4.8,8.6,8.1,7.2,-1,A,4
1411187,1121655,20122,6.8,4.2,7.5,6.1,6,A,2
1411187,1122205,20122,8.2,7.8,8,8,-1,A,1
1411187,1102635,20122,9.4,10,9.2,9.5,-1,A,5
1411187,110185,20112,8.7,5.4,8.1,7.4,-1,A,4
1411187,1112365,20112,7.3,7.4,7.8,7.5,-1,A,1
1411187,1092275,20112,8.2,8,9.1,8.4,-1,A,5
1411187,1091756,20112,5.5,6.7,9.2,7.1,-1,A,6
1411187,1091631,20112,6.3,6.2,9,7.2,-1,A,6
1411187,1082303,20112,6.6,6,5.8,6.7,7.5,A,7
1411187,1082156,20112,6.1,5.8,9,7,-1,A,7
1411187,1091490,20112,7.4,7.1,6.5,7,-1,A,6
1411187,1091569,20112,6.8,6.4,6.6,7.8,9.5,A,6
1411187,1091300,20112,5.7,9.5,10,8.4,-1,A,6
1411187,1091565,20112,8,9.6,9.2,8.9,-1,A,6
1411187,1101591,20112,5.2,5.4,6.3,7.4,10,A,4
1411187,1101151,20112,5.2,4.8,4.8,5,5.1,A,4
1411187,1091744,20112,7.3,6.4,6.1,8,10,A,6
1411187,1071421,20112,9.4,5.5,7.8,7.6,-1,A,10
1411221,1061462,20111,0,0,0,0,-1,R,11
1411221,107217,20111,8.7,8.3,8.5,8.5,-1,A,8
1411221,1082751,20111,7,8,8.5,7.8,-1,A,6
1411221,1082587,20111,6,9,8.5,7.8,-1,A,6
1411221,1082658,20111,7.7,9.3,6,7.7,-1,A,6
1411221,1071580,20111,8.5,9,5,7.5,-1,A,9
1411221,1081709,20111,9,9.3,10,9.4,-1,A,7
1411221,108186,20111,9,9.3,10,9.4,-1,A,7
1411221,1111101,20111,4.8,8.9,8,7.2,-1,A,1
1411221,1081241,20111,9,9.7,10,9.6,-1,A,7
1411221,1082192,20111,9,9.3,8.5,8.9,-1,A,6
1411221,1082796,20111,6.7,8.2,6,7,-1,A,6
1411221,1081149,20111,6,9.7,10,8.6,-1,A,7
1411221,108254,20111,9,9.7,8.5,9.1,-1,A,6
1411221,1111105,20111,6.5,8.5,8,7.7,-1,A,1
1411221,1081578,20111,8.5,9.7,10,9.4,-1,A,7
1411221,106278,20111,9,9.3,5,7.8,-1,A,10
1411221,1052696,20111,2,9.3,5,3.2,-1,R,12
1411221,1062158,20111,4,8.2,5,5.7,5.8,A,10
1411221,1071421,20111,7.5,8.7,8.5,8.2,-1,A,9
1411221,1101750,20111,6,9.3,8,7.8,-1,A,3
1411221,1072624,20111,6,8.9,8,7.6,-1,A,8
1411221,1072404,20111,3.7,8.7,8.5,7,-1,A,8
1411221,1111234,20111,5,8.5,8,7.2,-1,A,1
1411221,1081683,20111,10,9.3,10,9.8,-1,A,7
1411221,1081282,20111,8,9.3,10,9.1,-1,A,7
1411221,1081400,20111,4.5,9.7,10,8.1,-1,A,7
1411221,1082738,20111,5,8.6,6,7.1,7.9,A,6
1411221,1081164,20111,5,9.3,10,8.1,-1,A,7
1411221,1081190,20111,9,9.3,10,9.4,-1,A,7
1411221,1081645,20111,8.8,9.7,10,9.5,-1,A,7
1411221,1062399,20111,4.5,8.7,8.5,7.2,-1,A,10
1411221,1072244,20111,3,8.6,6,5.5,5,A,8
1411221,1072703,20111,8.5,9,8.5,8.7,-1,A,8
1411221,1092107,20121,9.5,9.5,9.5,9.5,-1,A,6
1411221,112175,20121,8.5,8.5,8.5,8.5,-1,A,1
1411221,1091671,20121,8.5,5.5,7,7,-1,A,7
1411221,1081178,20121,9,7,8,8,-1,A,9
1411221,1092427,20121,9.5,9.5,9.5,9.5,-1,A,6
1411221,1091665,20121,8.5,5.5,7,7,-1,A,7
1411221,1091577,20121,8.5,5.5,7,7,-1,A,7
1411221,1091648,20121,8.5,9,8.8,8.8,-1,A,7
1411221,1112345,20121,8.5,7,7.8,7.8,-1,A,2
1411221,1091300,20121,8.5,9,8.8,8.8,-1,A,7
1411221,111169,20121,0,0,4,1.3,-1,R,3
1411221,1062531,20121,6.5,8.5,7.5,7.5,-1,A,12
1411221,1091631,20121,9,9.5,9.3,9.3,-1,A,7
1411221,1072211,20121,8.5,8.5,8.5,8.5,-1,A,10
1109035,1102431,20111,0.5,0.5,0,0.3,-1,R,2
1109035,110295,20111,0,0.5,0,0.2,-1,R,2
1109035,110158,20111,5,2.5,7.5,6,7.5,A,3
1109035,1111189,20111,8.5,7.8,7,7.8,-1,A,1
1109035,111128,20111,8.7,6,3.7,5.2,3.8,A,1
1109035,1111197,20111,7.5,8,5.5,7,-1,A,1
1109035,1111412,20111,10,9,6,8.3,-1,A,1
1109035,1102723,20111,0,6,1,2.3,-1,R,2
1109035,1102481,20111,1,3,0,1.3,-1,R,2
1109035,111114,20111,0.5,0,0,0.2,-1,R,1
1109035,1111145,20111,7,10,8.8,8.6,-1,A,1
1109035,1101548,20111,5,4.3,6.8,5,4.4,A,3
1109035,1102612,20111,0.5,0,0,0.2,-1,R,2
1109035,1092465,20111,3,3.5,0,2.2,-1,R,4
1109035,1111472,20111,7.4,7.5,7.5,7.5,-1,A,1
1109035,1111265,20111,7.6,3.7,7,5.9,5.7,A,1
1109035,1111126,20111,10,10,10,10,-1,A,1
1109035,1102730,20111,5,3,0,2.7,-1,R,2
1109035,1111736,20111,9,4.2,8.8,7.3,-1,A,1
1109035,1111519,20111,8.1,9.7,6.5,8.1,-1,A,1
1109035,1111376,20111,2.5,4.5,0.7,2.6,-1,R,1
1109035,11116,20111,6,5.1,0.9,2.4,-1,R,1
1109035,1111466,20111,0.5,0.5,0,0.3,-1,R,1
1109035,1111776,20111,3.5,4.2,5.8,5,5.8,A,1
1109035,1111595,20111,4,8.5,6.6,6.4,6.5,A,1
1109035,1092317,20111,2,4.5,0,2.2,-1,R,4
1109035,1111652,20111,0.5,0.5,0,0.3,-1,R,1
1109035,1102246,20111,3,2,0,1.7,-1,R,2
1109035,1102366,20111,6.5,4,2,2.9,1,R,2
1109035,1102315,20111,3.5,1,4,2.8,-1,R,2
1109035,1102291,20111,2,6.5,0,2.8,-1,R,2
1109035,1102177,20111,0.5,2.5,0,1,-1,R,2
1109035,1111426,20111,2,2.2,2.2,2.1,-1,R,1
1109035,1111684,20111,8.8,8.2,6.2,7.7,-1,A,1
1109035,1111777,20111,7.8,4.5,6.7,6.5,6.8,A,1
1109035,1111397,20111,6,3.5,4.3,5,5.6,A,1
1109035,1111745,20111,8,9.7,8.8,8.8,-1,A,1
1109035,1111579,20111,2.5,4,5.5,3.5,2.8,R,1
1109035,1111615,20111,5.2,9.5,5,4,-1,R,1
1109035,1092258,20111,2,6.5,2,3.5,-1,R,4
1109035,1101372,20111,6.7,4.3,4.4,5.7,6.7,A,3
1109035,1111198,20111,4,7,4,6.4,8.5,A,1
1109035,1111440,20111,5.5,3,10,6.1,6,A,1
1109035,11111,20111,2.5,2,0,1.5,-1,R,1
1109035,1111546,20111,3,5,1,3,-1,R,1
1109035,1102139,20111,7,4.5,3.5,5.8,7,A,2
1109035,1111384,20111,8.1,9.3,4.2,7.2,-1,A,1
1109035,110230,20111,6.5,2,6,5.1,5.5,A,2
1109035,1102187,20111,2.5,5.5,4,5,6.5,A,2
1109035,1102534,20111,0,3,0.5,1.2,-1,R,2
1109035,1111724,20111,2.6,3,4,3.2,-1,R,1
1109035,111160,20111,8.8,6.5,8.5,7.9,-1,A,1
1109035,1111504,20111,2.5,3,0,1.8,-1,R,1
1109035,111198,20111,9,10,7.8,8.9,-1,A,1
1109035,1101793,20111,7.7,6.5,7,7.1,-1,A,3
1109035,111192,20111,0.5,0.5,0,0.3,-1,R,1
1109035,1111122,20111,0.5,0.5,2,1,-1,R,1
1109035,1111632,20111,9.7,10,9.5,9.7,-1,A,1
1109035,1102373,20111,0,2.5,0,0.8,-1,R,2
1109035,1102586,20111,1,3.5,0,1.5,-1,R,2
1109035,1111434,20111,6,6.5,10,7.5,-1,A,1
1109035,1111707,20111,0.5,0,0,0.2,-1,R,1
1109035,1111395,20111,4,6.7,6.7,6,6.2,A,1
1109035,1111415,20111,2.5,4.3,3.5,3.4,-1,R,1
1109035,1111154,20111,2,3,4.5,3.2,-1,R,1
1109035,1111394,20111,9,10,8.5,9.2,-1,A,1
1109035,1111238,20111,2.5,0.5,3.3,2.1,-1,R,1
1109035,1111540,20111,10,8.8,10,9.6,-1,A,1
1109035,1102329,20111,1,0,0,0.3,-1,R,2
1109035,1101169,20111,0.5,0.8,0,0.4,-1,R,3
1109035,1111715,20111,8.5,2.5,1.5,3.5,2.5,R,1
1109035,1111124,20111,1.5,2,2,1.8,-1,R,1
1109035,1111533,20111,10,4.3,8.7,7.7,-1,A,1
1109035,111177,20111,8.9,8.3,5.2,7.5,-1,A,1
1109035,111113,20111,6,6.7,2.5,5.2,5.3,A,1
1109035,1111442,20111,8.8,10,9.5,9.4,-1,A,1
1109035,111193,20111,6.5,8.5,10,8.3,-1,A,1
1109035,1111389,20111,1,0.5,0.5,0.7,-1,R,1
1109035,111159,20111,2,4.2,5.8,3.9,3.7,R,1
1109035,111188,20111,1,7.5,7,6.9,9.5,A,1
1109035,111153,20111,5.5,2.3,2.5,3.4,-1,R,1
1109035,1111721,20111,3.5,2,1,2.2,-1,R,1
1109035,1102449,20111,4,2,4,3.3,-1,R,2
1109035,1102340,20111,1.5,2,0,1.2,-1,R,2
1109035,1102766,20111,7.5,5,3,5.7,6.5,A,2
1109035,1101566,20111,7.2,2.8,2,3.4,2.5,R,3
1109035,1102458,20111,1,0.5,0,0.5,-1,R,2
1109035,1102464,20111,3,8,4,5.6,6.5,A,2
1109035,1102536,20111,2.3,2.7,1.5,2.2,-1,R,2
1109035,1102538,20111,0,0,0,0,-1,R,2
1109035,1102719,20111,5.5,2,2,3.2,-1,R,2
1109035,1102208,20111,2.5,2.5,0,1.7,-1,R,2
1109035,1111344,20111,8,5.8,7.2,7,-1,A,1
